Case,N_mcn_A,N_mcn_B,N_mcn_AB,N_dd_pval,N_aspl,N_enum,Na_mcn_A,Na_mcn_B,Na_mcn_AB,Na_dd_pval,Na_aspl,Na_enum
1,31,50,104,0.07931237843424352,5.925507246376812,299,1,65,101,0.009583280618521223,5.553355629877369,299
2,121,112,246,0.11106037693851847,5.740557413600892,299,1,181,238,0.039047472333489375,5.013065774804906,299
3,78,73,111,0.10126702582264653,5.758907469342252,299,1,16,20,0.19912324031072182,4.07536231884058,299
4,111,155,278,0.0033777031236157913,5.864347826086957,299,1,190,250,0.007657871159764842,4.629966555183946,299
5,81,143,242,0.0819655308844683,5.711571906354515,299,1,77,124,0.0393033231904474,5.1235005574136006,299
6,44,76,115,0.18033320642003792,5.820624303232999,299,1,91,115,0.007894115476180165,4.213422519509476,299
7,71,66,87,0.255255530367982,5.32644370122631,299,1,69,84,0.10099205547807977,4.569944258639911,299
8,203,146,270,0.18555812328336485,5.9851282051282055,299,1,178,237,0.06696966689240426,4.7268450390189525,299
9,148,43,274,0.0936046252705008,5.918706800445931,299,1,164,267,0.09743453053505309,4.125797101449275,299
10,206,22,279,0.17200564381578176,4.721806020066889,299,1,191,278,0.04182706985527935,3.0987513935340023,299
11,75,67,101,0.10544369909780744,6.5361872909699,299,1,66,93,0.032370392064003814,4.579643255295429,299
12,107,182,246,0.13128617853137267,5.352263099219621,299,1,168,215,0.062057575134350125,4.344013377926421,299
13,183,82,266,0.12474609793868413,5.624816053511705,299,1,185,246,0.049799100877274904,3.3418060200668895,299
14,176,64,239,0.20614284542489636,5.895406911928651,299,1,36,50,0.013497447498719728,4.928494983277592,299
15,167,38,267,0.061874911485203445,5.486711259754738,299,1,83,256,0.07821545062754359,5.095496098104793,299
16,27,121,179,0.045090885180168044,5.809966555183946,299,1,135,179,0.003947815353036552,5.090390189520624,299
17,144,146,212,0.0025246162261069174,5.714425863991082,299,1,12,12,0.10098070835649786,3.4367447045707915,299
18,53,77,212,0.1008560456845764,5.726243032329989,299,1,86,141,0.0048523217774861585,4.961939799331104,299
19,168,157,253,0.03693694774549659,6.044325529542921,299,1,18,24,0.11007553077343543,4.744593088071349,299
20,198,43,257,0.009012823674503652,5.416967670011148,299,1,85,170,0.00022447763711558327,4.966332218506132,299
21,23,78,101,0.1721437726505739,5.996365663322185,299,1,85,101,4.403498239500016e-06,4.70695652173913,299
22,58,108,232,0.16179237374423328,6.19139353400223,299,1,178,220,0.13056851388237636,5.193823857302118,299
23,38,91,256,0.15521336365338528,5.897369007803791,299,1,140,256,0.08023286296055007,4.751928651059086,299
24,52,30,67,0.19350446083072026,5.406243032329989,299,1,42,61,0.045248055870456556,4.439018952062431,299
25,145,48,263,0.2188165965645329,5.769476031215162,299,1,116,218,0.07638292505588405,4.590992196209587,299
26,86,82,278,0.3523884249828385,5.823589743589744,299,1,179,277,0.0839682950644524,3.7199331103678928,299
27,94,87,197,0.006273179123515847,6.034202898550725,299,1,115,169,0.008224978709568759,5.152998885172798,299
28,21,104,249,0.07425705652634519,5.225039018952063,299,1,140,247,0.017389222382277147,4.141360089186176,299
29,175,152,260,0.1126949754011122,5.044526198439242,299,1,180,243,0.06694343700129797,3.6512374581939797,299
30,166,104,261,0.05366575135173719,5.006153846153846,299,1,192,260,0.05540625151359021,3.374269788182832,299
31,165,161,274,0.11013186567986182,4.734113712374582,299,1,187,259,0.019132179922720215,3.835406911928651,299
32,178,140,253,0.14470071044484203,5.562051282051282,299,1,84,129,0.018099432154369082,4.279576365663322,299
33,154,76,263,0.013813055726832193,5.0369676700111485,299,1,155,259,0.06261858874574706,3.4926644370122633,299
34,132,120,259,0.38899911708237955,5.947558528428094,299,1,168,245,0.011039670489737322,4.6405351170568565,299
35,34,58,84,0.05687190045479178,6.792954292084727,299,1,39,52,0.0020596523935015295,5.827848383500557,299
36,145,110,247,0.07244945476523276,5.29340022296544,299,1,34,45,0.08299832488057803,4.274559643255295,299
37,93,17,150,0.4187321484698301,5.67257525083612,299,1,8,17,0.038499438225011944,4.6006688963210705,299
38,117,191,273,0.029829828809561497,5.695005574136009,299,1,208,271,0.0235059742796878,4.021538461538461,299
39,172,117,269,0.39821765939322196,6.228004459308807,299,1,160,257,0.08702126009985758,4.765306577480491,299
40,192,163,263,0.10923168298892778,5.27901895206243,299,1,30,36,0.10947237843395945,4.038439241917502,299
41,134,138,274,0.0986554635765809,5.48989966555184,299,1,177,249,0.1233014251164531,3.974470457079153,299
42,71,89,261,0.21310340189195254,5.670657748049052,299,1,153,229,0.02287772207477857,3.8864659977703457,299
43,130,198,261,0.05712049727965628,5.2901226309921965,299,1,203,257,0.05169992618788554,4.492352285395763,299
44,163,119,235,0.13013846935293302,6.263099219620959,299,1,54,93,0.03403310070531837,5.185641025641026,299
45,65,180,276,0.002994100849694382,5.82180602006689,299,1,211,275,0.09110364264609527,3.663701226309922,299
46,138,142,225,0.6399211574387471,6.335250836120402,299,1,125,159,0.05448702364719012,6.132842809364549,299
47,67,132,257,0.06205337496888233,5.327045707915273,299,1,169,246,0.10240355439391176,3.6136454849498327,299
48,107,149,233,0.2662721152325376,6.520802675585284,299,1,36,45,0.03472554379601588,6.722541806020067,299
49,65,124,183,0.28682014814364953,5.814648829431438,299,1,129,180,0.3265418974831885,4.851482720178373,299
50,170,66,251,0.08330319940036783,5.1288963210702345,299,1,160,244,0.07272218571442073,3.761716833890747,299
51,189,158,266,0.19175397147076612,5.7154069119286515,299,1,189,255,0.05333713823753038,4.3022742474916384,299
52,103,51,219,0.3555795333739128,5.506176142697882,299,1,113,213,0.07404277169665399,4.6346934225195096,299
53,24,184,267,0.06612946434652679,5.169453734671126,299,1,198,252,0.014266777671488384,4.043768115942029,299
54,31,142,248,0.056909679227877256,5.074247491638796,299,1,186,248,0.006734975840400107,3.5559866220735787,299
55,48,99,263,0.14780955429520162,5.05752508361204,299,1,166,248,0.04136317134107466,3.6185953177257524,299
56,201,131,276,0.07487420890403716,5.378216276477146,299,1,215,275,0.038069229910199176,3.5550501672240804,299
57,34,66,97,0.11651091044705225,5.932931995540692,299,1,76,97,0.008044415275672519,4.329966555183947,299
58,110,173,265,0.532617531728279,5.936633221850613,299,1,193,242,0.05632967176773132,4.446086956521739,299
59,112,127,224,0.25940832098680644,6.072107023411371,299,1,156,206,0.01270849152833506,4.700267558528428,299
60,112,38,257,0.20211844392547051,5.941872909698997,299,1,86,242,0.02509859779989763,5.20840579710145,299
61,164,61,259,0.22909159349117758,5.326622073578595,299,1,22,32,0.05006851952146434,3.678907469342252,299
62,59,160,268,0.20173462863153957,5.994247491638796,299,1,196,263,0.031433629155908846,3.957904124860647,299
63,85,169,243,0.13136117279132203,5.518037904124861,299,1,179,233,0.06414843372685523,4.8131326644370125,299
64,41,195,249,0.0063428936109778036,5.489208472686734,299,1,206,247,0.12712981541300072,4.426800445930881,299
65,193,34,262,0.2872080231030043,5.4396432552954295,299,1,160,250,0.0793123206650616,4.007603121516165,299
66,34,116,182,0.02816546292748803,5.7215384615384615,299,1,128,182,0.0021944729268114846,4.438862876254181,299
67,88,94,258,0.2125026282908904,5.924838350055741,299,1,124,227,0.2564659601859368,4.987469342251951,299
68,47,52,239,0.07225196500155302,7.276967670011148,299,1,116,230,0.0007219769166705722,5.31025641025641,299
69,145,34,253,0.08531648098086178,5.155629877369008,299,1,150,253,0.06608684025695509,3.7155852842809365,299
70,76,46,104,0.04629308312842597,5.795562987736901,299,1,45,63,0.021882173882940677,3.888628762541806,299
71,68,136,199,0.2242370836507792,5.886243032329989,299,1,149,196,0.11703783624774873,4.83551839464883,299
72,178,32,221,0.24847777644575098,5.3589966555183945,299,1,15,21,0.03628263972672281,3.8750501672240802,299
73,49,156,266,0.13497730198591248,5.312396878483835,299,1,195,262,0.027170019554040352,4.179821627647715,299
74,77,186,260,0.046492801037664316,5.770702341137124,299,1,140,176,0.019388177726820294,4.759041248606466,299
75,57,113,272,0.06536549081582851,5.306845039018952,299,1,167,272,0.017353799712118693,4.416164994425864,299
76,147,110,273,0.021419122147799518,5.609966555183947,299,1,93,229,5.728237077915786e-06,4.820691192865106,299
77,152,145,273,0.3065254246261411,5.437146042363434,299,1,183,267,0.06937695006115364,3.5017391304347827,299
78,128,25,232,0.4529269496471753,6.0434336677814935,299,1,142,231,0.10378212242752838,4.569921962095875,299
79,34,192,252,0.15818448293266907,5.517257525083612,299,1,182,229,0.05043718541468122,4.762564102564102,299
80,123,202,281,0.2328871625330472,5.1464882943143815,299,1,217,266,0.006246008237383458,4.167068004459309,299
81,163,128,235,0.08312335970152053,5.314113712374582,299,1,14,16,0.13748944188795456,3.865351170568562,299
82,125,128,246,0.05571991010012398,5.232084726867336,299,1,166,235,0.04787999205039493,4.500936454849498,299
83,52,49,104,0.18357287042720993,5.786755852842809,299,1,20,29,0.09240023901104982,4.08149386845039,299
84,172,94,258,0.17532505052800595,5.621382385730212,299,1,174,254,0.012613385766332716,3.7274916387959864,299
85,148,32,267,0.06270669950753174,6.402408026755853,299,1,90,261,0.0006714128657791604,4.360981047937569,299
86,153,185,266,0.08296180402232481,6.253288740245262,299,1,42,51,0.01704528071122453,5.464593088071349,299
87,62,84,261,0.0280066020918544,6.040423634336678,299,1,148,210,0.03373412958050929,4.856387959866221,299
88,54,171,246,0.11344708218824763,5.638283166109253,299,1,166,214,0.07397696456549266,3.7039241917502785,299
89,17,165,226,0.2576105727017034,5.235518394648829,299,1,164,210,0.19537444689749173,4.429364548494983,299
90,53,85,228,0.24605605986500345,6.006265328874025,299,1,121,214,0.0956688390084626,5.011014492753623,299
91,123,125,251,0.5526599053026077,6.457770345596432,299,1,181,231,0.18859926397169402,5.300133779264214,299
92,67,79,185,0.09886415830502684,6.339197324414716,299,1,69,147,0.020751063112105363,5.373979933110368,299
93,77,83,135,0.12000781126649136,5.2903232998885175,299,1,38,45,0.05009418357687417,4.800022296544036,299
94,96,127,248,0.022862618856058232,5.6119955406911926,299,1,171,244,0.07565238206647991,3.979241917502787,299
95,148,121,255,0.13525273917184266,5.470769230769231,299,1,145,211,0.07372247255002852,4.400066889632107,299
96,52,195,276,0.015959245621468457,5.453333333333333,299,1,210,270,0.02227189374242611,3.8270011148272016,299
97,117,87,163,0.13392018314549803,5.333377926421405,299,1,17,19,0.029396929061518272,3.6596878483835007,299
98,146,23,238,0.249854319337507,4.954425863991081,299,1,147,233,0.05740869806140611,3.9375919732441473,299
99,199,94,263,0.04143020908726572,5.601672240802675,299,1,10,13,0.07986312673575283,3.347826086956522,299
100,76,182,270,0.12372347867470844,5.463344481605351,299,1,194,260,0.10447294196979029,4.53371237458194,299
