Case,N_mcn_A,N_mcn_B,N_mcn_AB,N_dd_pval,N_aspl,N_enum,Na_mcn_A,Na_mcn_B,Na_mcn_AB,Na_dd_pval,Na_aspl,Na_enum
1,31,17,38,0.07931237843424352,5.925507246376812,299,1,18,28,0.009583280618521223,5.553355629877369,299
2,121,37,213,0.11106037693851847,5.740557413600892,299,1,90,184,0.039047472333489375,5.013065774804906,299
3,78,40,96,0.10126702582264653,5.758907469342252,299,1,9,18,0.19912324031072182,4.07536231884058,299
4,111,26,247,0.0033777031236157913,5.864347826086957,299,1,71,133,0.007657871159764842,4.629966555183946,299
5,81,74,215,0.0819655308844683,5.711571906354515,299,1,48,111,0.0393033231904474,5.1235005574136006,299
6,44,9,56,0.18033320642003792,5.820624303232999,299,1,11,20,0.007894115476180165,4.213422519509476,299
7,71,6,83,0.255255530367982,5.32644370122631,299,1,34,64,0.10099205547807977,4.569944258639911,299
8,203,60,248,0.18555812328336485,5.9851282051282055,299,1,100,198,0.06696966689240426,4.7268450390189525,299
9,148,11,212,0.0936046252705008,5.918706800445931,299,1,75,195,0.09743453053505309,4.125797101449275,299
10,206,8,260,0.17200564381578176,4.721806020066889,299,1,113,249,0.04182706985527935,3.0987513935340023,299
11,75,31,85,0.10544369909780744,6.5361872909699,299,1,11,14,0.032370392064003814,4.579643255295429,299
12,107,33,217,0.13128617853137267,5.352263099219621,299,1,75,171,0.062057575134350125,4.344013377926421,299
13,183,35,235,0.12474609793868413,5.624816053511705,299,1,108,212,0.049799100877274904,3.3418060200668895,299
14,176,29,220,0.20614284542489636,5.895406911928651,299,1,17,41,0.013497447498719728,4.928494983277592,299
15,167,21,240,0.061874911485203445,5.486711259754738,299,1,58,185,0.07821545062754359,5.095496098104793,299
16,27,71,149,0.045090885180168044,5.809966555183946,299,1,83,149,0.003947815353036552,5.090390189520624,299
17,144,33,198,0.0025246162261069174,5.714425863991082,299,1,9,11,0.10098070835649786,3.4367447045707915,299
18,53,38,186,0.1008560456845764,5.726243032329989,299,1,49,117,0.0048523217774861585,4.961939799331104,299
19,168,47,215,0.03693694774549659,6.044325529542921,299,1,8,22,0.11007553077343543,4.744593088071349,299
20,198,14,237,0.009012823674503652,5.416967670011148,299,1,56,156,0.00022447763711558327,4.966332218506132,299
21,23,23,82,0.1721437726505739,5.996365663322185,299,1,45,80,4.403498239500016e-06,4.70695652173913,299
22,58,28,67,0.16179237374423328,6.19139353400223,299,1,28,49,0.13056851388237636,5.193823857302118,299
23,38,36,192,0.15521336365338528,5.897369007803791,299,1,70,146,0.08023286296055007,4.751928651059086,299
24,52,14,61,0.19350446083072026,5.406243032329989,299,1,10,14,0.045248055870456556,4.439018952062431,299
25,145,11,228,0.2188165965645329,5.769476031215162,299,1,48,183,0.07638292505588405,4.590992196209587,299
26,86,35,227,0.3523884249828385,5.823589743589744,299,1,92,217,0.0839682950644524,3.7199331103678928,299
27,94,19,166,0.006273179123515847,6.034202898550725,299,1,69,136,0.008224978709568759,5.152998885172798,299
28,21,54,203,0.07425705652634519,5.225039018952063,299,1,80,194,0.017389222382277147,4.141360089186176,299
29,175,77,227,0.1126949754011122,5.044526198439242,299,1,19,30,0.06694343700129797,3.6512374581939797,299
30,166,75,236,0.05366575135173719,5.006153846153846,299,1,125,226,0.05540625151359021,3.374269788182832,299
31,165,61,221,0.11013186567986182,4.734113712374582,299,1,103,201,0.019132179922720215,3.835406911928651,299
32,178,45,239,0.14470071044484203,5.562051282051282,299,1,57,112,0.018099432154369082,4.279576365663322,299
33,154,15,209,0.013813055726832193,5.0369676700111485,299,1,12,37,0.06261858874574706,3.4926644370122633,299
34,132,11,173,0.38899911708237955,5.947558528428094,299,1,57,118,0.011039670489737322,4.6405351170568565,299
35,34,16,75,0.05687190045479178,6.792954292084727,299,1,20,36,0.0020596523935015295,5.827848383500557,299
36,145,10,197,0.07244945476523276,5.29340022296544,299,1,7,14,0.08299832488057803,4.274559643255295,299
37,93,10,118,0.4187321484698301,5.67257525083612,299,1,5,8,0.038499438225011944,4.6006688963210705,299
38,117,56,151,0.029829828809561497,5.695005574136009,299,1,10,13,0.0235059742796878,4.021538461538461,299
39,172,43,238,0.39821765939322196,6.228004459308807,299,1,96,180,0.08702126009985758,4.765306577480491,299
40,192,85,228,0.10923168298892778,5.27901895206243,299,1,23,33,0.10947237843395945,4.038439241917502,299
41,134,37,196,0.0986554635765809,5.48989966555184,299,1,20,32,0.1233014251164531,3.974470457079153,299
42,71,9,98,0.21310340189195254,5.670657748049052,299,1,8,20,0.02287772207477857,3.8864659977703457,299
43,130,31,177,0.05712049727965628,5.2901226309921965,299,1,76,174,0.05169992618788554,4.492352285395763,299
44,163,55,197,0.13013846935293302,6.263099219620959,299,1,17,32,0.03403310070531837,5.185641025641026,299
45,65,37,235,0.002994100849694382,5.82180602006689,299,1,108,225,0.09110364264609527,3.663701226309922,299
46,138,41,176,0.6399211574387471,6.335250836120402,299,1,22,53,0.05448702364719012,6.132842809364549,299
47,67,43,229,0.06205337496888233,5.327045707915273,299,1,107,215,0.10240355439391176,3.6136454849498327,299
48,107,72,197,0.2662721152325376,6.520802675585284,299,1,21,34,0.03472554379601588,6.722541806020067,299
49,65,69,165,0.28682014814364953,5.814648829431438,299,1,78,159,0.3265418974831885,4.851482720178373,299
50,170,21,217,0.08330319940036783,5.1288963210702345,299,1,88,192,0.07272218571442073,3.761716833890747,299
51,189,54,239,0.19175397147076612,5.7154069119286515,299,1,63,159,0.05333713823753038,4.3022742474916384,299
52,103,10,178,0.3555795333739128,5.506176142697882,299,1,49,166,0.07404277169665399,4.6346934225195096,299
53,24,77,241,0.06612946434652679,5.169453734671126,299,1,97,213,0.014266777671488384,4.043768115942029,299
54,31,29,91,0.056909679227877256,5.074247491638796,299,1,43,85,0.006734975840400107,3.5559866220735787,299
55,48,60,236,0.14780955429520162,5.05752508361204,299,1,106,211,0.04136317134107466,3.6185953177257524,299
56,201,31,240,0.07487420890403716,5.378216276477146,299,1,14,25,0.038069229910199176,3.5550501672240804,299
57,34,13,42,0.11651091044705225,5.932931995540692,299,1,13,38,0.008044415275672519,4.329966555183947,299
58,110,13,169,0.532617531728279,5.936633221850613,299,1,71,156,0.05632967176773132,4.446086956521739,299
59,112,66,204,0.25940832098680644,6.072107023411371,299,1,92,179,0.01270849152833506,4.700267558528428,299
60,112,9,204,0.20211844392547051,5.941872909698997,299,1,43,192,0.02509859779989763,5.20840579710145,299
61,164,24,230,0.22909159349117758,5.326622073578595,299,1,15,26,0.05006851952146434,3.678907469342252,299
62,59,59,201,0.20173462863153957,5.994247491638796,299,1,91,196,0.031433629155908846,3.957904124860647,299
63,85,35,224,0.13136117279132203,5.518037904124861,299,1,98,207,0.06414843372685523,4.8131326644370125,299
64,41,27,162,0.0063428936109778036,5.489208472686734,299,1,77,159,0.12712981541300072,4.426800445930881,299
65,193,14,235,0.2872080231030043,5.4396432552954295,299,1,72,200,0.0793123206650616,4.007603121516165,299
66,34,48,168,0.02816546292748803,5.7215384615384615,299,1,73,164,0.0021944729268114846,4.438862876254181,299
67,88,42,226,0.2125026282908904,5.924838350055741,299,1,49,197,0.2564659601859368,4.987469342251951,299
68,47,37,151,0.07225196500155302,7.276967670011148,299,1,31,117,0.0007219769166705722,5.31025641025641,299
69,145,12,233,0.08531648098086178,5.155629877369008,299,1,94,233,0.06608684025695509,3.7155852842809365,299
70,76,25,95,0.04629308312842597,5.795562987736901,299,1,7,14,0.021882173882940677,3.888628762541806,299
71,68,36,180,0.2242370836507792,5.886243032329989,299,1,75,160,0.11703783624774873,4.83551839464883,299
72,178,13,204,0.24847777644575098,5.3589966555183945,299,1,12,17,0.03628263972672281,3.8750501672240802,299
73,49,21,233,0.13497730198591248,5.312396878483835,299,1,68,228,0.027170019554040352,4.179821627647715,299
74,77,57,221,0.046492801037664316,5.770702341137124,299,1,74,146,0.019388177726820294,4.759041248606466,299
75,57,29,74,0.06536549081582851,5.306845039018952,299,1,40,73,0.017353799712118693,4.416164994425864,299
76,147,63,217,0.021419122147799518,5.609966555183947,299,1,60,134,5.728237077915786e-06,4.820691192865106,299
77,152,83,254,0.3065254246261411,5.437146042363434,299,1,108,243,0.06937695006115364,3.5017391304347827,299
78,128,14,203,0.4529269496471753,6.0434336677814935,299,1,79,188,0.10378212242752838,4.569921962095875,299
79,34,84,223,0.15818448293266907,5.517257525083612,299,1,96,200,0.05043718541468122,4.762564102564102,299
80,123,102,251,0.2328871625330472,5.1464882943143815,299,1,118,227,0.006246008237383458,4.167068004459309,299
81,163,11,218,0.08312335970152053,5.314113712374582,299,1,6,12,0.13748944188795456,3.865351170568562,299
82,125,64,233,0.05571991010012398,5.232084726867336,299,1,103,219,0.04787999205039493,4.500936454849498,299
83,52,25,68,0.18357287042720993,5.786755852842809,299,1,10,21,0.09240023901104982,4.08149386845039,299
84,172,20,212,0.17532505052800595,5.621382385730212,299,1,85,203,0.012613385766332716,3.7274916387959864,299
85,148,23,242,0.06270669950753174,6.402408026755853,299,1,56,236,0.0006714128657791604,4.360981047937569,299
86,153,26,204,0.08296180402232481,6.253288740245262,299,1,20,36,0.01704528071122453,5.464593088071349,299
87,62,39,222,0.0280066020918544,6.040423634336678,299,1,81,172,0.03373412958050929,4.856387959866221,299
88,54,24,67,0.11344708218824763,5.638283166109253,299,1,5,8,0.07397696456549266,3.7039241917502785,299
89,17,14,41,0.2576105727017034,5.235518394648829,299,1,6,10,0.19537444689749173,4.429364548494983,299
90,53,13,193,0.24605605986500345,6.006265328874025,299,1,49,143,0.0956688390084626,5.011014492753623,299
91,123,58,225,0.5526599053026077,6.457770345596432,299,1,99,191,0.18859926397169402,5.300133779264214,299
92,67,30,163,0.09886415830502684,6.339197324414716,299,1,35,125,0.020751063112105363,5.373979933110368,299
93,77,8,116,0.12000781126649136,5.2903232998885175,299,1,9,20,0.05009418357687417,4.800022296544036,299
94,96,72,213,0.022862618856058232,5.6119955406911926,299,1,103,202,0.07565238206647991,3.979241917502787,299
