Case,N_mcn_A,N_mcn_B,N_mcn_AB,N_dd_pval,N_aspl,N_enum,Na_mcn_A,Na_mcn_B,Na_mcn_AB,Na_dd_pval,Na_aspl,Na_enum
1,31,6,35,0.07931237843424352,5.925507246376812,299,1,4,6,0.009583280618521223,5.553355629877369,299
2,121,13,174,0.11106037693851847,5.740557413600892,299,1,24,79,0.039047472333489375,5.013065774804906,299
3,78,7,83,0.10126702582264653,5.758907469342252,299,1,4,12,0.19912324031072182,4.07536231884058,299
4,111,4,126,0.0033777031236157913,5.864347826086957,299,1,3,6,0.007657871159764842,4.629966555183946,299
5,81,30,182,0.0819655308844683,5.711571906354515,299,1,25,75,0.0393033231904474,5.1235005574136006,299
6,44,4,53,0.18033320642003792,5.820624303232999,299,1,5,15,0.007894115476180165,4.213422519509476,299
7,71,4,74,0.255255530367982,5.32644370122631,299,1,3,11,0.10099205547807977,4.569944258639911,299
8,203,16,215,0.18555812328336485,5.9851282051282055,299,1,33,148,0.06696966689240426,4.7268450390189525,299
9,148,4,190,0.0936046252705008,5.918706800445931,299,1,30,161,0.09743453053505309,4.125797101449275,299
10,206,3,239,0.17200564381578176,4.721806020066889,299,1,50,219,0.04182706985527935,3.0987513935340023,299
11,75,6,79,0.10544369909780744,6.5361872909699,299,1,4,9,0.032370392064003814,4.579643255295429,299
12,107,6,120,0.13128617853137267,5.352263099219621,299,1,5,9,0.062057575134350125,4.344013377926421,299
13,183,9,211,0.12474609793868413,5.624816053511705,299,1,37,185,0.049799100877274904,3.3418060200668895,299
14,176,8,193,0.20614284542489636,5.895406911928651,299,1,2,6,0.013497447498719728,4.928494983277592,299
15,167,7,183,0.061874911485203445,5.486711259754738,299,1,6,31,0.07821545062754359,5.095496098104793,299
16,27,26,113,0.045090885180168044,5.809966555183946,299,1,40,113,0.003947815353036552,5.090390189520624,299
17,144,17,177,0.0025246162261069174,5.714425863991082,299,1,5,8,0.10098070835649786,3.4367447045707915,299
18,53,4,74,0.1008560456845764,5.726243032329989,299,1,3,9,0.0048523217774861585,4.961939799331104,299
19,168,7,186,0.03693694774549659,6.044325529542921,299,1,3,8,0.11007553077343543,4.744593088071349,299
20,198,5,217,0.009012823674503652,5.416967670011148,299,1,3,4,0.00022447763711558327,4.966332218506132,299
21,23,4,25,0.1721437726505739,5.996365663322185,299,1,3,6,4.403498239500016e-06,4.70695652173913,299
22,58,12,64,0.16179237374423328,6.19139353400223,299,1,10,29,0.13056851388237636,5.193823857302118,299
23,38,21,171,0.15521336365338528,5.897369007803791,299,1,35,113,0.08023286296055007,4.751928651059086,299
24,52,5,58,0.19350446083072026,5.406243032329989,299,1,6,14,0.045248055870456556,4.439018952062431,299
25,145,3,195,0.2188165965645329,5.769476031215162,299,1,22,151,0.07638292505588405,4.590992196209587,299
