Case,N_mcn_A,N_mcn_B,N_mcn_AB,N_dd_pval,N_aspl,N_enum,Na_mcn_A,Na_mcn_B,Na_mcn_AB,Na_dd_pval,Na_aspl,Na_enum,Nb_mcn_A,Nb_mcn_B,Nb_mcn_AB,Nb_dd_pval,Nb_aspl,Nb_enum
1,7,17,36,0.07931237843424352,5.925507246376812,299,2,2,2,0.008152331907194749,5.009520624303233,299,2,2,2,0.008152331907194749,5.009520624303233,299
2,71,37,163,0.11106037693851847,5.740557413600892,299,2,2,2,0.1320979423847475,4.535986622073579,299,2,2,2,0.1320979423847475,4.535986622073579,299
3,15,40,59,0.10126702582264653,5.758907469342252,299,2,2,2,0.1377170520236689,5.0144927536231885,299,2,2,2,0.1377170520236689,5.0144927536231885,299
4,39,26,128,0.0033777031236157913,5.864347826086957,299,2,2,2,0.013787158016878957,5.930390189520624,299,2,2,2,0.013787158016878957,5.930390189520624,299
5,31,74,172,0.0819655308844683,5.711571906354515,299,2,2,2,0.17425050039045786,4.369119286510591,299,2,2,2,0.17425050039045786,4.369119286510591,299
6,14,9,19,0.18033320642003792,5.820624303232999,299,2,2,2,0.005686861450197747,5.0715496098104795,299,2,2,2,0.005686861450197747,5.0715496098104795,299
7,39,6,67,0.255255530367982,5.32644370122631,299,2,2,2,0.17750682889284242,4.351839464882943,299,2,2,2,0.17750682889284242,4.351839464882943,299
8,21,60,173,0.18555812328336485,5.9851282051282055,299,2,2,2,0.17591537773958943,4.42974358974359,299,2,2,2,0.17591537773958943,4.42974358974359,299
9,71,11,161,0.0936046252705008,5.918706800445931,299,2,2,2,0.18902092100827228,4.874871794871795,299,2,2,2,0.18902092100827228,4.874871794871795,299
10,63,8,140,0.17200564381578176,4.721806020066889,299,2,2,2,0.04354177207728422,3.956722408026756,299,2,2,2,0.04354177207728422,3.956722408026756,299
11,33,31,63,0.10544369909780744,6.5361872909699,299,2,2,2,0.03694677745442225,5.070880713489409,299,2,2,2,0.03694677745442225,5.070880713489409,299
12,10,33,74,0.13128617853137267,5.352263099219621,299,2,2,2,0.13812615829421865,4.662675585284281,299,2,2,2,0.13812615829421865,4.662675585284281,299
13,20,35,144,0.12474609793868413,5.624816053511705,299,2,2,2,0.21048458796439673,4.374247491638796,299,2,2,2,0.21048458796439673,4.374247491638796,299
14,24,29,99,0.20614284542489636,5.895406911928651,299,2,2,2,0.08646893244295549,4.285105908584169,299,2,2,2,0.08646893244295549,4.285105908584169,299
15,20,21,36,0.061874911485203445,5.486711259754738,299,2,2,2,0.11145090994051896,4.00943143812709,299,2,2,2,0.11145090994051896,4.00943143812709,299
16,6,71,119,0.045090885180168044,5.809966555183946,299,2,2,2,0.04967065126343649,4.993890746934225,299,2,2,2,0.04967065126343649,4.993890746934225,299
17,80,33,151,0.0025246162261069174,5.714425863991082,299,2,2,2,0.12325783840167438,3.8603344481605353,299,2,2,2,0.12325783840167438,3.8603344481605353,299
18,18,38,101,0.1008560456845764,5.726243032329989,299,2,2,2,0.0009440526504463727,5.815496098104794,299,2,2,2,0.0009440526504463727,5.815496098104794,299
19,52,47,155,0.03693694774549659,6.044325529542921,299,2,2,2,0.007122493105637997,6.426532887402453,299,2,2,2,0.007122493105637997,6.426532887402453,299
20,40,14,51,0.009012823674503652,5.416967670011148,299,2,2,2,0.039356703673247534,3.569253065774805,299,2,2,2,0.039356703673247534,3.569253065774805,299
21,16,23,63,0.1721437726505739,5.996365663322185,299,2,2,2,0.006049768602179886,4.530613154960981,299,2,2,2,0.006049768602179886,4.530613154960981,299
22,28,28,51,0.16179237374423328,6.19139353400223,299,2,2,2,0.07611796697082905,4.977814938684504,299,2,2,2,0.07611796697082905,4.977814938684504,299
23,10,36,116,0.15521336365338528,5.897369007803791,299,2,2,2,0.1331126921235336,4.733377926421404,299,2,2,2,0.1331126921235336,4.733377926421404,299
24,11,14,24,0.19350446083072026,5.406243032329989,299,2,2,2,0.051117143718453224,4.51850613154961,299,2,2,2,0.051117143718453224,4.51850613154961,299
25,57,11,143,0.2188165965645329,5.769476031215162,299,2,2,2,0.13439446387847773,5.028740245261984,299,2,2,2,0.13439446387847773,5.028740245261984,299
