Case,N_mcn_A,N_mcn_B,N_mcn_AB,N_dd_pval,N_aspl,N_enum,Na_mcn_A,Na_mcn_B,Na_mcn_AB,Na_dd_pval,Na_aspl,Na_enum,Nb_mcn_A,Nb_mcn_B,Nb_mcn_AB,Nb_dd_pval,Nb_aspl,Nb_enum
1,7,50,98,0.07931237843424352,5.925507246376812,299,2,2,2,0.005198284469494505,4.529832775919733,299,2,2,2,0.005198284469494505,4.529832775919733,299
2,71,112,228,0.11106037693851847,5.740557413600892,299,2,2,2,0.03450757063328122,4.115562987736901,299,2,2,2,0.03450757063328122,4.115562987736901,299
3,15,73,89,0.10126702582264653,5.758907469342252,299,2,2,2,0.13685014354511596,4.567179487179487,299,2,2,2,0.13685014354511596,4.567179487179487,299
4,39,155,198,0.0033777031236157913,5.864347826086957,299,2,2,2,0.0022966677456044355,4.5889855072463765,299,2,2,2,0.0022966677456044355,4.5889855072463765,299
5,31,143,214,0.0819655308844683,5.711571906354515,299,2,2,2,0.03962044819993091,4.112954292084727,299,2,2,2,0.03962044819993091,4.112954292084727,299
6,14,76,95,0.18033320642003792,5.820624303232999,299,2,2,2,0.011357307996917384,3.694314381270903,299,2,2,2,0.011357307996917384,3.694314381270903,299
7,39,66,78,0.255255530367982,5.32644370122631,299,2,2,2,0.09470765842577146,3.6915273132664437,299,2,2,2,0.09470765842577146,3.6915273132664437,299
8,21,146,209,0.18555812328336485,5.9851282051282055,299,2,2,2,0.09033027304170997,3.905083612040134,299,2,2,2,0.09033027304170997,3.905083612040134,299
9,71,43,247,0.0936046252705008,5.918706800445931,299,2,2,2,0.01223019017529164,4.917881828316611,299,2,2,2,0.01223019017529164,4.917881828316611,299
10,63,22,200,0.17200564381578176,4.721806020066889,299,2,2,2,0.052361510277867396,3.1696321070234115,299,2,2,2,0.052361510277867396,3.1696321070234115,299
11,33,67,90,0.10544369909780744,6.5361872909699,299,2,2,2,0.01285581888082256,4.150501672240803,299,2,2,2,0.01285581888082256,4.150501672240803,299
12,10,182,216,0.13128617853137267,5.352263099219621,299,2,2,2,0.052402350007944264,3.98082497212932,299,2,2,2,0.052402350007944264,3.98082497212932,299
13,20,82,244,0.12474609793868413,5.624816053511705,299,2,2,2,0.0800345415945398,3.235340022296544,299,2,2,2,0.0800345415945398,3.235340022296544,299
14,24,64,114,0.20614284542489636,5.895406911928651,299,2,2,2,0.011608831113302815,4.391928651059086,299,2,2,2,0.011608831113302815,4.391928651059086,299
15,20,38,46,0.061874911485203445,5.486711259754738,299,2,2,2,0.0010403394772939046,3.5937346711259757,299,2,2,2,0.0010403394772939046,3.5937346711259757,299
16,6,121,166,0.045090885180168044,5.809966555183946,299,2,2,2,0.011781052103749355,3.793021181716834,299,2,2,2,0.011781052103749355,3.793021181716834,299
17,80,146,178,0.0025246162261069174,5.714425863991082,299,2,2,2,0.05907796253095307,3.450479375696767,299,2,2,2,0.05907796253095307,3.450479375696767,299
18,18,77,140,0.1008560456845764,5.726243032329989,299,2,2,2,0.0012566770187222482,5.258127090301003,299,2,2,2,0.0012566770187222482,5.258127090301003,299
19,52,157,220,0.03693694774549659,6.044325529542921,299,2,2,2,0.032269311341660945,4.434515050167224,299,2,2,2,0.032269311341660945,4.434515050167224,299
20,40,43,56,0.009012823674503652,5.416967670011148,299,2,2,2,0.003206296005273122,3.3505685618729095,299,2,2,2,0.003206296005273122,3.3505685618729095,299
21,16,78,95,0.1721437726505739,5.996365663322185,299,2,2,2,0.005827167550876811,4.097101449275362,299,2,2,2,0.005827167550876811,4.097101449275362,299
22,28,108,216,0.16179237374423328,6.19139353400223,299,2,2,2,0.04456340970030651,4.269921962095875,299,2,2,2,0.04456340970030651,4.269921962095875,299
