Case,N_mcn_A,N_mcn_B,N_mcn_AB,N_dd_pval,N_aspl,N_enum,Na_mcn_A,Na_mcn_B,Na_mcn_AB,Na_dd_pval,Na_aspl,Na_enum,Nb_mcn_A,Nb_mcn_B,Nb_mcn_AB,Nb_dd_pval,Nb_aspl,Nb_enum
1,7,6,12,0.07931237843424352,5.925507246376812,299,2,2,2,0.12565856349969357,5.714336677814939,299,2,2,2,0.12565856349969357,5.714336677814939,299
2,71,13,114,0.11106037693851847,5.740557413600892,299,2,2,2,0.1691226906792983,5.113779264214047,299,2,2,2,0.1691226906792983,5.113779264214047,299
3,15,7,19,0.10126702582264653,5.758907469342252,299,2,2,2,0.07026062164353335,5.655117056856187,299,2,2,2,0.07026062164353335,5.655117056856187,299
4,39,4,64,0.0033777031236157913,5.864347826086957,299,2,2,2,0.008310463643494172,5.319821627647714,299,2,2,2,0.008310463643494172,5.319821627647714,299
5,31,30,107,0.0819655308844683,5.711571906354515,299,2,2,2,0.14541887718219468,4.898037904124861,299,2,2,2,0.14541887718219468,4.898037904124861,299
6,14,4,18,0.18033320642003792,5.820624303232999,299,2,2,2,0.024286446105531052,5.411215161649944,299,2,2,2,0.024286446105531052,5.411215161649944,299
7,39,4,44,0.255255530367982,5.32644370122631,299,2,2,2,0.1656398045878389,5.263678929765886,299,2,2,2,0.1656398045878389,5.263678929765886,299
8,21,16,100,0.18555812328336485,5.9851282051282055,299,2,2,2,0.20943364081954208,5.5085172798216275,299,2,2,2,0.20943364081954208,5.5085172798216275,299
9,71,4,93,0.0936046252705008,5.918706800445931,299,2,2,2,0.24546638708428692,4.74923076923077,299,2,2,2,0.24546638708428692,4.74923076923077,299
10,63,3,119,0.17200564381578176,4.721806020066889,299,2,2,2,0.032292740164823384,4.285328874024526,299,2,2,2,0.032292740164823384,4.285328874024526,299
11,33,6,46,0.10544369909780744,6.5361872909699,299,2,2,2,0.05423096916540769,6.13273132664437,299,2,2,2,0.05423096916540769,6.13273132664437,299
12,10,6,13,0.13128617853137267,5.352263099219621,299,2,2,2,0.08188680210536957,5.338015607580825,299,2,2,2,0.08188680210536957,5.338015607580825,299
13,20,9,113,0.12474609793868413,5.624816053511705,299,2,2,2,0.12915274936864987,4.559531772575251,299,2,2,2,0.12915274936864987,4.559531772575251,299
14,24,8,85,0.20614284542489636,5.895406911928651,299,2,2,2,0.11446629715581445,4.99933110367893,299,2,2,2,0.11446629715581445,4.99933110367893,299
15,20,7,27,0.061874911485203445,5.486711259754738,299,2,2,2,0.19087875265126453,4.70164994425864,299,2,2,2,0.19087875265126453,4.70164994425864,299
16,6,26,59,0.045090885180168044,5.809966555183946,299,2,2,2,0.013522337664341823,5.888494983277592,299,2,2,2,0.013522337664341823,5.888494983277592,299
17,80,17,108,0.0025246162261069174,5.714425863991082,299,2,2,2,0.09242605179255495,4.888071348940914,299,2,2,2,0.09242605179255495,4.888071348940914,299
18,18,4,23,0.1008560456845764,5.726243032329989,299,2,2,2,0.035456017494630857,5.379041248606466,299,2,2,2,0.035456017494630857,5.379041248606466,299
19,52,7,77,0.03693694774549659,6.044325529542921,299,2,2,2,0.12096853324987668,7.226265328874025,299,2,2,2,0.12096853324987668,7.226265328874025,299
20,40,5,46,0.009012823674503652,5.416967670011148,299,2,2,2,0.11012129231843448,4.509654403567447,299,2,2,2,0.11012129231843448,4.509654403567447,299
21,16,4,18,0.1721437726505739,5.996365663322185,299,2,2,2,0.030185395777698507,5.430903010033445,299,2,2,2,0.030185395777698507,5.430903010033445,299
22,28,12,41,0.16179237374423328,6.19139353400223,299,2,2,2,0.14151064681459977,5.648316610925306,299,2,2,2,0.14151064681459977,5.648316610925306,299
23,10,21,91,0.15521336365338528,5.897369007803791,299,2,2,2,0.07101644197332779,6.004303232998885,299,2,2,2,0.07101644197332779,6.004303232998885,299
24,11,5,18,0.19350446083072026,5.406243032329989,299,2,2,2,0.0922559136891298,5.262876254180602,299,2,2,2,0.0922559136891298,5.262876254180602,299
25,57,3,72,0.2188165965645329,5.769476031215162,299,2,2,2,0.25976515865921934,5.526265328874024,299,2,2,2,0.25976515865921934,5.526265328874024,299
26,32,11,114,0.3523884249828385,5.823589743589744,299,2,2,2,0.10758296982617219,4.640133779264214,299,2,2,2,0.10758296982617219,4.640133779264214,299
27,13,12,80,0.006273179123515847,6.034202898550725,299,2,2,2,0.007218550909323411,5.046376811594203,299,2,2,2,0.007218550909323411,5.046376811594203,299
28,9,17,103,0.07425705652634519,5.225039018952063,299,2,2,2,0.11320431908376943,4.729074693422519,299,2,2,2,0.11320431908376943,4.729074693422519,299
29,59,18,135,0.1126949754011122,5.044526198439242,299,2,2,2,0.0781013350242055,4.96644370122631,299,2,2,2,0.0781013350242055,4.96644370122631,299
30,44,8,54,0.05366575135173719,5.006153846153846,299,2,2,2,0.1313762487205842,4.23041248606466,299,2,2,2,0.1313762487205842,4.23041248606466,299
31,14,4,19,0.11013186567986182,4.734113712374582,299,2,2,2,0.030476378303728287,4.37536231884058,299,2,2,2,0.030476378303728287,4.37536231884058,299
32,107,19,127,0.14470071044484203,5.562051282051282,299,2,2,2,0.16537575742793031,4.597703455964326,299,2,2,2,0.16537575742793031,4.597703455964326,299
33,90,10,144,0.013813055726832193,5.0369676700111485,299,2,2,2,0.0942930671052384,4.1175696767001115,299,2,2,2,0.0942930671052384,4.1175696767001115,299
34,25,3,29,0.38899911708237955,5.947558528428094,299,2,2,2,0.07375699546319915,5.710501672240802,299,2,2,2,0.07375699546319915,5.710501672240802,299
35,7,5,17,0.05687190045479178,6.792954292084727,299,2,2,2,0.012247811828211535,6.475496098104793,299,2,2,2,0.012247811828211535,6.475496098104793,299
36,14,6,17,0.07244945476523276,5.29340022296544,299,2,2,2,0.037487771919796034,4.9224972129319955,299,2,2,2,0.037487771919796034,4.9224972129319955,299
37,42,3,53,0.4187321484698301,5.67257525083612,299,2,2,2,0.11139348045543014,5.249007803790413,299,2,2,2,0.11139348045543014,5.249007803790413,299
38,10,13,29,0.029829828809561497,5.695005574136009,299,2,2,2,0.13595630214839005,5.609654403567447,299,2,2,2,0.13595630214839005,5.609654403567447,299
39,26,6,74,0.39821765939322196,6.228004459308807,299,2,2,2,0.027570047876845208,6.225128205128205,299,2,2,2,0.027570047876845208,6.225128205128205,299
40,58,5,71,0.10923168298892778,5.27901895206243,299,2,2,2,0.06407812902519149,5.186064659977704,299,2,2,2,0.06407812902519149,5.186064659977704,299
41,80,5,119,0.0986554635765809,5.48989966555184,299,2,2,2,0.14923651500057647,4.425507246376812,299,2,2,2,0.14923651500057647,4.425507246376812,299
42,28,5,33,0.21310340189195254,5.670657748049052,299,2,2,2,0.03832698397849884,5.8438127090301,299,2,2,2,0.03832698397849884,5.8438127090301,299
43,11,22,63,0.05712049727965628,5.2901226309921965,299,2,2,2,0.11039112808658831,4.994492753623188,299,2,2,2,0.11039112808658831,4.994492753623188,299
44,65,5,76,0.13013846935293302,6.263099219620959,299,2,2,2,0.06498136173740994,5.665953177257525,299,2,2,2,0.06498136173740994,5.665953177257525,299
45,30,17,126,0.002994100849694382,5.82180602006689,299,2,2,2,0.1666049868280045,4.642341137123746,299,2,2,2,0.1666049868280045,4.642341137123746,299
46,52,11,76,0.6399211574387471,6.335250836120402,299,2,2,2,0.25033637922721164,6.10726867335563,299,2,2,2,0.25033637922721164,6.10726867335563,299
47,20,8,35,0.06205337496888233,5.327045707915273,299,2,2,2,0.014025760451919092,5.188004459308807,299,2,2,2,0.014025760451919092,5.188004459308807,299
48,30,8,74,0.2662721152325376,6.520802675585284,299,2,2,2,0.09247280718971028,5.641939799331103,299,2,2,2,0.09247280718971028,5.641939799331103,299
49,7,10,43,0.28682014814364953,5.814648829431438,299,2,2,2,0.13532243714168996,5.257302118171683,299,2,2,2,0.13532243714168996,5.257302118171683,299
50,61,5,94,0.08330319940036783,5.1288963210702345,299,2,2,2,0.06212045166762597,4.943835005574136,299,2,2,2,0.06212045166762597,4.943835005574136,299
51,33,11,111,0.19175397147076612,5.7154069119286515,299,2,2,2,0.057828541992895985,5.357971014492754,299,2,2,2,0.057828541992895985,5.357971014492754,299
