Case,N_mcn_A,N_mcn_B,N_mcn_AB,N_dd_pval,N_aspl,N_enum,Na_mcn_A,Na_mcn_B,Na_mcn_AB,Na_dd_pval,Na_aspl,Na_enum,Nb_mcn_A,Nb_mcn_B,Nb_mcn_AB,Nb_dd_pval,Nb_aspl,Nb_enum
27,8,12,43,0.006273179123515847,6.034202898550725,299,2,2,2,0.01368959949864435,5.400914158305462,299,2,2,2,0.01368959949864435,5.400914158305462,299
28,7,17,59,0.07425705652634519,5.225039018952063,299,2,2,2,0.06461957758379004,5.121761426978818,299,2,2,2,0.06461957758379004,5.121761426978818,299
29,30,18,66,0.1126949754011122,5.044526198439242,299,2,2,2,0.08932154034276595,4.942140468227425,299,2,2,2,0.08932154034276595,4.942140468227425,299
30,7,8,12,0.05366575135173719,5.006153846153846,299,2,2,2,0.01905905966612188,4.772173913043479,299,2,2,2,0.01905905966612188,4.772173913043479,299
31,6,4,11,0.11013186567986182,4.734113712374582,299,2,2,2,0.07523372134172483,4.5837235228539575,299,2,2,2,0.07523372134172483,4.5837235228539575,299
32,37,19,60,0.14470071044484203,5.562051282051282,299,2,2,2,0.21717411084632776,5.291036789297659,299,2,2,2,0.21717411084632776,5.291036789297659,299
33,17,10,26,0.013813055726832193,5.0369676700111485,299,2,2,2,0.18273434098069852,4.982943143812709,299,2,2,2,0.18273434098069852,4.982943143812709,299
34,5,3,10,0.38899911708237955,5.947558528428094,299,2,2,2,0.2236998626474166,5.780847268673355,299,2,2,2,0.2236998626474166,5.780847268673355,299
35,2,5,8,0.05687190045479178,6.792954292084727,299,2,2,2,0.074864166015057,6.765596432552955,299,2,2,2,0.074864166015057,6.765596432552955,299
36,8,6,13,0.07244945476523276,5.29340022296544,299,2,2,2,0.07094938621131612,5.235027870680044,299,2,2,2,0.07094938621131612,5.235027870680044,299
37,4,3,6,0.4187321484698301,5.67257525083612,299,2,2,2,0.29838117484794957,5.671594202898551,299,2,2,2,0.29838117484794957,5.671594202898551,299
38,4,13,22,0.029829828809561497,5.695005574136009,299,2,2,2,0.026111918472670935,5.779866220735786,299,2,2,2,0.026111918472670935,5.779866220735786,299
39,5,6,15,0.39821765939322196,6.228004459308807,299,2,2,2,0.40378970898258904,6.817658862876254,299,2,2,2,0.40378970898258904,6.817658862876254,299
40,23,5,41,0.10923168298892778,5.27901895206243,299,2,2,2,0.13449262421058775,5.298840579710145,299,2,2,2,0.13449262421058775,5.298840579710145,299
41,23,5,40,0.0986554635765809,5.48989966555184,299,2,2,2,0.03909040194031056,5.20958751393534,299,2,2,2,0.03909040194031056,5.20958751393534,299
42,7,5,14,0.21310340189195254,5.670657748049052,299,2,2,2,0.02737938070120215,6.016521739130435,299,2,2,2,0.02737938070120215,6.016521739130435,299
43,10,22,39,0.05712049727965628,5.2901226309921965,299,2,2,2,0.04689293534902909,5.2441917502787065,299,2,2,2,0.04689293534902909,5.2441917502787065,299
44,9,5,13,0.13013846935293302,6.263099219620959,299,2,2,2,0.13109210949553785,6.329609810479376,299,2,2,2,0.13109210949553785,6.329609810479376,299
45,12,17,54,0.002994100849694382,5.82180602006689,299,2,2,2,0.1666453009146418,4.79190635451505,299,2,2,2,0.1666453009146418,4.79190635451505,299
46,19,11,30,0.6399211574387471,6.335250836120402,299,2,2,2,0.5329609236567678,6.481114827201783,299,2,2,2,0.5329609236567678,6.481114827201783,299
47,7,8,17,0.06205337496888233,5.327045707915273,299,2,2,2,0.040294710357847964,5.18247491638796,299,2,2,2,0.040294710357847964,5.18247491638796,299
48,4,8,15,0.2662721152325376,6.520802675585284,299,2,2,2,0.08285897568245285,6.353890746934225,299,2,2,2,0.08285897568245285,6.353890746934225,299
49,6,10,23,0.28682014814364953,5.814648829431438,299,2,2,2,0.13375358628408213,5.3420289855072465,299,2,2,2,0.13375358628408213,5.3420289855072465,299
50,27,5,55,0.08330319940036783,5.1288963210702345,299,2,2,2,0.03257518366977881,5.317703455964326,299,2,2,2,0.03257518366977881,5.317703455964326,299
51,8,11,41,0.19175397147076612,5.7154069119286515,299,2,2,2,0.10029456396154844,6.405730211817168,299,2,2,2,0.10029456396154844,6.405730211817168,299
52,16,5,36,0.3555795333739128,5.506176142697882,299,2,2,2,0.009283032510790861,6.17783723522854,299,2,2,2,0.009283032510790861,6.17783723522854,299
53,4,37,84,0.06612946434652679,5.169453734671126,299,2,2,2,0.12820757101800323,5.416989966555184,299,2,2,2,0.12820757101800323,5.416989966555184,299
54,4,10,22,0.056909679227877256,5.074247491638796,299,2,2,2,0.016371158634858097,4.991950947603121,299,2,2,2,0.016371158634858097,4.991950947603121,299
55,4,4,10,0.14780955429520162,5.05752508361204,299,2,2,2,0.12989945980630985,5.1003121516164995,299,2,2,2,0.12989945980630985,5.1003121516164995,299
56,17,3,30,0.07487420890403716,5.378216276477146,299,2,2,2,0.05969902097058302,5.892686733556299,299,2,2,2,0.05969902097058302,5.892686733556299,299
57,4,7,14,0.11651091044705225,5.932931995540692,299,2,2,2,0.12129214349374959,5.582898550724638,299,2,2,2,0.12129214349374959,5.582898550724638,299
58,13,4,23,0.532617531728279,5.936633221850613,299,2,2,2,0.3794403069541644,6.148517279821627,299,2,2,2,0.3794403069541644,6.148517279821627,299
59,10,4,32,0.25940832098680644,6.072107023411371,299,2,2,2,0.33216506233585474,5.931348940914158,299,2,2,2,0.33216506233585474,5.931348940914158,299
60,11,6,26,0.20211844392547051,5.941872909698997,299,2,2,2,0.04186146787790626,5.799241917502787,299,2,2,2,0.04186146787790626,5.799241917502787,299
61,5,4,14,0.22909159349117758,5.326622073578595,299,2,2,2,0.18621651182218557,5.421850613154961,299,2,2,2,0.18621651182218557,5.421850613154961,299
62,4,4,8,0.20173462863153957,5.994247491638796,299,2,2,2,0.11115056113140635,5.940312151616499,299,2,2,2,0.11115056113140635,5.940312151616499,299
63,6,9,24,0.13136117279132203,5.518037904124861,299,2,2,2,0.28362497629345707,6.0952285395763655,299,2,2,2,0.28362497629345707,6.0952285395763655,299
64,13,3,21,0.0063428936109778036,5.489208472686734,299,2,2,2,0.03278919249543599,5.459977703455964,299,2,2,2,0.03278919249543599,5.459977703455964,299
65,10,5,14,0.2872080231030043,5.4396432552954295,299,2,2,2,0.32398890314675177,5.340802675585285,299,2,2,2,0.32398890314675177,5.340802675585285,299
66,4,10,23,0.02816546292748803,5.7215384615384615,299,2,2,2,0.01372544074535457,5.928807134894091,299,2,2,2,0.01372544074535457,5.928807134894091,299
67,15,10,31,0.2125026282908904,5.924838350055741,299,2,2,2,0.127463541706869,5.760735785953178,299,2,2,2,0.127463541706869,5.760735785953178,299
68,13,6,19,0.07225196500155302,7.276967670011148,299,2,2,2,0.04875202813803586,6.619509476031215,299,2,2,2,0.04875202813803586,6.619509476031215,299
69,4,5,10,0.08531648098086178,5.155629877369008,299,2,2,2,0.1940198306771873,5.05520624303233,299,2,2,2,0.1940198306771873,5.05520624303233,299
70,6,6,11,0.04629308312842597,5.795562987736901,299,2,2,2,0.05615704735190884,5.848249721293199,299,2,2,2,0.05615704735190884,5.848249721293199,299
71,5,3,8,0.2242370836507792,5.886243032329989,299,2,2,2,0.06970291806928987,5.642876254180602,299,2,2,2,0.06970291806928987,5.642876254180602,299
72,26,2,44,0.24847777644575098,5.3589966555183945,299,2,2,2,0.12884414723938709,5.786644370122631,299,2,2,2,0.12884414723938709,5.786644370122631,299
73,5,5,13,0.13497730198591248,5.312396878483835,299,2,2,2,0.02113402780561655,5.104972129319956,299,2,2,2,0.02113402780561655,5.104972129319956,299
74,4,16,49,0.046492801037664316,5.770702341137124,299,2,2,2,0.029993653318027585,5.769832775919732,299,2,2,2,0.029993653318027585,5.769832775919732,299
75,4,5,8,0.06536549081582851,5.306845039018952,299,2,2,2,0.03851854916772339,5.225306577480491,299,2,2,2,0.03851854916772339,5.225306577480491,299
76,9,5,19,0.021419122147799518,5.609966555183947,299,2,2,2,0.0646211527466941,5.603768115942029,299,2,2,2,0.0646211527466941,5.603768115942029,299
77,7,34,58,0.3065254246261411,5.437146042363434,299,2,2,2,0.08535060507485813,5.7152954292084726,299,2,2,2,0.08535060507485813,5.7152954292084726,299
78,19,2,40,0.4529269496471753,6.0434336677814935,299,2,2,2,0.24467610249080296,5.819955406911928,299,2,2,2,0.24467610249080296,5.819955406911928,299
79,4,19,48,0.15818448293266907,5.517257525083612,299,2,2,2,0.057196425917698544,5.782363433667782,299,2,2,2,0.057196425917698544,5.782363433667782,299
80,12,13,37,0.2328871625330472,5.1464882943143815,299,2,2,2,0.24847518316652528,5.593377926421405,299,2,2,2,0.24847518316652528,5.593377926421405,299
81,2,5,8,0.08312335970152053,5.314113712374582,299,2,2,2,0.07354768478228547,5.250858416945373,299,2,2,2,0.07354768478228547,5.250858416945373,299
82,4,6,12,0.05571991010012398,5.232084726867336,299,2,2,2,0.031581432884129505,5.1410033444816055,299,2,2,2,0.031581432884129505,5.1410033444816055,299
83,10,14,20,0.18357287042720993,5.786755852842809,299,2,2,2,0.2222875958661229,5.672552954292085,299,2,2,2,0.2222875958661229,5.672552954292085,299
84,15,3,28,0.17532505052800595,5.621382385730212,299,2,2,2,0.17135763954237815,5.12149386845039,299,2,2,2,0.17135763954237815,5.12149386845039,299
85,7,7,12,0.06270669950753174,6.402408026755853,299,2,2,2,0.10561312060842254,6.168517279821628,299,2,2,2,0.10561312060842254,6.168517279821628,299
86,10,4,24,0.08296180402232481,6.253288740245262,299,2,2,2,0.06027443835184886,6.322920847268674,299,2,2,2,0.06027443835184886,6.322920847268674,299
87,6,13,36,0.0280066020918544,6.040423634336678,299,2,2,2,0.014952189346020637,5.953467112597547,299,2,2,2,0.014952189346020637,5.953467112597547,299
88,3,5,8,0.11344708218824763,5.638283166109253,299,2,2,2,0.3031969862341718,5.644057971014493,299,2,2,2,0.3031969862341718,5.644057971014493,299
89,7,7,19,0.2576105727017034,5.235518394648829,299,2,2,2,0.2534322170317561,4.952307692307692,299,2,2,2,0.2534322170317561,4.952307692307692,299
90,9,7,37,0.24605605986500345,6.006265328874025,299,2,2,2,0.312838241346703,6.625641025641026,299,2,2,2,0.312838241346703,6.625641025641026,299
91,6,14,35,0.5526599053026077,6.457770345596432,299,2,2,2,0.7017439621668438,7.064035674470457,299,2,2,2,0.7017439621668438,7.064035674470457,299
92,4,5,20,0.09886415830502684,6.339197324414716,299,2,2,2,0.3800781144525961,5.940312151616499,299,2,2,2,0.3800781144525961,5.940312151616499,299
93,6,4,10,0.12000781126649136,5.2903232998885175,299,2,2,2,0.07754515678890411,5.137279821627648,299,2,2,2,0.07754515678890411,5.137279821627648,299
94,9,7,22,0.022862618856058232,5.6119955406911926,299,2,2,2,0.12259355498791985,4.9049275362318845,299,2,2,2,0.12259355498791985,4.9049275362318845,299
95,4,13,26,0.13525273917184266,5.470769230769231,299,2,2,2,0.03130780740659711,5.494158305462653,299,2,2,2,0.03130780740659711,5.494158305462653,299
96,4,12,18,0.015959245621468457,5.453333333333333,299,2,2,2,0.028718085023009803,5.125440356744704,299,2,2,2,0.028718085023009803,5.125440356744704,299
97,5,12,33,0.13392018314549803,5.333377926421405,299,2,2,2,0.22167592178374718,5.332597547380156,299,2,2,2,0.22167592178374718,5.332597547380156,299
98,19,6,51,0.249854319337507,4.954425863991081,299,2,2,2,0.13389462794791782,5.0032329988851725,299,2,2,2,0.13389462794791782,5.0032329988851725,299
99,7,12,49,0.04143020908726572,5.601672240802675,299,2,2,2,0.10159416450950601,5.704615384615384,299,2,2,2,0.10159416450950601,5.704615384615384,299
100,11,16,32,0.12372347867470844,5.463344481605351,299,2,2,2,0.21950677318141876,5.332129319955407,299,2,2,2,0.21950677318141876,5.332129319955407,299
