Case,N_mcn_A,N_mcn_B,N_mcn_AB,N_dd_pval,N_aspl,N_enum,Na_mcn_A,Na_mcn_B,Na_mcn_AB,Na_dd_pval,Na_aspl,Na_enum,Nb_mcn_A,Nb_mcn_B,Nb_mcn_AB,Nb_dd_pval,Nb_aspl,Nb_enum
1,4,17,18,0.07931237843424352,5.925507246376812,299,2,2,2,0.11506602246482477,5.200579710144927,299,2,2,2,0.11506602246482477,5.200579710144927,299
2,21,37,104,0.11106037693851847,5.740557413600892,299,2,2,2,0.03906040430380035,5.220646599777035,299,2,2,2,0.03906040430380035,5.220646599777035,299
3,8,40,44,0.10126702582264653,5.758907469342252,299,2,2,2,0.2067513921901022,5.369453734671126,299,2,2,2,0.2067513921901022,5.369453734671126,299
4,4,26,71,0.0033777031236157913,5.864347826086957,299,2,2,2,0.38204566432617704,5.11768115942029,299,2,2,2,0.38204566432617704,5.11768115942029,299
5,12,74,111,0.0819655308844683,5.711571906354515,299,2,2,2,0.19213236719937687,5.0084726867335565,299,2,2,2,0.19213236719937687,5.0084726867335565,299
6,7,9,16,0.18033320642003792,5.820624303232999,299,2,2,2,0.016283940731012896,5.560602006688963,299,2,2,2,0.016283940731012896,5.560602006688963,299
7,15,6,52,0.255255530367982,5.32644370122631,299,2,2,2,0.20539934218112188,4.897725752508361,299,2,2,2,0.20539934218112188,4.897725752508361,299
8,10,60,104,0.18555812328336485,5.9851282051282055,299,2,2,2,0.20750317077018043,5.1920624303233,299,2,2,2,0.20750317077018043,5.1920624303233,299
9,26,11,93,0.0936046252705008,5.918706800445931,299,2,2,2,0.14660327456853003,5.447536231884058,299,2,2,2,0.14660327456853003,5.447536231884058,299
10,29,8,99,0.17200564381578176,4.721806020066889,299,2,2,2,0.1010949364073735,4.578907469342252,299,2,2,2,0.1010949364073735,4.578907469342252,299
11,4,31,48,0.10544369909780744,6.5361872909699,299,2,2,2,0.05140261432437851,5.519108138238573,299,2,2,2,0.05140261432437851,5.519108138238573,299
12,4,33,56,0.13128617853137267,5.352263099219621,299,2,2,2,0.07311905230674433,5.561360089186176,299,2,2,2,0.07311905230674433,5.561360089186176,299
13,5,35,52,0.12474609793868413,5.624816053511705,299,2,2,2,0.04985405759700494,5.505328874024526,299,2,2,2,0.04985405759700494,5.505328874024526,299
14,8,29,66,0.20614284542489636,5.895406911928651,299,2,2,2,0.1488091118969968,5.0484726867335565,299,2,2,2,0.1488091118969968,5.0484726867335565,299
15,10,21,26,0.061874911485203445,5.486711259754738,299,2,2,2,0.21731273616406444,4.461560758082498,299,2,2,2,0.21731273616406444,4.461560758082498,299
16,4,71,102,0.045090885180168044,5.809966555183946,299,2,2,2,0.058411670400266215,5.127045707915273,299,2,2,2,0.058411670400266215,5.127045707915273,299
17,10,33,37,0.0025246162261069174,5.714425863991082,299,2,2,2,0.07818857506516176,4.505863991081382,299,2,2,2,0.07818857506516176,4.505863991081382,299
18,4,38,60,0.1008560456845764,5.726243032329989,299,2,2,2,3.5639541783076487e-05,6.024704570791528,299,2,2,2,3.5639541783076487e-05,6.024704570791528,299
19,10,47,123,0.03693694774549659,6.044325529542921,299,2,2,2,0.0025936665419513264,6.577279821627648,299,2,2,2,0.0025936665419513264,6.577279821627648,299
20,6,14,18,0.009012823674503652,5.416967670011148,299,2,2,2,0.012954240903396598,4.643991081382386,299,2,2,2,0.012954240903396598,4.643991081382386,299
21,9,23,45,0.1721437726505739,5.996365663322185,299,2,2,2,0.016262583645067604,5.218573021181717,299,2,2,2,0.016262583645067604,5.218573021181717,299
22,12,28,37,0.16179237374423328,6.19139353400223,299,2,2,2,0.17526871107745734,5.257658862876254,299,2,2,2,0.17526871107745734,5.257658862876254,299
23,4,36,77,0.15521336365338528,5.897369007803791,299,2,2,2,0.12527918360956666,5.403277591973244,299,2,2,2,0.12527918360956666,5.403277591973244,299
24,4,14,20,0.19350446083072026,5.406243032329989,299,2,2,2,0.1066905594933474,4.777458193979933,299,2,2,2,0.1066905594933474,4.777458193979933,299
25,17,11,95,0.2188165965645329,5.769476031215162,299,2,2,2,0.20829926656602438,5.5488963210702344,299,2,2,2,0.20829926656602438,5.5488963210702344,299
26,5,35,76,0.3523884249828385,5.823589743589744,299,2,2,2,0.01204594494889171,4.803210702341137,299,2,2,2,0.01204594494889171,4.803210702341137,299
27,8,19,61,0.006273179123515847,6.034202898550725,299,2,2,2,0.01981022193871972,5.2907023411371235,299,2,2,2,0.01981022193871972,5.2907023411371235,299
28,7,54,110,0.07425705652634519,5.225039018952063,299,2,2,2,0.12372438025656686,4.473779264214047,299,2,2,2,0.12372438025656686,4.473779264214047,299
29,30,77,124,0.1126949754011122,5.044526198439242,299,2,2,2,0.10960963955478396,4.48051282051282,299,2,2,2,0.10960963955478396,4.48051282051282,299
30,7,75,91,0.05366575135173719,5.006153846153846,299,2,2,2,0.10129069636532435,4.346711259754738,299,2,2,2,0.10129069636532435,4.346711259754738,299
31,6,61,93,0.11013186567986182,4.734113712374582,299,2,2,2,0.10408505057739686,4.897458193979933,299,2,2,2,0.10408505057739686,4.897458193979933,299
32,37,45,122,0.14470071044484203,5.562051282051282,299,2,2,2,0.20646949337918197,4.8130434782608695,299,2,2,2,0.20646949337918197,4.8130434782608695,299
33,17,15,33,0.013813055726832193,5.0369676700111485,299,2,2,2,0.1671741126127475,4.911928651059086,299,2,2,2,0.1671741126127475,4.911928651059086,299
34,5,11,12,0.38899911708237955,5.947558528428094,299,2,2,2,0.1070236128475403,5.720022296544036,299,2,2,2,0.1070236128475403,5.720022296544036,299
35,2,16,21,0.05687190045479178,6.792954292084727,299,2,2,2,0.01166788426089643,6.2326644370122635,299,2,2,2,0.01166788426089643,6.2326644370122635,299
36,8,10,16,0.07244945476523276,5.29340022296544,299,2,2,2,0.053215645310491076,4.9283612040133775,299,2,2,2,0.053215645310491076,4.9283612040133775,299
37,4,10,15,0.4187321484698301,5.67257525083612,299,2,2,2,0.09537780548041448,5.304280936454849,299,2,2,2,0.09537780548041448,5.304280936454849,299
38,4,56,81,0.029829828809561497,5.695005574136009,299,2,2,2,0.01970262657673317,5.6637458193979935,299,2,2,2,0.01970262657673317,5.6637458193979935,299
39,5,43,53,0.39821765939322196,6.228004459308807,299,2,2,2,0.033615340154399785,6.5779041248606465,299,2,2,2,0.033615340154399785,6.5779041248606465,299
40,23,85,119,0.10923168298892778,5.27901895206243,299,2,2,2,0.12590760788604047,4.5377480490523965,299,2,2,2,0.12590760788604047,4.5377480490523965,299
41,23,37,72,0.0986554635765809,5.48989966555184,299,2,2,2,0.012735928327120317,4.941627647714604,299,2,2,2,0.012735928327120317,4.941627647714604,299
42,7,9,39,0.21310340189195254,5.670657748049052,299,2,2,2,0.03338089502367399,5.834113712374582,299,2,2,2,0.03338089502367399,5.834113712374582,299
