Case,N_mcn_A,N_mcn_B,N_mcn_AB,N_dd_pval,N_aspl,N_enum,Na_mcn_A,Na_mcn_B,Na_mcn_AB,Na_dd_pval,Na_aspl,Na_enum,Nb_mcn_A,Nb_mcn_B,Nb_mcn_AB,Nb_dd_pval,Nb_aspl,Nb_enum
1,31,17,38,0.07931237843424352,5.925507246376812,299,3,3,3,0.020560769114127873,4.9514604236343365,299,3,3,3,0.020560769114127873,4.9514604236343365,299
2,121,37,213,0.11106037693851847,5.740557413600892,299,3,3,3,0.021455108320732122,5.069275362318841,299,3,3,3,0.021455108320732122,5.069275362318841,299
3,78,40,96,0.10126702582264653,5.758907469342252,299,3,3,3,0.14974810571739028,3.87670011148272,299,3,3,3,0.14974810571739028,3.87670011148272,299
4,111,26,247,0.0033777031236157913,5.864347826086957,299,3,3,3,0.1219941189386012,4.74015607580825,299,3,3,3,0.1219941189386012,4.74015607580825,299
5,81,74,215,0.0819655308844683,5.711571906354515,299,3,3,3,0.19948211881687639,4.161159420289855,299,3,3,3,0.19948211881687639,4.161159420289855,299
6,44,9,56,0.18033320642003792,5.820624303232999,299,3,3,3,0.03273382905166918,4.179531772575251,299,3,3,3,0.03273382905166918,4.179531772575251,299
7,71,6,83,0.255255530367982,5.32644370122631,299,3,3,3,0.1965312189898334,3.8967447045707915,299,3,3,3,0.1965312189898334,3.8967447045707915,299
8,203,60,248,0.18555812328336485,5.9851282051282055,299,3,3,3,0.5053630048441508,5.973154960981048,299,3,3,3,0.5053630048441508,5.973154960981048,299
9,148,11,212,0.0936046252705008,5.918706800445931,299,3,3,3,0.19681266238885253,4.050769230769231,299,3,3,3,0.19681266238885253,4.050769230769231,299
10,206,8,260,0.17200564381578176,4.721806020066889,299,3,3,3,0.13286869718978575,3.793846153846154,299,3,3,3,0.13286869718978575,3.793846153846154,299
11,75,31,85,0.10544369909780744,6.5361872909699,299,3,3,3,0.06432362168196243,4.614738015607581,299,3,3,3,0.06432362168196243,4.614738015607581,299
12,107,33,217,0.13128617853137267,5.352263099219621,299,3,3,3,0.013905159680477862,5.114715719063545,299,3,3,3,0.013905159680477862,5.114715719063545,299
13,183,35,235,0.12474609793868413,5.624816053511705,299,3,3,3,0.06701511629859538,3.7685172798216278,299,3,3,3,0.06701511629859538,3.7685172798216278,299
14,176,29,220,0.20614284542489636,5.895406911928651,299,3,3,3,0.030257173194163187,5.046465997770346,299,3,3,3,0.030257173194163187,5.046465997770346,299
15,167,21,240,0.061874911485203445,5.486711259754738,299,3,3,3,0.19751601124653995,3.813913043478261,299,3,3,3,0.19751601124653995,3.813913043478261,299
16,27,71,149,0.045090885180168044,5.809966555183946,299,3,3,3,0.01034456265738997,4.85835005574136,299,3,3,3,0.01034456265738997,4.85835005574136,299
17,144,33,198,0.0025246162261069174,5.714425863991082,299,3,3,3,0.17356544035270083,3.5100780379041248,299,3,3,3,0.17356544035270083,3.5100780379041248,299
18,53,38,186,0.1008560456845764,5.726243032329989,299,3,3,3,0.01940301837035731,5.118684503901895,299,3,3,3,0.01940301837035731,5.118684503901895,299
19,168,47,215,0.03693694774549659,6.044325529542921,299,3,3,3,0.1412800787098169,4.435540691192865,299,3,3,3,0.1412800787098169,4.435540691192865,299
20,198,14,237,0.009012823674503652,5.416967670011148,299,3,3,3,0.07012910635350879,4.011170568561873,299,3,3,3,0.07012910635350879,4.011170568561873,299
21,23,23,82,0.1721437726505739,5.996365663322185,299,3,3,3,0.014605898700408829,4.392419175027871,299,3,3,3,0.014605898700408829,4.392419175027871,299
22,58,28,67,0.16179237374423328,6.19139353400223,299,3,3,3,0.17696045854837483,4.974960981047937,299,3,3,3,0.17696045854837483,4.974960981047937,299
23,38,36,192,0.15521336365338528,5.897369007803791,299,3,3,3,0.003506228894005394,5.031438127090301,299,3,3,3,0.003506228894005394,5.031438127090301,299
24,52,14,61,0.19350446083072026,5.406243032329989,299,3,3,3,0.2236615108122474,4.326599777034559,299,3,3,3,0.2236615108122474,4.326599777034559,299
25,145,11,228,0.2188165965645329,5.769476031215162,299,3,3,3,0.061947049334659665,6.0082720178372355,299,3,3,3,0.061947049334659665,6.0082720178372355,299
26,86,35,227,0.3523884249828385,5.823589743589744,299,3,3,3,0.15197065029925638,3.5560981047937568,299,3,3,3,0.15197065029925638,3.5560981047937568,299
27,94,19,166,0.006273179123515847,6.034202898550725,299,3,3,3,0.04097966051606834,4.684838350055742,299,3,3,3,0.04097966051606834,4.684838350055742,299
28,21,54,203,0.07425705652634519,5.225039018952063,299,3,3,3,0.12792709351110168,3.7314827201783722,299,3,3,3,0.12792709351110168,3.7314827201783722,299
29,175,77,227,0.1126949754011122,5.044526198439242,299,3,3,3,0.1760162700363509,3.7083835005574137,299,3,3,3,0.1760162700363509,3.7083835005574137,299
30,166,75,236,0.05366575135173719,5.006153846153846,299,3,3,3,0.014982914995344683,4.660222965440357,299,3,3,3,0.014982914995344683,4.660222965440357,299
31,165,61,221,0.11013186567986182,4.734113712374582,299,3,3,3,0.11542144553136029,3.73520624303233,299,3,3,3,0.11542144553136029,3.73520624303233,299
32,178,45,239,0.14470071044484203,5.562051282051282,299,3,3,3,0.0730364292083603,4.395919732441471,299,3,3,3,0.0730364292083603,4.395919732441471,299
33,154,15,209,0.013813055726832193,5.0369676700111485,299,3,3,3,0.15489383016834304,3.5186176142697883,299,3,3,3,0.15489383016834304,3.5186176142697883,299
34,132,11,173,0.38899911708237955,5.947558528428094,299,3,3,3,0.009469805454166291,4.186376811594203,299,3,3,3,0.009469805454166291,4.186376811594203,299
35,34,16,75,0.05687190045479178,6.792954292084727,299,3,3,3,0.07658241418304015,5.116075808249721,299,3,3,3,0.07658241418304015,5.116075808249721,299
36,145,10,197,0.07244945476523276,5.29340022296544,299,3,3,3,0.15359074953517746,4.368428093645485,299,3,3,3,0.15359074953517746,4.368428093645485,299
37,93,10,118,0.4187321484698301,5.67257525083612,299,3,3,3,0.04131359066290445,4.891638795986622,299,3,3,3,0.04131359066290445,4.891638795986622,299
38,117,56,151,0.029829828809561497,5.695005574136009,299,3,3,3,0.0635046551749459,4.306555183946489,299,3,3,3,0.0635046551749459,4.306555183946489,299
39,172,43,238,0.39821765939322196,6.228004459308807,299,3,3,3,0.03539965796017927,6.170724637681159,299,3,3,3,0.03539965796017927,6.170724637681159,299
40,192,85,228,0.10923168298892778,5.27901895206243,299,3,3,3,0.2050119995785854,3.8813154960981047,299,3,3,3,0.2050119995785854,3.8813154960981047,299
41,134,37,196,0.0986554635765809,5.48989966555184,299,3,3,3,0.16054526285554482,3.789319955406912,299,3,3,3,0.16054526285554482,3.789319955406912,299
42,71,9,98,0.21310340189195254,5.670657748049052,299,3,3,3,0.17298849534195315,3.9044147157190636,299,3,3,3,0.17298849534195315,3.9044147157190636,299
43,130,31,177,0.05712049727965628,5.2901226309921965,299,3,3,3,0.005455645469545052,5.509409141583054,299,3,3,3,0.005455645469545052,5.509409141583054,299
44,163,55,197,0.13013846935293302,6.263099219620959,299,3,3,3,0.0427756377800975,5.006889632107024,299,3,3,3,0.0427756377800975,5.006889632107024,299
45,65,37,235,0.002994100849694382,5.82180602006689,299,3,3,3,0.15353721020833222,3.6564771460423633,299,3,3,3,0.15353721020833222,3.6564771460423633,299
46,138,41,176,0.6399211574387471,6.335250836120402,299,3,3,3,0.1657976810679812,5.892173913043478,299,3,3,3,0.1657976810679812,5.892173913043478,299
47,67,43,229,0.06205337496888233,5.327045707915273,299,3,3,3,0.06079518434500209,3.7823188405797104,299,3,3,3,0.06079518434500209,3.7823188405797104,299
48,107,72,197,0.2662721152325376,6.520802675585284,299,3,3,3,0.10353380077220123,6.138684503901895,299,3,3,3,0.10353380077220123,6.138684503901895,299
49,65,69,165,0.28682014814364953,5.814648829431438,299,3,3,3,0.14347058791921213,4.167157190635452,299,3,3,3,0.14347058791921213,4.167157190635452,299
50,170,21,217,0.08330319940036783,5.1288963210702345,299,3,3,3,0.0028748594636233585,3.7084726867335562,299,3,3,3,0.0028748594636233585,3.7084726867335562,299
51,189,54,239,0.19175397147076612,5.7154069119286515,299,3,3,3,0.15410032942403368,3.470903010033445,299,3,3,3,0.15410032942403368,3.470903010033445,299
52,103,10,178,0.3555795333739128,5.506176142697882,299,3,3,3,0.15323197162792598,4.408717948717949,299,3,3,3,0.15323197162792598,4.408717948717949,299
53,24,77,241,0.06612946434652679,5.169453734671126,299,3,3,3,0.154940242875133,4.096566332218506,299,3,3,3,0.154940242875133,4.096566332218506,299
54,31,29,91,0.056909679227877256,5.074247491638796,299,3,3,3,0.14886721295401645,3.5784838350055743,299,3,3,3,0.14886721295401645,3.5784838350055743,299
55,48,60,236,0.14780955429520162,5.05752508361204,299,3,3,3,0.1758185950623633,3.5216276477146042,299,3,3,3,0.1758185950623633,3.5216276477146042,299
56,201,31,240,0.07487420890403716,5.378216276477146,299,3,3,3,0.07283117523530924,5.6694091415830545,299,3,3,3,0.07283117523530924,5.6694091415830545,299
57,34,13,42,0.11651091044705225,5.932931995540692,299,3,3,3,0.08422601892738843,4.0948494983277595,299,3,3,3,0.08422601892738843,4.0948494983277595,299
58,110,13,169,0.532617531728279,5.936633221850613,299,3,3,3,0.17218318156215828,4.5204236343366775,299,3,3,3,0.17218318156215828,4.5204236343366775,299
59,112,66,204,0.25940832098680644,6.072107023411371,299,3,3,3,0.001889542697413264,4.248450390189521,299,3,3,3,0.001889542697413264,4.248450390189521,299
60,112,9,204,0.20211844392547051,5.941872909698997,299,3,3,3,0.36921847146855036,4.720891861761427,299,3,3,3,0.36921847146855036,4.720891861761427,299
61,164,24,230,0.22909159349117758,5.326622073578595,299,3,3,3,0.18666357357572594,3.598238573021182,299,3,3,3,0.18666357357572594,3.598238573021182,299
62,59,59,201,0.20173462863153957,5.994247491638796,299,3,3,3,0.18842422111098156,3.5156075808249723,299,3,3,3,0.18842422111098156,3.5156075808249723,299
63,85,35,224,0.13136117279132203,5.518037904124861,299,3,3,3,0.09352373646704004,4.799509476031215,299,3,3,3,0.09352373646704004,4.799509476031215,299
64,41,27,162,0.0063428936109778036,5.489208472686734,299,3,3,3,0.11407207925742364,4.014515050167224,299,3,3,3,0.11407207925742364,4.014515050167224,299
65,193,14,235,0.2872080231030043,5.4396432552954295,299,3,3,3,0.13190113943317563,3.733846153846154,299,3,3,3,0.13190113943317563,3.733846153846154,299
66,34,48,168,0.02816546292748803,5.7215384615384615,299,3,3,3,0.0049167265585705775,4.578171683389074,299,3,3,3,0.0049167265585705775,4.578171683389074,299
67,88,42,226,0.2125026282908904,5.924838350055741,299,3,3,3,0.124343039725942,4.02974358974359,299,3,3,3,0.124343039725942,4.02974358974359,299
68,47,37,151,0.07225196500155302,7.276967670011148,299,3,3,3,0.06525108641923674,4.688026755852843,299,3,3,3,0.06525108641923674,4.688026755852843,299
69,145,12,233,0.08531648098086178,5.155629877369008,299,3,3,3,0.0028083925377151184,4.487915273132664,299,3,3,3,0.0028083925377151184,4.487915273132664,299
70,76,25,95,0.04629308312842597,5.795562987736901,299,3,3,3,0.10892070616126041,3.9599554069119285,299,3,3,3,0.10892070616126041,3.9599554069119285,299
