Case,N_mcn_A,N_mcn_B,N_mcn_AB,N_dd_pval,N_aspl,N_enum,Na_mcn_A,Na_mcn_B,Na_mcn_AB,Na_dd_pval,Na_aspl,Na_enum,Nb_mcn_A,Nb_mcn_B,Nb_mcn_AB,Nb_dd_pval,Nb_aspl,Nb_enum
1,7,17,36,0.07931237843424352,5.925507246376812,299,3,3,3,0.038428215133554565,5.126822742474916,299,3,3,3,0.038428215133554565,5.126822742474916,299
2,71,37,163,0.11106037693851847,5.740557413600892,299,3,3,3,0.16040447077539277,4.639620958751394,299,3,3,3,0.16040447077539277,4.639620958751394,299
3,15,40,59,0.10126702582264653,5.758907469342252,299,3,3,3,0.16849500100174697,5.1679375696767,299,3,3,3,0.16849500100174697,5.1679375696767,299
4,39,26,128,0.0033777031236157913,5.864347826086957,299,3,3,3,0.03898555917662016,6.028784838350056,299,3,3,3,0.03898555917662016,6.028784838350056,299
5,31,74,172,0.0819655308844683,5.711571906354515,299,3,3,3,0.0756103230202863,4.555808249721293,299,3,3,3,0.0756103230202863,4.555808249721293,299
6,14,9,19,0.18033320642003792,5.820624303232999,299,3,3,3,0.01681773702508838,5.212798216276477,299,3,3,3,0.01681773702508838,5.212798216276477,299
7,39,6,67,0.255255530367982,5.32644370122631,299,3,3,3,0.33378684189684726,4.494671125975474,299,3,3,3,0.33378684189684726,4.494671125975474,299
8,21,60,173,0.18555812328336485,5.9851282051282055,299,3,3,3,0.25047664970477,4.7213154960981045,299,3,3,3,0.25047664970477,4.7213154960981045,299
9,71,11,161,0.0936046252705008,5.918706800445931,299,3,3,3,0.12861383225951584,5.042363433667782,299,3,3,3,0.12861383225951584,5.042363433667782,299
10,63,8,140,0.17200564381578176,4.721806020066889,299,3,3,3,0.08425853654001218,4.154871794871795,299,3,3,3,0.08425853654001218,4.154871794871795,299
11,33,31,63,0.10544369909780744,6.5361872909699,299,3,3,3,0.08109696935522152,5.275429208472687,299,3,3,3,0.08109696935522152,5.275429208472687,299
12,10,33,74,0.13128617853137267,5.352263099219621,299,3,3,3,0.20263445845824335,4.760133779264214,299,3,3,3,0.20263445845824335,4.760133779264214,299
13,20,35,144,0.12474609793868413,5.624816053511705,299,3,3,3,0.3477340695399852,4.566978818283166,299,3,3,3,0.3477340695399852,4.566978818283166,299
14,24,29,99,0.20614284542489636,5.895406911928651,299,3,3,3,0.22221002831600634,4.574804905239688,299,3,3,3,0.22221002831600634,4.574804905239688,299
15,20,21,36,0.061874911485203445,5.486711259754738,299,3,3,3,0.1577716847646765,4.196566332218506,299,3,3,3,0.1577716847646765,4.196566332218506,299
16,6,71,119,0.045090885180168044,5.809966555183946,299,3,3,3,0.11356968960084333,5.1635897435897435,299,3,3,3,0.11356968960084333,5.1635897435897435,299
17,80,33,151,0.0025246162261069174,5.714425863991082,299,3,3,3,0.2102898642615233,4.099821627647715,299,3,3,3,0.2102898642615233,4.099821627647715,299
18,18,38,101,0.1008560456845764,5.726243032329989,299,3,3,3,0.007347735805535267,5.951438127090301,299,3,3,3,0.007347735805535267,5.951438127090301,299
19,52,47,155,0.03693694774549659,6.044325529542921,299,3,3,3,0.06969068892812427,6.570278706800446,299,3,3,3,0.06969068892812427,6.570278706800446,299
20,40,14,51,0.009012823674503652,5.416967670011148,299,3,3,3,0.1568146069899796,3.7567001114827203,299,3,3,3,0.1568146069899796,3.7567001114827203,299
21,16,23,63,0.1721437726505739,5.996365663322185,299,3,3,3,0.04812533547629273,4.706465997770346,299,3,3,3,0.04812533547629273,4.706465997770346,299
22,28,28,51,0.16179237374423328,6.19139353400223,299,3,3,3,0.1275523030482081,5.126555183946488,299,3,3,3,0.1275523030482081,5.126555183946488,299
23,10,36,116,0.15521336365338528,5.897369007803791,299,3,3,3,0.1363312034393632,5.030167224080268,299,3,3,3,0.1363312034393632,5.030167224080268,299
24,11,14,24,0.19350446083072026,5.406243032329989,299,3,3,3,0.11904786828129156,4.642898550724638,299,3,3,3,0.11904786828129156,4.642898550724638,299
25,57,11,143,0.2188165965645329,5.769476031215162,299,3,3,3,0.18236946174528235,5.2841248606466,299,3,3,3,0.18236946174528235,5.2841248606466,299
26,32,35,172,0.3523884249828385,5.823589743589744,299,3,3,3,0.0024016602302001527,4.251549609810479,299,3,3,3,0.0024016602302001527,4.251549609810479,299
27,13,19,93,0.006273179123515847,6.034202898550725,299,3,3,3,0.018318750485158936,5.093154960981048,299,3,3,3,0.018318750485158936,5.093154960981048,299
28,9,54,147,0.07425705652634519,5.225039018952063,299,3,3,3,0.15659295261747255,4.471103678929766,299,3,3,3,0.15659295261747255,4.471103678929766,299
29,59,77,185,0.1126949754011122,5.044526198439242,299,3,3,3,0.10280378795970091,4.519241917502787,299,3,3,3,0.10280378795970091,4.519241917502787,299
30,44,75,192,0.05366575135173719,5.006153846153846,299,3,3,3,0.09432315011826693,4.675607580824972,299,3,3,3,0.09432315011826693,4.675607580824972,299
31,14,61,129,0.11013186567986182,4.734113712374582,299,3,3,3,0.09837293185361762,4.613645484949833,299,3,3,3,0.09837293185361762,4.613645484949833,299
32,107,45,180,0.14470071044484203,5.562051282051282,299,3,3,3,0.19667634806009804,4.291727982162765,299,3,3,3,0.19667634806009804,4.291727982162765,299
33,90,15,172,0.013813055726832193,5.0369676700111485,299,3,3,3,0.1671223464515489,4.140245261984393,299,3,3,3,0.1671223464515489,4.140245261984393,299
34,25,11,36,0.38899911708237955,5.947558528428094,299,3,3,3,0.08725343728492563,5.648383500557413,299,3,3,3,0.08725343728492563,5.648383500557413,299
35,7,16,27,0.05687190045479178,6.792954292084727,299,3,3,3,0.01961239474188389,6.14891861761427,299,3,3,3,0.01961239474188389,6.14891861761427,299
36,14,10,18,0.07244945476523276,5.29340022296544,299,3,3,3,0.0880103242902082,4.946644370122631,299,3,3,3,0.0880103242902082,4.946644370122631,299
37,42,10,99,0.4187321484698301,5.67257525083612,299,3,3,3,0.07258092865531088,5.033489409141583,299,3,3,3,0.07258092865531088,5.033489409141583,299
38,10,56,94,0.029829828809561497,5.695005574136009,299,3,3,3,0.01931505309974013,5.58613154960981,299,3,3,3,0.01931505309974013,5.58613154960981,299
39,26,43,150,0.39821765939322196,6.228004459308807,299,3,3,3,0.10313982453649,5.346711259754738,299,3,3,3,0.10313982453649,5.346711259754738,299
40,58,85,147,0.10923168298892778,5.27901895206243,299,3,3,3,0.05732248984515043,4.3528651059085846,299,3,3,3,0.05732248984515043,4.3528651059085846,299
41,80,37,166,0.0986554635765809,5.48989966555184,299,3,3,3,0.08802413842712352,4.159353400222965,299,3,3,3,0.08802413842712352,4.159353400222965,299
42,28,9,60,0.21310340189195254,5.670657748049052,299,3,3,3,0.0398907686845499,5.79257525083612,299,3,3,3,0.0398907686845499,5.79257525083612,299
43,11,31,68,0.05712049727965628,5.2901226309921965,299,3,3,3,0.07631240863612883,4.82345596432553,299,3,3,3,0.07631240863612883,4.82345596432553,299
44,65,55,145,0.13013846935293302,6.263099219620959,299,3,3,3,0.14459448668601327,5.163032329988852,299,3,3,3,0.14459448668601327,5.163032329988852,299
45,30,37,160,0.002994100849694382,5.82180602006689,299,3,3,3,0.1243112573283709,4.5256633221850615,299,3,3,3,0.1243112573283709,4.5256633221850615,299
46,52,41,134,0.6399211574387471,6.335250836120402,299,3,3,3,0.23239044141445897,5.631995540691193,299,3,3,3,0.23239044141445897,5.631995540691193,299
47,20,43,121,0.06205337496888233,5.327045707915273,299,3,3,3,0.014349890268544316,5.155406911928651,299,3,3,3,0.014349890268544316,5.155406911928651,299
48,30,72,150,0.2662721152325376,6.520802675585284,299,3,3,3,0.11162025826584669,6.180022296544036,299,3,3,3,0.11162025826584669,6.180022296544036,299
49,7,69,133,0.28682014814364953,5.814648829431438,299,3,3,3,0.21443236059908666,4.805351170568562,299,3,3,3,0.21443236059908666,4.805351170568562,299
50,61,21,137,0.08330319940036783,5.1288963210702345,299,3,3,3,0.12894601656797414,4.6866666666666665,299,3,3,3,0.12894601656797414,4.6866666666666665,299
51,33,54,162,0.19175397147076612,5.7154069119286515,299,3,3,3,0.057967892748487196,4.663255295429209,299,3,3,3,0.057967892748487196,4.663255295429209,299
52,39,10,118,0.3555795333739128,5.506176142697882,299,3,3,3,0.24954504286182588,5.410613154960981,299,3,3,3,0.24954504286182588,5.410613154960981,299
53,14,77,179,0.06612946434652679,5.169453734671126,299,3,3,3,0.24859770567615913,4.9459085841694534,299,3,3,3,0.24859770567615913,4.9459085841694534,299
54,11,29,70,0.056909679227877256,5.074247491638796,299,3,3,3,0.09268582343191273,4.276878483835006,299,3,3,3,0.09268582343191273,4.276878483835006,299
55,36,60,204,0.14780955429520162,5.05752508361204,299,3,3,3,0.07996426721270158,4.978394648829432,299,3,3,3,0.07996426721270158,4.978394648829432,299
56,70,31,129,0.07487420890403716,5.378216276477146,299,3,3,3,0.023948901853241646,5.345685618729097,299,3,3,3,0.023948901853241646,5.345685618729097,299
57,15,13,32,0.11651091044705225,5.932931995540692,299,3,3,3,0.1400014578560952,4.6804682274247495,299,3,3,3,0.1400014578560952,4.6804682274247495,299
58,40,13,116,0.532617531728279,5.936633221850613,299,3,3,3,0.0902567792012276,5.253979933110368,299,3,3,3,0.0902567792012276,5.253979933110368,299
59,52,66,146,0.25940832098680644,6.072107023411371,299,3,3,3,0.14417091319643452,4.724392419175028,299,3,3,3,0.14417091319643452,4.724392419175028,299
60,30,9,94,0.20211844392547051,5.941872909698997,299,3,3,3,0.02477449287406275,5.3991527313266445,299,3,3,3,0.02477449287406275,5.3991527313266445,299
61,63,24,134,0.22909159349117758,5.326622073578595,299,3,3,3,0.1487210670641853,5.356053511705686,299,3,3,3,0.1487210670641853,5.356053511705686,299
62,41,59,148,0.20173462863153957,5.994247491638796,299,3,3,3,0.24866766339341195,4.279777034559643,299,3,3,3,0.24866766339341195,4.279777034559643,299
63,36,35,164,0.13136117279132203,5.518037904124861,299,2,3,3,0.21601355039249204,4.42314381270903,299,2,3,3,0.21601355039249204,4.42314381270903,299
64,32,27,136,0.0063428936109778036,5.489208472686734,299,3,3,3,0.15928565903513225,4.30479375696767,299,3,3,3,0.15928565903513225,4.30479375696767,299
65,66,14,104,0.2872080231030043,5.4396432552954295,299,3,3,3,0.1063169048109298,4.060735785953177,299,3,3,3,0.1063169048109298,4.060735785953177,299
