Case,N_mcn_A,N_mcn_B,N_mcn_AB,N_dd_pval,N_aspl,N_enum,Na_mcn_A,Na_mcn_B,Na_mcn_AB,Na_dd_pval,Na_aspl,Na_enum,Nb_mcn_A,Nb_mcn_B,Nb_mcn_AB,Nb_dd_pval,Nb_aspl,Nb_enum
1,31,50,104,0.07931237843424352,5.925507246376812,299,3,3,3,0.025255794185227293,4.610390189520625,299,3,3,3,0.025255794185227293,4.610390189520625,299
2,121,112,246,0.11106037693851847,5.740557413600892,299,3,3,3,0.13024486890645373,4.183010033444816,299,3,3,3,0.13024486890645373,4.183010033444816,299
3,78,73,111,0.10126702582264653,5.758907469342252,299,3,3,3,0.13913222785232515,3.4295875139353402,299,3,3,3,0.13913222785232515,3.4295875139353402,299
4,111,155,278,0.0033777031236157913,5.864347826086957,299,3,3,3,0.0028114801039207603,5.83041248606466,299,3,3,3,0.0028114801039207603,5.83041248606466,299
5,81,143,242,0.0819655308844683,5.711571906354515,299,3,3,3,0.13997719931937316,3.658840579710145,299,3,3,3,0.13997719931937316,3.658840579710145,299
6,44,76,115,0.18033320642003792,5.820624303232999,299,3,3,3,0.10948654463411818,3.1898996655518395,299,3,3,3,0.10948654463411818,3.1898996655518395,299
7,71,66,87,0.255255530367982,5.32644370122631,299,3,3,3,0.1533333576305786,3.3588628762541806,299,3,3,3,0.1533333576305786,3.3588628762541806,299
8,203,146,270,0.18555812328336485,5.9851282051282055,299,3,3,3,0.059979056663461754,5.072374581939799,299,3,3,3,0.059979056663461754,5.072374581939799,299
9,148,43,274,0.0936046252705008,5.918706800445931,299,3,3,3,0.14317829417977052,3.793645484949833,299,3,3,3,0.14317829417977052,3.793645484949833,299
10,206,22,279,0.17200564381578176,4.721806020066889,299,3,3,3,0.022068878027949497,4.863478260869565,299,3,3,3,0.022068878027949497,4.863478260869565,299
11,75,67,101,0.10544369909780744,6.5361872909699,299,3,3,3,0.05662357276783837,4.901739130434783,299,3,3,3,0.05662357276783837,4.901739130434783,299
12,107,182,246,0.13128617853137267,5.352263099219621,299,3,3,3,0.00786103906382244,4.622229654403568,299,3,3,3,0.00786103906382244,4.622229654403568,299
13,183,82,266,0.12474609793868413,5.624816053511705,299,3,3,3,0.17221309974240018,3.408651059085842,299,3,3,3,0.17221309974240018,3.408651059085842,299
14,176,64,239,0.20614284542489636,5.895406911928651,299,3,3,3,0.2497133170084348,4.496075808249722,299,3,3,3,0.2497133170084348,4.496075808249722,299
15,167,38,267,0.061874911485203445,5.486711259754738,299,3,3,3,1.1116035351351093e-06,3.58329988851728,299,3,3,3,1.1116035351351093e-06,3.58329988851728,299
16,27,121,179,0.045090885180168044,5.809966555183946,299,3,3,3,0.13154280756388015,3.703010033444816,299,3,3,3,0.13154280756388015,3.703010033444816,299
17,144,146,212,0.0025246162261069174,5.714425863991082,299,3,3,3,0.15240657010463196,3.3555629877369006,299,3,3,3,0.15240657010463196,3.3555629877369006,299
18,53,77,212,0.1008560456845764,5.726243032329989,299,3,3,3,0.0727032005795248,3.9674916387959867,299,3,3,3,0.0727032005795248,3.9674916387959867,299
19,168,157,253,0.03693694774549659,6.044325529542921,299,3,3,3,0.10441709470869359,4.103723522853958,299,3,3,3,0.10441709470869359,4.103723522853958,299
20,198,43,257,0.009012823674503652,5.416967670011148,299,3,3,3,0.058775065052613464,3.9333110367892976,299,3,3,3,0.058775065052613464,3.9333110367892976,299
21,23,78,101,0.1721437726505739,5.996365663322185,299,3,3,3,0.20157903996899296,4.234515050167224,299,3,3,3,0.20157903996899296,4.234515050167224,299
22,58,108,232,0.16179237374423328,6.19139353400223,299,3,3,3,0.02260874734525137,5.001025641025641,299,3,3,3,0.02260874734525137,5.001025641025641,299
23,38,91,256,0.15521336365338528,5.897369007803791,299,3,3,3,0.14271217608618106,3.0620066889632107,299,3,3,3,0.14271217608618106,3.0620066889632107,299
24,52,30,67,0.19350446083072026,5.406243032329989,299,3,3,3,0.012852731583893495,4.1181716833890745,299,3,3,3,0.012852731583893495,4.1181716833890745,299
25,145,48,263,0.2188165965645329,5.769476031215162,299,3,3,3,0.012418109554522497,5.034760312151617,299,3,3,3,0.012418109554522497,5.034760312151617,299
26,86,82,278,0.3523884249828385,5.823589743589744,299,3,3,3,0.14955433532161372,3.376566332218506,299,3,3,3,0.14955433532161372,3.376566332218506,299
27,94,87,197,0.006273179123515847,6.034202898550725,299,3,3,3,0.03671006626176363,4.282809364548495,299,3,3,3,0.03671006626176363,4.282809364548495,299
28,21,104,249,0.07425705652634519,5.225039018952063,299,3,3,3,0.11540298609850419,3.36726867335563,299,3,3,3,0.11540298609850419,3.36726867335563,299
29,175,152,260,0.1126949754011122,5.044526198439242,299,3,3,3,0.04293445542837158,4.48428093645485,299,3,3,3,0.04293445542837158,4.48428093645485,299
30,166,104,261,0.05366575135173719,5.006153846153846,299,3,3,3,0.002460405219134705,3.9669788182831662,299,3,3,3,0.002460405219134705,3.9669788182831662,299
31,165,161,274,0.11013186567986182,4.734113712374582,299,3,3,3,0.0009486280406566557,3.4651505016722406,299,3,3,3,0.0009486280406566557,3.4651505016722406,299
