Case,N_mcn_A,N_mcn_B,N_mcn_AB,N_dd_pval,N_aspl,N_enum,Na_mcn_A,Na_mcn_B,Na_mcn_AB,Na_dd_pval,Na_aspl,Na_enum,Nb_mcn_A,Nb_mcn_B,Nb_mcn_AB,Nb_dd_pval,Nb_aspl,Nb_enum
1,31,6,35,0.07931237843424352,5.925507246376812,299,3,2,3,0.015485158809848269,5.7617391304347825,299,3,2,3,0.015485158809848269,5.7617391304347825,299
2,121,13,174,0.11106037693851847,5.740557413600892,299,3,2,3,0.11609500685411556,4.637391304347826,299,3,2,3,0.11609500685411556,4.637391304347826,299
3,78,7,83,0.10126702582264653,5.758907469342252,299,3,3,3,0.15910744452281889,4.425128205128205,299,3,3,3,0.15910744452281889,4.425128205128205,299
4,111,4,126,0.0033777031236157913,5.864347826086957,299,3,3,3,0.020053757269808997,4.930969899665552,299,3,3,3,0.020053757269808997,4.930969899665552,299
5,81,30,182,0.0819655308844683,5.711571906354515,299,3,2,3,0.19406643655053124,4.480379041248606,299,3,2,3,0.19406643655053124,4.480379041248606,299
6,44,4,53,0.18033320642003792,5.820624303232999,299,3,3,3,0.03923246047235496,4.318907469342252,299,3,3,3,0.03923246047235496,4.318907469342252,299
7,71,4,74,0.255255530367982,5.32644370122631,299,3,3,3,0.11167101899331082,5.073623188405797,299,3,3,3,0.11167101899331082,5.073623188405797,299
8,203,16,215,0.18555812328336485,5.9851282051282055,299,3,3,3,0.20663133601212336,4.602341137123746,299,3,3,3,0.20663133601212336,4.602341137123746,299
9,148,4,190,0.0936046252705008,5.918706800445931,299,3,2,3,0.19827190467706968,4.2043478260869565,299,3,2,3,0.19827190467706968,4.2043478260869565,299
10,206,3,239,0.17200564381578176,4.721806020066889,299,3,3,3,0.02138614521676788,4.842051282051282,299,3,3,3,0.02138614521676788,4.842051282051282,299
11,75,6,79,0.10544369909780744,6.5361872909699,299,3,3,3,0.07452661822112779,4.878528428093645,299,3,3,3,0.07452661822112779,4.878528428093645,299
12,107,6,120,0.13128617853137267,5.352263099219621,299,3,2,3,0.15231707643897469,4.611438127090301,299,3,2,3,0.15231707643897469,4.611438127090301,299
13,183,9,211,0.12474609793868413,5.624816053511705,299,3,3,3,0.10110337547686818,3.9479152731326645,299,3,3,3,0.10110337547686818,3.9479152731326645,299
