Case,N_mcn_A,N_mcn_B,N_mcn_AB,N_dd_pval,N_aspl,N_enum,Na_mcn_A,Na_mcn_B,Na_mcn_AB,Na_dd_pval,Na_aspl,Na_enum,Nb_mcn_A,Nb_mcn_B,Nb_mcn_AB,Nb_dd_pval,Nb_aspl,Nb_enum
1,4,50,50,0.07931237843424352,5.925507246376812,299,3,3,3,0.0667042702668047,5.302363433667781,299,3,3,3,0.0667042702668047,5.302363433667781,299
2,21,112,210,0.11106037693851847,5.740557413600892,299,3,3,3,0.1704658573396921,4.328115942028986,299,3,3,3,0.1704658573396921,4.328115942028986,299
3,8,73,81,0.10126702582264653,5.758907469342252,299,2,3,3,0.05437141790689921,5.12396878483835,299,2,3,3,0.05437141790689921,5.12396878483835,299
4,4,155,191,0.0033777031236157913,5.864347826086957,299,3,3,3,0.11115620690619651,5.2042140468227425,299,3,3,3,0.11115620690619651,5.2042140468227425,299
5,12,143,177,0.0819655308844683,5.711571906354515,299,3,3,3,0.22596448320188023,4.443946488294315,299,3,3,3,0.22596448320188023,4.443946488294315,299
6,7,76,86,0.18033320642003792,5.820624303232999,299,3,3,3,0.10489762350111728,4.683478260869565,299,3,3,3,0.10489762350111728,4.683478260869565,299
7,15,66,70,0.255255530367982,5.32644370122631,299,2,3,3,0.2420178095526896,4.423188405797101,299,2,3,3,0.2420178095526896,4.423188405797101,299
8,10,146,162,0.18555812328336485,5.9851282051282055,299,3,3,3,0.12410191432019238,4.718327759197324,299,3,3,3,0.12410191432019238,4.718327759197324,299
9,26,43,195,0.0936046252705008,5.918706800445931,299,3,3,3,0.17743233135484116,4.386488294314382,299,3,3,3,0.17743233135484116,4.386488294314382,299
10,29,22,174,0.17200564381578176,4.721806020066889,299,3,3,3,0.1534512017988463,3.880891861761427,299,3,3,3,0.1534512017988463,3.880891861761427,299
11,4,67,77,0.10544369909780744,6.5361872909699,299,3,3,3,0.06247235628628029,5.054046822742475,299,3,3,3,0.06247235628628029,5.054046822742475,299
12,4,182,199,0.13128617853137267,5.352263099219621,299,3,3,3,0.16247678837645574,4.624548494983277,299,3,3,3,0.16247678837645574,4.624548494983277,299
13,5,82,100,0.12474609793868413,5.624816053511705,299,3,3,3,0.24153996687084267,4.085975473801561,299,3,3,3,0.24153996687084267,4.085975473801561,299
14,8,64,87,0.20614284542489636,5.895406911928651,299,3,3,3,0.16566373781953814,4.960111482720178,299,3,3,3,0.16566373781953814,4.960111482720178,299
15,10,38,41,0.061874911485203445,5.486711259754738,299,3,3,3,0.09311859606866445,4.131973244147157,299,3,3,3,0.09311859606866445,4.131973244147157,299
16,4,121,154,0.045090885180168044,5.809966555183946,299,2,3,3,0.2027278624454667,4.236477146042364,299,2,3,3,0.2027278624454667,4.236477146042364,299
17,10,146,160,0.0025246162261069174,5.714425863991082,299,3,3,3,0.07484049408466364,4.235340022296544,299,3,3,3,0.07484049408466364,4.235340022296544,299
18,4,77,98,0.1008560456845764,5.726243032329989,299,3,3,3,0.6294254998824833,5.953110367892976,299,3,3,3,0.6294254998824833,5.953110367892976,299
19,10,157,190,0.03693694774549659,6.044325529542921,299,3,3,3,0.06349972786937472,5.019152731326645,299,3,3,3,0.06349972786937472,5.019152731326645,299
20,6,43,48,0.009012823674503652,5.416967670011148,299,3,3,3,0.0125332693010686,4.097279821627648,299,3,3,3,0.0125332693010686,4.097279821627648,299
21,9,78,89,0.1721437726505739,5.996365663322185,299,3,3,3,0.032828578279046276,4.760869565217392,299,3,3,3,0.032828578279046276,4.760869565217392,299
22,12,108,200,0.16179237374423328,6.19139353400223,299,3,3,3,0.10245359726716533,4.70561872909699,299,3,3,3,0.10245359726716533,4.70561872909699,299
23,4,91,154,0.15521336365338528,5.897369007803791,299,2,3,3,0.06547634093947262,4.361694537346711,299,2,3,3,0.06547634093947262,4.361694537346711,299
24,4,30,30,0.19350446083072026,5.406243032329989,299,2,3,3,0.11378740515547006,4.415340022296544,299,2,3,3,0.11378740515547006,4.415340022296544,299
25,17,48,134,0.2188165965645329,5.769476031215162,299,3,3,3,0.1443471926571834,5.174091415830547,299,3,3,3,0.1443471926571834,5.174091415830547,299
26,5,82,111,0.3523884249828385,5.823589743589744,299,3,3,3,0.19529505988294538,3.877212931995541,299,3,3,3,0.19529505988294538,3.877212931995541,299
27,8,87,125,0.006273179123515847,6.034202898550725,299,2,3,3,0.08848503719113229,4.783924191750279,299,2,3,3,0.08848503719113229,4.783924191750279,299
28,7,104,199,0.07425705652634519,5.225039018952063,299,3,3,3,0.18594770437213193,3.8516833890746933,299,3,3,3,0.18594770437213193,3.8516833890746933,299
29,30,152,206,0.1126949754011122,5.044526198439242,299,3,3,3,0.17333545837039632,4.00809364548495,299,3,3,3,0.17333545837039632,4.00809364548495,299
30,7,104,123,0.05366575135173719,5.006153846153846,299,2,3,3,0.04581569323580293,4.2617168338907465,299,2,3,3,0.04581569323580293,4.2617168338907465,299
31,6,161,187,0.11013186567986182,4.734113712374582,299,3,3,3,0.1571042952770711,4.205975473801561,299,3,3,3,0.1571042952770711,4.205975473801561,299
32,37,140,175,0.14470071044484203,5.562051282051282,299,2,3,3,0.18242658037672987,4.409208472686734,299,2,3,3,0.18242658037672987,4.409208472686734,299
33,17,76,85,0.013813055726832193,5.0369676700111485,299,2,3,3,0.08915253246835325,3.951705685618729,299,2,3,3,0.08915253246835325,3.951705685618729,299
34,5,120,134,0.38899911708237955,5.947558528428094,299,3,3,3,0.24384799401348978,5.635473801560758,299,3,3,3,0.24384799401348978,5.635473801560758,299
35,2,58,64,0.05687190045479178,6.792954292084727,299,2,3,3,0.0847624650286266,5.65984392419175,299,2,3,3,0.0847624650286266,5.65984392419175,299
36,8,110,119,0.07244945476523276,5.29340022296544,299,3,3,3,0.032846156218089916,4.767603121516165,299,3,3,3,0.032846156218089916,4.767603121516165,299
37,4,17,17,0.4187321484698301,5.67257525083612,299,3,3,3,0.09178889846618091,5.167536231884058,299,3,3,3,0.09178889846618091,5.167536231884058,299
38,4,191,209,0.029829828809561497,5.695005574136009,299,2,3,3,0.17221803183301476,3.9886064659977705,299,2,3,3,0.17221803183301476,3.9886064659977705,299
39,5,117,133,0.39821765939322196,6.228004459308807,299,2,3,3,0.2140312811681584,4.5358751393534,299,2,3,3,0.2140312811681584,4.5358751393534,299
40,23,163,185,0.10923168298892778,5.27901895206243,299,3,3,3,0.0744599590995386,3.971772575250836,299,3,3,3,0.0744599590995386,3.971772575250836,299
41,23,138,159,0.0986554635765809,5.48989966555184,299,3,3,3,0.018177341813863376,4.16345596432553,299,3,3,3,0.018177341813863376,4.16345596432553,299
42,7,89,204,0.21310340189195254,5.670657748049052,299,3,3,3,0.18834003528694987,4.431594202898551,299,3,3,3,0.18834003528694987,4.431594202898551,299
43,10,198,218,0.05712049727965628,5.2901226309921965,299,3,3,3,0.18898263212692035,3.6867335562987735,299,3,3,3,0.18898263212692035,3.6867335562987735,299
44,9,119,141,0.13013846935293302,6.263099219620959,299,2,3,3,0.06218910033062823,5.766265328874025,299,2,3,3,0.06218910033062823,5.766265328874025,299
45,12,180,198,0.002994100849694382,5.82180602006689,299,3,3,3,0.14687423404179487,4.492040133779264,299,3,3,3,0.14687423404179487,4.492040133779264,299
46,19,142,174,0.6399211574387471,6.335250836120402,299,3,3,3,0.16842610979282946,4.848205128205128,299,3,3,3,0.16842610979282946,4.848205128205128,299
47,7,132,158,0.06205337496888233,5.327045707915273,299,3,3,3,0.09526905755762112,4.792151616499442,299,3,3,3,0.09526905755762112,4.792151616499442,299
48,4,149,168,0.2662721152325376,6.520802675585284,299,2,3,3,0.12524398107347057,6.22396878483835,299,2,3,3,0.12524398107347057,6.22396878483835,299
49,6,124,144,0.28682014814364953,5.814648829431438,299,2,3,3,0.1897770970077296,4.60164994425864,299,2,3,3,0.1897770970077296,4.60164994425864,299
50,27,66,208,0.08330319940036783,5.1288963210702345,299,3,3,3,0.15520675688420263,3.9703678929765887,299,3,3,3,0.15520675688420263,3.9703678929765887,299
51,8,158,199,0.19175397147076612,5.7154069119286515,299,2,3,3,0.13083676017179538,4.537658862876254,299,2,3,3,0.13083676017179538,4.537658862876254,299
