Case,N_mcn_A,N_mcn_B,N_mcn_AB,N_dd_pval,N_aspl,N_enum,Na_mcn_A,Na_mcn_B,Na_mcn_AB,Na_dd_pval,Na_aspl,Na_enum
1,31,50,104,0.07931237843424352,5.925507246376812,299,5,53,104,0.06346569384129956,6.154024526198439,299
2,121,112,246,0.11106037693851847,5.740557413600892,299,5,171,238,0.12918542132749045,5.534292084726867,299
3,78,73,111,0.10126702582264653,5.758907469342252,299,5,16,24,0.2923399321975614,4.688651059085842,299
4,111,155,278,0.0033777031236157913,5.864347826086957,299,5,175,253,0.05403453477078631,5.283522853957637,299
5,81,143,242,0.0819655308844683,5.711571906354515,299,5,79,128,0.11436582277744498,5.731036789297659,299
6,44,76,115,0.18033320642003792,5.820624303232999,299,5,76,115,0.054550721944076785,5.00927536231884,299
7,71,66,87,0.255255530367982,5.32644370122631,299,5,66,87,0.28730161955364575,5.204526198439242,299
8,203,146,270,0.18555812328336485,5.9851282051282055,299,5,163,246,0.11356071742172087,5.707045707915273,299
9,148,43,274,0.0936046252705008,5.918706800445931,299,5,142,271,0.20615867695652368,4.901627647714604,299
10,206,22,279,0.17200564381578176,4.721806020066889,299,5,153,279,0.20270287724791547,4.022006688963211,299
11,75,67,101,0.10544369909780744,6.5361872909699,299,5,61,94,0.13743707369003164,5.36,299
12,107,182,246,0.13128617853137267,5.352263099219621,299,5,161,219,0.23969237104629793,4.8763210702341135,299
13,183,82,266,0.12474609793868413,5.624816053511705,299,5,165,249,0.19969116701218148,4.424303232998885,299
14,176,64,239,0.20614284542489636,5.895406911928651,299,5,34,52,0.2106638904603363,5.928896321070234,299
15,167,38,267,0.061874911485203445,5.486711259754738,299,5,67,260,0.35046948979188197,5.895072463768116,299
16,27,121,179,0.045090885180168044,5.809966555183946,299,5,127,179,0.1212393659060386,5.611460423634337,299
17,144,146,212,0.0025246162261069174,5.714425863991082,299,5,16,16,0.23356888755180694,4.189364548494983,299
18,53,77,212,0.1008560456845764,5.726243032329989,299,5,80,149,0.025191187749991007,5.737881828316611,299
19,168,157,253,0.03693694774549659,6.044325529542921,299,5,17,24,0.2816145847779804,5.470479375696767,299
20,198,43,257,0.009012823674503652,5.416967670011148,299,5,77,173,0.06358536972525276,5.720579710144928,299
21,23,78,101,0.1721437726505739,5.996365663322185,299,5,78,101,0.03879298231942302,5.4169453734671125,299
22,58,108,232,0.16179237374423328,6.19139353400223,299,5,163,230,0.37257502056856573,5.820267558528428,299
23,38,91,256,0.15521336365338528,5.897369007803791,299,5,113,256,0.2419721392815879,5.564593088071349,299
24,52,30,67,0.19350446083072026,5.406243032329989,299,5,36,62,0.23181950415574293,5.3764771460423635,299
25,145,48,263,0.2188165965645329,5.769476031215162,299,5,88,219,0.3865353772785738,5.430858416945373,299
26,86,82,278,0.3523884249828385,5.823589743589744,299,5,161,278,0.10841171556771127,4.650144927536232,299
27,94,87,197,0.006273179123515847,6.034202898550725,299,5,95,171,0.07759046116572559,5.932753623188406,299
28,21,104,249,0.07425705652634519,5.225039018952063,299,5,123,249,0.07749961681163059,4.8015607580824975,299
29,175,152,260,0.1126949754011122,5.044526198439242,299,5,155,249,0.20458453258089204,4.40216276477146,299
30,166,104,261,0.05366575135173719,5.006153846153846,299,5,160,261,0.1883170830963513,4.179041248606466,299
31,165,161,274,0.11013186567986182,4.734113712374582,299,5,162,259,0.17497889643571218,4.533667781493868,299
32,178,140,253,0.14470071044484203,5.562051282051282,299,5,77,129,0.05358156698114977,5.286778149386845,299
33,154,76,263,0.013813055726832193,5.0369676700111485,299,5,139,263,0.157129041753981,4.304258639910814,299
34,132,120,259,0.38899911708237955,5.947558528428094,299,5,135,251,0.30483882421579744,5.263411371237458,299
35,34,58,84,0.05687190045479178,6.792954292084727,299,5,36,52,0.09849199037020331,6.5429431438127095,299
36,145,110,247,0.07244945476523276,5.29340022296544,299,5,36,49,0.2476962426977346,5.017034559643255,299
37,93,17,150,0.4187321484698301,5.67257525083612,299,5,11,22,0.1497624834572569,5.2504347826086954,299
38,117,191,273,0.029829828809561497,5.695005574136009,299,5,196,273,0.042969031685318265,4.8071571906354515,299
39,172,117,269,0.39821765939322196,6.228004459308807,299,5,149,259,0.5867800768304977,5.7902787068004455,299
40,192,163,263,0.10923168298892778,5.27901895206243,299,5,27,36,0.3187994774837045,4.666198439241917,299
41,134,138,274,0.0986554635765809,5.48989966555184,299,5,170,260,0.14471782954227988,4.608383500557413,299
42,71,89,261,0.21310340189195254,5.670657748049052,299,5,143,239,0.26571997405102676,4.734113712374582,299
43,130,198,261,0.05712049727965628,5.2901226309921965,299,5,198,261,0.11090762271623614,5.12149386845039,299
44,163,119,235,0.13013846935293302,6.263099219620959,299,5,44,100,0.2781006664088965,5.974827201783723,299
45,65,180,276,0.002994100849694382,5.82180602006689,299,5,184,276,0.17808726518628482,4.475652173913043,299
46,138,142,225,0.6399211574387471,6.335250836120402,299,5,108,167,0.7644309809709594,6.990301003344482,299
47,67,132,257,0.06205337496888233,5.327045707915273,299,5,153,254,0.19974815073715657,4.356967670011148,299
48,107,149,233,0.2662721152325376,6.520802675585284,299,5,38,53,0.08768968570711339,7.463121516164994,299
49,65,124,183,0.28682014814364953,5.814648829431438,299,5,125,183,0.21313279656662798,5.655652173913044,299
50,170,66,251,0.08330319940036783,5.1288963210702345,299,5,159,251,0.1399921044873767,4.461583054626533,299
51,189,158,266,0.19175397147076612,5.7154069119286515,299,5,163,260,0.0987217972279227,5.193913043478261,299
52,103,51,219,0.3555795333739128,5.506176142697882,299,5,105,216,0.10477655095286596,5.22015607580825,299
53,24,184,267,0.06612946434652679,5.169453734671126,299,5,191,267,0.17056906924390558,4.671772575250836,299
54,31,142,248,0.056909679227877256,5.074247491638796,299,5,158,248,0.09803512518550743,4.425284280936455,299
55,48,99,263,0.14780955429520162,5.05752508361204,299,5,144,253,0.17212265803947457,4.437413600891862,299
56,201,131,276,0.07487420890403716,5.378216276477146,299,5,200,276,0.13394913277625814,4.267001114827202,299
57,34,66,97,0.11651091044705225,5.932931995540692,299,5,69,97,0.07741442686626517,5.182943143812709,299
58,110,173,265,0.532617531728279,5.936633221850613,299,5,182,248,0.31883165763446475,5.390590858416945,299
59,112,127,224,0.25940832098680644,6.072107023411371,299,5,136,213,0.08859823128969574,5.604347826086957,299
60,112,38,257,0.20211844392547051,5.941872909698997,299,5,79,253,0.3339657578563381,5.809698996655518,299
61,164,61,259,0.22909159349117758,5.326622073578595,299,5,26,36,0.2771593417880337,4.612753623188405,299
62,59,160,268,0.20173462863153957,5.994247491638796,299,5,175,268,0.30216171681298365,4.854336677814938,299
63,85,169,243,0.13136117279132203,5.518037904124861,299,5,169,241,0.20309540477026256,5.24711259754738,299
64,41,195,249,0.0063428936109778036,5.489208472686734,299,5,195,249,0.18962142647268798,5.081248606465998,299
65,193,34,262,0.2872080231030043,5.4396432552954295,299,5,132,254,0.1699053326892529,4.818037904124861,299
66,34,116,182,0.02816546292748803,5.7215384615384615,299,5,116,182,0.02827716667914587,5.164882943143812,299
67,88,94,258,0.2125026282908904,5.924838350055741,299,5,110,231,0.03651783079235276,5.7610702341137126,299
68,47,52,239,0.07225196500155302,7.276967670011148,299,5,114,239,0.08198549151757195,5.997993311036789,299
69,145,34,253,0.08531648098086178,5.155629877369008,299,5,125,253,0.15098479223571226,4.568985507246377,299
70,76,46,104,0.04629308312842597,5.795562987736901,299,5,38,67,0.2511989779769793,4.653979933110368,299
71,68,136,199,0.2242370836507792,5.886243032329989,299,5,138,199,0.1590297155921706,5.560847268673355,299
72,178,32,221,0.24847777644575098,5.3589966555183945,299,5,13,21,0.34988944512447107,4.854782608695652,299
73,49,156,266,0.13497730198591248,5.312396878483835,299,5,176,266,0.14122903118477576,4.856967670011148,299
74,77,186,260,0.046492801037664316,5.770702341137124,299,5,141,184,0.2105585263893216,5.298461538461538,299
75,57,113,272,0.06536549081582851,5.306845039018952,299,5,149,272,0.1593507924144364,4.938305462653289,299
76,147,110,273,0.021419122147799518,5.609966555183947,299,5,80,232,0.054798083370050626,5.503768115942029,299
77,152,145,273,0.3065254246261411,5.437146042363434,299,5,160,267,0.36835180063811734,4.309498327759197,299
78,128,25,232,0.4529269496471753,6.0434336677814935,299,5,114,232,0.21324359953011118,5.179554069119287,299
79,34,192,252,0.15818448293266907,5.517257525083612,299,5,180,240,0.16751384327133723,5.28051282051282,299
80,123,202,281,0.2328871625330472,5.1464882943143815,299,5,207,269,0.10036567690094675,4.881672240802676,299
81,163,128,235,0.08312335970152053,5.314113712374582,299,5,18,20,0.1719284917062508,4.553244147157191,299
82,125,128,246,0.05571991010012398,5.232084726867336,299,5,151,237,0.10440936909595909,5.123032329988852,299
83,52,49,104,0.18357287042720993,5.786755852842809,299,5,20,33,0.1871179158098637,4.765239687848384,299
84,172,94,258,0.17532505052800595,5.621382385730212,299,5,150,258,0.34856075050293456,4.615473801560758,299
85,148,32,267,0.06270669950753174,6.402408026755853,299,5,80,263,0.13905247189324677,5.308584169453734,299
86,153,185,266,0.08296180402232481,6.253288740245262,299,5,42,55,0.2621208599928607,6.16876254180602,299
87,62,84,261,0.0280066020918544,6.040423634336678,299,5,131,214,0.09409945806800148,5.646711259754738,299
88,54,171,246,0.11344708218824763,5.638283166109253,299,5,153,221,0.19101141515205433,4.582519509476032,299
89,17,165,226,0.2576105727017034,5.235518394648829,299,5,164,218,0.33209231335169387,4.900713489409141,299
90,53,85,228,0.24605605986500345,6.006265328874025,299,5,104,217,0.4927785529318761,5.732263099219621,299
91,123,125,251,0.5526599053026077,6.457770345596432,299,5,160,233,0.27487462691257214,6.241025641025641,299
92,67,79,185,0.09886415830502684,6.339197324414716,299,5,68,161,0.25932848773069717,5.952530657748049,299
93,77,83,135,0.12000781126649136,5.2903232998885175,299,5,39,49,0.12329628173124532,5.510657748049052,299
94,96,127,248,0.022862618856058232,5.6119955406911926,299,5,145,248,0.1451204184730811,4.7725975473801565,299
95,148,121,255,0.13525273917184266,5.470769230769231,299,5,131,220,0.1866923648277502,5.299643255295429,299
96,52,195,276,0.015959245621468457,5.453333333333333,299,5,198,273,0.13559426008817274,4.649542920847269,299
97,117,87,163,0.13392018314549803,5.333377926421405,299,5,20,23,0.19244760244466097,4.5146934225195094,299
98,146,23,238,0.249854319337507,4.954425863991081,299,5,122,235,0.23985914513532447,4.677748049052397,299
99,199,94,263,0.04143020908726572,5.601672240802675,299,5,13,17,0.18881773892033848,4.292530657748049,299
100,76,182,270,0.12372347867470844,5.463344481605351,299,5,182,262,0.16438365709712222,5.100891861761427,299
