Case,N_mcn_A,N_mcn_B,N_mcn_AB,N_dd_pval,N_aspl,N_enum,Na_mcn_A,Na_mcn_B,Na_mcn_AB,Na_dd_pval,Na_aspl,Na_enum
71,68,36,180,0.2242370836507792,5.886243032329989,299,5,65,166,0.1590297155921706,5.560847268673355,299
72,178,13,204,0.24847777644575098,5.3589966555183945,299,5,8,18,0.34988944512447107,4.854782608695652,299
73,49,21,233,0.13497730198591248,5.312396878483835,299,5,50,233,0.14122903118477576,4.856967670011148,299
74,77,57,221,0.046492801037664316,5.770702341137124,299,5,66,155,0.2105585263893216,5.298461538461538,299
75,57,29,74,0.06536549081582851,5.306845039018952,299,5,37,73,0.1593507924144364,4.938305462653289,299
76,147,63,217,0.021419122147799518,5.609966555183947,299,5,49,140,0.054798083370050626,5.503768115942029,299
77,152,83,254,0.3065254246261411,5.437146042363434,299,5,91,246,0.36835180063811734,4.309498327759197,299
78,128,14,203,0.4529269496471753,6.0434336677814935,299,5,52,192,0.21324359953011118,5.179554069119287,299
79,34,84,223,0.15818448293266907,5.517257525083612,299,5,82,211,0.16751384327133723,5.28051282051282,299
80,123,102,251,0.2328871625330472,5.1464882943143815,299,5,99,232,0.10036567690094675,4.881672240802676,299
81,163,11,218,0.08312335970152053,5.314113712374582,299,5,10,16,0.1719284917062508,4.553244147157191,299
82,125,64,233,0.05571991010012398,5.232084726867336,299,5,78,224,0.10440936909595909,5.123032329988852,299
83,52,25,68,0.18357287042720993,5.786755852842809,299,5,10,22,0.1871179158098637,4.765239687848384,299
84,172,20,212,0.17532505052800595,5.621382385730212,299,5,63,212,0.34856075050293456,4.615473801560758,299
85,148,23,242,0.06270669950753174,6.402408026755853,299,5,39,238,0.13905247189324677,5.308584169453734,299
86,153,26,204,0.08296180402232481,6.253288740245262,299,5,16,37,0.2621208599928607,6.16876254180602,299
87,62,39,222,0.0280066020918544,6.040423634336678,299,5,65,177,0.09409945806800148,5.646711259754738,299
88,54,24,67,0.11344708218824763,5.638283166109253,299,5,6,12,0.19101141515205433,4.582519509476032,299
89,17,14,41,0.2576105727017034,5.235518394648829,299,5,7,16,0.33209231335169387,4.900713489409141,299
90,53,13,193,0.24605605986500345,6.006265328874025,299,5,26,151,0.4927785529318761,5.732263099219621,299
91,123,58,225,0.5526599053026077,6.457770345596432,299,5,84,200,0.27487462691257214,6.241025641025641,299
92,67,30,163,0.09886415830502684,6.339197324414716,299,5,27,139,0.25932848773069717,5.952530657748049,299
93,77,8,116,0.12000781126649136,5.2903232998885175,299,5,9,20,0.12329628173124532,5.510657748049052,299
94,96,72,213,0.022862618856058232,5.6119955406911926,299,5,82,209,0.1451204184730811,4.7725975473801565,299
95,148,59,230,0.13525273917184266,5.470769230769231,299,5,64,202,0.1866923648277502,5.299643255295429,299
96,52,16,61,0.015959245621468457,5.453333333333333,299,5,16,29,0.13559426008817274,4.649542920847269,299
97,117,44,154,0.13392018314549803,5.333377926421405,299,5,14,23,0.19244760244466097,4.5146934225195094,299
98,146,7,206,0.249854319337507,4.954425863991081,299,5,5,47,0.23985914513532447,4.677748049052397,299
99,199,39,233,0.04143020908726572,5.601672240802675,299,5,6,12,0.18881773892033848,4.292530657748049,299
100,76,75,204,0.12372347867470844,5.463344481605351,299,5,78,195,0.16438365709712222,5.100891861761427,299
