Case,N_mcn_A,N_mcn_B,N_mcn_AB,N_dd_pval,N_aspl,N_enum,Nb_mcn_A,Nb_mcn_B,Nb_mcn_AB,Nb_dd_pval,Nb_aspl,Nb_enum
32,107,45,180,0.14470071044484203,5.562051282051282,299,105,1,175,0.047346110939069715,5.493957636566332,299
33,90,15,172,0.013813055726832193,5.0369676700111485,299,97,1,151,0.12512235004466915,4.9509476031215165,299
34,25,11,36,0.38899911708237955,5.947558528428094,299,25,1,36,0.06950911361979548,5.727759197324414,299
35,7,16,27,0.05687190045479178,6.792954292084727,299,4,1,9,0.014895440992797408,6.283545150501673,299
36,14,10,18,0.07244945476523276,5.29340022296544,299,10,1,14,0.08845256720884395,4.703188405797102,299
37,42,10,99,0.4187321484698301,5.67257525083612,299,51,1,99,0.08273496165080298,5.380780379041249,299
38,10,56,94,0.029829828809561497,5.695005574136009,299,10,1,18,0.004674457512624146,5.60463768115942,299
39,26,43,150,0.39821765939322196,6.228004459308807,299,31,1,114,0.020496147572770435,6.309542920847269,299
40,58,85,147,0.10923168298892778,5.27901895206243,299,25,1,32,0.15307279401445426,4.630858416945373,299
41,80,37,166,0.0986554635765809,5.48989966555184,299,75,1,120,0.011922262644706519,5.516722408026756,299
42,28,9,60,0.21310340189195254,5.670657748049052,299,37,1,60,0.04843803006711369,5.3652842809364545,299
43,11,31,68,0.05712049727965628,5.2901226309921965,299,5,1,28,0.027277715998017642,4.873065774804905,299
44,65,55,145,0.13013846935293302,6.263099219620959,299,34,1,68,0.0402516774308012,6.395295429208472,299
45,30,37,160,0.002994100849694382,5.82180602006689,299,67,1,155,0.016929376977558735,5.172240802675585,299
46,52,41,134,0.6399211574387471,6.335250836120402,299,62,1,123,0.18571930650432344,6.3421404682274245,299
47,20,43,121,0.06205337496888233,5.327045707915273,299,21,1,48,0.021934071636156734,5.099464882943144,299
48,30,72,150,0.2662721152325376,6.520802675585284,299,11,1,27,0.311118799846558,6.680133779264214,299
49,7,69,133,0.28682014814364953,5.814648829431438,299,7,1,25,0.1155685443428834,4.921047937569677,299
50,61,21,137,0.08330319940036783,5.1288963210702345,299,68,1,120,0.08830019468822885,4.403389074693423,299
51,33,54,162,0.19175397147076612,5.7154069119286515,299,71,1,162,0.049246850326940525,5.650100334448161,299
52,39,10,118,0.3555795333739128,5.506176142697882,299,41,1,100,0.15015471473287859,5.424325529542921,299
53,14,77,179,0.06612946434652679,5.169453734671126,299,15,1,40,0.1048398887431322,5.351215161649944,299
54,11,29,70,0.056909679227877256,5.074247491638796,299,20,1,66,0.06960464826399515,5.2785507246376815,299
55,36,60,204,0.14780955429520162,5.05752508361204,299,38,1,188,0.012051820952306806,5.170791527313266,299
56,70,31,129,0.07487420890403716,5.378216276477146,299,69,1,103,0.07127412639126146,5.132664437012263,299
57,15,13,32,0.11651091044705225,5.932931995540692,299,20,1,32,0.04546670590842567,5.5776142697881825,299
58,40,13,116,0.532617531728279,5.936633221850613,299,43,1,104,0.36719768197732316,5.651014492753623,299
59,52,66,146,0.25940832098680644,6.072107023411371,299,13,1,33,0.1434062446338005,5.5312820512820515,299
60,30,9,94,0.20211844392547051,5.941872909698997,299,36,1,84,0.014661809875678783,5.653467112597547,299
61,63,24,134,0.22909159349117758,5.326622073578595,299,51,1,89,0.1647885957207612,5.288539576365664,299
62,41,59,148,0.20173462863153957,5.994247491638796,299,56,1,132,0.06741578587478302,5.925105908584169,299
63,36,35,164,0.13136117279132203,5.518037904124861,299,42,1,142,0.14263182977673872,5.493444816053512,299
64,32,27,136,0.0063428936109778036,5.489208472686734,299,49,1,125,0.5620261807355674,5.064325529542921,299
65,66,14,104,0.2872080231030043,5.4396432552954295,299,63,1,87,0.15466696391519355,5.302051282051282,299
66,6,48,99,0.02816546292748803,5.7215384615384615,299,7,1,26,0.03369506328630958,5.737190635451505,299
67,53,42,174,0.2125026282908904,5.924838350055741,299,73,1,118,0.17883658299010574,5.434314381270903,299
68,24,37,118,0.07225196500155302,7.276967670011148,299,63,1,112,0.14321380573758838,6.045997770345596,299
69,14,12,47,0.08531648098086178,5.155629877369008,299,10,1,25,0.14763972841540687,4.679643255295429,299
70,36,25,53,0.04629308312842597,5.795562987736901,299,19,1,33,0.04547714677491515,5.359509476031215,299
71,9,36,77,0.2242370836507792,5.886243032329989,299,8,1,30,0.1664033426797662,4.565752508361204,299
72,92,13,156,0.24847777644575098,5.3589966555183945,299,94,1,150,0.1166581923908376,4.886934225195095,299
73,22,21,119,0.13497730198591248,5.312396878483835,299,27,1,119,0.001393458044757099,5.021872909698996,299
74,17,57,185,0.046492801037664316,5.770702341137124,299,58,1,177,0.11551525052219778,4.951571906354515,299
75,19,29,62,0.06536549081582851,5.306845039018952,299,26,1,59,0.1377574492400482,4.839152731326644,299
76,54,63,150,0.021419122147799518,5.609966555183947,299,63,1,122,0.05368007966342974,5.255072463768116,299
77,71,83,177,0.3065254246261411,5.437146042363434,299,88,1,172,0.18320786639721687,5.351482720178373,299
78,43,14,105,0.4529269496471753,6.0434336677814935,299,47,1,92,0.26274418795624765,5.6753846153846155,299
79,17,84,165,0.15818448293266907,5.517257525083612,299,9,1,35,0.07275319508206698,5.682653288740245,299
80,29,102,189,0.2328871625330472,5.1464882943143815,299,43,1,170,0.02910744052988177,5.144659977703456,299
81,64,11,141,0.08312335970152053,5.314113712374582,299,70,1,133,0.08864354437987931,5.104570791527313,299
82,15,64,157,0.05571991010012398,5.232084726867336,299,19,1,157,0.006193092185354146,5.416120401337793,299
83,29,25,43,0.18357287042720993,5.786755852842809,299,13,1,16,0.2042193076972425,5.252151616499442,299
84,66,20,127,0.17532505052800595,5.621382385730212,299,74,1,125,0.0416871129841536,5.423099219620958,299
85,20,23,50,0.06270669950753174,6.402408026755853,299,20,1,27,0.21772619287391637,5.8478483835005575,299
86,22,26,79,0.08296180402232481,6.253288740245262,299,22,1,57,0.09734598081149011,5.769208472686733,299
87,31,39,135,0.0280066020918544,6.040423634336678,299,27,1,47,0.08049585679736909,5.703433667781494,299
88,14,24,41,0.11344708218824763,5.638283166109253,299,10,1,14,0.18423397640523442,4.842675585284281,299
89,11,14,36,0.2576105727017034,5.235518394648829,299,11,1,15,0.16423573728320007,4.730100334448161,299
90,42,13,135,0.24605605986500345,6.006265328874025,299,64,1,118,0.08350959410448776,5.782430323299889,299
91,27,58,153,0.5526599053026077,6.457770345596432,299,22,1,38,0.10180262046207368,5.860289855072463,299
92,8,30,121,0.09886415830502684,6.339197324414716,299,19,1,100,0.06385378864331083,6.7444147157190635,299
93,11,8,13,0.12000781126649136,5.2903232998885175,299,11,1,13,0.044675980835712704,5.012307692307692,299
94,21,72,184,0.022862618856058232,5.6119955406911926,299,30,1,38,0.11016977854083838,4.974693422519509,299
95,25,59,135,0.13525273917184266,5.470769230769231,299,20,1,55,0.061621720902793595,5.18329988851728,299
96,13,16,27,0.015959245621468457,5.453333333333333,299,13,1,20,0.015486589168189336,5.165574136008918,299
97,50,44,128,0.13392018314549803,5.333377926421405,299,72,1,126,0.07793885416407621,4.659531772575251,299
98,66,7,140,0.249854319337507,4.954425863991081,299,76,1,133,0.11059683031583656,4.702185061315496,299
99,86,39,169,0.04143020908726572,5.601672240802675,299,89,1,130,0.18483966420098485,5.713221850613155,299
100,44,75,158,0.12372347867470844,5.463344481605351,299,71,1,143,0.12683491329456328,5.073444816053511,299
