Case,N_mcn_A,N_mcn_B,N_mcn_AB,N_dd_pval,N_aspl,N_enum,Nb_mcn_A,Nb_mcn_B,Nb_mcn_AB,Nb_dd_pval,Nb_aspl,Nb_enum
1,4,50,50,0.07931237843424352,5.925507246376812,299,6,1,16,0.033375815620924794,4.939397993311037,299
2,21,112,210,0.11106037693851847,5.740557413600892,299,39,1,151,0.06579260011159416,4.525284280936455,299
3,8,73,81,0.10126702582264653,5.758907469342252,299,2,1,14,0.003262814183394676,4.878060200668896,299
4,4,155,191,0.0033777031236157913,5.864347826086957,299,24,1,106,0.036450337576701484,5.561092530657748,299
5,12,143,177,0.0819655308844683,5.711571906354515,299,3,1,6,0.10474218392888143,4.204615384615384,299
6,7,76,86,0.18033320642003792,5.820624303232999,299,7,1,16,0.10467430845088158,4.304236343366778,299
7,15,66,70,0.255255530367982,5.32644370122631,299,2,1,6,0.10097868494961171,4.17571906354515,299
8,10,146,162,0.18555812328336485,5.9851282051282055,299,4,1,6,0.09656401640286257,4.323701226309922,299
9,26,43,195,0.0936046252705008,5.918706800445931,299,42,1,184,0.016940440059256212,4.375652173913044,299
10,29,22,174,0.17200564381578176,4.721806020066889,299,52,1,162,0.047869283043825615,3.43670011148272,299
11,4,67,77,0.10544369909780744,6.5361872909699,299,4,1,8,0.010541303704449844,4.169899665551839,299
12,4,182,199,0.13128617853137267,5.352263099219621,299,2,1,6,0.0790621052467019,4.174938684503902,299
13,5,82,100,0.12474609793868413,5.624816053511705,299,4,1,17,0.09033537258939765,3.838974358974359,299
14,8,64,87,0.20614284542489636,5.895406911928651,299,20,1,54,0.010838438460817982,4.488740245261984,299
15,10,38,41,0.061874911485203445,5.486711259754738,299,3,1,6,0.10653931270743724,3.872954292084727,299
16,4,121,154,0.045090885180168044,5.809966555183946,299,7,1,33,0.05105715131507965,4.465484949832776,299
17,10,146,160,0.0025246162261069174,5.714425863991082,299,3,1,9,0.07611282798698422,3.839888517279822,299
18,4,77,98,0.1008560456845764,5.726243032329989,299,4,1,12,6.854836224602051e-05,5.539464882943144,299
19,10,157,190,0.03693694774549659,6.044325529542921,299,5,1,12,0.06478106659710213,4.832352285395763,299
20,6,43,48,0.009012823674503652,5.416967670011148,299,6,1,7,0.04362253033680102,3.676053511705686,299
21,9,78,89,0.1721437726505739,5.996365663322185,299,4,1,8,0.0002573344844213263,4.44974358974359,299
22,12,108,200,0.16179237374423328,6.19139353400223,299,39,1,166,0.04795377274996462,4.109007803790412,299
23,4,91,154,0.15521336365338528,5.897369007803791,299,24,1,122,0.01599551241605138,4.778037904124861,299
24,4,30,30,0.19350446083072026,5.406243032329989,299,3,1,18,0.03738848471245793,3.9208026755852843,299
25,17,48,134,0.2188165965645329,5.769476031215162,299,22,1,96,0.057961423939722444,4.817369007803791,299
26,5,82,111,0.3523884249828385,5.823589743589744,299,5,1,18,0.001892132902404503,3.672664437012263,299
27,8,87,125,0.006273179123515847,6.034202898550725,299,30,1,113,0.06162015433332652,4.594158305462654,299
28,7,104,199,0.07425705652634519,5.225039018952063,299,29,1,188,0.02620968458428056,3.922251950947603,299
29,30,152,206,0.1126949754011122,5.044526198439242,299,8,1,17,0.11860272245220764,4.1290746934225195,299
30,7,104,123,0.05366575135173719,5.006153846153846,299,3,1,5,0.09521221267129856,3.847670011148272,299
31,6,161,187,0.11013186567986182,4.734113712374582,299,40,1,167,0.03235098585247812,4.076365663322185,299
32,37,140,175,0.14470071044484203,5.562051282051282,299,23,1,82,0.04173901520209259,5.030323299888518,299
33,17,76,85,0.013813055726832193,5.0369676700111485,299,5,1,9,0.1057262629097994,3.5337123745819397,299
34,5,120,134,0.38899911708237955,5.947558528428094,299,5,1,13,0.06657506929709336,5.297502787068004,299
35,2,58,64,0.05687190045479178,6.792954292084727,299,2,1,6,0.04222444259554516,5.222497212931995,299
36,8,110,119,0.07244945476523276,5.29340022296544,299,4,1,7,0.02498202844080336,4.365930880713489,299
37,4,17,17,0.4187321484698301,5.67257525083612,299,2,1,6,0.4147711571550814,4.685128205128205,299
38,4,191,209,0.029829828809561497,5.695005574136009,299,6,1,22,0.01025475645197903,3.555139353400223,299
39,5,117,133,0.39821765939322196,6.228004459308807,299,7,1,24,0.07101742220802441,4.010434782608695,299
40,23,163,185,0.10923168298892778,5.27901895206243,299,44,1,135,0.03124000989880876,4.317079152731327,299
41,23,138,159,0.0986554635765809,5.48989966555184,299,12,1,25,0.03940640119081426,3.9236566332218508,299
42,7,89,204,0.21310340189195254,5.670657748049052,299,42,1,194,0.12845767042732736,4.683344481605351,299
43,10,198,218,0.05712049727965628,5.2901226309921965,299,3,1,6,0.07213948411690424,3.213422519509476,299
44,9,119,141,0.13013846935293302,6.263099219620959,299,8,1,24,0.03140560272948791,5.659375696767001,299
45,12,180,198,0.002994100849694382,5.82180602006689,299,51,1,167,0.07122133333724669,3.885752508361204,299
46,19,142,174,0.6399211574387471,6.335250836120402,299,31,1,128,0.12542950364406336,4.6635897435897435,299
47,7,132,158,0.06205337496888233,5.327045707915273,299,2,1,8,0.031715074660059565,4.596231884057971,299
48,4,149,168,0.2662721152325376,6.520802675585284,299,4,1,7,0.034974386452663604,5.980691192865106,299
49,6,124,144,0.28682014814364953,5.814648829431438,299,6,1,9,0.08599384724307559,4.168004459308807,299
50,27,66,208,0.08330319940036783,5.1288963210702345,299,46,1,192,0.012570082767757233,3.615629877369008,299
51,8,158,199,0.19175397147076612,5.7154069119286515,299,5,1,14,0.0939274418556555,4.4742920847268675,299
52,16,51,178,0.3555795333739128,5.506176142697882,299,27,1,110,0.011341536525770081,4.460089186176143,299
53,4,184,211,0.06612946434652679,5.169453734671126,299,4,1,9,0.0703975854113619,4.068896321070234,299
54,4,142,186,0.056909679227877256,5.074247491638796,299,14,1,68,0.044720006451963515,4.7784169453734675,299
55,4,99,112,0.14780955429520162,5.05752508361204,299,5,1,7,0.09302002125993518,4.045819397993311,299
56,17,131,231,0.07487420890403716,5.378216276477146,299,28,1,128,4.322884570275694e-06,4.1700111482720175,299
57,4,66,74,0.11651091044705225,5.932931995540692,299,6,1,25,0.03390575244601739,3.663076923076923,299
58,13,173,185,0.532617531728279,5.936633221850613,299,4,1,7,0.06097628629715906,4.292285395763656,299
59,10,127,155,0.25940832098680644,6.072107023411371,299,4,1,10,0.1435631360646246,4.770858416945374,299
60,11,38,134,0.20211844392547051,5.941872909698997,299,26,1,103,0.008879596581069179,4.44778149386845,299
61,5,61,74,0.22909159349117758,5.326622073578595,299,4,1,13,0.034584178922671155,4.095607580824972,299
62,4,160,176,0.20173462863153957,5.994247491638796,299,2,1,5,0.002562463364478226,4.9977480490523964,299
63,6,169,197,0.13136117279132203,5.518037904124861,299,5,1,10,0.07422335835577429,4.15984392419175,299
64,13,195,213,0.0063428936109778036,5.489208472686734,299,17,1,83,0.0010073061108118006,4.287224080267559,299
65,10,34,36,0.2872080231030043,5.4396432552954295,299,11,1,26,0.00722197526642093,4.584994425863991,299
66,4,116,146,0.02816546292748803,5.7215384615384615,299,15,1,68,0.011544189597160926,5.133288740245262,299
67,15,94,100,0.2125026282908904,5.924838350055741,299,4,1,12,0.09066789748338897,3.6467558528428095,299
68,13,52,102,0.07225196500155302,7.276967670011148,299,28,1,90,0.011532841138853672,5.142430323299888,299
69,4,34,38,0.08531648098086178,5.155629877369008,299,2,1,8,0.2067826366214296,4.01752508361204,299
70,6,46,61,0.04629308312842597,5.795562987736901,299,5,1,15,0.0020554902121727543,5.096878483835005,299
71,5,136,150,0.2242370836507792,5.886243032329989,299,3,1,8,0.06602503278374121,4.478149386845039,299
72,26,32,173,0.24847777644575098,5.3589966555183945,299,46,1,141,0.09941865526373611,4.6175027870680045,299
73,5,156,177,0.13497730198591248,5.312396878483835,299,19,1,76,0.02660677819763674,4.182653288740245,299
74,4,186,228,0.046492801037664316,5.770702341137124,299,6,1,21,0.02727230522489791,4.269052396878484,299
75,4,113,143,0.06536549081582851,5.306845039018952,299,6,1,13,0.06811585734538902,3.9346265328874024,299
76,9,110,214,0.021419122147799518,5.609966555183947,299,33,1,151,0.029379097990971006,4.307803790412486,299
77,7,145,166,0.3065254246261411,5.437146042363434,299,4,1,12,0.08497690021030779,4.847603121516165,299
78,19,25,110,0.4529269496471753,6.0434336677814935,299,26,1,95,0.081996899128649,5.086867335562988,299
79,4,192,208,0.15818448293266907,5.517257525083612,299,3,1,5,0.042520636367072054,3.7834559643255297,299
80,12,202,217,0.2328871625330472,5.1464882943143815,299,4,1,11,0.0027103020892292697,3.887313266443701,299
81,2,128,136,0.08312335970152053,5.314113712374582,299,2,1,4,0.08870723126606589,3.82494983277592,299
82,4,128,144,0.05571991010012398,5.232084726867336,299,5,1,10,0.002987925878466031,4.640200668896321,299
83,10,49,51,0.18357287042720993,5.786755852842809,299,2,1,4,0.004853922259373981,4.596120401337792,299
84,15,94,100,0.17532505052800595,5.621382385730212,299,3,1,15,0.10308221207682415,4.095117056856187,299
85,7,32,65,0.06270669950753174,6.402408026755853,299,6,1,24,0.12256442876238285,5.086354515050167,299
86,10,185,226,0.08296180402232481,6.253288740245262,299,40,1,167,0.1368619514236526,4.695741360089186,299
87,6,84,182,0.0280066020918544,6.040423634336678,299,16,1,65,0.010887533568394643,5.551103678929766,299
88,3,171,183,0.11344708218824763,5.638283166109253,299,4,1,12,0.08186490140222324,4.8539799331103675,299
89,7,165,195,0.2576105727017034,5.235518394648829,299,34,1,160,0.07764247421996658,3.7536677814938684,299
90,9,85,105,0.24605605986500345,6.006265328874025,299,6,1,15,0.17009507819526415,4.8881159420289855,299
91,6,125,145,0.5526599053026077,6.457770345596432,299,4,1,6,0.13015582402633016,4.505217391304348,299
92,4,79,136,0.09886415830502684,6.339197324414716,299,7,1,56,0.019127991408340733,5.981047937569676,299
93,6,83,89,0.12000781126649136,5.2903232998885175,299,4,1,10,0.012744501035602238,5.041025641025641,299
94,9,127,170,0.022862618856058232,5.6119955406911926,299,11,1,29,0.06441607693386843,4.268695652173913,299
95,4,121,135,0.13525273917184266,5.470769230769231,299,3,1,7,0.04594378295635951,4.741003344481605,299
96,4,195,224,0.015959245621468457,5.453333333333333,299,36,1,205,0.023197939060580045,3.936008918617614,299
97,5,87,92,0.13392018314549803,5.333377926421405,299,2,1,5,0.006925899666281351,4.047023411371238,299
98,19,23,156,0.249854319337507,4.954425863991081,299,39,1,148,0.057794887553544796,3.579933110367893,299
99,7,94,138,0.04143020908726572,5.601672240802675,299,7,1,23,0.09811572430053528,5.212642140468227,299
100,11,182,207,0.12372347867470844,5.463344481605351,299,7,1,11,0.03506091498053586,3.778639910813824,299
