Case,N_mcn_A,N_mcn_B,N_mcn_AB,N_dd_pval,N_aspl,N_enum,Nb_mcn_A,Nb_mcn_B,Nb_mcn_AB,Nb_dd_pval,Nb_aspl,Nb_enum
1,31,50,104,0.07931237843424352,5.925507246376812,299,23,5,37,0.11659764061121239,5.681627647714604,299
2,121,112,246,0.11106037693851847,5.740557413600892,299,140,5,223,0.16777794399288737,5.322943143812709,299
3,78,73,111,0.10126702582264653,5.758907469342252,299,40,5,64,0.2632928539370838,5.471505016722408,299
4,111,155,278,0.0033777031236157913,5.864347826086957,299,158,5,278,0.09616985868195511,6.185953177257525,299
5,81,143,242,0.0819655308844683,5.711571906354515,299,24,5,35,0.28734556181277093,4.9738015607580826,299
6,44,76,115,0.18033320642003792,5.820624303232999,299,39,5,48,0.23065031434869332,4.9973021181716835,299
7,71,66,87,0.255255530367982,5.32644370122631,299,33,5,37,0.34637533504956086,4.736454849498328,299
8,203,146,270,0.18555812328336485,5.9851282051282055,299,199,5,259,0.145470039363326,4.997703455964325,299
9,148,43,274,0.0936046252705008,5.918706800445931,299,172,5,274,0.20366790877151575,5.279331103678929,299
10,206,22,279,0.17200564381578176,4.721806020066889,299,207,5,279,0.2196705982071112,4.177101449275362,299
11,75,67,101,0.10544369909780744,6.5361872909699,299,64,5,93,0.07849092762543662,5.422207357859532,299
12,107,182,246,0.13128617853137267,5.352263099219621,299,143,5,222,0.23007713355286608,4.936098104793757,299
13,183,82,266,0.12474609793868413,5.624816053511705,299,188,5,266,0.238984675365009,4.6007134894091415,299
14,176,64,239,0.20614284542489636,5.895406911928651,299,177,5,239,0.10878210718097067,5.240356744704571,299
15,167,38,267,0.061874911485203445,5.486711259754738,299,180,5,261,0.28923310094670185,4.418573021181717,299
16,27,121,179,0.045090885180168044,5.809966555183946,299,27,5,35,0.17221697038576422,5.160891861761427,299
17,144,146,212,0.0025246162261069174,5.714425863991082,299,25,5,30,0.18099808401654294,4.609208472686734,299
18,53,77,212,0.1008560456845764,5.726243032329989,299,58,5,117,0.015510364510001097,6.297770345596432,299
19,168,157,253,0.03693694774549659,6.044325529542921,299,49,5,66,0.17533747088987683,5.5117502787068,299
20,198,43,257,0.009012823674503652,5.416967670011148,299,198,5,257,0.13578426790810832,4.372508361204013,299
21,23,78,101,0.1721437726505739,5.996365663322185,299,56,5,88,0.13830953679832775,5.191259754738016,299
22,58,108,232,0.16179237374423328,6.19139353400223,299,106,5,215,0.2977123812708169,4.9682720178372355,299
23,38,91,256,0.15521336365338528,5.897369007803791,299,108,5,256,0.3218563396076739,5.450256410256411,299
24,52,30,67,0.19350446083072026,5.406243032329989,299,47,5,61,0.2667273579211432,4.695317725752508,299
25,145,48,263,0.2188165965645329,5.769476031215162,299,128,5,219,0.2945069857358579,5.432084726867336,299
26,86,82,278,0.3523884249828385,5.823589743589744,299,158,5,276,0.07741294395915486,4.618149386845039,299
27,94,87,197,0.006273179123515847,6.034202898550725,299,107,5,197,0.19512339229634235,5.2670903010033445,299
28,21,104,249,0.07425705652634519,5.225039018952063,299,98,5,249,0.15865670447599634,4.704949832775919,299
29,175,152,260,0.1126949754011122,5.044526198439242,299,179,5,258,0.17364882592360187,4.689609810479376,299
30,166,104,261,0.05366575135173719,5.006153846153846,299,180,5,261,0.2373369268777964,4.527848383500557,299
31,165,161,274,0.11013186567986182,4.734113712374582,299,165,5,253,0.15987241524046591,4.740245261984392,299
32,178,140,253,0.14470071044484203,5.562051282051282,299,178,5,253,0.10738284227587794,5.5318840579710145,299
33,154,76,263,0.013813055726832193,5.0369676700111485,299,173,5,263,0.170803063191855,4.243701226309922,299
34,132,120,259,0.38899911708237955,5.947558528428094,299,154,5,259,0.5680573683300802,5.914849498327759,299
35,34,58,84,0.05687190045479178,6.792954292084727,299,33,5,42,0.11470084106978684,5.941627647714604,299
36,145,110,247,0.07244945476523276,5.29340022296544,299,79,5,115,0.06663894064704005,5.296878483835005,299
37,93,17,150,0.4187321484698301,5.67257525083612,299,95,5,150,0.19615822304905772,5.368940914158306,299
38,117,191,273,0.029829828809561497,5.695005574136009,299,152,5,273,0.18679012489398827,4.428918617614269,299
39,172,117,269,0.39821765939322196,6.228004459308807,299,160,5,256,0.3259222199130346,5.1064214046822745,299
40,192,163,263,0.10923168298892778,5.27901895206243,299,188,5,253,0.21666111235163155,5.025440356744705,299
41,134,138,274,0.0986554635765809,5.48989966555184,299,145,5,230,0.11546530457068054,4.716120401337792,299
42,71,89,261,0.21310340189195254,5.670657748049052,299,134,5,257,0.19808371760149757,5.366153846153846,299
43,130,198,261,0.05712049727965628,5.2901226309921965,299,160,5,256,0.19966149930192978,4.155273132664437,299
44,163,119,235,0.13013846935293302,6.263099219620959,299,174,5,234,0.24952750826931536,6.364191750278707,299
45,65,180,276,0.002994100849694382,5.82180602006689,299,183,5,276,0.18382312392177724,4.748829431438127,299
46,138,142,225,0.6399211574387471,6.335250836120402,299,118,5,190,0.4788295144486804,5.735830546265329,299
47,67,132,257,0.06205337496888233,5.327045707915273,299,111,5,257,0.06273656203918526,5.312196209587514,299
48,107,149,233,0.2662721152325376,6.520802675585284,299,19,5,25,0.13052571047500194,6.741560758082497,299
49,65,124,183,0.28682014814364953,5.814648829431438,299,10,5,16,0.19635804827442005,4.98396878483835,299
50,170,66,251,0.08330319940036783,5.1288963210702345,299,170,5,245,0.1610703673964421,4.341917502787068,299
51,189,158,266,0.19175397147076612,5.7154069119286515,299,189,5,264,0.12355837300014016,5.369832775919733,299
52,103,51,219,0.3555795333739128,5.506176142697882,299,109,5,206,0.1622933908094769,5.166332218506131,299
53,24,184,267,0.06612946434652679,5.169453734671126,299,18,5,23,0.11300803177721697,4.857591973244147,299
54,31,142,248,0.056909679227877256,5.074247491638796,299,106,5,241,0.1539848873099661,5.370301003344482,299
55,48,99,263,0.14780955429520162,5.05752508361204,299,141,5,263,0.15784437630369808,4.523478260869565,299
56,201,131,276,0.07487420890403716,5.378216276477146,299,204,5,276,0.09268903188676532,4.898149386845039,299
57,34,66,97,0.11651091044705225,5.932931995540692,299,23,5,32,0.16389677286034765,4.644191750278707,299
58,110,173,265,0.532617531728279,5.936633221850613,299,146,5,245,0.3244203260318085,5.246934225195095,299
59,112,127,224,0.25940832098680644,6.072107023411371,299,125,5,198,0.13643747079954616,5.240312151616499,299
60,112,38,257,0.20211844392547051,5.941872909698997,299,126,5,252,0.13246099689649093,5.212352285395764,299
61,164,61,259,0.22909159349117758,5.326622073578595,299,166,5,252,0.35142006211722454,4.6928428093645485,299
62,59,160,268,0.20173462863153957,5.994247491638796,299,162,5,265,0.11449731229558126,5.6872017837235225,299
63,85,169,243,0.13136117279132203,5.518037904124861,299,123,5,232,0.2588640963775364,5.0260646599777035,299
64,41,195,249,0.0063428936109778036,5.489208472686734,299,84,5,247,0.05526549310790623,5.073578595317726,299
