Case,N_mcn_A,N_mcn_B,N_mcn_AB,N_dd_pval,N_aspl,N_enum,Nb_mcn_A,Nb_mcn_B,Nb_mcn_AB,Nb_dd_pval,Nb_aspl,Nb_enum
40,192,5,207,0.10923168298892778,5.27901895206243,299,192,5,207,0.10923168298892778,5.27901895206243,299
41,134,5,160,0.0986554635765809,5.48989966555184,299,134,5,160,0.0986554635765809,5.48989966555184,299
42,71,5,78,0.21310340189195254,5.670657748049052,299,71,5,78,0.21310340189195254,5.670657748049052,299
43,130,22,165,0.05712049727965628,5.2901226309921965,299,128,5,163,0.016957706767855428,5.258082497212932,299
44,163,5,176,0.13013846935293302,6.263099219620959,299,163,5,176,0.13013846935293302,6.263099219620959,299
45,65,17,214,0.002994100849694382,5.82180602006689,299,121,5,214,0.004928429371929414,5.6696989966555185,299
46,138,11,152,0.6399211574387471,6.335250836120402,299,138,5,152,0.65183587995536,6.349163879598662,299
47,67,8,79,0.06205337496888233,5.327045707915273,299,67,5,79,0.05285095679216651,5.2615607580824975,299
48,107,8,173,0.2662721152325376,6.520802675585284,299,107,5,173,0.08591021770239488,6.604481605351171,299
49,65,10,126,0.28682014814364953,5.814648829431438,299,67,4,126,0.268541939620335,5.57551839464883,299
50,170,5,196,0.08330319940036783,5.1288963210702345,299,170,5,196,0.08330319940036783,5.1288963210702345,299
51,189,11,197,0.19175397147076612,5.7154069119286515,299,189,5,197,0.21141547321177168,5.967959866220736,299
52,103,5,138,0.3555795333739128,5.506176142697882,299,103,5,138,0.3555795333739128,5.506176142697882,299
53,24,37,211,0.06612946434652679,5.169453734671126,299,49,5,146,0.08984595544440938,5.639130434782609,299
54,31,10,86,0.056909679227877256,5.074247491638796,299,31,5,86,0.05035197827429804,5.150769230769231,299
55,48,4,52,0.14780955429520162,5.05752508361204,299,48,4,52,0.14780955429520162,5.05752508361204,299
56,201,3,219,0.07487420890403716,5.378216276477146,299,201,3,219,0.07487420890403716,5.378216276477146,299
57,34,7,37,0.11651091044705225,5.932931995540692,299,23,5,33,0.11446008578070407,5.863634336677815,299
58,110,4,119,0.532617531728279,5.936633221850613,299,110,4,119,0.532617531728279,5.936633221850613,299
59,112,4,149,0.25940832098680644,6.072107023411371,299,112,4,149,0.25940832098680644,6.072107023411371,299
60,112,6,135,0.20211844392547051,5.941872909698997,299,112,5,135,0.24932220191082466,5.948450390189521,299
61,164,4,197,0.22909159349117758,5.326622073578595,299,164,4,197,0.22909159349117758,5.326622073578595,299
62,59,4,65,0.20173462863153957,5.994247491638796,299,59,4,65,0.20173462863153957,5.994247491638796,299
63,85,9,178,0.13136117279132203,5.518037904124861,299,85,5,178,0.1509501223816289,5.910345596432553,299
64,41,3,44,0.0063428936109778036,5.489208472686734,299,41,3,44,0.0063428936109778036,5.489208472686734,299
65,193,5,212,0.2872080231030043,5.4396432552954295,299,193,5,212,0.2872080231030043,5.4396432552954295,299
66,34,10,52,0.02816546292748803,5.7215384615384615,299,34,5,52,0.03304647247830373,5.773266443701226,299
67,88,10,162,0.2125026282908904,5.924838350055741,299,88,4,162,0.20997867300284034,5.958372352285396,299
68,47,6,49,0.07225196500155302,7.276967670011148,299,47,3,49,0.07783426166201317,6.848405797101449,299
69,145,5,153,0.08531648098086178,5.155629877369008,299,145,5,153,0.08531648098086178,5.155629877369008,299
70,76,6,82,0.04629308312842597,5.795562987736901,299,76,4,82,0.04599830388280483,5.821783723522854,299
71,68,3,82,0.2242370836507792,5.886243032329989,299,68,3,82,0.2242370836507792,5.886243032329989,299
72,178,2,188,0.24847777644575098,5.3589966555183945,299,178,2,188,0.24847777644575098,5.3589966555183945,299
73,49,5,56,0.13497730198591248,5.312396878483835,299,49,5,56,0.13497730198591248,5.312396878483835,299
74,77,16,177,0.046492801037664316,5.770702341137124,299,77,5,177,0.01840916781711319,5.900557413600892,299
75,57,5,66,0.06536549081582851,5.306845039018952,299,57,5,66,0.06536549081582851,5.306845039018952,299
76,147,5,171,0.021419122147799518,5.609966555183947,299,147,5,171,0.021419122147799518,5.609966555183947,299
77,152,34,231,0.3065254246261411,5.437146042363434,299,152,5,231,0.32285026461047106,5.636098104793757,299
78,128,2,153,0.4529269496471753,6.0434336677814935,299,128,2,153,0.4529269496471753,6.0434336677814935,299
79,34,19,129,0.15818448293266907,5.517257525083612,299,34,5,89,0.05602140458316792,5.808896321070234,299
80,123,13,133,0.2328871625330472,5.1464882943143815,299,123,5,133,0.026860881946594587,5.253132664437012,299
81,163,5,200,0.08312335970152053,5.314113712374582,299,163,5,200,0.08312335970152053,5.314113712374582,299
82,125,6,137,0.05571991010012398,5.232084726867336,299,125,5,137,0.05608583783840723,5.220668896321071,299
83,52,14,65,0.18357287042720993,5.786755852842809,299,52,5,65,0.1949115041876477,5.707714604236344,299
84,172,3,197,0.17532505052800595,5.621382385730212,299,172,3,197,0.17532505052800595,5.621382385730212,299
85,148,7,163,0.06270669950753174,6.402408026755853,299,148,5,163,0.062127509615078465,6.397658862876254,299
86,153,4,177,0.08296180402232481,6.253288740245262,299,153,4,177,0.08296180402232481,6.253288740245262,299
87,62,13,113,0.0280066020918544,6.040423634336678,299,62,5,89,0.0606289983379324,6.075986622073579,299
88,54,5,60,0.11344708218824763,5.638283166109253,299,54,5,60,0.11344708218824763,5.638283166109253,299
89,17,7,35,0.2576105727017034,5.235518394648829,299,17,5,18,0.26340717990701124,5.13654403567447,299
90,53,7,179,0.24605605986500345,6.006265328874025,299,56,4,179,0.2483047466737015,6.006622073578595,299
91,123,14,160,0.5526599053026077,6.457770345596432,299,123,5,132,0.5300479457880891,7.0490523968784835,299
92,67,5,145,0.09886415830502684,6.339197324414716,299,67,5,145,0.09886415830502684,6.339197324414716,299
93,77,4,108,0.12000781126649136,5.2903232998885175,299,77,4,108,0.12000781126649136,5.2903232998885175,299
94,96,7,141,0.022862618856058232,5.6119955406911926,299,96,5,141,0.02828080131610618,5.566421404682274,299
95,148,13,162,0.13525273917184266,5.470769230769231,299,148,5,162,0.1450949319240744,5.539152731326644,299
96,52,12,57,0.015959245621468457,5.453333333333333,299,52,5,57,0.07900278821830907,5.3820512820512825,299
97,117,12,137,0.13392018314549803,5.333377926421405,299,117,4,137,0.15799737532264357,5.40133779264214,299
98,146,6,198,0.249854319337507,4.954425863991081,299,146,4,198,0.34255170010218505,4.94247491638796,299
99,199,12,222,0.04143020908726572,5.601672240802675,299,199,5,222,0.05089347827559067,5.639241917502787,299
100,76,16,93,0.12372347867470844,5.463344481605351,299,60,5,62,0.07362302012655976,5.528829431438127,299
