Case,N_mcn_A,N_mcn_B,N_mcn_AB,N_dd_pval,N_aspl,N_enum,Nb_mcn_A,Nb_mcn_B,Nb_mcn_AB,Nb_dd_pval,Nb_aspl,Nb_enum
38,4,13,22,0.029829828809561497,5.695005574136009,299,4,3,10,0.026406582284115975,5.827447045707915,299
39,5,6,15,0.39821765939322196,6.228004459308807,299,5,3,15,0.4235326949544521,6.32907469342252,299
40,23,5,41,0.10923168298892778,5.27901895206243,299,23,3,41,0.10110475688644786,5.22231884057971,299
41,23,5,40,0.0986554635765809,5.48989966555184,299,23,3,40,0.10347271495598574,5.509632107023411,299
42,7,5,14,0.21310340189195254,5.670657748049052,299,7,3,14,0.02544585014166673,5.690390189520624,299
43,10,22,39,0.05712049727965628,5.2901226309921965,299,10,3,18,0.018616582087633712,5.279397993311036,299
44,9,5,13,0.13013846935293302,6.263099219620959,299,9,3,13,0.11055882113557969,6.199777034559643,299
45,12,17,54,0.002994100849694382,5.82180602006689,299,12,3,27,0.009240263987610324,5.64726867335563,299
46,19,11,30,0.6399211574387471,6.335250836120402,299,19,3,30,0.5930505976566585,6.287491638795987,299
47,7,8,17,0.06205337496888233,5.327045707915273,299,7,3,17,0.06842162160259378,5.210501672240802,299
48,4,8,15,0.2662721152325376,6.520802675585284,299,4,3,15,0.32364274113671054,6.717837235228539,299
49,6,10,23,0.28682014814364953,5.814648829431438,299,6,3,15,0.3251445087316961,5.516008918617614,299
50,27,5,55,0.08330319940036783,5.1288963210702345,299,27,3,55,0.0920591901281033,5.142095875139353,299
51,8,11,41,0.19175397147076612,5.7154069119286515,299,8,3,24,0.22443582705516518,6.173377926421405,299
52,16,5,36,0.3555795333739128,5.506176142697882,299,16,3,36,0.3403887952060669,5.494403567447046,299
53,4,37,84,0.06612946434652679,5.169453734671126,299,4,3,29,0.10514364679968465,5.632374581939799,299
54,4,10,22,0.056909679227877256,5.074247491638796,299,4,3,22,0.09288783791513616,5.168896321070235,299
55,4,4,10,0.14780955429520162,5.05752508361204,299,4,3,6,0.15329075744428436,5.121471571906355,299
56,17,3,30,0.07487420890403716,5.378216276477146,299,17,3,30,0.07487420890403716,5.378216276477146,299
57,4,7,14,0.11651091044705225,5.932931995540692,299,4,3,9,0.09212039709512117,5.851460423634337,299
58,13,4,23,0.532617531728279,5.936633221850613,299,13,3,23,0.5428396441554164,5.973288740245262,299
59,10,4,32,0.25940832098680644,6.072107023411371,299,10,3,17,0.30370209241798585,6.22561872909699,299
60,11,6,26,0.20211844392547051,5.941872909698997,299,11,3,26,0.3006220063312245,5.8940691192865104,299
61,5,4,14,0.22909159349117758,5.326622073578595,299,5,3,14,0.21235819468345007,5.352307692307693,299
62,4,4,8,0.20173462863153957,5.994247491638796,299,4,3,8,0.21410954533052096,5.981939799331104,299
63,6,9,24,0.13136117279132203,5.518037904124861,299,6,3,15,0.19343654048862235,5.898283166109253,299
64,13,3,21,0.0063428936109778036,5.489208472686734,299,13,3,21,0.0063428936109778036,5.489208472686734,299
65,10,5,14,0.2872080231030043,5.4396432552954295,299,10,3,14,0.3616136890989894,5.452842809364548,299
66,4,10,23,0.02816546292748803,5.7215384615384615,299,4,3,16,0.0069942329030549255,5.785752508361204,299
67,15,10,31,0.2125026282908904,5.924838350055741,299,15,3,31,0.1902876962442568,5.959197324414716,299
68,13,6,19,0.07225196500155302,7.276967670011148,299,13,3,19,0.07783426166201317,6.848405797101449,299
69,4,5,10,0.08531648098086178,5.155629877369008,299,4,3,10,0.06612089862039118,5.13386845039019,299
70,6,6,11,0.04629308312842597,5.795562987736901,299,6,3,11,0.04773807628407006,5.697814938684504,299
71,5,3,8,0.2242370836507792,5.886243032329989,299,5,3,8,0.2242370836507792,5.886243032329989,299
72,26,2,44,0.24847777644575098,5.3589966555183945,299,26,2,44,0.24847777644575098,5.3589966555183945,299
73,5,5,13,0.13497730198591248,5.312396878483835,299,5,3,13,0.018869623975726165,5.299643255295429,299
74,4,16,49,0.046492801037664316,5.770702341137124,299,4,3,33,0.01624922882709219,5.909297658862876,299
75,4,5,8,0.06536549081582851,5.306845039018952,299,4,3,8,0.05934211977242255,5.287335562987737,299
76,9,5,19,0.021419122147799518,5.609966555183947,299,9,3,19,0.07832259586951479,5.679509476031215,299
77,7,34,58,0.3065254246261411,5.437146042363434,299,12,3,47,0.46126306612917045,5.647201783723522,299
78,19,2,40,0.4529269496471753,6.0434336677814935,299,19,2,40,0.4529269496471753,6.0434336677814935,299
79,4,19,48,0.15818448293266907,5.517257525083612,299,4,3,17,0.06264889035583428,5.843054626532887,299
80,12,13,37,0.2328871625330472,5.1464882943143815,299,15,3,37,0.046416975188652856,5.248807134894092,299
81,2,5,8,0.08312335970152053,5.314113712374582,299,2,3,6,0.07018311873637675,5.24463768115942,299
82,4,6,12,0.05571991010012398,5.232084726867336,299,4,3,9,0.043489771349441,5.18593088071349,299
83,10,14,20,0.18357287042720993,5.786755852842809,299,10,3,18,0.14080558264988707,5.585016722408027,299
84,15,3,28,0.17532505052800595,5.621382385730212,299,15,3,28,0.17532505052800595,5.621382385730212,299
85,7,7,12,0.06270669950753174,6.402408026755853,299,7,3,12,0.06422190672901787,6.4049721293199555,299
86,10,4,24,0.08296180402232481,6.253288740245262,299,10,3,24,0.08421547973774142,6.258751393534002,299
87,6,13,36,0.0280066020918544,6.040423634336678,299,6,3,18,0.10783550554481419,6.032396878483835,299
88,3,5,8,0.11344708218824763,5.638283166109253,299,3,3,8,0.5207159530899506,5.7731549609810475,299
89,7,7,19,0.2576105727017034,5.235518394648829,299,7,3,10,0.2766400365088484,5.109319955406912,299
90,9,7,37,0.24605605986500345,6.006265328874025,299,9,3,37,0.21880178795559568,5.987536231884058,299
91,6,14,35,0.5526599053026077,6.457770345596432,299,5,3,9,0.7028740301866467,7.087224080267559,299
92,4,5,20,0.09886415830502684,6.339197324414716,299,4,3,19,0.12861607472804917,6.4573467112597545,299
93,6,4,10,0.12000781126649136,5.2903232998885175,299,6,3,8,0.12127746812027876,5.342051282051282,299
94,9,7,22,0.022862618856058232,5.6119955406911926,299,9,3,22,0.17689847020848282,5.487536231884058,299
95,4,13,26,0.13525273917184266,5.470769230769231,299,4,3,11,0.11938281366064452,5.5486064659977705,299
96,4,12,18,0.015959245621468457,5.453333333333333,299,4,3,11,0.09628071687055548,5.376231884057971,299
97,5,12,33,0.13392018314549803,5.333377926421405,299,5,3,21,0.16327385626272783,5.3424749163879595,299
98,19,6,51,0.249854319337507,4.954425863991081,299,19,3,51,0.17546654848455878,4.9052396878483835,299
99,7,12,49,0.04143020908726572,5.601672240802675,299,7,3,21,0.032756987900252874,5.656789297658863,299
100,11,16,32,0.12372347867470844,5.463344481605351,299,7,3,10,0.053655260069721024,5.509632107023411,299
