Case,N_mcn_A,N_mcn_B,N_mcn_AB,N_dd_pval,N_aspl,N_enum,Nb_mcn_A,Nb_mcn_B,Nb_mcn_AB,Nb_dd_pval,Nb_aspl,Nb_enum
1,4,6,7,0.07931237843424352,5.925507246376812,299,4,4,5,0.07732080618396835,5.912931995540691,299
2,21,13,46,0.11106037693851847,5.740557413600892,299,21,5,33,0.14068143435671845,6.097926421404682,299
3,8,7,11,0.10126702582264653,5.758907469342252,299,8,5,11,0.10002911788733326,5.7786399108138236,299
4,4,4,20,0.0033777031236157913,5.864347826086957,299,4,4,20,0.0033777031236157913,5.864347826086957,299
5,12,30,62,0.0819655308844683,5.711571906354515,299,21,5,62,0.09518343854708863,5.742408026755853,299
6,7,4,10,0.18033320642003792,5.820624303232999,299,7,4,10,0.18033320642003792,5.820624303232999,299
7,15,4,27,0.255255530367982,5.32644370122631,299,15,4,27,0.255255530367982,5.32644370122631,299
8,10,16,50,0.18555812328336485,5.9851282051282055,299,10,5,31,0.2313006610253292,6.352017837235229,299
9,26,4,48,0.0936046252705008,5.918706800445931,299,26,4,48,0.0936046252705008,5.918706800445931,299
10,29,3,58,0.17200564381578176,4.721806020066889,299,29,3,58,0.17200564381578176,4.721806020066889,299
11,4,6,15,0.10544369909780744,6.5361872909699,299,4,4,15,0.10983160581126115,6.518060200668896,299
12,4,6,8,0.13128617853137267,5.352263099219621,299,4,4,8,0.1271226282771535,5.4164771460423635,299
13,5,9,26,0.12474609793868413,5.624816053511705,299,5,5,26,0.3865524468837005,5.656365663322185,299
14,8,8,30,0.20614284542489636,5.895406911928651,299,8,5,16,0.2153258257493016,5.654336677814939,299
15,10,7,20,0.061874911485203445,5.486711259754738,299,10,5,20,0.07656968463338881,5.499910813823857,299
16,4,26,41,0.045090885180168044,5.809966555183946,299,4,5,11,0.04002773088783608,6.304414715719064,299
17,10,17,24,0.0025246162261069174,5.714425863991082,299,10,5,14,0.004733488823207984,5.593913043478261,299
18,4,4,9,0.1008560456845764,5.726243032329989,299,4,4,9,0.1008560456845764,5.726243032329989,299
19,10,7,17,0.03693694774549659,6.044325529542921,299,10,4,13,0.0515359900739685,6.070367892976589,299
20,6,5,17,0.009012823674503652,5.416967670011148,299,6,5,17,0.009012823674503652,5.416967670011148,299
