Case,N_mcn_A,N_mcn_B,N_mcn_AB,N_dd_pval,N_aspl,N_enum,Nb_mcn_A,Nb_mcn_B,Nb_mcn_AB,Nb_dd_pval,Nb_aspl,Nb_enum
1,31,17,38,0.07931237843424352,5.925507246376812,299,12,1,16,0.05901220010671238,5.204437012263099,299
2,121,37,213,0.11106037693851847,5.740557413600892,299,160,1,213,0.10019496711208302,5.26015607580825,299
3,78,40,96,0.10126702582264653,5.758907469342252,299,45,1,57,0.1350536950419826,5.470323299888517,299
4,111,26,247,0.0033777031236157913,5.864347826086957,299,157,1,246,0.0004064087190122492,5.37948717948718,299
5,81,74,215,0.0819655308844683,5.711571906354515,299,41,1,46,0.32036182312251116,5.271326644370123,299
6,44,9,56,0.18033320642003792,5.820624303232999,299,46,1,56,0.018277730758300435,5.437591973244147,299
7,71,6,83,0.255255530367982,5.32644370122631,299,61,1,72,0.04495580016421823,5.138751393534002,299
8,203,60,248,0.18555812328336485,5.9851282051282055,299,209,1,245,0.20055048479684867,5.446555183946488,299
9,148,11,212,0.0936046252705008,5.918706800445931,299,167,1,212,0.08029355224913735,5.20891861761427,299
10,206,8,260,0.17200564381578176,4.721806020066889,299,217,1,260,0.09983810500027064,4.3592865105908585,299
11,75,31,85,0.10544369909780744,6.5361872909699,299,34,1,37,0.2706358779193271,5.571215161649945,299
12,107,33,217,0.13128617853137267,5.352263099219621,299,126,1,212,0.09956113484527372,5.173266443701226,299
13,183,35,235,0.12474609793868413,5.624816053511705,299,193,1,234,0.15396281998037042,5.5027870680044595,299
14,176,29,220,0.20614284542489636,5.895406911928651,299,183,1,220,0.14027085577454412,5.030501672240803,299
15,167,21,240,0.061874911485203445,5.486711259754738,299,189,1,239,0.10954267096515927,4.907179487179487,299
16,27,71,149,0.045090885180168044,5.809966555183946,299,27,1,32,0.009774906567637574,5.419197324414716,299
17,144,33,198,0.0025246162261069174,5.714425863991082,299,150,1,197,0.09155553537065816,4.556142697881828,299
18,53,38,186,0.1008560456845764,5.726243032329989,299,48,1,61,1.1246450051608779e-05,5.984392419175028,299
19,168,47,215,0.03693694774549659,6.044325529542921,299,171,1,211,0.009860926863779526,6.471460423634337,299
20,198,14,237,0.009012823674503652,5.416967670011148,299,200,1,234,0.8757734901896939,4.941716833890747,299
21,23,23,82,0.1721437726505739,5.996365663322185,299,28,1,82,0.009312043435306958,5.539264214046823,299
22,58,28,67,0.16179237374423328,6.19139353400223,299,61,1,66,0.025502860667874536,5.4969453734671125,299
23,38,36,192,0.15521336365338528,5.897369007803791,299,106,1,190,0.14270214113178187,5.713623188405797,299
24,52,14,61,0.19350446083072026,5.406243032329989,299,41,1,46,0.06757335061783087,4.733154960981048,299
25,145,11,228,0.2188165965645329,5.769476031215162,299,149,1,207,0.17152890256030784,5.639955406911929,299
26,86,35,227,0.3523884249828385,5.823589743589744,299,150,1,218,0.0026804802343619546,5.595362318840579,299
27,94,19,166,0.006273179123515847,6.034202898550725,299,109,1,163,0.029377485617253413,5.894738015607581,299
28,21,54,203,0.07425705652634519,5.225039018952063,299,54,1,203,0.005850166573108489,5.102497212931995,299
29,175,77,227,0.1126949754011122,5.044526198439242,299,183,1,226,0.08015475553095043,4.817480490523969,299
30,166,75,236,0.05366575135173719,5.006153846153846,299,187,1,232,0.18123629877091008,4.247781493868451,299
31,165,61,221,0.11013186567986182,4.734113712374582,299,172,1,219,0.08345330832650463,4.938573021181717,299
32,178,45,239,0.14470071044484203,5.562051282051282,299,181,1,239,0.047346110939069715,5.493957636566332,299
33,154,15,209,0.013813055726832193,5.0369676700111485,299,158,1,205,0.12512235004466915,4.9509476031215165,299
34,132,11,173,0.38899911708237955,5.947558528428094,299,139,1,172,0.06950911361979548,5.727759197324414,299
35,34,16,75,0.05687190045479178,6.792954292084727,299,36,1,68,0.014895440992797408,6.283545150501673,299
36,145,10,197,0.07244945476523276,5.29340022296544,299,150,1,190,0.08845256720884395,4.703188405797102,299
37,93,10,118,0.4187321484698301,5.67257525083612,299,94,1,118,0.08273496165080298,5.380780379041249,299
38,117,56,151,0.029829828809561497,5.695005574136009,299,115,1,144,0.004674457512624146,5.60463768115942,299
39,172,43,238,0.39821765939322196,6.228004459308807,299,173,1,229,0.020496147572770435,6.309542920847269,299
