Case,N_mcn_A,N_mcn_B,N_mcn_AB,N_dd_pval,N_aspl,N_enum,Nb_mcn_A,Nb_mcn_B,Nb_mcn_AB,Nb_dd_pval,Nb_aspl,Nb_enum
1,4,50,50,0.07931237843424352,5.925507246376812,299,5,5,20,0.11659764061121239,5.681627647714604,299
2,21,112,210,0.11106037693851847,5.740557413600892,299,28,5,162,0.16777794399288737,5.322943143812709,299
3,8,73,81,0.10126702582264653,5.758907469342252,299,3,5,17,0.2632928539370838,5.471505016722408,299
4,4,155,191,0.0033777031236157913,5.864347826086957,299,19,5,111,0.09616985868195511,6.185953177257525,299
5,12,143,177,0.0819655308844683,5.711571906354515,299,5,5,12,0.28734556181277093,4.9738015607580826,299
6,7,76,86,0.18033320642003792,5.820624303232999,299,7,5,20,0.23065031434869332,4.9973021181716835,299
7,15,66,70,0.255255530367982,5.32644370122631,299,4,5,8,0.34637533504956086,4.736454849498328,299
8,10,146,162,0.18555812328336485,5.9851282051282055,299,7,5,10,0.145470039363326,4.997703455964325,299
9,26,43,195,0.0936046252705008,5.918706800445931,299,32,5,195,0.20366790877151575,5.279331103678929,299
10,29,22,174,0.17200564381578176,4.721806020066889,299,38,5,174,0.2196705982071112,4.177101449275362,299
11,4,67,77,0.10544369909780744,6.5361872909699,299,4,5,12,0.07849092762543662,5.422207357859532,299
12,4,182,199,0.13128617853137267,5.352263099219621,299,4,5,8,0.23007713355286608,4.936098104793757,299
13,5,82,100,0.12474609793868413,5.624816053511705,299,5,5,21,0.238984675365009,4.6007134894091415,299
14,8,64,87,0.20614284542489636,5.895406911928651,299,15,5,59,0.10878210718097067,5.240356744704571,299
15,10,38,41,0.061874911485203445,5.486711259754738,299,3,5,7,0.28923310094670185,4.418573021181717,299
16,4,121,154,0.045090885180168044,5.809966555183946,299,3,5,33,0.17221697038576422,5.160891861761427,299
17,10,146,160,0.0025246162261069174,5.714425863991082,299,4,5,12,0.18099808401654294,4.609208472686734,299
18,4,77,98,0.1008560456845764,5.726243032329989,299,4,5,13,0.015510364510001097,6.297770345596432,299
19,10,157,190,0.03693694774549659,6.044325529542921,299,6,5,17,0.17533747088987683,5.5117502787068,299
20,6,43,48,0.009012823674503652,5.416967670011148,299,6,5,9,0.13578426790810832,4.372508361204013,299
21,9,78,89,0.1721437726505739,5.996365663322185,299,4,5,11,0.13830953679832775,5.191259754738016,299
22,12,108,200,0.16179237374423328,6.19139353400223,299,23,5,175,0.2977123812708169,4.9682720178372355,299
23,4,91,154,0.15521336365338528,5.897369007803791,299,13,5,129,0.3218563396076739,5.450256410256411,299
24,4,30,30,0.19350446083072026,5.406243032329989,299,4,5,22,0.2667273579211432,4.695317725752508,299
25,17,48,134,0.2188165965645329,5.769476031215162,299,14,5,97,0.2945069857358579,5.432084726867336,299
26,5,82,111,0.3523884249828385,5.823589743589744,299,3,5,22,0.07741294395915486,4.618149386845039,299
27,8,87,125,0.006273179123515847,6.034202898550725,299,22,5,125,0.19512339229634235,5.2670903010033445,299
28,7,104,199,0.07425705652634519,5.225039018952063,299,18,5,199,0.15865670447599634,4.704949832775919,299
29,30,152,206,0.1126949754011122,5.044526198439242,299,9,5,22,0.17364882592360187,4.689609810479376,299
30,7,104,123,0.05366575135173719,5.006153846153846,299,3,5,9,0.2373369268777964,4.527848383500557,299
31,6,161,187,0.11013186567986182,4.734113712374582,299,25,5,172,0.15987241524046591,4.740245261984392,299
32,37,140,175,0.14470071044484203,5.562051282051282,299,21,5,87,0.10738284227587794,5.5318840579710145,299
33,17,76,85,0.013813055726832193,5.0369676700111485,299,6,5,12,0.170803063191855,4.243701226309922,299
34,5,120,134,0.38899911708237955,5.947558528428094,299,5,5,13,0.5680573683300802,5.914849498327759,299
35,2,58,64,0.05687190045479178,6.792954292084727,299,2,5,10,0.11470084106978684,5.941627647714604,299
36,8,110,119,0.07244945476523276,5.29340022296544,299,7,5,8,0.06663894064704005,5.296878483835005,299
37,4,17,17,0.4187321484698301,5.67257525083612,299,3,5,6,0.19615822304905772,5.368940914158306,299
38,4,191,209,0.029829828809561497,5.695005574136009,299,6,5,26,0.18679012489398827,4.428918617614269,299
39,5,117,133,0.39821765939322196,6.228004459308807,299,3,5,28,0.3259222199130346,5.1064214046822745,299
40,23,163,185,0.10923168298892778,5.27901895206243,299,30,5,145,0.21666111235163155,5.025440356744705,299
41,23,138,159,0.0986554635765809,5.48989966555184,299,9,5,28,0.11546530457068054,4.716120401337792,299
42,7,89,204,0.21310340189195254,5.670657748049052,299,29,5,198,0.19808371760149757,5.366153846153846,299
43,10,198,218,0.05712049727965628,5.2901226309921965,299,4,5,9,0.19966149930192978,4.155273132664437,299
44,9,119,141,0.13013846935293302,6.263099219620959,299,7,5,24,0.24952750826931536,6.364191750278707,299
45,12,180,198,0.002994100849694382,5.82180602006689,299,30,5,168,0.18382312392177724,4.748829431438127,299
46,19,142,174,0.6399211574387471,6.335250836120402,299,23,5,131,0.4788295144486804,5.735830546265329,299
47,7,132,158,0.06205337496888233,5.327045707915273,299,4,5,10,0.06273656203918526,5.312196209587514,299
