Case,N_mcn_A,N_mcn_B,N_mcn_AB,N_dd_pval,N_aspl,N_enum,Nb_mcn_A,Nb_mcn_B,Nb_mcn_AB,Nb_dd_pval,Nb_aspl,Nb_enum
32,178,140,253,0.14470071044484203,5.562051282051282,299,184,1,253,0.04173901520209259,5.030323299888518,299
33,154,76,263,0.013813055726832193,5.0369676700111485,299,191,1,259,0.1057262629097994,3.5337123745819397,299
34,132,120,259,0.38899911708237955,5.947558528428094,299,177,1,259,0.06657506929709336,5.297502787068004,299
35,34,58,84,0.05687190045479178,6.792954292084727,299,31,1,38,0.04222444259554516,5.222497212931995,299
36,145,110,247,0.07244945476523276,5.29340022296544,299,84,1,111,0.02498202844080336,4.365930880713489,299
37,93,17,150,0.4187321484698301,5.67257525083612,299,103,1,147,0.4147711571550814,4.685128205128205,299
38,117,191,273,0.029829828809561497,5.695005574136009,299,176,1,263,0.01025475645197903,3.555139353400223,299
39,172,117,269,0.39821765939322196,6.228004459308807,299,178,1,250,0.07101742220802441,4.010434782608695,299
40,192,163,263,0.10923168298892778,5.27901895206243,299,197,1,245,0.03124000989880876,4.317079152731327,299
41,134,138,274,0.0986554635765809,5.48989966555184,299,152,1,219,0.03940640119081426,3.9236566332218508,299
42,71,89,261,0.21310340189195254,5.670657748049052,299,142,1,255,0.12845767042732736,4.683344481605351,299
43,130,198,261,0.05712049727965628,5.2901226309921965,299,184,1,250,0.07213948411690424,3.213422519509476,299
44,163,119,235,0.13013846935293302,6.263099219620959,299,190,1,234,0.03140560272948791,5.659375696767001,299
45,65,180,276,0.002994100849694382,5.82180602006689,299,206,1,276,0.07122133333724669,3.885752508361204,299
46,138,142,225,0.6399211574387471,6.335250836120402,299,135,1,189,0.12542950364406336,4.6635897435897435,299
47,67,132,257,0.06205337496888233,5.327045707915273,299,119,1,256,0.031715074660059565,4.596231884057971,299
48,107,149,233,0.2662721152325376,6.520802675585284,299,19,1,24,0.034974386452663604,5.980691192865106,299
49,65,124,183,0.28682014814364953,5.814648829431438,299,9,1,13,0.08599384724307559,4.168004459308807,299
50,170,66,251,0.08330319940036783,5.1288963210702345,299,191,1,244,0.012570082767757233,3.615629877369008,299
51,189,158,266,0.19175397147076612,5.7154069119286515,299,200,1,262,0.0939274418556555,4.4742920847268675,299
52,103,51,219,0.3555795333739128,5.506176142697882,299,119,1,201,0.011341536525770081,4.460089186176143,299
53,24,184,267,0.06612946434652679,5.169453734671126,299,16,1,19,0.0703975854113619,4.068896321070234,299
54,31,142,248,0.056909679227877256,5.074247491638796,299,111,1,241,0.044720006451963515,4.7784169453734675,299
55,48,99,263,0.14780955429520162,5.05752508361204,299,162,1,260,0.09302002125993518,4.045819397993311,299
56,201,131,276,0.07487420890403716,5.378216276477146,299,217,1,275,4.322884570275694e-06,4.1700111482720175,299
57,34,66,97,0.11651091044705225,5.932931995540692,299,24,1,32,0.03390575244601739,3.663076923076923,299
58,110,173,265,0.532617531728279,5.936633221850613,299,161,1,242,0.06097628629715906,4.292285395763656,299
59,112,127,224,0.25940832098680644,6.072107023411371,299,136,1,194,0.1435631360646246,4.770858416945374,299
60,112,38,257,0.20211844392547051,5.941872909698997,299,147,1,246,0.008879596581069179,4.44778149386845,299
61,164,61,259,0.22909159349117758,5.326622073578595,299,176,1,246,0.034584178922671155,4.095607580824972,299
62,59,160,268,0.20173462863153957,5.994247491638796,299,178,1,259,0.002562463364478226,4.9977480490523964,299
63,85,169,243,0.13136117279132203,5.518037904124861,299,128,1,220,0.07422335835577429,4.15984392419175,299
64,41,195,249,0.0063428936109778036,5.489208472686734,299,100,1,241,0.0010073061108118006,4.287224080267559,299
65,193,34,262,0.2872080231030043,5.4396432552954295,299,208,1,255,0.00722197526642093,4.584994425863991,299
66,34,116,182,0.02816546292748803,5.7215384615384615,299,60,1,170,0.011544189597160926,5.133288740245262,299
67,88,94,258,0.2125026282908904,5.924838350055741,299,177,1,248,0.09066789748338897,3.6467558528428095,299
68,47,52,239,0.07225196500155302,7.276967670011148,299,175,1,232,0.011532841138853672,5.142430323299888,299
69,145,34,253,0.08531648098086178,5.155629877369008,299,171,1,240,0.2067826366214296,4.01752508361204,299
70,76,46,104,0.04629308312842597,5.795562987736901,299,82,1,104,0.0020554902121727543,5.096878483835005,299
71,68,136,199,0.2242370836507792,5.886243032329989,299,133,1,182,0.06602503278374121,4.478149386845039,299
72,178,32,221,0.24847777644575098,5.3589966555183945,299,160,1,185,0.09941865526373611,4.6175027870680045,299
73,49,156,266,0.13497730198591248,5.312396878483835,299,116,1,263,0.02660677819763674,4.182653288740245,299
74,77,186,260,0.046492801037664316,5.770702341137124,299,22,1,27,0.02727230522489791,4.269052396878484,299
75,57,113,272,0.06536549081582851,5.306845039018952,299,142,1,265,0.06811585734538902,3.9346265328874024,299
76,147,110,273,0.021419122147799518,5.609966555183947,299,148,1,231,0.029379097990971006,4.307803790412486,299
77,152,145,273,0.3065254246261411,5.437146042363434,299,209,1,270,0.08497690021030779,4.847603121516165,299
78,128,25,232,0.4529269496471753,6.0434336677814935,299,155,1,218,0.081996899128649,5.086867335562988,299
79,34,192,252,0.15818448293266907,5.517257525083612,299,143,1,229,0.042520636367072054,3.7834559643255297,299
80,123,202,281,0.2328871625330472,5.1464882943143815,299,198,1,265,0.0027103020892292697,3.887313266443701,299
81,163,128,235,0.08312335970152053,5.314113712374582,299,184,1,234,0.08870723126606589,3.82494983277592,299
82,125,128,246,0.05571991010012398,5.232084726867336,299,188,1,244,0.002987925878466031,4.640200668896321,299
83,52,49,104,0.18357287042720993,5.786755852842809,299,61,1,102,0.004853922259373981,4.596120401337792,299
84,172,94,258,0.17532505052800595,5.621382385730212,299,187,1,255,0.10308221207682415,4.095117056856187,299
85,148,32,267,0.06270669950753174,6.402408026755853,299,166,1,258,0.12256442876238285,5.086354515050167,299
86,153,185,266,0.08296180402232481,6.253288740245262,299,174,1,237,0.1368619514236526,4.695741360089186,299
87,62,84,261,0.0280066020918544,6.040423634336678,299,73,1,85,0.010887533568394643,5.551103678929766,299
88,54,171,246,0.11344708218824763,5.638283166109253,299,55,1,93,0.08186490140222324,4.8539799331103675,299
89,17,165,226,0.2576105727017034,5.235518394648829,299,130,1,197,0.07764247421996658,3.7536677814938684,299
90,53,85,228,0.24605605986500345,6.006265328874025,299,106,1,225,0.17009507819526415,4.8881159420289855,299
91,123,125,251,0.5526599053026077,6.457770345596432,299,166,1,231,0.13015582402633016,4.505217391304348,299
92,67,79,185,0.09886415830502684,6.339197324414716,299,111,1,154,0.019127991408340733,5.981047937569676,299
93,77,83,135,0.12000781126649136,5.2903232998885175,299,24,1,26,0.012744501035602238,5.041025641025641,299
94,96,127,248,0.022862618856058232,5.6119955406911926,299,37,1,48,0.06441607693386843,4.268695652173913,299
95,148,121,255,0.13525273917184266,5.470769230769231,299,60,1,75,0.04594378295635951,4.741003344481605,299
96,52,195,276,0.015959245621468457,5.453333333333333,299,138,1,270,0.023197939060580045,3.936008918617614,299
97,117,87,163,0.13392018314549803,5.333377926421405,299,115,1,146,0.006925899666281351,4.047023411371238,299
98,146,23,238,0.249854319337507,4.954425863991081,299,186,1,237,0.057794887553544796,3.579933110367893,299
99,199,94,263,0.04143020908726572,5.601672240802675,299,156,1,185,0.09811572430053528,5.212642140468227,299
100,76,182,270,0.12372347867470844,5.463344481605351,299,162,1,264,0.03506091498053586,3.778639910813824,299
