Case,N_mcn_A,N_mcn_B,N_mcn_AB,N_dd_pval,N_aspl,N_enum,Nb_mcn_A,Nb_mcn_B,Nb_mcn_AB,Nb_dd_pval,Nb_aspl,Nb_enum
32,178,19,194,0.14470071044484203,5.562051282051282,299,180,2,194,0.3946182964830768,5.64479375696767,299
33,154,10,192,0.013813055726832193,5.0369676700111485,299,155,2,192,0.10787682137002749,5.025373467112598,299
34,132,3,148,0.38899911708237955,5.947558528428094,299,132,2,148,0.3720560205237927,5.936231884057971,299
35,34,5,43,0.05687190045479178,6.792954292084727,299,34,2,43,0.0647740459601954,6.783634336677815,299
36,145,6,167,0.07244945476523276,5.29340022296544,299,145,2,167,0.06733313398848056,5.289052396878484,299
37,93,3,101,0.4187321484698301,5.67257525083612,299,93,2,101,0.3968823484888675,5.692396878483835,299
38,117,13,146,0.029829828809561497,5.695005574136009,299,116,2,144,0.025684579547432577,5.8189966555183945,299
39,172,6,201,0.39821765939322196,6.228004459308807,299,172,2,197,0.4456699661217217,6.354938684503902,299
40,192,5,207,0.10923168298892778,5.27901895206243,299,192,2,207,0.10225363553131082,5.2095652173913045,299
41,134,5,160,0.0986554635765809,5.48989966555184,299,132,2,157,0.09612036795582937,5.516432552954292,299
42,71,5,78,0.21310340189195254,5.670657748049052,299,71,2,78,0.02544585014166673,5.6838127090301,299
43,130,22,165,0.05712049727965628,5.2901226309921965,299,127,2,157,0.016859551416966177,5.269899665551839,299
44,163,5,176,0.13013846935293302,6.263099219620959,299,163,2,176,0.13029422741792876,6.168316610925307,299
45,65,17,214,0.002994100849694382,5.82180602006689,299,124,2,214,0.015318258139741997,5.631170568561873,299
46,138,11,152,0.6399211574387471,6.335250836120402,299,138,2,152,0.47594476106656003,6.292129319955407,299
47,67,8,79,0.06205337496888233,5.327045707915273,299,67,2,79,0.041759456740201,5.298483835005574,299
48,107,8,173,0.2662721152325376,6.520802675585284,299,95,2,161,0.3321583148361317,6.704816053511705,299
49,65,10,126,0.28682014814364953,5.814648829431438,299,67,2,126,0.25452453118415275,5.528985507246377,299
50,170,5,196,0.08330319940036783,5.1288963210702345,299,170,2,196,0.15401631551870465,5.148628762541806,299
51,189,11,197,0.19175397147076612,5.7154069119286515,299,189,2,197,0.18728354555501692,6.227558528428093,299
52,103,5,138,0.3555795333739128,5.506176142697882,299,103,2,138,0.32860426977155976,5.488450390189521,299
53,24,37,211,0.06612946434652679,5.169453734671126,299,49,2,142,0.113860537082301,5.609030100334448,299
54,31,10,86,0.056909679227877256,5.074247491638796,299,31,2,86,0.08481540715649498,5.168182831661093,299
55,48,4,52,0.14780955429520162,5.05752508361204,299,48,2,52,0.15238727880713865,5.121114827201784,299
56,201,3,219,0.07487420890403716,5.378216276477146,299,202,2,219,0.08207863216186735,5.371638795986622,299
57,34,7,37,0.11651091044705225,5.932931995540692,299,23,2,33,0.08611416651234181,5.806711259754738,299
58,110,4,119,0.532617531728279,5.936633221850613,299,110,2,119,0.5250933311430219,5.966889632107024,299
59,112,4,149,0.25940832098680644,6.072107023411371,299,112,2,149,0.3254331598351886,6.231839464882943,299
60,112,6,135,0.20211844392547051,5.941872909698997,299,112,2,135,0.3303107303345617,5.906867335562988,299
61,164,4,197,0.22909159349117758,5.326622073578595,299,164,2,197,0.1884076182256259,5.339375696767001,299
62,59,4,65,0.20173462863153957,5.994247491638796,299,59,2,65,0.2031466050942613,5.981984392419175,299
63,85,9,178,0.13136117279132203,5.518037904124861,299,85,2,178,0.2207436199701176,5.8654180602006685,299
64,41,3,44,0.0063428936109778036,5.489208472686734,299,41,2,44,0.13922212063436293,5.482764771460424,299
65,193,5,212,0.2872080231030043,5.4396432552954295,299,186,2,203,0.3002775660703363,5.505061315496098,299
66,34,10,52,0.02816546292748803,5.7215384615384615,299,34,2,52,0.03305208218352301,5.791928651059086,299
67,88,10,162,0.2125026282908904,5.924838350055741,299,88,2,162,0.15965275671293688,5.969364548494983,299
68,47,6,49,0.07225196500155302,7.276967670011148,299,47,2,49,0.23503938112510347,6.834871794871795,299
69,145,5,153,0.08531648098086178,5.155629877369008,299,145,2,153,0.08843798851192075,5.134492753623189,299
70,76,6,82,0.04629308312842597,5.795562987736901,299,76,2,82,0.03706478758578182,5.679241917502787,299
71,68,3,82,0.2242370836507792,5.886243032329989,299,68,2,82,0.19494089475958787,5.879754738015608,299
72,178,2,188,0.24847777644575098,5.3589966555183945,299,178,2,188,0.24847777644575098,5.3589966555183945,299
73,49,5,56,0.13497730198591248,5.312396878483835,299,49,2,56,0.019512569979609783,5.293199554069119,299
74,77,16,177,0.046492801037664316,5.770702341137124,299,77,2,177,0.06043596388548836,5.969721293199554,299
75,57,5,66,0.06536549081582851,5.306845039018952,299,57,2,66,0.06335422114842632,5.31355629877369,299
76,147,5,171,0.021419122147799518,5.609966555183947,299,147,2,171,0.021679964627951426,5.705418060200669,299
77,152,34,231,0.3065254246261411,5.437146042363434,299,159,2,231,0.1091537332451719,5.60396878483835,299
78,128,2,153,0.4529269496471753,6.0434336677814935,299,128,2,153,0.4529269496471753,6.0434336677814935,299
79,34,19,129,0.15818448293266907,5.517257525083612,299,34,2,86,0.1406344049283617,5.7846153846153845,299
80,123,13,133,0.2328871625330472,5.1464882943143815,299,122,2,132,0.37506456584706005,5.2670457079152735,299
81,163,5,200,0.08312335970152053,5.314113712374582,299,168,2,200,0.08996259748081636,5.244949832775919,299
82,125,6,137,0.05571991010012398,5.232084726867336,299,125,2,137,0.07364447898880576,5.166867335562988,299
83,52,14,65,0.18357287042720993,5.786755852842809,299,52,2,64,0.15822820041068852,5.592842809364549,299
84,172,3,197,0.17532505052800595,5.621382385730212,299,172,2,197,0.17375028031982998,5.615785953177258,299
85,148,7,163,0.06270669950753174,6.402408026755853,299,147,2,160,0.11512096752036409,6.41536231884058,299
86,153,4,177,0.08296180402232481,6.253288740245262,299,146,2,170,0.049631907132404555,6.316209587513935,299
87,62,13,113,0.0280066020918544,6.040423634336678,299,62,2,86,0.09558279736662269,6.033177257525083,299
88,54,5,60,0.11344708218824763,5.638283166109253,299,54,2,60,0.5221375737927343,5.680089186176143,299
89,17,7,35,0.2576105727017034,5.235518394648829,299,17,2,17,0.0722677596633016,5.0606465997770345,299
90,53,7,179,0.24605605986500345,6.006265328874025,299,65,2,179,0.2568251697093953,5.9566332218506135,299
91,123,14,160,0.5526599053026077,6.457770345596432,299,121,2,129,0.6757840799112822,7.067558528428093,299
92,67,5,145,0.09886415830502684,6.339197324414716,299,56,2,124,0.20451735409057503,6.452909698996655,299
93,77,4,108,0.12000781126649136,5.2903232998885175,299,82,2,108,0.09742748845562806,5.309609810479376,299
94,96,7,141,0.022862618856058232,5.6119955406911926,299,96,2,141,0.04815871274611062,5.488338907469342,299
95,148,13,162,0.13525273917184266,5.470769230769231,299,144,2,158,0.11915311326643148,5.572374581939799,299
96,52,12,57,0.015959245621468457,5.453333333333333,299,52,2,57,0.03101471894325182,5.377079152731326,299
97,117,12,137,0.13392018314549803,5.333377926421405,299,117,2,137,0.17059329814977897,5.3530657748049055,299
98,146,6,198,0.249854319337507,4.954425863991081,299,148,2,198,0.29958436876673056,4.88644370122631,299
99,199,12,222,0.04143020908726572,5.601672240802675,299,199,2,219,0.03289194616478854,5.667647714604237,299
100,76,16,93,0.12372347867470844,5.463344481605351,299,57,2,59,0.04781288459577053,5.490457079152732,299
