Case,N_mcn_A,N_mcn_B,N_mcn_AB,N_dd_pval,N_aspl,N_enum,Nb_mcn_A,Nb_mcn_B,Nb_mcn_AB,Nb_dd_pval,Nb_aspl,Nb_enum
74,4,186,228,0.046492801037664316,5.770702341137124,299,5,2,22,0.09176759009871775,4.643857302118172,299
75,4,113,143,0.06536549081582851,5.306845039018952,299,6,2,13,0.13327758630255818,4.258550724637681,299
76,9,110,214,0.021419122147799518,5.609966555183947,299,29,2,155,0.05831478705596717,4.657614269788183,299
77,7,145,166,0.3065254246261411,5.437146042363434,299,4,2,12,0.09162025062902059,5.15670011148272,299
78,19,25,110,0.4529269496471753,6.0434336677814935,299,23,2,99,0.10046549454983997,5.389030100334448,299
79,4,192,208,0.15818448293266907,5.517257525083612,299,3,2,6,0.09317184895685204,4.144370122630992,299
80,12,202,217,0.2328871625330472,5.1464882943143815,299,5,2,11,0.01965641009238875,4.230434782608696,299
81,2,128,136,0.08312335970152053,5.314113712374582,299,2,2,5,0.1580809363702922,4.105596432552955,299
82,4,128,144,0.05571991010012398,5.232084726867336,299,4,2,11,0.013036364824436288,4.985484949832776,299
83,10,49,51,0.18357287042720993,5.786755852842809,299,2,2,5,0.021979843738503622,4.923991081382386,299
84,15,94,100,0.17532505052800595,5.621382385730212,299,3,2,16,0.07364015645472276,4.41803790412486,299
85,7,32,65,0.06270669950753174,6.402408026755853,299,7,2,26,0.13322075269164674,5.463299888517279,299
86,10,185,226,0.08296180402232481,6.253288740245262,299,35,2,169,0.1266911766504566,5.020869565217391,299
87,6,84,182,0.0280066020918544,6.040423634336678,299,13,2,65,0.022591827958824313,5.815607580824972,299
88,3,171,183,0.11344708218824763,5.638283166109253,299,4,2,12,0.12978313234141978,5.218305462653289,299
89,7,165,195,0.2576105727017034,5.235518394648829,299,31,2,163,0.15109890379016433,4.114626532887402,299
90,9,85,105,0.24605605986500345,6.006265328874025,299,6,2,16,0.10084545975967872,5.243188405797102,299
91,6,125,145,0.5526599053026077,6.457770345596432,299,4,2,7,0.19599595415416737,4.862697881828317,299
92,4,79,136,0.09886415830502684,6.339197324414716,299,6,2,58,0.009207461382198552,6.305261984392419,299
93,6,83,89,0.12000781126649136,5.2903232998885175,299,4,2,10,0.03521456816434982,5.391772575250836,299
94,9,127,170,0.022862618856058232,5.6119955406911926,299,12,2,30,0.1363152387037848,4.625105908584169,299
95,4,121,135,0.13525273917184266,5.470769230769231,299,3,2,8,0.04827966008068244,5.059598662207358,299
96,4,195,224,0.015959245621468457,5.453333333333333,299,28,2,210,0.051251621137434665,4.363656633221851,299
97,5,87,92,0.13392018314549803,5.333377926421405,299,3,2,6,0.031040738446852362,4.368049052396879,299
98,19,23,156,0.249854319337507,4.954425863991081,299,31,2,154,0.13444961179043294,3.876008918617614,299
99,7,94,138,0.04143020908726572,5.601672240802675,299,7,2,24,0.11565028311392835,5.464726867335563,299
100,11,182,207,0.12372347867470844,5.463344481605351,299,6,2,12,0.07294866892708124,4.372352285395763,299
