Case,N_mcn_A,N_mcn_B,N_mcn_AB,N_dd_pval,N_aspl,N_enum,Nb_mcn_A,Nb_mcn_B,Nb_mcn_AB,Nb_dd_pval,Nb_aspl,Nb_enum
1,7,50,98,0.07931237843424352,5.925507246376812,299,10,4,36,0.08281219783686375,5.614024526198439,299
2,71,112,228,0.11106037693851847,5.740557413600892,299,80,4,203,0.1958106513475284,5.248584169453735,299
3,15,73,89,0.10126702582264653,5.758907469342252,299,14,4,37,0.20316631268750573,5.40345596432553,299
4,39,155,198,0.0033777031236157913,5.864347826086957,299,42,4,119,0.04286019893744576,6.095496098104793,299
5,31,143,214,0.0819655308844683,5.711571906354515,299,9,4,15,0.24397114886865556,4.762051282051282,299
6,14,76,95,0.18033320642003792,5.820624303232999,299,14,4,25,0.13004104248452106,4.893377926421405,299
7,39,66,78,0.255255530367982,5.32644370122631,299,24,4,32,0.16649279590912303,4.723032329988852,299
8,21,146,209,0.18555812328336485,5.9851282051282055,299,83,4,193,0.32426768208112056,4.911415830546265,299
9,71,43,247,0.0936046252705008,5.918706800445931,299,83,4,245,0.1693678945130186,5.081025641025641,299
10,63,22,200,0.17200564381578176,4.721806020066889,299,76,4,200,0.2177521540802575,4.126176142697882,299
11,33,67,90,0.10544369909780744,6.5361872909699,299,37,4,82,0.06953375017877055,5.38577480490524,299
12,10,182,216,0.13128617853137267,5.352263099219621,299,9,4,15,0.25514449093014213,4.8593979933110365,299
13,20,82,244,0.12474609793868413,5.624816053511705,299,86,4,244,0.18709602565710104,4.41190635451505,299
14,24,64,114,0.20614284542489636,5.895406911928651,299,44,4,80,0.17432105813932763,5.080869565217391,299
15,20,38,46,0.061874911485203445,5.486711259754738,299,8,4,14,0.2606438079122686,4.3307246376811595,299
16,6,121,166,0.045090885180168044,5.809966555183946,299,5,4,33,0.17009983511105464,5.1240579710144925,299
17,80,146,178,0.0025246162261069174,5.714425863991082,299,18,4,26,0.23209085137441654,4.471683389074693,299
18,18,77,140,0.1008560456845764,5.726243032329989,299,18,4,30,0.015088205834701971,6.1923076923076925,299
19,52,157,220,0.03693694774549659,6.044325529542921,299,11,4,23,0.2334083856360779,5.425997770345597,299
