Case,N_mcn_A,N_mcn_B,N_mcn_AB,N_dd_pval,N_aspl,N_enum,Nb_mcn_A,Nb_mcn_B,Nb_mcn_AB,Nb_dd_pval,Nb_aspl,Nb_enum
1,7,17,36,0.07931237843424352,5.925507246376812,299,7,2,16,0.14979587631002522,5.317212931995541,299
2,71,37,163,0.11106037693851847,5.740557413600892,299,76,2,156,0.08210741352644467,5.424659977703456,299
3,15,40,59,0.10126702582264653,5.758907469342252,299,13,2,33,0.19463625591350475,5.630033444816053,299
4,39,26,128,0.0033777031236157913,5.864347826086957,299,41,2,74,0.0022419051697269983,5.4564325529542925,299
5,31,74,172,0.0819655308844683,5.711571906354515,299,15,2,27,0.18567722606302473,5.389921962095875,299
6,14,9,19,0.18033320642003792,5.820624303232999,299,14,2,17,0.008840797908120347,5.625841694537347,299
7,39,6,67,0.255255530367982,5.32644370122631,299,36,2,61,0.04607112972427839,5.251505016722408,299
8,21,60,173,0.18555812328336485,5.9851282051282055,299,62,2,166,0.1665393094859744,5.60149386845039,299
9,71,11,161,0.0936046252705008,5.918706800445931,299,78,2,156,0.0913769198404533,5.383500557413601,299
10,63,8,140,0.17200564381578176,4.721806020066889,299,68,2,140,0.1801817294353173,4.601003344481605,299
11,33,31,63,0.10544369909780744,6.5361872909699,299,13,2,26,0.08271062520926147,5.810457079152731,299
12,10,33,74,0.13128617853137267,5.352263099219621,299,11,2,57,0.16185681270254693,5.398840579710145,299
13,20,35,144,0.12474609793868413,5.624816053511705,299,46,2,144,0.1629497972386178,5.6438127090301,299
14,24,29,99,0.20614284542489636,5.895406911928651,299,24,2,43,0.14603334261875459,5.191371237458194,299
15,20,21,36,0.061874911485203445,5.486711259754738,299,20,2,36,0.16583625613696407,5.028940914158305,299
16,6,71,119,0.045090885180168044,5.809966555183946,299,7,2,25,0.0725935401509029,5.576722408026756,299
17,80,33,151,0.0025246162261069174,5.714425863991082,299,85,2,150,0.10068158536366137,4.741627647714604,299
18,18,38,101,0.1008560456845764,5.726243032329989,299,18,2,28,0.0005054895847671028,6.177346711259755,299
19,52,47,155,0.03693694774549659,6.044325529542921,299,22,2,42,0.015530759898009417,6.528740245261984,299
20,40,14,51,0.009012823674503652,5.416967670011148,299,28,2,45,0.22900403796773539,5.076410256410257,299
21,16,23,63,0.1721437726505739,5.996365663322185,299,15,2,63,0.033727211709601225,5.659910813823857,299
22,28,28,51,0.16179237374423328,6.19139353400223,299,28,2,39,0.1802674542553092,5.6981716833890745,299
23,10,36,116,0.15521336365338528,5.897369007803791,299,41,2,116,0.26506172914503556,5.88,299
24,11,14,24,0.19350446083072026,5.406243032329989,299,10,2,24,0.13685716268118556,4.851415830546265,299
25,57,11,143,0.2188165965645329,5.769476031215162,299,57,2,127,0.3243082027098516,5.694715719063545,299
26,32,35,172,0.3523884249828385,5.823589743589744,299,64,2,164,0.3029959538024971,5.720245261984393,299
27,13,19,93,0.006273179123515847,6.034202898550725,299,28,2,91,0.05068934750060471,6.017056856187291,299
28,9,54,147,0.07425705652634519,5.225039018952063,299,27,2,109,0.015389858274050136,5.237480490523969,299
29,59,77,185,0.1126949754011122,5.044526198439242,299,92,2,179,0.10723116048456835,5.013444816053512,299
30,44,75,192,0.05366575135173719,5.006153846153846,299,76,2,187,0.1548056208655319,4.505172798216276,299
31,14,61,129,0.11013186567986182,4.734113712374582,299,46,2,126,0.0857357201496711,5.043344481605351,299
32,107,45,180,0.14470071044484203,5.562051282051282,299,106,2,177,0.06630917437786231,5.56231884057971,299
33,90,15,172,0.013813055726832193,5.0369676700111485,299,92,2,154,0.14837546469202528,5.106176142697882,299
34,25,11,36,0.38899911708237955,5.947558528428094,299,25,2,36,0.28345456860218055,5.818260869565218,299
35,7,16,27,0.05687190045479178,6.792954292084727,299,4,2,9,0.041573771760870654,6.389119286510591,299
36,14,10,18,0.07244945476523276,5.29340022296544,299,10,2,15,0.053358705312614226,4.951036789297659,299
37,42,10,99,0.4187321484698301,5.67257525083612,299,49,2,99,0.1797509153487954,5.518149386845039,299
38,10,56,94,0.029829828809561497,5.695005574136009,299,10,2,19,0.013617229052825953,5.765039018952063,299
39,26,43,150,0.39821765939322196,6.228004459308807,299,30,2,117,0.07266265050318027,6.5605797101449275,299
40,58,85,147,0.10923168298892778,5.27901895206243,299,25,2,33,0.16025485481935042,4.808249721293199,299
41,80,37,166,0.0986554635765809,5.48989966555184,299,72,2,124,0.02102128930808774,5.694202898550724,299
42,28,9,60,0.21310340189195254,5.670657748049052,299,35,2,60,0.03546375592151999,5.437904124860647,299
43,11,31,68,0.05712049727965628,5.2901226309921965,299,6,2,29,0.020422035014562575,4.986867335562987,299
44,65,55,145,0.13013846935293302,6.263099219620959,299,33,2,68,0.10959866155096065,6.527469342251951,299
45,30,37,160,0.002994100849694382,5.82180602006689,299,60,2,156,0.18436183553711627,5.388784838350055,299
46,52,41,134,0.6399211574387471,6.335250836120402,299,61,2,126,0.27854125843018596,6.556477146042363,299
47,20,43,121,0.06205337496888233,5.327045707915273,299,20,2,49,0.02587625871125864,5.20463768115942,299
48,30,72,150,0.2662721152325376,6.520802675585284,299,11,2,29,0.32488045417725353,6.792753623188406,299
49,7,69,133,0.28682014814364953,5.814648829431438,299,7,2,26,0.11789864304254516,5.092441471571906,299
50,61,21,137,0.08330319940036783,5.1288963210702345,299,64,2,124,0.10493569577926654,4.505239687848383,299
51,33,54,162,0.19175397147076612,5.7154069119286515,299,67,2,162,0.03557980178821603,5.914715719063545,299
52,39,10,118,0.3555795333739128,5.506176142697882,299,40,2,102,0.026500716168886853,5.529966555183947,299
53,14,77,179,0.06612946434652679,5.169453734671126,299,14,2,41,0.15244288663231811,5.517458193979933,299
54,11,29,70,0.056909679227877256,5.074247491638796,299,19,2,67,0.02697482181031067,5.398327759197325,299
55,36,60,204,0.14780955429520162,5.05752508361204,299,37,2,193,0.05427286820186849,5.252664437012263,299
56,70,31,129,0.07487420890403716,5.378216276477146,299,68,2,106,0.013943407571289913,5.291393534002229,299
57,15,13,32,0.11651091044705225,5.932931995540692,299,18,2,32,0.15929567752249685,5.708673355629878,299
58,40,13,116,0.532617531728279,5.936633221850613,299,43,2,108,0.38432146761074604,5.803701226309922,299
59,52,66,146,0.25940832098680644,6.072107023411371,299,13,2,33,0.21201408695745094,5.607714604236343,299
60,30,9,94,0.20211844392547051,5.941872909698997,299,35,2,87,0.05787806024264585,5.832530657748049,299
61,63,24,134,0.22909159349117758,5.326622073578595,299,46,2,91,0.24513354839428536,5.374269788182832,299
62,41,59,148,0.20173462863153957,5.994247491638796,299,53,2,139,0.2620192586812877,6.016900780379041,299
63,36,35,164,0.13136117279132203,5.518037904124861,299,41,2,147,0.14243027476675327,5.693801560758082,299
64,32,27,136,0.0063428936109778036,5.489208472686734,299,48,2,127,0.021460759880238024,5.234960981047937,299
65,66,14,104,0.2872080231030043,5.4396432552954295,299,62,2,90,0.1485036816363323,5.400222965440356,299
66,6,48,99,0.02816546292748803,5.7215384615384615,299,6,2,27,0.03789167261049571,5.896387959866221,299
67,53,42,174,0.2125026282908904,5.924838350055741,299,70,2,119,0.20847188819402007,5.769386845039019,299
68,24,37,118,0.07225196500155302,7.276967670011148,299,58,2,113,0.23543952928359313,6.263768115942029,299
69,14,12,47,0.08531648098086178,5.155629877369008,299,9,2,26,0.12203346115441503,4.813846153846153,299
70,36,25,53,0.04629308312842597,5.795562987736901,299,19,2,33,0.05955483654843139,5.515362318840579,299
71,9,36,77,0.2242370836507792,5.886243032329989,299,8,2,31,0.06417730764533294,4.845195094760312,299
72,92,13,156,0.24847777644575098,5.3589966555183945,299,91,2,152,0.18083734633644333,5.04479375696767,299
73,22,21,119,0.13497730198591248,5.312396878483835,299,23,2,119,0.0025606915469992735,5.196410256410257,299
74,17,57,185,0.046492801037664316,5.770702341137124,299,56,2,184,0.21400418878242622,5.019108138238573,299
75,19,29,62,0.06536549081582851,5.306845039018952,299,22,2,60,0.17680080271258114,4.9916610925306575,299
76,54,63,150,0.021419122147799518,5.609966555183947,299,57,2,126,0.10755722219683511,5.417904124860646,299
77,71,83,177,0.3065254246261411,5.437146042363434,299,75,2,176,0.29898929379039885,5.638327759197324,299
78,43,14,105,0.4529269496471753,6.0434336677814935,299,46,2,93,0.18193270323431388,5.759420289855073,299
79,17,84,165,0.15818448293266907,5.517257525083612,299,6,2,37,0.10585939772310496,5.83469342251951,299
80,29,102,189,0.2328871625330472,5.1464882943143815,299,39,2,174,0.12709532361247744,5.302742474916388,299
81,64,11,141,0.08312335970152053,5.314113712374582,299,66,2,134,0.05281045986298234,5.202608695652174,299
82,15,64,157,0.05571991010012398,5.232084726867336,299,17,2,157,0.005820113056896168,5.554782608695652,299
83,29,25,43,0.18357287042720993,5.786755852842809,299,13,2,17,0.2221552175099415,5.431259754738016,299
84,66,20,127,0.17532505052800595,5.621382385730212,299,69,2,127,0.050847997182610655,5.555607580824972,299
85,20,23,50,0.06270669950753174,6.402408026755853,299,20,2,27,0.17051137576028874,6.071148272017838,299
86,22,26,79,0.08296180402232481,6.253288740245262,299,21,2,62,0.20381035882736231,5.884258639910814,299
87,31,39,135,0.0280066020918544,6.040423634336678,299,26,2,48,0.061851256227539335,5.794983277591974,299
88,14,24,41,0.11344708218824763,5.638283166109253,299,10,2,14,0.3821359468838522,5.019286510590859,299
89,11,14,36,0.2576105727017034,5.235518394648829,299,11,2,15,0.1599833239398626,4.898617614269789,299
90,42,13,135,0.24605605986500345,6.006265328874025,299,61,2,119,0.4132759155516402,5.971549609810479,299
91,27,58,153,0.5526599053026077,6.457770345596432,299,20,2,39,0.20673801999627228,5.968985507246376,299
92,8,30,121,0.09886415830502684,6.339197324414716,299,16,2,102,0.245720579245306,6.854002229654403,299
93,11,8,13,0.12000781126649136,5.2903232998885175,299,11,2,13,0.0529021949673682,5.142296544035674,299
94,21,72,184,0.022862618856058232,5.6119955406911926,299,30,2,39,0.10981659706548594,5.118082497212932,299
