Case,N_mcn_A,N_mcn_B,N_mcn_AB,N_dd_pval,N_aspl,N_enum,Nb_mcn_A,Nb_mcn_B,Nb_mcn_AB,Nb_dd_pval,Nb_aspl,Nb_enum
1,7,50,98,0.07931237843424352,5.925507246376812,299,11,2,32,0.11484130262737685,5.299888517279822,299
2,71,112,228,0.11106037693851847,5.740557413600892,299,95,2,200,0.07931602830974163,4.882876254180602,299
3,15,73,89,0.10126702582264653,5.758907469342252,299,19,2,37,0.0632694740901081,5.205707915273132,299
4,39,155,198,0.0033777031236157913,5.864347826086957,299,44,2,117,0.04407048447068427,5.883478260869565,299
5,31,143,214,0.0819655308844683,5.711571906354515,299,7,2,14,0.15520755540040582,4.535429208472687,299
6,14,76,95,0.18033320642003792,5.820624303232999,299,14,2,23,0.09605228413524922,4.61835005574136,299
7,39,66,78,0.255255530367982,5.32644370122631,299,25,2,32,0.1867044861285878,4.421761426978819,299
8,21,146,209,0.18555812328336485,5.9851282051282055,299,90,2,189,0.1874366444623108,4.591460423634337,299
9,71,43,247,0.0936046252705008,5.918706800445931,299,93,2,239,0.045357571318634056,4.751794871794872,299
10,63,22,200,0.17200564381578176,4.721806020066889,299,91,2,200,0.12079757089549262,3.8064659977703457,299
11,33,67,90,0.10544369909780744,6.5361872909699,299,42,2,80,0.029152841630729894,4.555785953177257,299
12,10,182,216,0.13128617853137267,5.352263099219621,299,9,2,15,0.11041387936829945,4.490434782608696,299
13,20,82,244,0.12474609793868413,5.624816053511705,299,93,2,241,0.1627901246905653,4.148561872909699,299
14,24,64,114,0.20614284542489636,5.895406911928651,299,45,2,78,0.043272097784783685,4.766220735785953,299
15,20,38,46,0.061874911485203445,5.486711259754738,299,10,2,14,0.11033720912578203,4.134804905239688,299
16,6,121,166,0.045090885180168044,5.809966555183946,299,8,2,33,0.12921278215544976,4.700802675585284,299
17,80,146,178,0.0025246162261069174,5.714425863991082,299,17,2,24,0.1285009509508984,4.159554069119286,299
18,18,77,140,0.1008560456845764,5.726243032329989,299,18,2,28,0.00108622669792423,5.932998885172799,299
19,52,157,220,0.03693694774549659,6.044325529542921,299,12,2,23,0.1777737747917626,5.1577703455964325,299
20,40,43,56,0.009012823674503652,5.416967670011148,299,27,2,54,0.03714803064901404,3.970613154960981,299
21,16,78,95,0.1721437726505739,5.996365663322185,299,30,2,76,0.00943684315228159,4.727892976588628,299
22,28,108,216,0.16179237374423328,6.19139353400223,299,75,2,187,0.0148472979861327,4.403879598662208,299
23,10,91,192,0.15521336365338528,5.897369007803791,299,62,2,182,0.06746596658440547,5.105707915273133,299
24,11,30,31,0.19350446083072026,5.406243032329989,299,11,2,20,0.08094556282022196,4.318372352285396,299
25,57,48,190,0.2188165965645329,5.769476031215162,299,60,2,151,0.09439518167307295,5.07241917502787,299
26,32,82,256,0.3523884249828385,5.823589743589744,299,95,2,254,0.15149404643410175,4.0312151616499445,299
27,13,87,145,0.006273179123515847,6.034202898550725,299,54,2,136,0.04849423153954408,4.963545150501672,299
28,9,104,212,0.07425705652634519,5.225039018952063,299,57,2,208,0.056968508368898704,4.235250836120401,299
29,59,152,244,0.1126949754011122,5.044526198439242,299,104,2,233,0.08638439409349355,4.416833890746934,299
30,44,104,235,0.05366575135173719,5.006153846153846,299,82,2,229,0.06761870981328151,4.205908584169454,299
31,14,161,218,0.11013186567986182,4.734113712374582,299,81,2,199,0.020310937909582414,4.39123745819398,299
32,107,140,221,0.14470071044484203,5.562051282051282,299,114,2,214,0.0769159517773041,5.2385953177257525,299
33,90,76,236,0.013813055726832193,5.0369676700111485,299,103,2,223,0.07736781909834238,3.92231884057971,299
34,25,120,202,0.38899911708237955,5.947558528428094,299,29,2,49,0.08736832005541872,5.568160535117057,299
35,7,58,76,0.05687190045479178,6.792954292084727,299,3,2,11,0.07279084848810893,5.569119286510591,299
36,14,110,130,0.07244945476523276,5.29340022296544,299,6,2,8,0.37658934707546665,4.799353400222966,299
37,42,17,139,0.4187321484698301,5.67257525083612,299,48,2,136,0.02647616843853546,5.034002229654403,299
38,10,191,223,0.029829828809561497,5.695005574136009,299,12,2,27,0.1037576890597712,3.928896321070234,299
39,26,117,245,0.39821765939322196,6.228004459308807,299,72,2,200,0.13187452113232925,4.38845039018952,299
40,58,163,245,0.10923168298892778,5.27901895206243,299,91,2,230,0.0541690522294648,4.641092530657748,299
41,80,138,251,0.0986554635765809,5.48989966555184,299,81,2,198,0.05848630097012831,4.298885172798216,299
42,28,89,230,0.21310340189195254,5.670657748049052,299,79,2,229,0.15230071826734343,4.986733556298773,299
43,11,198,246,0.05712049727965628,5.2901226309921965,299,5,2,10,0.13463266838074361,3.5734002229654402,299
44,65,119,196,0.13013846935293302,6.263099219620959,299,25,2,58,0.05441804242404484,5.969899665551839,299
45,30,180,244,0.002994100849694382,5.82180602006689,299,106,2,213,0.09455561503479752,4.361047937569677,299
46,52,142,198,0.6399211574387471,6.335250836120402,299,62,2,163,0.15173815904488527,4.994804905239688,299
47,20,132,188,0.06205337496888233,5.327045707915273,299,12,2,22,0.07692171705079467,4.896499442586399,299
48,30,149,210,0.2662721152325376,6.520802675585284,299,10,2,18,0.04259567745359541,6.273333333333333,299
49,7,124,158,0.28682014814364953,5.814648829431438,299,6,2,12,0.13564590307107277,4.503612040133779,299
50,61,66,218,0.08330319940036783,5.1288963210702345,299,77,2,206,0.058193973561638086,3.9203790412486064,299
51,33,158,231,0.19175397147076612,5.7154069119286515,299,87,2,191,0.07820252121368625,4.8531326644370125,299
52,39,51,202,0.3555795333739128,5.506176142697882,299,65,2,176,0.11448832308385284,4.798483835005574,299
53,14,184,244,0.06612946434652679,5.169453734671126,299,12,2,13,0.1164144588161486,4.431727982162765,299
54,11,142,199,0.056909679227877256,5.074247491638796,299,34,2,75,0.10733873108739742,5.130858416945373,299
55,36,99,242,0.14780955429520162,5.05752508361204,299,98,2,225,0.11367772004108362,4.254292084726868,299
56,70,131,247,0.07487420890403716,5.378216276477146,299,57,2,159,0.00819432701558095,4.501114827201784,299
57,15,66,89,0.11651091044705225,5.932931995540692,299,10,2,28,0.10569109660994598,4.063946488294315,299
58,40,173,225,0.532617531728279,5.936633221850613,299,74,2,177,0.05049929984490281,4.654626532887402,299
59,52,127,196,0.25940832098680644,6.072107023411371,299,13,2,19,0.1841308986629029,4.961739130434783,299
60,30,38,151,0.20211844392547051,5.941872909698997,299,56,2,128,0.02710853633918059,4.793801560758083,299
