Case,N_mcn_A,N_mcn_B,N_mcn_AB,N_dd_pval,N_aspl,N_enum,Nb_mcn_A,Nb_mcn_B,Nb_mcn_AB,Nb_dd_pval,Nb_aspl,Nb_enum
1,4,50,50,0.07931237843424352,5.925507246376812,299,5,3,16,0.18403699974037413,5.46180602006689,299
2,21,112,210,0.11106037693851847,5.740557413600892,299,33,3,159,0.12681308715690343,5.027424749163879,299
3,8,73,81,0.10126702582264653,5.758907469342252,299,3,3,15,0.10659677612922307,5.308428093645485,299
4,4,155,191,0.0033777031236157913,5.864347826086957,299,23,3,109,0.030122343682638972,6.032263099219621,299
5,12,143,177,0.0819655308844683,5.711571906354515,299,5,3,8,0.1383265690109329,4.712374581939799,299
6,7,76,86,0.18033320642003792,5.820624303232999,299,7,3,18,0.1002374681434604,4.798283166109253,299
7,15,66,70,0.255255530367982,5.32644370122631,299,3,3,6,0.2779885507054386,4.567402452619844,299
8,10,146,162,0.18555812328336485,5.9851282051282055,299,5,3,8,0.25560681832554366,4.804593088071349,299
9,26,43,195,0.0936046252705008,5.918706800445931,299,36,3,189,0.12152044544652721,4.949542920847269,299
10,29,22,174,0.17200564381578176,4.721806020066889,299,42,3,171,0.17801292659974632,3.9629877369007804,299
11,4,67,77,0.10544369909780744,6.5361872909699,299,4,3,10,0.060696167644016946,5.23108138238573,299
12,4,182,199,0.13128617853137267,5.352263099219621,299,3,3,6,0.17122389043428032,4.725908584169454,299
13,5,82,100,0.12474609793868413,5.624816053511705,299,4,3,19,0.11128468135115704,4.355652173913043,299
14,8,64,87,0.20614284542489636,5.895406911928651,299,15,3,57,0.12738559135500346,4.969565217391304,299
15,10,38,41,0.061874911485203445,5.486711259754738,299,3,3,6,0.21834766989422227,4.28891861761427,299
16,4,121,154,0.045090885180168044,5.809966555183946,299,4,3,33,0.15327888109199267,4.913979933110368,299
17,10,146,160,0.0025246162261069174,5.714425863991082,299,3,3,11,0.21283482419071897,4.351973244147157,299
18,4,77,98,0.1008560456845764,5.726243032329989,299,3,3,12,0.4282952307671698,6.069921962095875,299
