Case,N_mcn_A,N_mcn_B,N_mcn_AB,N_dd_pval,N_aspl,N_enum,Nb_mcn_A,Nb_mcn_B,Nb_mcn_AB,Nb_dd_pval,Nb_aspl,Nb_enum
1,31,50,104,0.07931237843424352,5.925507246376812,299,22,4,36,0.08281219783686375,5.614024526198439,299
2,121,112,246,0.11106037693851847,5.740557413600892,299,142,4,223,0.1958106513475284,5.248584169453735,299
3,78,73,111,0.10126702582264653,5.758907469342252,299,42,4,64,0.20316631268750573,5.40345596432553,299
4,111,155,278,0.0033777031236157913,5.864347826086957,299,158,4,278,0.04286019893744576,6.095496098104793,299
5,81,143,242,0.0819655308844683,5.711571906354515,299,24,4,34,0.24397114886865556,4.762051282051282,299
6,44,76,115,0.18033320642003792,5.820624303232999,299,38,4,47,0.13004104248452106,4.893377926421405,299
7,71,66,87,0.255255530367982,5.32644370122631,299,33,4,37,0.16649279590912303,4.723032329988852,299
8,203,146,270,0.18555812328336485,5.9851282051282055,299,199,4,259,0.32426768208112056,4.911415830546265,299
9,148,43,274,0.0936046252705008,5.918706800445931,299,176,4,272,0.1693678945130186,5.081025641025641,299
10,206,22,279,0.17200564381578176,4.721806020066889,299,208,4,279,0.2177521540802575,4.126176142697882,299
11,75,67,101,0.10544369909780744,6.5361872909699,299,64,4,93,0.06953375017877055,5.38577480490524,299
12,107,182,246,0.13128617853137267,5.352263099219621,299,144,4,221,0.25514449093014213,4.8593979933110365,299
13,183,82,266,0.12474609793868413,5.624816053511705,299,188,4,266,0.18709602565710104,4.41190635451505,299
14,176,64,239,0.20614284542489636,5.895406911928651,299,179,4,239,0.17432105813932763,5.080869565217391,299
15,167,38,267,0.061874911485203445,5.486711259754738,299,181,4,255,0.2606438079122686,4.3307246376811595,299
16,27,121,179,0.045090885180168044,5.809966555183946,299,27,4,35,0.17009983511105464,5.1240579710144925,299
17,144,146,212,0.0025246162261069174,5.714425863991082,299,24,4,29,0.23209085137441654,4.471683389074693,299
18,53,77,212,0.1008560456845764,5.726243032329989,299,60,4,117,0.015088205834701971,6.1923076923076925,299
19,168,157,253,0.03693694774549659,6.044325529542921,299,49,4,66,0.2334083856360779,5.425997770345597,299
20,198,43,257,0.009012823674503652,5.416967670011148,299,198,4,257,0.13073344653625762,4.290880713489409,299
21,23,78,101,0.1721437726505739,5.996365663322185,299,58,4,88,0.10122817851393899,5.074626532887402,299
22,58,108,232,0.16179237374423328,6.19139353400223,299,110,4,215,0.21089204563864816,4.834046822742475,299
23,38,91,256,0.15521336365338528,5.897369007803791,299,112,4,256,0.270724049787069,5.411661092530657,299
24,52,30,67,0.19350446083072026,5.406243032329989,299,46,4,60,0.2318466876759997,4.635384615384615,299
25,145,48,263,0.2188165965645329,5.769476031215162,299,130,4,219,0.2106437322347966,5.358461538461539,299
26,86,82,278,0.3523884249828385,5.823589743589744,299,161,4,276,0.24743224915383666,4.51835005574136,299
27,94,87,197,0.006273179123515847,6.034202898550725,299,109,4,192,0.10900267972392644,5.23783723522854,299
28,21,104,249,0.07425705652634519,5.225039018952063,299,105,4,249,0.14474029205341235,4.586845039018952,299
29,175,152,260,0.1126949754011122,5.044526198439242,299,180,4,258,0.18698291955957713,4.587959866220736,299
30,166,104,261,0.05366575135173719,5.006153846153846,299,181,4,261,0.22820642735338825,4.4798662207357856,299
31,165,161,274,0.11013186567986182,4.734113712374582,299,165,4,252,0.16103427432974016,4.679375696767001,299
32,178,140,253,0.14470071044484203,5.562051282051282,299,180,4,253,0.027461706173021575,5.407714604236343,299
33,154,76,263,0.013813055726832193,5.0369676700111485,299,176,4,263,0.1501621997749235,4.193667781493868,299
34,132,120,259,0.38899911708237955,5.947558528428094,299,157,4,259,0.2192622493337011,5.854738015607581,299
35,34,58,84,0.05687190045479178,6.792954292084727,299,31,4,40,0.12212638486765227,5.847536231884058,299
36,145,110,247,0.07244945476523276,5.29340022296544,299,78,4,114,0.06580022041527657,5.1441248606466,299
37,93,17,150,0.4187321484698301,5.67257525083612,299,95,4,150,0.2519716115799657,5.286465997770345,299
38,117,191,273,0.029829828809561497,5.695005574136009,299,155,4,270,0.24532327888691374,4.34129319955407,299
39,172,117,269,0.39821765939322196,6.228004459308807,299,161,4,252,0.2189969130534004,4.947380156075808,299
40,192,163,263,0.10923168298892778,5.27901895206243,299,189,4,252,0.16121441373453194,4.928851727982162,299
41,134,138,274,0.0986554635765809,5.48989966555184,299,148,4,226,0.09123197248037082,4.608896321070234,299
42,71,89,261,0.21310340189195254,5.670657748049052,299,134,4,257,0.20687606234570288,5.307023411371238,299
