Case,N_mcn_A,N_mcn_B,N_mcn_AB,N_dd_pval,N_aspl,N_enum,Nb_mcn_A,Nb_mcn_B,Nb_mcn_AB,Nb_dd_pval,Nb_aspl,Nb_enum
1,31,6,35,0.07931237843424352,5.925507246376812,299,31,1,35,0.05679639329059366,5.834715719063545,299
2,121,13,174,0.11106037693851847,5.740557413600892,299,149,1,174,0.13474550826734272,5.6813377926421404,299
3,78,7,83,0.10126702582264653,5.758907469342252,299,78,1,83,0.23158553873553522,5.711259754738015,299
4,111,4,126,0.0033777031236157913,5.864347826086957,299,108,1,123,0.0032009197000203386,5.812263099219621,299
5,81,30,182,0.0819655308844683,5.711571906354515,299,121,1,182,0.15407268053294826,5.648784838350056,299
6,44,4,53,0.18033320642003792,5.820624303232999,299,45,1,53,0.002854836188437074,5.712084726867335,299
7,71,4,74,0.255255530367982,5.32644370122631,299,71,1,74,0.2068385173640136,5.261025641025641,299
8,203,16,215,0.18555812328336485,5.9851282051282055,299,205,1,215,0.2684451285362216,6.287246376811594,299
9,148,4,190,0.0936046252705008,5.918706800445931,299,150,1,190,0.09202115478785292,5.787313266443701,299
10,206,3,239,0.17200564381578176,4.721806020066889,299,209,1,239,0.15565498203137088,4.618840579710145,299
11,75,6,79,0.10544369909780744,6.5361872909699,299,75,1,78,0.10060460423901257,6.343255295429208,299
12,107,6,120,0.13128617853137267,5.352263099219621,299,107,1,120,0.19161044966673924,5.274247491638796,299
13,183,9,211,0.12474609793868413,5.624816053511705,299,183,1,211,0.33221428818745213,5.674738015607581,299
14,176,8,193,0.20614284542489636,5.895406911928651,299,177,1,192,0.24213071941393205,5.546465997770346,299
15,167,7,183,0.061874911485203445,5.486711259754738,299,161,1,175,0.07564644536449087,5.4683612040133776,299
16,27,26,113,0.045090885180168044,5.809966555183946,299,27,1,33,0.06693975579565814,6.04247491638796,299
17,144,17,177,0.0025246162261069174,5.714425863991082,299,145,1,177,0.07415712580144733,5.536454849498328,299
18,53,4,74,0.1008560456845764,5.726243032329989,299,53,1,74,0.04845174641568955,5.693221850613155,299
19,168,7,186,0.03693694774549659,6.044325529542921,299,168,1,185,0.019262064725458185,6.0892530657748045,299
20,198,5,217,0.009012823674503652,5.416967670011148,299,198,1,217,0.00528739358350559,5.35799331103679,299
21,23,4,25,0.1721437726505739,5.996365663322185,299,23,1,25,0.1805747074102131,5.9397101449275365,299
22,58,12,64,0.16179237374423328,6.19139353400223,299,60,1,64,0.28733517659662433,5.699197324414715,299
23,38,21,171,0.15521336365338528,5.897369007803791,299,69,1,129,0.21671307425723907,6.218483835005574,299
24,52,5,58,0.19350446083072026,5.406243032329989,299,52,1,58,0.18419175920488462,5.41041248606466,299
25,145,3,195,0.2188165965645329,5.769476031215162,299,150,1,194,0.1430918451139069,5.731125975473802,299
26,86,11,199,0.3523884249828385,5.823589743589744,299,94,1,198,0.3041403824424447,5.769676700111483,299
27,94,12,139,0.006273179123515847,6.034202898550725,299,102,1,139,0.01249182903830293,6.004147157190635,299
28,21,17,172,0.07425705652634519,5.225039018952063,299,24,1,168,0.01508823757278386,5.4395540691192865,299
29,175,18,186,0.1126949754011122,5.044526198439242,299,175,1,186,0.051455788726390714,5.18247491638796,299
30,166,8,189,0.05366575135173719,5.006153846153846,299,167,1,186,0.03299600559309399,5.056900780379041,299
31,165,4,181,0.11013186567986182,4.734113712374582,299,165,1,179,0.1927579590356383,4.747045707915273,299
32,178,19,194,0.14470071044484203,5.562051282051282,299,180,1,194,0.10120763997745127,5.632486064659978,299
33,154,10,192,0.013813055726832193,5.0369676700111485,299,154,1,191,0.04114304335600271,4.943656633221851,299
34,132,3,148,0.38899911708237955,5.947558528428094,299,132,1,147,0.293520012809266,5.923121516164994,299
35,34,5,43,0.05687190045479178,6.792954292084727,299,33,1,42,0.046048638503612176,6.789676700111483,299
36,145,6,167,0.07244945476523276,5.29340022296544,299,145,1,167,0.07212584011740249,5.214715719063546,299
37,93,3,101,0.4187321484698301,5.67257525083612,299,93,1,101,0.3499389689839604,5.685908584169454,299
38,117,13,146,0.029829828809561497,5.695005574136009,299,116,1,144,0.010729777658848375,5.699665551839465,299
39,172,6,201,0.39821765939322196,6.228004459308807,299,172,1,196,0.36249008420664,6.241404682274247,299
40,192,5,207,0.10923168298892778,5.27901895206243,299,192,1,207,0.0820754781886493,5.190144927536232,299
41,134,5,160,0.0986554635765809,5.48989966555184,299,132,1,152,0.14018601066009,5.548026755852843,299
42,71,5,78,0.21310340189195254,5.670657748049052,299,71,1,78,0.05574779804727773,5.703634336677815,299
43,130,22,165,0.05712049727965628,5.2901226309921965,299,126,1,153,0.05648626502076478,5.241739130434783,299
44,163,5,176,0.13013846935293302,6.263099219620959,299,163,1,175,0.08708633024862773,6.13010033444816,299
45,65,17,214,0.002994100849694382,5.82180602006689,299,126,1,214,0.022309438198066047,5.5720624303232995,299
46,138,11,152,0.6399211574387471,6.335250836120402,299,138,1,152,0.3569033589293652,6.25819397993311,299
47,67,8,79,0.06205337496888233,5.327045707915273,299,67,1,79,0.016486227307908306,5.234626532887402,299
48,107,8,173,0.2662721152325376,6.520802675585284,299,94,1,160,0.11346290943910398,6.689921962095875,299
49,65,10,126,0.28682014814364953,5.814648829431438,299,69,1,126,0.1784927567633765,5.502363433667782,299
50,170,5,196,0.08330319940036783,5.1288963210702345,299,170,1,196,0.13852908197072647,5.1237012263099215,299
51,189,11,197,0.19175397147076612,5.7154069119286515,299,189,1,197,0.10976720766438423,6.18164994425864,299
52,103,5,138,0.3555795333739128,5.506176142697882,299,105,1,138,0.19190010296920035,5.444726867335563,299
53,24,37,211,0.06612946434652679,5.169453734671126,299,49,1,141,0.0148065063125332,5.544370122630992,299
54,31,10,86,0.056909679227877256,5.074247491638796,299,31,1,86,0.021418106772639604,5.161560758082497,299
55,48,4,52,0.14780955429520162,5.05752508361204,299,48,1,52,0.2004093419606784,5.132753623188406,299
56,201,3,219,0.07487420890403716,5.378216276477146,299,203,1,219,0.0983159847615259,5.3533779264214045,299
57,34,7,37,0.11651091044705225,5.932931995540692,299,23,1,33,0.07712075619279941,5.742943143812709,299
58,110,4,119,0.532617531728279,5.936633221850613,299,108,1,117,0.4942381464048302,5.989096989966555,299
59,112,4,149,0.25940832098680644,6.072107023411371,299,112,1,149,0.33881217088288007,6.225172798216277,299
60,112,6,135,0.20211844392547051,5.941872909698997,299,112,1,135,0.2402349919940826,5.837012263099219,299
61,164,4,197,0.22909159349117758,5.326622073578595,299,166,1,197,0.18230392504961723,5.319375696767001,299
62,59,4,65,0.20173462863153957,5.994247491638796,299,59,1,65,0.21082371116208487,5.987670011148272,299
63,85,9,178,0.13136117279132203,5.518037904124861,299,85,1,178,0.3093485670518571,5.821962095875139,299
64,41,3,44,0.0063428936109778036,5.489208472686734,299,41,1,44,0.0019384359666326412,5.463255295429208,299
65,193,5,212,0.2872080231030043,5.4396432552954295,299,189,1,203,0.011571573588220743,5.455295429208473,299
66,34,10,52,0.02816546292748803,5.7215384615384615,299,34,1,52,0.02263011661568466,5.771750278706801,299
67,88,10,162,0.2125026282908904,5.924838350055741,299,88,1,162,0.13022880702684445,5.960245261984393,299
68,47,6,49,0.07225196500155302,7.276967670011148,299,47,1,49,0.15881442620582964,6.763433667781494,299
69,145,5,153,0.08531648098086178,5.155629877369008,299,147,1,153,0.16115806029173352,5.109297658862876,299
70,76,6,82,0.04629308312842597,5.795562987736901,299,76,1,82,0.024442940635082847,5.653801560758082,299
71,68,3,82,0.2242370836507792,5.886243032329989,299,67,1,81,0.04489292094239331,5.832486064659978,299
72,178,2,188,0.24847777644575098,5.3589966555183945,299,179,1,188,0.31806174818808974,5.332240802675585,299
73,49,5,56,0.13497730198591248,5.312396878483835,299,49,1,56,0.01587047642263152,5.234002229654403,299
74,77,16,177,0.046492801037664316,5.770702341137124,299,77,1,175,0.011352823744811575,5.9741583054626535,299
75,57,5,66,0.06536549081582851,5.306845039018952,299,57,1,66,0.07795299031380244,5.27422519509476,299
76,147,5,171,0.021419122147799518,5.609966555183947,299,149,1,169,0.23845718768093693,5.69123745819398,299
77,152,34,231,0.3065254246261411,5.437146042363434,299,188,1,231,0.10227038839826218,5.445930880713489,299
78,128,2,153,0.4529269496471753,6.0434336677814935,299,129,1,153,0.28587800807534947,6.044370122630992,299
79,34,19,129,0.15818448293266907,5.517257525083612,299,35,1,85,0.1358064677261589,5.72314381270903,299
80,123,13,133,0.2328871625330472,5.1464882943143815,299,122,1,131,0.05839540939165677,5.2215161649944255,299
81,163,5,200,0.08312335970152053,5.314113712374582,299,171,1,199,0.06142625546443623,5.212107023411371,299
82,125,6,137,0.05571991010012398,5.232084726867336,299,125,1,137,0.0628125046529597,5.1351393534002225,299
83,52,14,65,0.18357287042720993,5.786755852842809,299,52,1,63,0.08275472979149255,5.599955406911929,299
84,172,3,197,0.17532505052800595,5.621382385730212,299,175,1,197,0.09817801845183269,5.583879598662207,299
85,148,7,163,0.06270669950753174,6.402408026755853,299,146,1,158,0.17635490030297907,6.418952062430323,299
86,153,4,177,0.08296180402232481,6.253288740245262,299,145,1,169,0.04635283027516336,6.326688963210702,299
87,62,13,113,0.0280066020918544,6.040423634336678,299,62,1,84,0.11266168954819941,6.033600891861761,299
88,54,5,60,0.11344708218824763,5.638283166109253,299,54,1,60,0.3868239113299916,5.661828316610925,299
89,17,7,35,0.2576105727017034,5.235518394648829,299,17,1,17,0.2548572846905006,5.049944258639911,299
90,53,7,179,0.24605605986500345,6.006265328874025,299,66,1,179,0.29516342841107057,5.879108138238573,299
91,123,14,160,0.5526599053026077,6.457770345596432,299,121,1,128,0.7105265798272318,7.013422519509476,299
92,67,5,145,0.09886415830502684,6.339197324414716,299,56,1,123,0.34439877606493274,6.440579710144927,299
93,77,4,108,0.12000781126649136,5.2903232998885175,299,84,1,108,0.1451196716021605,5.27041248606466,299
94,96,7,141,0.022862618856058232,5.6119955406911926,299,97,1,141,0.07528333262300248,5.431215161649944,299
95,148,13,162,0.13525273917184266,5.470769230769231,299,143,1,157,0.15953151504412277,5.517658862876254,299
96,52,12,57,0.015959245621468457,5.453333333333333,299,52,1,57,0.04783162618262971,5.3249498327759195,299
97,117,12,137,0.13392018314549803,5.333377926421405,299,117,1,137,0.24100119822263788,5.342965440356744,299
98,146,6,198,0.249854319337507,4.954425863991081,299,149,1,198,0.1712060316651023,4.867023411371237,299
99,199,12,222,0.04143020908726572,5.601672240802675,299,199,1,217,0.03951174160139029,5.68216276477146,299
100,76,16,93,0.12372347867470844,5.463344481605351,299,57,1,58,0.05849924618528149,5.367603121516165,299
