Case,N_mcn_A,N_mcn_B,N_mcn_AB,N_dd_pval,N_aspl,N_enum,Nb_mcn_A,Nb_mcn_B,Nb_mcn_AB,Nb_dd_pval,Nb_aspl,Nb_enum
1,7,6,12,0.07931237843424352,5.925507246376812,299,7,2,12,0.05969401221328722,5.887157190635452,299
2,71,13,114,0.11106037693851847,5.740557413600892,299,71,2,114,0.18307232543349727,6.074269788182832,299
3,15,7,19,0.10126702582264653,5.758907469342252,299,15,2,19,0.17327910892032194,5.79484949832776,299
4,39,4,64,0.0033777031236157913,5.864347826086957,299,39,2,62,0.004472796629573475,5.862274247491639,299
5,31,30,107,0.0819655308844683,5.711571906354515,299,60,2,107,0.0625845086315566,5.698483835005574,299
6,14,4,18,0.18033320642003792,5.820624303232999,299,14,2,14,0.004935841397516062,5.75025641025641,299
7,39,4,44,0.255255530367982,5.32644370122631,299,39,2,44,0.2098937166599949,5.294002229654404,299
8,21,16,100,0.18555812328336485,5.9851282051282055,299,21,2,73,0.2993228100712434,6.346176142697882,299
9,71,4,93,0.0936046252705008,5.918706800445931,299,70,2,91,0.11255112140260028,5.814403567447045,299
10,63,3,119,0.17200564381578176,4.721806020066889,299,64,2,119,0.16331005217172745,4.709052396878484,299
11,33,6,46,0.10544369909780744,6.5361872909699,299,33,2,46,0.10076082809369287,6.4222742474916386,299
12,10,6,13,0.13128617853137267,5.352263099219621,299,10,2,13,0.14477607130972922,5.397591973244147,299
13,20,9,113,0.12474609793868413,5.624816053511705,299,20,2,113,0.21112032848866535,5.661204013377926,299
14,24,8,85,0.20614284542489636,5.895406911928651,299,24,2,65,0.21905380032549748,5.61603121516165,299
15,20,7,27,0.061874911485203445,5.486711259754738,299,20,2,27,0.10945325804246916,5.500802675585284,299
16,6,26,59,0.045090885180168044,5.809966555183946,299,6,2,15,0.02760133114289048,6.0835005574136005,299
17,80,17,108,0.0025246162261069174,5.714425863991082,299,80,2,108,0.01040211986809369,5.547736900780379,299
18,18,4,23,0.1008560456845764,5.726243032329989,299,18,2,23,0.09306759055102548,5.713935340022297,299
19,52,7,77,0.03693694774549659,6.044325529542921,299,51,2,71,0.044006423758601386,6.076633221850613,299
20,40,5,46,0.009012823674503652,5.416967670011148,299,38,2,41,0.7925949529777931,5.380646599777035,299
21,16,4,18,0.1721437726505739,5.996365663322185,299,16,2,18,0.18715433648738056,5.996989966555184,299
22,28,12,41,0.16179237374423328,6.19139353400223,299,28,2,32,0.1714792834108957,5.775384615384615,299
23,10,21,91,0.15521336365338528,5.897369007803791,299,23,2,63,0.37107135898493493,6.325863991081382,299
24,11,5,18,0.19350446083072026,5.406243032329989,299,10,2,18,0.20882047599631226,5.418104793756967,299
25,57,3,72,0.2188165965645329,5.769476031215162,299,57,2,72,0.2188165965645329,5.730680044593088,299
26,32,11,114,0.3523884249828385,5.823589743589744,299,33,2,105,0.03398249915476987,5.828874024526199,299
27,13,12,80,0.006273179123515847,6.034202898550725,299,24,2,80,0.010346590576901567,6.039754738015607,299
28,9,17,103,0.07425705652634519,5.225039018952063,299,9,2,96,0.034169455804830044,5.3997324414715715,299
29,59,18,135,0.1126949754011122,5.044526198439242,299,83,2,135,0.06643571355667797,5.238751393534002,299
30,44,8,54,0.05366575135173719,5.006153846153846,299,44,2,54,0.049174543277684175,5.076544035674471,299
31,14,4,19,0.11013186567986182,4.734113712374582,299,14,2,19,0.11013186567986182,4.747134894091416,299
32,107,19,127,0.14470071044484203,5.562051282051282,299,105,2,125,0.3946182964830768,5.64479375696767,299
33,90,10,144,0.013813055726832193,5.0369676700111485,299,90,2,135,0.10787682137002749,5.025373467112598,299
34,25,3,29,0.38899911708237955,5.947558528428094,299,25,2,29,0.3720560205237927,5.936231884057971,299
35,7,5,17,0.05687190045479178,6.792954292084727,299,7,2,14,0.0647740459601954,6.783634336677815,299
36,14,6,17,0.07244945476523276,5.29340022296544,299,14,2,15,0.06733313398848056,5.289052396878484,299
37,42,3,53,0.4187321484698301,5.67257525083612,299,42,2,53,0.3968823484888675,5.692396878483835,299
38,10,13,29,0.029829828809561497,5.695005574136009,299,10,2,11,0.025684579547432577,5.8189966555183945,299
39,26,6,74,0.39821765939322196,6.228004459308807,299,26,2,69,0.4456699661217217,6.354938684503902,299
40,58,5,71,0.10923168298892778,5.27901895206243,299,58,2,71,0.10225363553131082,5.2095652173913045,299
41,80,5,119,0.0986554635765809,5.48989966555184,299,80,2,116,0.09612036795582937,5.516432552954292,299
42,28,5,33,0.21310340189195254,5.670657748049052,299,28,2,33,0.02544585014166673,5.6838127090301,299
43,11,22,63,0.05712049727965628,5.2901226309921965,299,11,2,37,0.016859551416966177,5.269899665551839,299
44,65,5,76,0.13013846935293302,6.263099219620959,299,65,2,76,0.13029422741792876,6.168316610925307,299
45,30,17,126,0.002994100849694382,5.82180602006689,299,50,2,126,0.015318258139741997,5.631170568561873,299
