Case,N_mcn_A,N_mcn_B,N_mcn_AB,N_dd_pval,N_aspl,N_enum,Nb_mcn_A,Nb_mcn_B,Nb_mcn_AB,Nb_dd_pval,Nb_aspl,Nb_enum
1,4,17,18,0.07931237843424352,5.925507246376812,299,4,1,6,0.05901220010671238,5.204437012263099,299
2,21,37,104,0.11106037693851847,5.740557413600892,299,25,1,59,0.10019496711208302,5.26015607580825,299
3,8,40,44,0.10126702582264653,5.758907469342252,299,3,1,15,0.1350536950419826,5.470323299888517,299
4,4,26,71,0.0033777031236157913,5.864347826086957,299,9,1,32,0.0004064087190122492,5.37948717948718,299
5,12,74,111,0.0819655308844683,5.711571906354515,299,6,1,11,0.32036182312251116,5.271326644370123,299
6,7,9,16,0.18033320642003792,5.820624303232999,299,5,1,10,0.018277730758300435,5.437591973244147,299
7,15,6,52,0.255255530367982,5.32644370122631,299,12,1,41,0.04495580016421823,5.138751393534002,299
8,10,60,104,0.18555812328336485,5.9851282051282055,299,31,1,92,0.20055048479684867,5.446555183946488,299
9,26,11,93,0.0936046252705008,5.918706800445931,299,32,1,91,0.08029355224913735,5.20891861761427,299
10,29,8,99,0.17200564381578176,4.721806020066889,299,34,1,94,0.09983810500027064,4.3592865105908585,299
11,4,31,48,0.10544369909780744,6.5361872909699,299,4,1,16,0.2706358779193271,5.571215161649945,299
12,4,33,56,0.13128617853137267,5.352263099219621,299,4,1,18,0.09956113484527372,5.173266443701226,299
13,5,35,52,0.12474609793868413,5.624816053511705,299,5,1,13,0.15396281998037042,5.5027870680044595,299
14,8,29,66,0.20614284542489636,5.895406911928651,299,9,1,22,0.14027085577454412,5.030501672240803,299
15,10,21,26,0.061874911485203445,5.486711259754738,299,11,1,25,0.10954267096515927,4.907179487179487,299
16,4,71,102,0.045090885180168044,5.809966555183946,299,5,1,25,0.009774906567637574,5.419197324414716,299
17,10,33,37,0.0025246162261069174,5.714425863991082,299,3,1,7,0.09155553537065816,4.556142697881828,299
18,4,38,60,0.1008560456845764,5.726243032329989,299,4,1,13,1.1246450051608779e-05,5.984392419175028,299
19,10,47,123,0.03693694774549659,6.044325529542921,299,6,1,34,0.009860926863779526,6.471460423634337,299
20,6,14,18,0.009012823674503652,5.416967670011148,299,6,1,11,0.8757734901896939,4.941716833890747,299
21,9,23,45,0.1721437726505739,5.996365663322185,299,4,1,18,0.009312043435306958,5.539264214046823,299
22,12,28,37,0.16179237374423328,6.19139353400223,299,13,1,30,0.025502860667874536,5.4969453734671125,299
23,4,36,77,0.15521336365338528,5.897369007803791,299,12,1,72,0.14270214113178187,5.713623188405797,299
24,4,14,20,0.19350446083072026,5.406243032329989,299,3,1,8,0.06757335061783087,4.733154960981048,299
