Case,N_mcn_A,N_mcn_B,N_mcn_AB,N_dd_pval,N_aspl,N_enum,Nb_mcn_A,Nb_mcn_B,Nb_mcn_AB,Nb_dd_pval,Nb_aspl,Nb_enum
50,170,21,217,0.08330319940036783,5.1288963210702345,299,167,4,208,0.1631971508451987,4.628138238573021,299
51,189,54,239,0.19175397147076612,5.7154069119286515,299,189,4,239,0.10580397999119542,6.011460423634337,299
52,103,10,178,0.3555795333739128,5.506176142697882,299,103,4,171,0.05462724779338025,5.542185061315496,299
53,24,77,241,0.06612946434652679,5.169453734671126,299,24,4,62,0.18194927695866425,5.626800445930881,299
54,31,29,91,0.056909679227877256,5.074247491638796,299,42,4,91,0.14529809059001597,5.427201783723523,299
55,48,60,236,0.14780955429520162,5.05752508361204,299,71,4,236,0.050965188990388925,5.343745819397993,299
56,201,31,240,0.07487420890403716,5.378216276477146,299,201,4,240,0.04984091919968118,5.455919732441472,299
57,34,13,42,0.11651091044705225,5.932931995540692,299,23,4,38,0.04442858599492316,5.737324414715719,299
58,110,13,169,0.532617531728279,5.936633221850613,299,113,4,169,0.44491698406143154,5.8414269788182835,299
59,112,66,204,0.25940832098680644,6.072107023411371,299,115,4,199,0.32607679126684797,5.661382385730212,299
60,112,9,204,0.20211844392547051,5.941872909698997,299,112,4,166,0.21239435993546996,5.978238573021182,299
61,164,24,230,0.22909159349117758,5.326622073578595,299,167,4,230,0.23244658485008918,5.3533779264214045,299
62,59,59,201,0.20173462863153957,5.994247491638796,299,109,4,196,0.29768504906588233,6.208428093645485,299
63,85,35,224,0.13136117279132203,5.518037904124861,299,83,4,218,0.19737161961246474,5.877591973244147,299
64,41,27,162,0.0063428936109778036,5.489208472686734,299,55,4,159,0.02999620731598582,5.382898550724637,299
65,193,14,235,0.2872080231030043,5.4396432552954295,299,180,4,222,0.31470812848990837,5.471638795986622,299
66,34,48,168,0.02816546292748803,5.7215384615384615,299,48,4,168,0.04369241511591879,5.934626532887402,299
67,88,42,226,0.2125026282908904,5.924838350055741,299,100,4,212,0.2803743046396473,5.864102564102564,299
68,47,37,151,0.07225196500155302,7.276967670011148,299,98,4,146,0.3327667550525406,6.423522853957636,299
69,145,12,233,0.08531648098086178,5.155629877369008,299,147,4,233,0.12881915062789034,4.95850613154961,299
70,76,25,95,0.04629308312842597,5.795562987736901,299,76,4,95,0.08855417804477013,5.638238573021182,299
71,68,36,180,0.2242370836507792,5.886243032329989,299,99,4,176,0.17633222191130093,5.0429431438127095,299
72,178,13,204,0.24847777644575098,5.3589966555183945,299,176,4,202,0.2334119799960227,5.211884057971014,299
73,49,21,233,0.13497730198591248,5.312396878483835,299,61,4,233,0.006723959272118953,5.330479375696767,299
74,77,57,221,0.046492801037664316,5.770702341137124,299,118,4,221,0.3827942416703781,5.078840579710145,299
75,57,29,74,0.06536549081582851,5.306845039018952,299,57,4,74,0.22733201646014345,5.0890078037904125,299
76,147,63,217,0.021419122147799518,5.609966555183947,299,123,4,189,0.15486384176751908,5.471192865105909,299
77,152,83,254,0.3065254246261411,5.437146042363434,299,169,4,253,0.4176387178629548,5.718037904124861,299
78,128,14,203,0.4529269496471753,6.0434336677814935,299,131,4,192,0.25720324391194915,5.919397993311037,299
79,34,84,223,0.15818448293266907,5.517257525083612,299,25,4,69,0.26156140204097933,5.8705239687848385,299
80,123,102,251,0.2328871625330472,5.1464882943143815,299,163,4,240,0.016568163536098943,5.478283166109253,299
81,163,11,218,0.08312335970152053,5.314113712374582,299,166,4,213,0.06620650602931259,5.247045707915273,299
82,125,64,233,0.05571991010012398,5.232084726867336,299,161,4,233,0.02646840536876642,5.67108138238573,299
83,52,25,68,0.18357287042720993,5.786755852842809,299,52,4,68,0.05501117832577894,5.699308807134894,299
84,172,20,212,0.17532505052800595,5.621382385730212,299,172,4,212,0.1997589698708927,5.636008918617614,299
85,148,23,242,0.06270669950753174,6.402408026755853,299,150,4,240,0.19814257134952373,6.113021181716834,299
86,153,26,204,0.08296180402232481,6.253288740245262,299,141,4,191,0.269020375842275,6.030078037904125,299
87,62,39,222,0.0280066020918544,6.040423634336678,299,76,4,220,0.016976022478535992,5.791683389074693,299
88,54,24,67,0.11344708218824763,5.638283166109253,299,27,4,31,0.5164638285142567,5.256878483835005,299
89,17,14,41,0.2576105727017034,5.235518394648829,299,17,4,19,0.3221198923970746,5.009609810479375,299
90,53,13,193,0.24605605986500345,6.006265328874025,299,63,4,193,0.3517730238535901,5.993623188405797,299
91,123,58,225,0.5526599053026077,6.457770345596432,299,115,4,217,0.5169285682243057,6.1640579710144925,299
92,67,30,163,0.09886415830502684,6.339197324414716,299,84,4,141,0.27404980534435264,6.990523968784839,299
93,77,8,116,0.12000781126649136,5.2903232998885175,299,79,4,116,0.09716000221429968,5.317212931995541,299
94,96,72,213,0.022862618856058232,5.6119955406911926,299,34,4,48,0.054511047204527735,5.31221850613155,299
95,148,59,230,0.13525273917184266,5.470769230769231,299,107,4,134,0.05683048099666337,5.486488294314381,299
96,52,16,61,0.015959245621468457,5.453333333333333,299,52,4,61,0.116089942112144,5.44711259754738,299
97,117,44,154,0.13392018314549803,5.333377926421405,299,120,4,154,0.04488801361267691,4.9856187290969896,299
98,146,7,206,0.249854319337507,4.954425863991081,299,150,4,206,0.2725922733024193,4.944303232998885,299
99,199,39,233,0.04143020908726572,5.601672240802675,299,162,4,188,0.22063623769595642,5.92479375696767,299
100,76,75,204,0.12372347867470844,5.463344481605351,299,107,4,195,0.31154377500907904,5.49835005574136,299
