Case,N_mcn_A,N_mcn_B,N_mcn_AB,N_dd_pval,N_aspl,N_enum,Nb_mcn_A,Nb_mcn_B,Nb_mcn_AB,Nb_dd_pval,Nb_aspl,Nb_enum
1,4,17,18,0.07931237843424352,5.925507246376812,299,4,5,11,0.09852532998211698,5.450969899665552,299
2,21,37,104,0.11106037693851847,5.740557413600892,299,19,5,63,0.15551884006898023,6.041984392419175,299
3,8,40,44,0.10126702582264653,5.758907469342252,299,3,5,15,0.25096303793021857,5.754113712374582,299
4,4,26,71,0.0033777031236157913,5.864347826086957,299,8,5,33,0.0030280250443909945,5.617346711259755,299
5,12,74,111,0.0819655308844683,5.711571906354515,299,10,5,15,0.17735594487638273,5.484526198439242,299
6,7,9,16,0.18033320642003792,5.820624303232999,299,7,5,13,0.11174588322345273,5.783812709030101,299
7,15,6,52,0.255255530367982,5.32644370122631,299,15,5,52,0.24769189863255925,5.263567447045708,299
8,10,60,104,0.18555812328336485,5.9851282051282055,299,22,5,104,0.16844227956949087,5.811995540691193,299
9,26,11,93,0.0936046252705008,5.918706800445931,299,26,5,93,0.10017950793056224,5.6064214046822745,299
10,29,8,99,0.17200564381578176,4.721806020066889,299,32,5,99,0.17981807940765648,4.637079152731326,299
11,4,31,48,0.10544369909780744,6.5361872909699,299,4,5,20,0.02670705367419748,5.992240802675585,299
12,4,33,56,0.13128617853137267,5.352263099219621,299,4,5,22,0.23306010184508164,5.534046822742475,299
13,5,35,52,0.12474609793868413,5.624816053511705,299,5,5,16,0.44740916645905293,5.765707915273133,299
14,8,29,66,0.20614284542489636,5.895406911928651,299,7,5,23,0.2399212155821916,5.406109253065774,299
15,10,21,26,0.061874911485203445,5.486711259754738,299,10,5,25,0.13377398232926596,5.208182831661093,299
16,4,71,102,0.045090885180168044,5.809966555183946,299,4,5,25,0.02357174161658578,5.84365663322185,299
17,10,33,37,0.0025246162261069174,5.714425863991082,299,5,5,10,0.09995474175307219,4.997056856187291,299
18,4,38,60,0.1008560456845764,5.726243032329989,299,4,5,16,0.020260997218216045,6.330791527313266,299
19,10,47,123,0.03693694774549659,6.044325529542921,299,6,5,37,0.3469225912700521,6.540022296544036,299
20,6,14,18,0.009012823674503652,5.416967670011148,299,6,5,14,0.026346078692889987,5.289810479375697,299
21,9,23,45,0.1721437726505739,5.996365663322185,299,4,5,23,0.160760843866112,5.86891861761427,299
22,12,28,37,0.16179237374423328,6.19139353400223,299,12,5,32,0.2817035479250345,5.898996655518395,299
23,4,36,77,0.15521336365338528,5.897369007803791,299,7,5,77,0.4034632425394361,5.877279821627647,299
24,4,14,20,0.19350446083072026,5.406243032329989,299,4,5,12,0.23249955177115222,5.373823857302118,299
25,17,11,95,0.2188165965645329,5.769476031215162,299,17,5,85,0.19694245757902618,5.857413600891862,299
26,5,35,76,0.3523884249828385,5.823589743589744,299,5,5,31,0.29039991598976467,5.811059085841695,299
27,8,19,61,0.006273179123515847,6.034202898550725,299,13,5,61,0.025292885008350828,6.069765886287626,299
28,7,54,110,0.07425705652634519,5.225039018952063,299,11,5,80,0.01623426439831772,5.446399108138238,299
29,30,77,124,0.1126949754011122,5.044526198439242,299,12,5,20,0.03515336559760256,5.133244147157191,299
