Case,N_mcn_A,N_mcn_B,N_mcn_AB,N_dd_pval,N_aspl,N_enum,Nb_mcn_A,Nb_mcn_B,Nb_mcn_AB,Nb_dd_pval,Nb_aspl,Nb_enum
1,4,6,7,0.07931237843424352,5.925507246376812,299,4,2,4,0.05969401221328722,5.887157190635452,299
2,21,13,46,0.11106037693851847,5.740557413600892,299,20,2,30,0.18307232543349727,6.074269788182832,299
3,8,7,11,0.10126702582264653,5.758907469342252,299,8,2,9,0.17327910892032194,5.79484949832776,299
4,4,4,20,0.0033777031236157913,5.864347826086957,299,4,2,18,0.004472796629573475,5.862274247491639,299
5,12,30,62,0.0819655308844683,5.711571906354515,299,22,2,61,0.0625845086315566,5.698483835005574,299
6,7,4,10,0.18033320642003792,5.820624303232999,299,7,2,8,0.004935841397516062,5.75025641025641,299
7,15,4,27,0.255255530367982,5.32644370122631,299,15,2,26,0.2098937166599949,5.294002229654404,299
8,10,16,50,0.18555812328336485,5.9851282051282055,299,10,2,28,0.2993228100712434,6.346176142697882,299
9,26,4,48,0.0936046252705008,5.918706800445931,299,26,2,46,0.11255112140260028,5.814403567447045,299
10,29,3,58,0.17200564381578176,4.721806020066889,299,29,2,58,0.16331005217172745,4.709052396878484,299
11,4,6,15,0.10544369909780744,6.5361872909699,299,4,2,15,0.10076082809369287,6.4222742474916386,299
12,4,6,8,0.13128617853137267,5.352263099219621,299,4,2,8,0.14477607130972922,5.397591973244147,299
13,5,9,26,0.12474609793868413,5.624816053511705,299,5,2,26,0.21112032848866535,5.661204013377926,299
14,8,8,30,0.20614284542489636,5.895406911928651,299,8,2,15,0.21905380032549748,5.61603121516165,299
15,10,7,20,0.061874911485203445,5.486711259754738,299,10,2,20,0.10945325804246916,5.500802675585284,299
16,4,26,41,0.045090885180168044,5.809966555183946,299,4,2,9,0.02760133114289048,6.0835005574136005,299
17,10,17,24,0.0025246162261069174,5.714425863991082,299,9,2,13,0.01040211986809369,5.547736900780379,299
18,4,4,9,0.1008560456845764,5.726243032329989,299,4,2,7,0.09306759055102548,5.713935340022297,299
19,10,7,17,0.03693694774549659,6.044325529542921,299,9,2,12,0.044006423758601386,6.076633221850613,299
20,6,5,17,0.009012823674503652,5.416967670011148,299,6,2,12,0.7925949529777931,5.380646599777035,299
21,9,4,13,0.1721437726505739,5.996365663322185,299,9,2,13,0.18715433648738056,5.996989966555184,299
22,12,12,26,0.16179237374423328,6.19139353400223,299,12,2,19,0.1714792834108957,5.775384615384615,299
23,4,21,46,0.15521336365338528,5.897369007803791,299,6,2,27,0.37107135898493493,6.325863991081382,299
24,4,5,10,0.19350446083072026,5.406243032329989,299,4,2,7,0.20882047599631226,5.418104793756967,299
25,17,3,27,0.2188165965645329,5.769476031215162,299,17,2,27,0.2188165965645329,5.730680044593088,299
26,5,11,31,0.3523884249828385,5.823589743589744,299,5,2,15,0.03398249915476987,5.828874024526199,299
27,8,12,43,0.006273179123515847,6.034202898550725,299,14,2,43,0.010346590576901567,6.039754738015607,299
28,7,17,59,0.07425705652634519,5.225039018952063,299,7,2,52,0.034169455804830044,5.3997324414715715,299
29,30,18,66,0.1126949754011122,5.044526198439242,299,34,2,66,0.06643571355667797,5.238751393534002,299
