Case,N_mcn_A,N_mcn_B,N_mcn_AB,N_dd_pval,N_aspl,N_enum,Na_mcn_A,Na_mcn_B,Na_mcn_AB,Na_dd_pval,Na_aspl,Na_enum
1,31,6,35,0.07931237843424352,5.925507246376812,299,3,4,8,0.02794805125636289,5.9512597547380155,299
2,121,13,174,0.11106037693851847,5.740557413600892,299,3,19,88,0.19838332767999,5.376878483835005,299
3,78,7,83,0.10126702582264653,5.758907469342252,299,3,5,14,0.20536324968885855,4.509743589743589,299
4,111,4,126,0.0033777031236157913,5.864347826086957,299,3,3,8,0.04273266749208454,5.072709030100334,299
5,81,30,182,0.0819655308844683,5.711571906354515,299,3,25,81,0.06149255338565709,5.634515050167224,299
6,44,4,53,0.18033320642003792,5.820624303232999,299,3,4,18,0.03597418161947086,4.791415830546265,299
7,71,4,74,0.255255530367982,5.32644370122631,299,3,3,12,0.13063361528636544,5.095629877369007,299
8,203,16,215,0.18555812328336485,5.9851282051282055,299,3,26,154,0.2535125876632265,5.359799331103679,299
9,148,4,190,0.0936046252705008,5.918706800445931,299,3,22,165,0.2354179919716347,4.715072463768116,299
10,206,3,239,0.17200564381578176,4.721806020066889,299,3,38,228,0.16551878080055327,3.753645484949833,299
11,75,6,79,0.10544369909780744,6.5361872909699,299,3,4,9,0.09762157682505586,5.143277591973244,299
12,107,6,120,0.13128617853137267,5.352263099219621,299,3,5,10,0.1108397178045538,4.735139353400223,299
13,183,9,211,0.12474609793868413,5.624816053511705,299,3,21,188,0.10212371869098873,3.9756744704570792,299
14,176,8,193,0.20614284542489636,5.895406911928651,299,3,2,7,0.06838003086335556,5.552976588628763,299
15,167,7,183,0.061874911485203445,5.486711259754738,299,3,6,34,0.18958810150328465,5.629765886287625,299
16,27,26,113,0.045090885180168044,5.809966555183946,299,3,36,113,0.03712632898723704,5.513534002229655,299
17,144,17,177,0.0025246162261069174,5.714425863991082,299,3,5,10,0.08680214976240283,3.9897212931995543,299
18,53,4,74,0.1008560456845764,5.726243032329989,299,3,4,12,0.04935614286716421,5.544370122630992,299
19,168,7,186,0.03693694774549659,6.044325529542921,299,3,3,10,0.21637246086330475,5.197346711259755,299
20,198,5,217,0.009012823674503652,5.416967670011148,299,3,3,6,0.03395438741822166,5.54098104793757,299
21,23,4,25,0.1721437726505739,5.996365663322185,299,3,3,6,0.021248305201526808,5.248517279821628,299
22,58,12,64,0.16179237374423328,6.19139353400223,299,3,11,34,0.20983023081838237,5.658795986622073,299
23,38,21,171,0.15521336365338528,5.897369007803791,299,3,26,120,0.12179173962648161,5.319108138238573,299
24,52,5,58,0.19350446083072026,5.406243032329989,299,3,6,16,0.147648229614271,5.209208472686734,299
25,145,3,195,0.2188165965645329,5.769476031215162,299,3,10,152,0.2192417388987573,5.158795986622073,299
26,86,11,199,0.3523884249828385,5.823589743589744,299,3,26,186,0.1910273623842842,4.402452619843924,299
27,94,12,139,0.006273179123515847,6.034202898550725,299,3,27,113,0.041727493051812725,5.747803790412486,299
28,21,17,172,0.07425705652634519,5.225039018952063,299,3,26,167,0.0505046155260877,4.618127090301003,299
29,175,18,186,0.1126949754011122,5.044526198439242,299,3,4,7,0.20199901574930856,4.143411371237458,299
30,166,8,189,0.05366575135173719,5.006153846153846,299,3,6,20,0.19972582622080892,3.9557859531772577,299
31,165,4,181,0.11013186567986182,4.734113712374582,299,3,4,10,0.12902647573700732,4.335183946488295,299
32,178,19,194,0.14470071044484203,5.562051282051282,299,3,4,12,0.04949408013086525,5.058305462653289,299
33,154,10,192,0.013813055726832193,5.0369676700111485,299,3,5,31,0.1438851166519798,4.045953177257525,299
34,132,3,148,0.38899911708237955,5.947558528428094,299,3,2,11,0.05481566628209007,5.035473801560758,299
35,34,5,43,0.05687190045479178,6.792954292084727,299,3,3,10,0.04919260658362247,6.263032329988851,299
36,145,6,167,0.07244945476523276,5.29340022296544,299,3,4,10,0.06340372228597839,4.77917502787068,299
37,93,3,101,0.4187321484698301,5.67257525083612,299,3,3,6,0.28418404740061054,5.0780379041248604,299
38,117,13,146,0.029829828809561497,5.695005574136009,299,3,6,15,0.07138767109217443,4.610680044593088,299
39,172,6,201,0.39821765939322196,6.228004459308807,299,3,25,145,0.12270172908754907,5.290590858416945,299
40,192,5,207,0.10923168298892778,5.27901895206243,299,3,4,32,0.15895125094728046,4.3997993311036785,299
41,134,5,160,0.0986554635765809,5.48989966555184,299,3,3,13,0.2051609530481594,4.436209587513935,299
42,71,5,78,0.21310340189195254,5.670657748049052,299,3,7,20,0.21755896167701216,4.442653288740245,299
43,130,22,165,0.05712049727965628,5.2901226309921965,299,3,35,146,0.0964745393537302,4.891103678929766,299
44,163,5,176,0.13013846935293302,6.263099219620959,299,3,2,9,0.11872440809690304,5.7556075808249725,299
45,65,17,214,0.002994100849694382,5.82180602006689,299,3,42,190,0.09448934457406212,4.280624303232999,299
46,138,11,152,0.6399211574387471,6.335250836120402,299,3,4,8,0.11995410449161845,6.735585284280936,299
47,67,8,79,0.06205337496888233,5.327045707915273,299,3,6,14,0.23132902653051646,4.119085841694537,299
48,107,8,173,0.2662721152325376,6.520802675585284,299,3,8,31,0.03420100497155984,7.3074693422519506,299
49,65,10,126,0.28682014814364953,5.814648829431438,299,3,18,117,0.045112839465719694,5.293734671125976,299
50,170,5,196,0.08330319940036783,5.1288963210702345,299,3,5,15,0.13880119391927997,4.306153846153846,299
51,189,11,197,0.19175397147076612,5.7154069119286515,299,3,2,6,0.09761341261609033,4.811371237458194,299
52,103,5,138,0.3555795333739128,5.506176142697882,299,3,4,28,0.1153222848607638,5.041516164994426,299
53,24,37,211,0.06612946434652679,5.169453734671126,299,3,40,196,0.1256233470452194,4.452998885172798,299
54,31,10,86,0.056909679227877256,5.074247491638796,299,3,12,80,0.07629837207373709,4.189498327759197,299
55,48,4,52,0.14780955429520162,5.05752508361204,299,3,7,26,0.15941630722366118,4.136120401337792,299
56,201,3,219,0.07487420890403716,5.378216276477146,299,3,3,6,0.2002753086249197,4.029096989966555,299
57,34,7,37,0.11651091044705225,5.932931995540692,299,3,5,33,0.10008431515043523,4.879620958751394,299
58,110,4,119,0.532617531728279,5.936633221850613,299,3,3,9,0.16433342907003445,5.160847268673356,299
59,112,4,149,0.25940832098680644,6.072107023411371,299,3,5,31,0.12225553445013351,5.415986622073579,299
60,112,6,135,0.20211844392547051,5.941872909698997,299,3,12,96,0.14507997557532795,5.62278706800446,299
61,164,4,197,0.22909159349117758,5.326622073578595,299,3,3,21,0.2111343006327957,4.327870680044593,299
62,59,4,65,0.20173462863153957,5.994247491638796,299,3,5,16,0.21003109119909424,4.5948717948717945,299
63,85,9,178,0.13136117279132203,5.518037904124861,299,3,35,164,0.16538104068800907,5.151661092530658,299
64,41,3,44,0.0063428936109778036,5.489208472686734,299,3,3,8,0.10012977057922173,4.907313266443701,299
65,193,5,212,0.2872080231030043,5.4396432552954295,299,3,27,182,0.12125199202383918,4.60726867335563,299
66,34,10,52,0.02816546292748803,5.7215384615384615,299,3,10,49,0.009077611478231468,4.960334448160535,299
67,88,10,162,0.2125026282908904,5.924838350055741,299,3,12,65,0.06199806466262252,5.483232998885173,299
68,47,6,49,0.07225196500155302,7.276967670011148,299,3,3,6,0.03326601725590112,5.77123745819398,299
69,145,5,153,0.08531648098086178,5.155629877369008,299,3,2,10,0.05765670663552055,4.323567447045708,299
70,76,6,82,0.04629308312842597,5.795562987736901,299,3,3,9,0.16071372201567902,4.411683389074693,299
71,68,3,82,0.2242370836507792,5.886243032329989,299,3,3,16,0.10649777409252728,5.378283166109253,299
72,178,2,188,0.24847777644575098,5.3589966555183945,299,3,2,6,0.22261517583372248,4.5376365663322185,299
73,49,5,56,0.13497730198591248,5.312396878483835,299,3,5,9,0.1365563576116269,4.684615384615385,299
74,77,16,177,0.046492801037664316,5.770702341137124,299,3,28,119,0.07205019831901717,5.165997770345596,299
75,57,5,66,0.06536549081582851,5.306845039018952,299,3,4,28,0.09728626349958523,4.796722408026755,299
76,147,5,171,0.021419122147799518,5.609966555183947,299,3,4,13,0.0111346093518969,5.306265328874025,299
77,152,34,231,0.3065254246261411,5.437146042363434,299,3,45,220,0.10141237419198391,4.075585284280937,299
78,128,2,153,0.4529269496471753,6.0434336677814935,299,3,2,9,0.077515452242064,4.9681382385730215,299
79,34,19,129,0.15818448293266907,5.517257525083612,299,3,22,110,0.06062289544653506,5.158617614269788,299
80,123,13,133,0.2328871625330472,5.1464882943143815,299,3,5,9,0.08975126450703699,4.7038795986622075,299
81,163,5,200,0.08312335970152053,5.314113712374582,299,3,4,11,0.11367244448584729,4.251215161649944,299
82,125,6,137,0.05571991010012398,5.232084726867336,299,3,20,127,0.06954255054876621,4.981226309921962,299
83,52,14,65,0.18357287042720993,5.786755852842809,299,3,6,20,0.1861024277345772,4.634336677814939,299
84,172,3,197,0.17532505052800595,5.621382385730212,299,3,29,187,0.2806487465689431,4.334983277591974,299
85,148,7,163,0.06270669950753174,6.402408026755853,299,3,6,18,0.08535233813595303,4.891460423634337,299
86,153,4,177,0.08296180402232481,6.253288740245262,299,3,3,12,0.1777076156963816,5.9509476031215165,299
87,62,13,113,0.0280066020918544,6.040423634336678,299,3,15,59,0.02420235689501301,5.51010033444816,299
88,54,5,60,0.11344708218824763,5.638283166109253,299,3,3,6,0.265585952003632,4.2668227424749166,299
89,17,7,35,0.2576105727017034,5.235518394648829,299,3,4,12,0.29345175144292934,4.872285395763656,299
90,53,7,179,0.24605605986500345,6.006265328874025,299,3,18,128,0.20446995692520487,5.489632107023412,299
91,123,14,160,0.5526599053026077,6.457770345596432,299,3,6,20,0.16158710699003742,5.846086956521739,299
92,67,5,145,0.09886415830502684,6.339197324414716,299,3,10,117,0.08031679386961915,5.806778149386845,299
93,77,4,108,0.12000781126649136,5.2903232998885175,299,3,5,19,0.017568068302104486,5.322653288740245,299
94,96,7,141,0.022862618856058232,5.6119955406911926,299,3,4,19,0.11487044352436959,4.453021181716834,299
95,148,13,162,0.13525273917184266,5.470769230769231,299,3,5,10,0.09007539242256138,4.881360089186176,299
96,52,12,57,0.015959245621468457,5.453333333333333,299,3,13,29,0.06397824403100982,4.413355629877369,299
97,117,12,137,0.13392018314549803,5.333377926421405,299,3,4,11,0.07863499818048318,4.2440356744704575,299
98,146,6,198,0.249854319337507,4.954425863991081,299,3,4,42,0.17997864386981144,4.4339799331103675,299
99,199,12,222,0.04143020908726572,5.601672240802675,299,3,4,10,0.08175103418010048,3.9179264214046823,299
100,76,16,93,0.12372347867470844,5.463344481605351,299,3,8,18,0.2186880849003986,4.955228539576366,299
