Case,N_mcn_A,N_mcn_B,N_mcn_AB,N_dd_pval,N_aspl,N_enum,Na_mcn_A,Na_mcn_B,Na_mcn_AB,Na_dd_pval,Na_aspl,Na_enum
20,6,43,48,0.009012823674503652,5.416967670011148,299,3,43,48,0.010020865634059973,5.334292084726868,299
21,9,78,89,0.1721437726505739,5.996365663322185,299,3,78,89,0.13845192000637224,5.905663322185061,299
22,12,108,200,0.16179237374423328,6.19139353400223,299,3,137,200,0.2128625987346675,6.072865105908584,299
23,4,91,154,0.15521336365338528,5.897369007803791,299,3,93,154,0.15461786865449112,5.889253065774805,299
24,4,30,30,0.19350446083072026,5.406243032329989,299,2,30,30,0.18524537189775492,5.3936677814938685,299
25,17,48,134,0.2188165965645329,5.769476031215162,299,3,48,57,0.2870975783768833,6.072263099219621,299
26,5,82,111,0.3523884249828385,5.823589743589744,299,3,82,111,0.442182008296366,5.777569676700112,299
27,8,87,125,0.006273179123515847,6.034202898550725,299,3,87,125,0.014073299965111656,5.986711259754738,299
28,7,104,199,0.07425705652634519,5.225039018952063,299,3,104,194,0.09059632900969594,5.214960981047938,299
29,30,152,206,0.1126949754011122,5.044526198439242,299,3,152,206,0.15667267324553025,4.697458193979933,299
30,7,104,123,0.05366575135173719,5.006153846153846,299,3,104,123,0.08259709983335975,5.05108138238573,299
31,6,161,187,0.11013186567986182,4.734113712374582,299,3,161,187,0.10809186654066821,4.631170568561873,299
32,37,140,175,0.14470071044484203,5.562051282051282,299,3,140,175,0.27950528869819247,5.577926421404682,299
33,17,76,85,0.013813055726832193,5.0369676700111485,299,3,59,62,0.03670732631836266,4.929119286510591,299
34,5,120,134,0.38899911708237955,5.947558528428094,299,3,120,134,0.38305611664207906,5.869654403567447,299
35,2,58,64,0.05687190045479178,6.792954292084727,299,2,58,64,0.05687190045479178,6.792954292084727,299
36,8,110,119,0.07244945476523276,5.29340022296544,299,3,110,119,0.03258484423927169,5.27701226309922,299
37,4,17,17,0.4187321484698301,5.67257525083612,299,3,17,17,0.40877885462244745,5.679197324414716,299
38,4,191,209,0.029829828809561497,5.695005574136009,299,3,191,209,0.032559741748965886,5.655830546265329,299
39,5,117,133,0.39821765939322196,6.228004459308807,299,3,117,133,0.44371505796613764,6.365953177257525,299
40,23,163,185,0.10923168298892778,5.27901895206243,299,3,163,185,0.10349635271629912,5.324593088071349,299
41,23,138,159,0.0986554635765809,5.48989966555184,299,3,137,156,0.036058371268674734,5.684816053511706,299
42,7,89,204,0.21310340189195254,5.670657748049052,299,3,89,197,0.45097197763207175,5.756967670011148,299
43,10,198,218,0.05712049727965628,5.2901226309921965,299,3,198,218,0.09043131946551061,5.367447045707915,299
44,9,119,141,0.13013846935293302,6.263099219620959,299,3,117,123,0.1917202843769149,6.4203121516165,299
45,12,180,198,0.002994100849694382,5.82180602006689,299,3,180,198,0.0035255906330755463,5.6237012263099215,299
46,19,142,174,0.6399211574387471,6.335250836120402,299,3,142,174,0.8146227961356015,6.711616499442586,299
47,7,132,158,0.06205337496888233,5.327045707915273,299,3,128,154,0.08088789053560799,5.3523745819398,299
48,4,149,168,0.2662721152325376,6.520802675585284,299,3,149,168,0.05543231970832546,6.51304347826087,299
49,6,124,144,0.28682014814364953,5.814648829431438,299,3,124,144,0.2326341832625628,5.83438127090301,299
50,27,66,208,0.08330319940036783,5.1288963210702345,299,3,95,208,0.02794294121454598,5.320468227424749,299
51,8,158,199,0.19175397147076612,5.7154069119286515,299,3,161,199,0.06685267658679697,5.602764771460424,299
52,16,51,178,0.3555795333739128,5.506176142697882,299,3,53,138,0.025884771647649678,6.31190635451505,299
53,4,184,211,0.06612946434652679,5.169453734671126,299,3,184,205,0.06612946434652679,5.2082497212932,299
54,4,142,186,0.056909679227877256,5.074247491638796,299,3,142,186,0.007603728430383782,5.061315496098104,299
55,4,99,112,0.14780955429520162,5.05752508361204,299,3,99,112,0.1334175674839665,5.044414715719063,299
56,17,131,231,0.07487420890403716,5.378216276477146,299,3,133,231,0.131124047923394,5.896900780379041,299
57,4,66,74,0.11651091044705225,5.932931995540692,299,3,62,70,0.10414263784679074,5.958573021181717,299
58,13,173,185,0.532617531728279,5.936633221850613,299,3,173,185,0.5153284321140624,6.052798216276477,299
59,10,127,155,0.25940832098680644,6.072107023411371,299,3,127,155,0.3885015263916922,6.048294314381271,299
60,11,38,134,0.20211844392547051,5.941872909698997,299,3,38,134,0.1582937152846985,5.998773690078038,299
61,5,61,74,0.22909159349117758,5.326622073578595,299,3,61,74,0.25564633538542636,5.3997547380156075,299
62,4,160,176,0.20173462863153957,5.994247491638796,299,3,160,176,0.1819065180884657,5.951950947603121,299
63,6,169,197,0.13136117279132203,5.518037904124861,299,3,169,197,0.11884839288426992,5.674671125975474,299
64,13,195,213,0.0063428936109778036,5.489208472686734,299,3,195,213,0.16115809151952332,5.423567447045708,299
65,10,34,36,0.2872080231030043,5.4396432552954295,299,3,34,36,0.2789672525681568,5.362497212931996,299
66,4,116,146,0.02816546292748803,5.7215384615384615,299,3,116,146,0.029544325698166923,5.684169453734671,299
67,15,94,100,0.2125026282908904,5.924838350055741,299,3,56,56,0.13404139872694015,5.820044593088071,299
68,13,52,102,0.07225196500155302,7.276967670011148,299,3,48,101,0.07671859647953112,6.697569676700112,299
69,4,34,38,0.08531648098086178,5.155629877369008,299,3,34,38,0.09161111653899129,5.150301003344482,299
70,6,46,61,0.04629308312842597,5.795562987736901,299,3,49,61,0.04967448736208418,5.761694537346711,299
71,5,136,150,0.2242370836507792,5.886243032329989,299,3,136,150,0.06456643117566169,5.874827201783724,299
72,26,32,173,0.24847777644575098,5.3589966555183945,299,3,62,152,0.17808703837104345,5.805395763656633,299
73,5,156,177,0.13497730198591248,5.312396878483835,299,3,156,177,0.020273103418701102,5.300089186176143,299
74,4,186,228,0.046492801037664316,5.770702341137124,299,3,187,228,0.05277629079850208,5.766421404682275,299
75,4,113,143,0.06536549081582851,5.306845039018952,299,2,113,143,0.06129985628436586,5.294626532887403,299
76,9,110,214,0.021419122147799518,5.609966555183947,299,3,112,214,0.025995294753585144,5.596633221850613,299
77,7,145,166,0.3065254246261411,5.437146042363434,299,3,144,160,0.31636468572418175,5.465574136008919,299
78,19,25,110,0.4529269496471753,6.0434336677814935,299,3,53,110,0.40328265609525926,6.299108138238573,299
79,4,192,208,0.15818448293266907,5.517257525083612,299,3,190,206,0.17858586478226124,5.530011148272018,299
80,12,202,217,0.2328871625330472,5.1464882943143815,299,3,202,217,0.25582056437126277,5.212396878483835,299
81,2,128,136,0.08312335970152053,5.314113712374582,299,2,128,136,0.08312335970152053,5.314113712374582,299
82,4,128,144,0.05571991010012398,5.232084726867336,299,3,128,137,0.05370797881717172,5.274648829431438,299
83,10,49,51,0.18357287042720993,5.786755852842809,299,3,45,46,0.1956554884613656,5.917926421404682,299
84,15,94,100,0.17532505052800595,5.621382385730212,299,3,35,35,0.1780040328247,5.375050167224081,299
85,7,32,65,0.06270669950753174,6.402408026755853,299,3,32,65,0.2530870046396485,6.262920847268673,299
86,10,185,226,0.08296180402232481,6.253288740245262,299,3,129,159,0.09307097938242048,6.372107023411371,299
87,6,84,182,0.0280066020918544,6.040423634336678,299,3,84,178,0.014754330314809291,6.063545150501672,299
88,3,171,183,0.11344708218824763,5.638283166109253,299,3,171,183,0.11344708218824763,5.638283166109253,299
89,7,165,195,0.2576105727017034,5.235518394648829,299,3,160,190,0.29791731504121455,5.267736900780379,299
90,9,85,105,0.24605605986500345,6.006265328874025,299,3,83,103,0.3000407369586825,6.200602006688963,299
91,6,125,145,0.5526599053026077,6.457770345596432,299,3,125,145,0.5117858068864151,6.4912151616499445,299
92,4,79,136,0.09886415830502684,6.339197324414716,299,3,79,136,0.1208048542956373,6.334091415830546,299
93,6,83,89,0.12000781126649136,5.2903232998885175,299,3,83,89,0.12630423322900192,5.2731326644370125,299
94,9,127,170,0.022862618856058232,5.6119955406911926,299,3,129,169,0.1705494812856041,5.383634336677815,299
95,4,121,135,0.13525273917184266,5.470769230769231,299,3,121,135,0.1375021408485035,5.464548494983277,299
96,4,195,224,0.015959245621468457,5.453333333333333,299,3,197,224,0.019857404320747667,5.440401337792642,299
97,5,87,92,0.13392018314549803,5.333377926421405,299,3,87,92,0.17303375200004523,5.3075139353400225,299
98,19,23,156,0.249854319337507,4.954425863991081,299,3,23,133,0.12685545832121845,5.07371237458194,299
99,7,94,138,0.04143020908726572,5.601672240802675,299,3,94,135,0.04365561175980383,5.666867335562988,299
100,11,182,207,0.12372347867470844,5.463344481605351,299,3,182,200,0.10193720577602786,5.624949832775919,299
