Case,N_mcn_A,N_mcn_B,N_mcn_AB,N_dd_pval,N_aspl,N_enum,Na_mcn_A,Na_mcn_B,Na_mcn_AB,Na_dd_pval,Na_aspl,Na_enum,Nb_mcn_A,Nb_mcn_B,Nb_mcn_AB,Nb_dd_pval,Nb_aspl,Nb_enum
29,30,77,124,0.1126949754011122,5.044526198439242,299,3,4,5,0.1490210840066196,4.7845707915273135,299,3,4,5,0.1490210840066196,4.7845707915273135,299
30,7,75,91,0.05366575135173719,5.006153846153846,299,3,5,5,0.218674843876712,4.639442586399108,299,3,5,5,0.218674843876712,4.639442586399108,299
31,6,61,93,0.11013186567986182,4.734113712374582,299,3,5,5,0.09606734929788552,5.053110367892977,299,3,5,5,0.09606734929788552,5.053110367892977,299
32,37,45,122,0.14470071044484203,5.562051282051282,299,4,5,5,0.16071958587552848,5.2099665551839465,299,4,5,5,0.16071958587552848,5.2099665551839465,299
33,17,15,33,0.013813055726832193,5.0369676700111485,299,4,4,5,0.08213974177663225,5.042073578595318,299,4,4,5,0.08213974177663225,5.042073578595318,299
34,5,11,12,0.38899911708237955,5.947558528428094,299,3,4,5,0.31407424748077994,5.820914158305462,299,3,4,5,0.31407424748077994,5.820914158305462,299
35,2,16,21,0.05687190045479178,6.792954292084727,299,2,5,5,0.0970302500141882,6.449141583054627,299,2,5,5,0.0970302500141882,6.449141583054627,299
36,8,10,16,0.07244945476523276,5.29340022296544,299,5,5,5,0.1094261407432869,5.230635451505017,299,5,5,5,0.1094261407432869,5.230635451505017,299
37,4,10,15,0.4187321484698301,5.67257525083612,299,3,5,5,0.3316394765134857,5.4681382385730215,299,3,5,5,0.3316394765134857,5.4681382385730215,299
38,4,56,81,0.029829828809561497,5.695005574136009,299,3,5,5,0.1829714759613985,5.878818283166109,299,3,5,5,0.1829714759613985,5.878818283166109,299
39,5,43,53,0.39821765939322196,6.228004459308807,299,3,5,5,0.46138392545291096,6.759821627647715,299,3,5,5,0.46138392545291096,6.759821627647715,299
40,23,85,119,0.10923168298892778,5.27901895206243,299,5,5,5,0.2508698323253511,4.868160535117057,299,5,5,5,0.2508698323253511,4.868160535117057,299
41,23,37,72,0.0986554635765809,5.48989966555184,299,4,4,5,0.09058933178257361,5.219687848383501,299,4,4,5,0.09058933178257361,5.219687848383501,299
42,7,9,39,0.21310340189195254,5.670657748049052,299,3,5,5,0.027050483053801772,5.9855295429208475,299,3,5,5,0.027050483053801772,5.9855295429208475,299
43,10,31,52,0.05712049727965628,5.2901226309921965,299,4,5,5,0.043282780519206504,5.078015607580825,299,4,5,5,0.043282780519206504,5.078015607580825,299
44,9,55,86,0.13013846935293302,6.263099219620959,299,3,5,5,0.13938168767630707,6.729565217391304,299,3,5,5,0.13938168767630707,6.729565217391304,299
45,12,37,71,0.002994100849694382,5.82180602006689,299,5,5,5,0.13164915329398827,4.747357859531773,299,5,5,5,0.13164915329398827,4.747357859531773,299
46,19,41,88,0.6399211574387471,6.335250836120402,299,4,5,5,0.44535102230052914,6.189609810479376,299,4,5,5,0.44535102230052914,6.189609810479376,299
47,7,43,89,0.06205337496888233,5.327045707915273,299,4,5,5,0.15663202951286578,5.578684503901895,299,4,5,5,0.15663202951286578,5.578684503901895,299
48,4,72,94,0.2662721152325376,6.520802675585284,299,3,5,5,0.3388171744139755,6.912820512820513,299,3,5,5,0.3388171744139755,6.912820512820513,299
49,6,69,105,0.28682014814364953,5.814648829431438,299,3,5,5,0.19311299856387631,5.154180602006689,299,3,5,5,0.19311299856387631,5.154180602006689,299
50,27,21,117,0.08330319940036783,5.1288963210702345,299,4,5,5,0.07771948088715686,4.935808249721293,299,4,5,5,0.07771948088715686,4.935808249721293,299
51,8,54,92,0.19175397147076612,5.7154069119286515,299,4,5,5,0.1435741693973901,5.614715719063545,299,4,5,5,0.1435741693973901,5.614715719063545,299
52,16,10,80,0.3555795333739128,5.506176142697882,299,4,5,5,0.0679158688570202,6.069319955406912,299,4,5,5,0.0679158688570202,6.069319955406912,299
53,4,77,124,0.06612946434652679,5.169453734671126,299,3,5,5,0.19119780919133722,5.4862430323299884,299,3,5,5,0.19119780919133722,5.4862430323299884,299
54,4,29,49,0.056909679227877256,5.074247491638796,299,4,5,5,0.20976030761106368,4.6119732441471575,299,4,5,5,0.20976030761106368,4.6119732441471575,299
55,4,60,77,0.14780955429520162,5.05752508361204,299,4,5,5,0.05228972236001159,5.298015607580825,299,4,5,5,0.05228972236001159,5.298015607580825,299
56,17,31,101,0.07487420890403716,5.378216276477146,299,5,5,5,0.18044711109606038,5.24515050167224,299,5,5,5,0.18044711109606038,5.24515050167224,299
57,4,13,28,0.11651091044705225,5.932931995540692,299,4,5,5,0.053575765547702416,5.531036789297659,299,4,5,5,0.053575765547702416,5.531036789297659,299
58,13,13,58,0.532617531728279,5.936633221850613,299,3,5,5,0.36639725017210645,6.070167224080268,299,3,5,5,0.36639725017210645,6.070167224080268,299
59,10,66,94,0.25940832098680644,6.072107023411371,299,3,5,5,0.41120140264602134,5.533868450390189,299,3,5,5,0.41120140264602134,5.533868450390189,299
60,11,9,44,0.20211844392547051,5.941872909698997,299,4,5,5,0.08506741364287763,5.9278037904124865,299,4,5,5,0.08506741364287763,5.9278037904124865,299
61,5,24,33,0.22909159349117758,5.326622073578595,299,3,5,5,0.26241000826354277,5.342497212931995,299,3,5,5,0.26241000826354277,5.342497212931995,299
62,4,59,71,0.20173462863153957,5.994247491638796,299,4,5,5,0.23765645687946435,6.261092530657748,299,4,5,5,0.23765645687946435,6.261092530657748,299
63,6,35,54,0.13136117279132203,5.518037904124861,299,3,5,5,0.15554943263509502,5.637212931995541,299,3,5,5,0.15554943263509502,5.637212931995541,299
64,13,27,109,0.0063428936109778036,5.489208472686734,299,5,5,5,0.17294602003066595,5.161181716833891,299,5,5,5,0.17294602003066595,5.161181716833891,299
65,10,14,20,0.2872080231030043,5.4396432552954295,299,4,5,5,0.4229083617831032,5.231772575250836,299,4,5,5,0.4229083617831032,5.231772575250836,299
66,4,48,83,0.02816546292748803,5.7215384615384615,299,4,5,5,0.06386103440291888,5.894626532887402,299,4,5,5,0.06386103440291888,5.894626532887402,299
67,15,42,51,0.2125026282908904,5.924838350055741,299,3,5,5,0.33937576746808196,5.848963210702341,299,3,5,5,0.33937576746808196,5.848963210702341,299
68,13,37,83,0.07225196500155302,7.276967670011148,299,4,5,5,0.17871263216077826,6.330992196209587,299,4,5,5,0.17871263216077826,6.330992196209587,299
69,4,12,22,0.08531648098086178,5.155629877369008,299,2,5,5,0.15695130607107605,4.830858416945373,299,2,5,5,0.15695130607107605,4.830858416945373,299
70,6,25,40,0.04629308312842597,5.795562987736901,299,2,5,5,0.13665911766194075,5.883500557413601,299,2,5,5,0.13665911766194075,5.883500557413601,299
71,5,36,53,0.2242370836507792,5.886243032329989,299,3,5,5,0.20609183316050061,4.903745819397994,299,3,5,5,0.20609183316050061,4.903745819397994,299
72,26,13,97,0.24847777644575098,5.3589966555183945,299,3,5,5,0.16870866785680128,5.802118171683389,299,3,5,5,0.16870866785680128,5.802118171683389,299
73,5,21,49,0.13497730198591248,5.312396878483835,299,3,5,5,0.025309510543743186,5.410546265328874,299,3,5,5,0.025309510543743186,5.410546265328874,299
74,4,57,95,0.046492801037664316,5.770702341137124,299,3,5,5,0.22432244341553276,4.505373467112597,299,3,5,5,0.22432244341553276,4.505373467112597,299
75,4,29,47,0.06536549081582851,5.306845039018952,299,4,5,5,0.1987436843316175,4.7727090301003345,299,4,5,5,0.1987436843316175,4.7727090301003345,299
76,9,63,118,0.021419122147799518,5.609966555183947,299,3,5,5,0.12918012009134944,5.153467112597547,299,3,5,5,0.12918012009134944,5.153467112597547,299
77,7,83,110,0.3065254246261411,5.437146042363434,299,3,5,5,0.09818682210819396,5.776075808249721,299,3,5,5,0.09818682210819396,5.776075808249721,299
78,19,14,83,0.4529269496471753,6.0434336677814935,299,2,5,5,0.20333837561500157,5.86876254180602,299,2,5,5,0.20333837561500157,5.86876254180602,299
79,4,84,101,0.15818448293266907,5.517257525083612,299,4,5,5,0.20001281803177118,5.745663322185061,299,4,5,5,0.20001281803177118,5.745663322185061,299
80,12,102,123,0.2328871625330472,5.1464882943143815,299,4,5,5,0.12840860120362618,4.812040133779265,299,4,5,5,0.12840860120362618,4.812040133779265,299
81,2,11,12,0.08312335970152053,5.314113712374582,299,2,5,5,0.06290766506555394,5.375295429208473,299,2,5,5,0.06290766506555394,5.375295429208473,299
82,4,64,91,0.05571991010012398,5.232084726867336,299,3,5,5,0.14398825757983755,5.588182831661093,299,3,5,5,0.14398825757983755,5.588182831661093,299
83,10,25,33,0.18357287042720993,5.786755852842809,299,3,5,5,0.06335760975168844,5.625507246376811,299,3,5,5,0.06335760975168844,5.625507246376811,299
84,15,20,47,0.17532505052800595,5.621382385730212,299,3,4,5,0.3568682260091648,5.113645484949833,299,3,4,5,0.3568682260091648,5.113645484949833,299
85,7,23,40,0.06270669950753174,6.402408026755853,299,5,5,5,0.29172364182137767,6.185328874024526,299,5,5,5,0.29172364182137767,6.185328874024526,299
86,10,26,67,0.08296180402232481,6.253288740245262,299,4,5,5,0.3891567254838747,6.147179487179487,299,4,5,5,0.3891567254838747,6.147179487179487,299
87,6,39,95,0.0280066020918544,6.040423634336678,299,3,5,5,0.03287377799090064,5.6350947603121515,299,3,5,5,0.03287377799090064,5.6350947603121515,299
88,3,24,29,0.11344708218824763,5.638283166109253,299,2,5,5,0.45301027138129224,5.211304347826087,299,2,5,5,0.45301027138129224,5.211304347826087,299
89,7,14,28,0.2576105727017034,5.235518394648829,299,4,5,5,0.34146803674350856,4.8762541806020065,299,4,5,5,0.34146803674350856,4.8762541806020065,299
90,9,13,53,0.24605605986500345,6.006265328874025,299,4,4,5,0.23855741355570148,6.711482720178372,299,4,4,5,0.23855741355570148,6.711482720178372,299
91,6,58,96,0.5526599053026077,6.457770345596432,299,2,4,5,0.375523748407507,6.16530657748049,299,2,4,5,0.375523748407507,6.16530657748049,299
92,4,30,76,0.09886415830502684,6.339197324414716,299,3,5,5,0.32856329422165953,6.27571906354515,299,3,5,5,0.32856329422165953,6.27571906354515,299
93,6,8,11,0.12000781126649136,5.2903232998885175,299,4,4,5,0.1002994609016371,5.243634336677815,299,4,4,5,0.1002994609016371,5.243634336677815,299
94,9,72,122,0.022862618856058232,5.6119955406911926,299,3,5,5,0.1899375633560333,5.029542920847269,299,3,5,5,0.1899375633560333,5.029542920847269,299
95,4,59,74,0.13525273917184266,5.470769230769231,299,3,5,5,0.05781344152857627,5.42098104793757,299,3,5,5,0.05781344152857627,5.42098104793757,299
96,4,16,21,0.015959245621468457,5.453333333333333,299,3,5,5,0.05652158717852831,5.17092530657748,299,3,5,5,0.05652158717852831,5.17092530657748,299
97,5,44,73,0.13392018314549803,5.333377926421405,299,4,5,5,0.09652090280280781,4.8596655518394645,299,4,5,5,0.09652090280280781,4.8596655518394645,299
98,19,7,67,0.249854319337507,4.954425863991081,299,4,4,5,0.258012002051782,5.2040133779264215,299,4,4,5,0.258012002051782,5.2040133779264215,299
99,7,39,84,0.04143020908726572,5.601672240802675,299,4,5,5,0.06759575692566998,5.793444816053512,299,4,5,5,0.06759575692566998,5.793444816053512,299
100,11,75,106,0.12372347867470844,5.463344481605351,299,4,5,5,0.21424327021485168,5.421939799331104,299,4,5,5,0.21424327021485168,5.421939799331104,299
