Case,N_mcn_A,N_mcn_B,N_mcn_AB,N_dd_pval,N_aspl,N_enum,Na_mcn_A,Na_mcn_B,Na_mcn_AB,Na_dd_pval,Na_aspl,Na_enum,Nb_mcn_A,Nb_mcn_B,Nb_mcn_AB,Nb_dd_pval,Nb_aspl,Nb_enum
36,14,110,130,0.07244945476523276,5.29340022296544,299,5,5,5,0.03935308906747693,5.000289855072464,299,5,5,5,0.03935308906747693,5.000289855072464,299
37,42,17,139,0.4187321484698301,5.67257525083612,299,4,5,5,0.1358349183791181,4.700579710144927,299,4,5,5,0.1358349183791181,4.700579710144927,299
38,10,191,223,0.029829828809561497,5.695005574136009,299,5,5,5,0.2591433148870874,4.2612931995540695,299,5,5,5,0.2591433148870874,4.2612931995540695,299
39,26,117,245,0.39821765939322196,6.228004459308807,299,5,5,5,0.27340395707253906,5.37355629877369,299,5,5,5,0.27340395707253906,5.37355629877369,299
40,58,163,245,0.10923168298892778,5.27901895206243,299,5,5,5,0.32398435798279446,4.016833890746934,299,5,5,5,0.32398435798279446,4.016833890746934,299
41,80,138,251,0.0986554635765809,5.48989966555184,299,5,5,5,0.1740492106892475,4.553935340022297,299,5,5,5,0.1740492106892475,4.553935340022297,299
42,28,89,230,0.21310340189195254,5.670657748049052,299,4,5,5,0.27873938566060064,4.541426978818283,299,4,5,5,0.27873938566060064,4.541426978818283,299
43,11,198,246,0.05712049727965628,5.2901226309921965,299,5,5,5,0.22450656704086047,3.842140468227425,299,5,5,5,0.22450656704086047,3.842140468227425,299
44,65,119,196,0.13013846935293302,6.263099219620959,299,5,5,5,0.11333094427393128,5.340869565217392,299,5,5,5,0.11333094427393128,5.340869565217392,299
45,30,180,244,0.002994100849694382,5.82180602006689,299,5,5,5,0.08578385066587134,4.372709030100334,299,5,5,5,0.08578385066587134,4.372709030100334,299
46,52,142,198,0.6399211574387471,6.335250836120402,299,4,5,5,0.12943417624171555,4.960289855072464,299,4,5,5,0.12943417624171555,4.960289855072464,299
47,20,132,188,0.06205337496888233,5.327045707915273,299,5,5,5,0.03231160791433946,4.700535117056856,299,5,5,5,0.03231160791433946,4.700535117056856,299
48,30,149,210,0.2662721152325376,6.520802675585284,299,3,5,5,0.13047391941631317,6.236387959866221,299,3,5,5,0.13047391941631317,6.236387959866221,299
49,7,124,158,0.28682014814364953,5.814648829431438,299,4,5,5,0.23555786274351587,4.73799331103679,299,4,5,5,0.23555786274351587,4.73799331103679,299
50,61,66,218,0.08330319940036783,5.1288963210702345,299,4,5,5,0.20422287723986388,4.1062876254180605,299,4,5,5,0.20422287723986388,4.1062876254180605,299
51,33,158,231,0.19175397147076612,5.7154069119286515,299,5,5,5,0.12180231329367791,4.2612709030100335,299,5,5,5,0.12180231329367791,4.2612709030100335,299
52,39,51,202,0.3555795333739128,5.506176142697882,299,5,5,5,0.11986722575968677,4.930078037904125,299,5,5,5,0.11986722575968677,4.930078037904125,299
53,14,184,244,0.06612946434652679,5.169453734671126,299,5,5,5,0.016030229065372256,4.389765886287625,299,5,5,5,0.016030229065372256,4.389765886287625,299
54,11,142,199,0.056909679227877256,5.074247491638796,299,5,5,5,0.22121535362565803,4.005261984392419,299,5,5,5,0.22121535362565803,4.005261984392419,299
55,36,99,242,0.14780955429520162,5.05752508361204,299,5,5,5,0.20391984799557406,6.1063768115942025,299,5,5,5,0.20391984799557406,6.1063768115942025,299
56,70,131,247,0.07487420890403716,5.378216276477146,299,5,5,5,0.25170070825669877,3.722140468227425,299,5,5,5,0.25170070825669877,3.722140468227425,299
57,15,66,89,0.11651091044705225,5.932931995540692,299,5,5,5,0.13709929931808557,4.000289855072464,299,5,5,5,0.13709929931808557,4.000289855072464,299
58,40,173,225,0.532617531728279,5.936633221850613,299,4,5,5,0.22140750977532497,5.572441471571906,299,4,5,5,0.22140750977532497,5.572441471571906,299
59,52,127,196,0.25940832098680644,6.072107023411371,299,5,5,5,0.3059065125959244,4.283545150501673,299,5,5,5,0.3059065125959244,4.283545150501673,299
60,30,38,151,0.20211844392547051,5.941872909698997,299,5,5,5,0.10787290819460653,5.009498327759197,299,5,5,5,0.10787290819460653,5.009498327759197,299
61,63,61,237,0.22909159349117758,5.326622073578595,299,5,5,5,0.1528621658045829,3.8882051282051284,299,5,5,5,0.1528621658045829,3.8882051282051284,299
62,41,160,229,0.20173462863153957,5.994247491638796,299,5,5,5,0.14709953190352704,5.043634336677815,299,5,5,5,0.14709953190352704,5.043634336677815,299
63,36,169,212,0.13136117279132203,5.518037904124861,299,4,5,5,0.18946357911523626,4.289476031215162,299,4,5,5,0.18946357911523626,4.289476031215162,299
64,32,195,229,0.0063428936109778036,5.489208472686734,299,5,5,5,0.0856765956342054,4.542876254180602,299,5,5,5,0.0856765956342054,4.542876254180602,299
65,66,34,119,0.2872080231030043,5.4396432552954295,299,5,5,5,0.19598952304960038,3.7488517279821627,299,5,5,5,0.19598952304960038,3.7488517279821627,299
66,6,116,158,0.02816546292748803,5.7215384615384615,299,4,5,5,0.12076241668565628,5.335719063545151,299,4,5,5,0.12076241668565628,5.335719063545151,299
67,53,94,245,0.2125026282908904,5.924838350055741,299,5,5,5,0.22342751225946456,4.754069119286511,299,5,5,5,0.22342751225946456,4.754069119286511,299
68,24,52,204,0.07225196500155302,7.276967670011148,299,5,5,5,0.14711075004617913,7.30479375696767,299,5,5,5,0.14711075004617913,7.30479375696767,299
69,14,34,52,0.08531648098086178,5.155629877369008,299,5,5,5,0.10050569520995123,4.547892976588629,299,5,5,5,0.10050569520995123,4.547892976588629,299
70,36,46,69,0.04629308312842597,5.795562987736901,299,5,5,5,0.1452159947033339,4.589364548494983,299,5,5,5,0.1452159947033339,4.589364548494983,299
71,9,136,184,0.2242370836507792,5.886243032329989,299,4,5,5,0.2517165192457723,4.3534002229654405,299,4,5,5,0.2517165192457723,4.3534002229654405,299
72,92,32,205,0.24847777644575098,5.3589966555183945,299,4,5,5,0.27973543934104217,4.488740245261984,299,4,5,5,0.27973543934104217,4.488740245261984,299
73,22,156,200,0.13497730198591248,5.312396878483835,299,4,5,5,0.09859039872008439,4.775027870680044,299,4,5,5,0.09859039872008439,4.775027870680044,299
74,17,186,249,0.046492801037664316,5.770702341137124,299,5,5,5,0.13814364579535526,4.607491638795986,299,5,5,5,0.13814364579535526,4.607491638795986,299
75,19,113,235,0.06536549081582851,5.306845039018952,299,4,5,5,0.19804940603083576,4.765172798216277,299,4,5,5,0.19804940603083576,4.765172798216277,299
76,54,110,240,0.021419122147799518,5.609966555183947,299,5,5,5,0.23299850148771006,4.837391304347826,299,5,5,5,0.23299850148771006,4.837391304347826,299
77,71,145,225,0.3065254246261411,5.437146042363434,299,5,5,5,0.314604417846414,4.17469342251951,299,5,5,5,0.314604417846414,4.17469342251951,299
78,43,25,136,0.4529269496471753,6.0434336677814935,299,5,5,5,0.1084732936869353,5.107380156075808,299,5,5,5,0.1084732936869353,5.107380156075808,299
79,17,192,225,0.15818448293266907,5.517257525083612,299,4,5,5,0.18892569635113088,4.4621850613154965,299,4,5,5,0.18892569635113088,4.4621850613154965,299
80,29,202,252,0.2328871625330472,5.1464882943143815,299,5,5,5,0.09953586702686663,4.779041248606466,299,5,5,5,0.09953586702686663,4.779041248606466,299
81,64,128,171,0.08312335970152053,5.314113712374582,299,4,5,5,0.1385463440771938,4.102675585284281,299,4,5,5,0.1385463440771938,4.102675585284281,299
82,15,128,181,0.05571991010012398,5.232084726867336,299,5,5,5,0.22791455104979863,4.202073578595318,299,5,5,5,0.22791455104979863,4.202073578595318,299
83,29,49,62,0.18357287042720993,5.786755852842809,299,5,5,5,0.06371341194794937,4.814804905239688,299,5,5,5,0.06371341194794937,4.814804905239688,299
84,66,94,191,0.17532505052800595,5.621382385730212,299,5,5,5,0.3265443068305933,4.075696767001115,299,5,5,5,0.3265443068305933,4.075696767001115,299
85,20,32,74,0.06270669950753174,6.402408026755853,299,5,5,5,0.3603701683010738,5.4508138238573025,299,5,5,5,0.3603701683010738,5.4508138238573025,299
86,22,185,245,0.08296180402232481,6.253288740245262,299,5,5,5,0.1102292921216757,4.661672240802676,299,5,5,5,0.1102292921216757,4.661672240802676,299
87,31,84,215,0.0280066020918544,6.040423634336678,299,5,5,5,0.04765623440989598,5.88113712374582,299,5,5,5,0.04765623440989598,5.88113712374582,299
88,14,171,207,0.11344708218824763,5.638283166109253,299,5,5,5,0.33925017515528333,5.032642140468227,299,5,5,5,0.33925017515528333,5.032642140468227,299
89,11,165,213,0.2576105727017034,5.235518394648829,299,5,5,5,0.3044910847639285,4.496410256410257,299,5,5,5,0.3044910847639285,4.496410256410257,299
90,42,85,188,0.24605605986500345,6.006265328874025,299,5,5,5,0.37891989652200975,5.361516164994426,299,5,5,5,0.37891989652200975,5.361516164994426,299
91,27,125,211,0.5526599053026077,6.457770345596432,299,5,5,5,0.10982827230162824,5.19603121516165,299,5,5,5,0.10982827230162824,5.19603121516165,299
92,8,79,165,0.09886415830502684,6.339197324414716,299,4,5,5,0.13997668503877594,5.851348940914158,299,4,5,5,0.13997668503877594,5.851348940914158,299
93,11,83,95,0.12000781126649136,5.2903232998885175,299,5,5,5,0.08457288076130785,5.400379041248606,299,5,5,5,0.08457288076130785,5.400379041248606,299
94,21,127,232,0.022862618856058232,5.6119955406911926,299,5,5,5,0.11925050236801349,4.184972129319956,299,5,5,5,0.11925050236801349,4.184972129319956,299
95,25,121,202,0.13525273917184266,5.470769230769231,299,5,5,5,0.15541537162975141,4.850613154960981,299,5,5,5,0.15541537162975141,4.850613154960981,299
96,13,195,249,0.015959245621468457,5.453333333333333,299,4,5,5,0.2697765871930963,3.6898996655518395,299,4,5,5,0.2697765871930963,3.6898996655518395,299
97,50,87,158,0.13392018314549803,5.333377926421405,299,5,5,5,0.21301097753046105,4.029966555183947,299,5,5,5,0.21301097753046105,4.029966555183947,299
98,66,23,197,0.249854319337507,4.954425863991081,299,5,5,5,0.1875855154905396,4.0255295429208475,299,5,5,5,0.1875855154905396,4.0255295429208475,299
99,86,94,202,0.04143020908726572,5.601672240802675,299,5,5,5,0.245982987411548,4.570947603121517,299,5,5,5,0.245982987411548,4.570947603121517,299
100,44,182,245,0.12372347867470844,5.463344481605351,299,5,5,5,0.319296710476932,4.137926421404682,299,5,5,5,0.319296710476932,4.137926421404682,299
