Case,N_mcn_A,N_mcn_B,N_mcn_AB,N_dd_pval,N_aspl,N_enum,Na_mcn_A,Na_mcn_B,Na_mcn_AB,Na_dd_pval,Na_aspl,Na_enum,Nb_mcn_A,Nb_mcn_B,Nb_mcn_AB,Nb_dd_pval,Nb_aspl,Nb_enum
1,31,50,104,0.07931237843424352,5.925507246376812,299,5,5,5,0.08913147858330214,4.902497212931996,299,5,5,5,0.08913147858330214,4.902497212931996,299
2,121,112,246,0.11106037693851847,5.740557413600892,299,5,5,5,0.11819967272959048,4.535005574136009,299,5,5,5,0.11819967272959048,4.535005574136009,299
3,78,73,111,0.10126702582264653,5.758907469342252,299,5,5,5,0.24947681613670136,3.787603121516165,299,5,5,5,0.24947681613670136,3.787603121516165,299
4,111,155,278,0.0033777031236157913,5.864347826086957,299,5,5,5,0.01897630358528707,6.134002229654404,299,5,5,5,0.01897630358528707,6.134002229654404,299
5,81,143,242,0.0819655308844683,5.711571906354515,299,5,5,5,0.16522805647916394,4.084347826086956,299,5,5,5,0.16522805647916394,4.084347826086956,299
6,44,76,115,0.18033320642003792,5.820624303232999,299,5,5,5,0.21095122990013038,3.606176142697882,299,5,5,5,0.21095122990013038,3.606176142697882,299
7,71,66,87,0.255255530367982,5.32644370122631,299,5,5,5,0.3064447940564864,3.7811817168338906,299,5,5,5,0.3064447940564864,3.7811817168338906,299
8,203,146,270,0.18555812328336485,5.9851282051282055,299,5,5,5,0.2301863531851368,5.52644370122631,299,5,5,5,0.2301863531851368,5.52644370122631,299
9,148,43,274,0.0936046252705008,5.918706800445931,299,5,5,5,0.21673742973806032,4.148182831661092,299,5,5,5,0.21673742973806032,4.148182831661092,299
10,206,22,279,0.17200564381578176,4.721806020066889,299,5,5,5,0.10971787837338565,5.252642140468227,299,5,5,5,0.10971787837338565,5.252642140468227,299
11,75,67,101,0.10544369909780744,6.5361872909699,299,5,5,5,0.08779205418839332,5.228651059085841,299,5,5,5,0.08779205418839332,5.228651059085841,299
12,107,182,246,0.13128617853137267,5.352263099219621,299,5,5,5,0.043763980169636195,4.910479375696767,299,5,5,5,0.043763980169636195,4.910479375696767,299
13,183,82,266,0.12474609793868413,5.624816053511705,299,5,5,5,0.14427875480828461,3.9260869565217393,299,5,5,5,0.14427875480828461,3.9260869565217393,299
14,176,64,239,0.20614284542489636,5.895406911928651,299,5,5,5,0.17153558110191913,4.881739130434783,299,5,5,5,0.17153558110191913,4.881739130434783,299
15,167,38,267,0.061874911485203445,5.486711259754738,299,5,5,5,0.2701771328745123,3.9529542920847267,299,5,5,5,0.2701771328745123,3.9529542920847267,299
16,27,121,179,0.045090885180168044,5.809966555183946,299,5,5,5,0.19384336736611418,3.933199554069119,299,5,5,5,0.19384336736611418,3.933199554069119,299
17,144,146,212,0.0025246162261069174,5.714425863991082,299,5,5,5,0.24332863320382336,3.6597547380156077,299,5,5,5,0.24332863320382336,3.6597547380156077,299
18,53,77,212,0.1008560456845764,5.726243032329989,299,5,5,5,0.1557823043733125,4.344191750278707,299,5,5,5,0.1557823043733125,4.344191750278707,299
19,168,157,253,0.03693694774549659,6.044325529542921,299,5,5,5,0.19929892852920905,4.486332218506131,299,5,5,5,0.19929892852920905,4.486332218506131,299
20,198,43,257,0.009012823674503652,5.416967670011148,299,5,5,5,0.1503367975405494,4.257658862876254,299,5,5,5,0.1503367975405494,4.257658862876254,299
21,23,78,101,0.1721437726505739,5.996365663322185,299,5,5,5,0.18075109766469089,4.581560758082497,299,5,5,5,0.18075109766469089,4.581560758082497,299
22,58,108,232,0.16179237374423328,6.19139353400223,299,5,5,5,0.16930393938553578,5.387224080267559,299,5,5,5,0.16930393938553578,5.387224080267559,299
23,38,91,256,0.15521336365338528,5.897369007803791,299,5,5,5,0.3029130673571412,3.5506354515050167,299,5,5,5,0.3029130673571412,3.5506354515050167,299
24,52,30,67,0.19350446083072026,5.406243032329989,299,5,5,5,0.27268480199318024,4.506510590858417,299,5,5,5,0.27268480199318024,4.506510590858417,299
25,145,48,263,0.2188165965645329,5.769476031215162,299,5,5,5,0.2225469594243592,5.3651059085841695,299,5,5,5,0.2225469594243592,5.3651059085841695,299
26,86,82,278,0.3523884249828385,5.823589743589744,299,5,5,5,0.24111655662382236,3.8442586399108136,299,5,5,5,0.24111655662382236,3.8442586399108136,299
27,94,87,197,0.006273179123515847,6.034202898550725,299,5,5,5,0.09072164096288267,4.567892976588629,299,5,5,5,0.09072164096288267,4.567892976588629,299
28,21,104,249,0.07425705652634519,5.225039018952063,299,5,5,5,0.08858345705801436,3.7424303232998883,299,5,5,5,0.08858345705801436,3.7424303232998883,299
29,175,152,260,0.1126949754011122,5.044526198439242,299,5,5,5,0.1223258225775081,4.77505016722408,299,5,5,5,0.1223258225775081,4.77505016722408,299
30,166,104,261,0.05366575135173719,5.006153846153846,299,5,5,5,0.1873750631948894,4.343277591973244,299,5,5,5,0.1873750631948894,4.343277591973244,299
31,165,161,274,0.11013186567986182,4.734113712374582,299,5,5,5,0.1781039485548842,3.792597547380156,299,5,5,5,0.1781039485548842,3.792597547380156,299
32,178,140,253,0.14470071044484203,5.562051282051282,299,5,5,5,0.15767466559384247,4.70149386845039,299,5,5,5,0.15767466559384247,4.70149386845039,299
33,154,76,263,0.013813055726832193,5.0369676700111485,299,5,5,5,0.20644722519840275,3.6787959866220734,299,5,5,5,0.20644722519840275,3.6787959866220734,299
34,132,120,259,0.38899911708237955,5.947558528428094,299,5,5,5,0.2211890701670175,5.086577480490524,299,5,5,5,0.2211890701670175,5.086577480490524,299
35,34,58,84,0.05687190045479178,6.792954292084727,299,5,5,5,0.16453139600460664,5.2396878483835,299,5,5,5,0.16453139600460664,5.2396878483835,299
36,145,110,247,0.07244945476523276,5.29340022296544,299,5,5,5,0.2294382009086674,4.018104793756968,299,5,5,5,0.2294382009086674,4.018104793756968,299
37,93,17,150,0.4187321484698301,5.67257525083612,299,5,5,5,0.11533795896476408,4.667335562987737,299,5,5,5,0.11533795896476408,4.667335562987737,299
38,117,191,273,0.029829828809561497,5.695005574136009,299,5,5,5,0.2687249660832206,4.2040579710144925,299,5,5,5,0.2687249660832206,4.2040579710144925,299
39,172,117,269,0.39821765939322196,6.228004459308807,299,5,5,5,0.1675490563387566,4.952396878483835,299,5,5,5,0.1675490563387566,4.952396878483835,299
40,192,163,263,0.10923168298892778,5.27901895206243,299,5,5,5,0.32156444445242405,3.933957636566332,299,5,5,5,0.32156444445242405,3.933957636566332,299
41,134,138,274,0.0986554635765809,5.48989966555184,299,5,5,5,0.03627410638782586,4.671415830546265,299,5,5,5,0.03627410638782586,4.671415830546265,299
42,71,89,261,0.21310340189195254,5.670657748049052,299,5,5,5,0.2581101514530413,4.1638573021181715,299,5,5,5,0.2581101514530413,4.1638573021181715,299
43,130,198,261,0.05712049727965628,5.2901226309921965,299,5,5,5,0.05534605923461897,5.616432552954292,299,5,5,5,0.05534605923461897,5.616432552954292,299
44,163,119,235,0.13013846935293302,6.263099219620959,299,5,5,5,0.13760339999245916,4.419353400222965,299,5,5,5,0.13760339999245916,4.419353400222965,299
45,65,180,276,0.002994100849694382,5.82180602006689,299,5,5,5,0.17721215603331586,3.438773690078038,299,5,5,5,0.17721215603331586,3.438773690078038,299
46,138,142,225,0.6399211574387471,6.335250836120402,299,5,5,5,0.4330554584758003,5.105685618729097,299,5,5,5,0.4330554584758003,5.105685618729097,299
47,67,132,257,0.06205337496888233,5.327045707915273,299,5,5,5,0.16392157882266778,4.047157190635452,299,5,5,5,0.16392157882266778,4.047157190635452,299
48,107,149,233,0.2662721152325376,6.520802675585284,299,5,5,5,0.22113639281512898,5.878238573021182,299,5,5,5,0.22113639281512898,5.878238573021182,299
49,65,124,183,0.28682014814364953,5.814648829431438,299,5,5,5,0.20607703895044382,4.355919732441472,299,5,5,5,0.20607703895044382,4.355919732441472,299
50,170,66,251,0.08330319940036783,5.1288963210702345,299,5,5,5,0.17856955083404435,3.555496098104794,299,5,5,5,0.17856955083404435,3.555496098104794,299
51,189,158,266,0.19175397147076612,5.7154069119286515,299,5,5,5,0.10478730920235342,3.493913043478261,299,5,5,5,0.10478730920235342,3.493913043478261,299
52,103,51,219,0.3555795333739128,5.506176142697882,299,5,5,5,0.1321040822185215,4.659464882943144,299,5,5,5,0.1321040822185215,4.659464882943144,299
53,24,184,267,0.06612946434652679,5.169453734671126,299,5,5,5,0.23081344101398793,4.2,299,5,5,5,0.23081344101398793,4.2,299
54,31,142,248,0.056909679227877256,5.074247491638796,299,5,5,5,0.11395261910496972,3.694938684503902,299,5,5,5,0.11395261910496972,3.694938684503902,299
55,48,99,263,0.14780955429520162,5.05752508361204,299,5,5,5,0.07672417470072129,5.61670011148272,299,5,5,5,0.07672417470072129,5.61670011148272,299
56,201,131,276,0.07487420890403716,5.378216276477146,299,5,5,5,0.1327970794100786,4.727892976588628,299,5,5,5,0.1327970794100786,4.727892976588628,299
57,34,66,97,0.11651091044705225,5.932931995540692,299,5,5,5,0.10623936719196188,3.776588628762542,299,5,5,5,0.10623936719196188,3.776588628762542,299
58,110,173,265,0.532617531728279,5.936633221850613,299,5,5,5,0.3845275531050977,4.871772575250836,299,5,5,5,0.3845275531050977,4.871772575250836,299
59,112,127,224,0.25940832098680644,6.072107023411371,299,5,5,5,0.2609989856603214,4.1290969899665555,299,5,5,5,0.2609989856603214,4.1290969899665555,299
60,112,38,257,0.20211844392547051,5.941872909698997,299,5,5,5,0.11962561725401101,6.475250836120401,299,5,5,5,0.11962561725401101,6.475250836120401,299
61,164,61,259,0.22909159349117758,5.326622073578595,299,5,5,5,0.25959211807100924,3.663277591973244,299,5,5,5,0.25959211807100924,3.663277591973244,299
62,59,160,268,0.20173462863153957,5.994247491638796,299,5,5,5,0.2527837708031049,4.672619843924192,299,5,5,5,0.2527837708031049,4.672619843924192,299
63,85,169,243,0.13136117279132203,5.518037904124861,299,5,5,5,0.17048297180684702,4.2556967670011145,299,5,5,5,0.17048297180684702,4.2556967670011145,299
64,41,195,249,0.0063428936109778036,5.489208472686734,299,5,5,5,0.1279598894763484,5.217948717948718,299,5,5,5,0.1279598894763484,5.217948717948718,299
65,193,34,262,0.2872080231030043,5.4396432552954295,299,5,5,5,0.20803571937331833,3.973979933110368,299,5,5,5,0.20803571937331833,3.973979933110368,299
66,34,116,182,0.02816546292748803,5.7215384615384615,299,5,5,5,0.10029131796615409,4.872285395763656,299,5,5,5,0.10029131796615409,4.872285395763656,299
67,88,94,258,0.2125026282908904,5.924838350055741,299,5,5,5,0.2022736769266541,4.5548717948717945,299,5,5,5,0.2022736769266541,4.5548717948717945,299
68,47,52,239,0.07225196500155302,7.276967670011148,299,5,5,5,0.17369017916355456,5.617056856187291,299,5,5,5,0.17369017916355456,5.617056856187291,299
