Case,N_mcn_A,N_mcn_B,N_mcn_AB,N_dd_pval,N_aspl,N_enum,Na_mcn_A,Na_mcn_B,Na_mcn_AB,Na_dd_pval,Na_aspl,Na_enum,Nb_mcn_A,Nb_mcn_B,Nb_mcn_AB,Nb_dd_pval,Nb_aspl,Nb_enum
29,30,77,124,0.1126949754011122,5.044526198439242,299,1,1,1,0.10837260644536666,4.294626532887403,299,1,1,1,0.10837260644536666,4.294626532887403,299
30,7,75,91,0.05366575135173719,5.006153846153846,299,1,1,1,0.12883564014700552,4.022296544035674,299,1,1,1,0.12883564014700552,4.022296544035674,299
31,6,61,93,0.11013186567986182,4.734113712374582,299,1,1,1,0.08818591858141417,4.685484949832776,299,1,1,1,0.08818591858141417,4.685484949832776,299
32,37,45,122,0.14470071044484203,5.562051282051282,299,1,1,1,0.11866312584536531,4.6177257525083615,299,1,1,1,0.11866312584536531,4.6177257525083615,299
33,17,15,33,0.013813055726832193,5.0369676700111485,299,1,1,1,0.04427885848261117,4.649988851727982,299,1,1,1,0.04427885848261117,4.649988851727982,299
34,5,11,12,0.38899911708237955,5.947558528428094,299,1,1,1,0.014106495773993337,5.593088071348941,299,1,1,1,0.014106495773993337,5.593088071348941,299
35,2,16,21,0.05687190045479178,6.792954292084727,299,1,1,1,0.006939540970922624,5.988294314381271,299,1,1,1,0.006939540970922624,5.988294314381271,299
36,8,10,16,0.07244945476523276,5.29340022296544,299,1,1,1,0.07944963336974932,4.648539576365663,299,1,1,1,0.07944963336974932,4.648539576365663,299
37,4,10,15,0.4187321484698301,5.67257525083612,299,1,1,1,0.05375195869318657,5.1120624303232995,299,1,1,1,0.05375195869318657,5.1120624303232995,299
38,4,56,81,0.029829828809561497,5.695005574136009,299,1,1,1,0.008092447142574706,5.404236343366778,299,1,1,1,0.008092447142574706,5.404236343366778,299
39,5,43,53,0.39821765939322196,6.228004459308807,299,1,1,1,0.008953036341697878,6.282898550724638,299,1,1,1,0.008953036341697878,6.282898550724638,299
40,23,85,119,0.10923168298892778,5.27901895206243,299,1,1,1,0.11078574142783944,4.2727090301003345,299,1,1,1,0.11078574142783944,4.2727090301003345,299
41,23,37,72,0.0986554635765809,5.48989966555184,299,1,1,1,0.025026611633825822,4.665440356744704,299,1,1,1,0.025026611633825822,4.665440356744704,299
42,7,9,39,0.21310340189195254,5.670657748049052,299,1,1,1,0.029921883422563904,5.716789297658863,299,1,1,1,0.029921883422563904,5.716789297658863,299
43,10,31,52,0.05712049727965628,5.2901226309921965,299,1,1,1,0.0364001866458256,4.711727982162765,299,1,1,1,0.0364001866458256,4.711727982162765,299
44,9,55,86,0.13013846935293302,6.263099219620959,299,1,1,1,0.013977681517114983,6.259620958751394,299,1,1,1,0.013977681517114983,6.259620958751394,299
45,12,37,71,0.002994100849694382,5.82180602006689,299,1,1,1,0.10896942615704487,4.325239687848383,299,1,1,1,0.10896942615704487,4.325239687848383,299
46,19,41,88,0.6399211574387471,6.335250836120402,299,1,1,1,0.4539795747184404,5.3803121516165,299,1,1,1,0.4539795747184404,5.3803121516165,299
47,7,43,89,0.06205337496888233,5.327045707915273,299,1,1,1,0.06089004610467337,5.090234113712374,299,1,1,1,0.06089004610467337,5.090234113712374,299
48,4,72,94,0.2662721152325376,6.520802675585284,299,1,1,1,0.09404545532757293,6.46911928651059,299,1,1,1,0.09404545532757293,6.46911928651059,299
49,6,69,105,0.28682014814364953,5.814648829431438,299,1,1,1,0.10480705176387034,4.413377926421405,299,1,1,1,0.10480705176387034,4.413377926421405,299
50,27,21,117,0.08330319940036783,5.1288963210702345,299,1,1,1,0.038230792608628,4.549698996655518,299,1,1,1,0.038230792608628,4.549698996655518,299
51,8,54,92,0.19175397147076612,5.7154069119286515,299,1,1,1,0.06611048118515467,5.1693645484949835,299,1,1,1,0.06611048118515467,5.1693645484949835,299
52,16,10,80,0.3555795333739128,5.506176142697882,299,1,1,1,0.07655531981171704,5.696387959866221,299,1,1,1,0.07655531981171704,5.696387959866221,299
53,4,77,124,0.06612946434652679,5.169453734671126,299,1,1,1,0.14951363984026936,4.990345596432553,299,1,1,1,0.14951363984026936,4.990345596432553,299
54,4,29,49,0.056909679227877256,5.074247491638796,299,1,1,1,0.058405197723754076,4.072552954292084,299,1,1,1,0.058405197723754076,4.072552954292084,299
55,4,60,77,0.14780955429520162,5.05752508361204,299,1,1,1,0.020466558976177572,4.888740245261984,299,1,1,1,0.020466558976177572,4.888740245261984,299
56,17,31,101,0.07487420890403716,5.378216276477146,299,1,1,1,0.08963664773378398,4.798929765886288,299,1,1,1,0.08963664773378398,4.798929765886288,299
57,4,13,28,0.11651091044705225,5.932931995540692,299,1,1,1,0.04042801468006256,4.890813823857302,299,1,1,1,0.04042801468006256,4.890813823857302,299
58,13,13,58,0.532617531728279,5.936633221850613,299,1,1,1,0.18854307012736493,5.71654403567447,299,1,1,1,0.18854307012736493,5.71654403567447,299
59,10,66,94,0.25940832098680644,6.072107023411371,299,1,1,1,0.12764831838100768,5.119643255295429,299,1,1,1,0.12764831838100768,5.119643255295429,299
60,11,9,44,0.20211844392547051,5.941872909698997,299,1,1,1,0.001155844810413863,5.403389074693423,299,1,1,1,0.001155844810413863,5.403389074693423,299
61,5,24,33,0.22909159349117758,5.326622073578595,299,1,1,1,0.08486569123416944,4.97933110367893,299,1,1,1,0.08486569123416944,4.97933110367893,299
62,4,59,71,0.20173462863153957,5.994247491638796,299,1,1,1,0.7051434541574034,5.7962541806020065,299,1,1,1,0.7051434541574034,5.7962541806020065,299
63,6,35,54,0.13136117279132203,5.518037904124861,299,1,1,1,0.03855488902748788,5.102140468227425,299,1,1,1,0.03855488902748788,5.102140468227425,299
64,13,27,109,0.0063428936109778036,5.489208472686734,299,1,1,1,0.08983747084303725,4.579777034559643,299,1,1,1,0.08983747084303725,4.579777034559643,299
65,10,14,20,0.2872080231030043,5.4396432552954295,299,1,1,1,0.10222751867680947,4.881493868450391,299,1,1,1,0.10222751867680947,4.881493868450391,299
66,4,48,83,0.02816546292748803,5.7215384615384615,299,1,1,1,0.015234685096897497,5.406109253065774,299,1,1,1,0.015234685096897497,5.406109253065774,299
67,15,42,51,0.2125026282908904,5.924838350055741,299,1,1,1,0.15128073473135017,5.287001114827202,299,1,1,1,0.15128073473135017,5.287001114827202,299
68,13,37,83,0.07225196500155302,7.276967670011148,299,1,1,1,0.09013740167409028,5.557502787068004,299,1,1,1,0.09013740167409028,5.557502787068004,299
69,4,12,22,0.08531648098086178,5.155629877369008,299,1,1,1,0.41032095141583735,4.328985507246377,299,1,1,1,0.41032095141583735,4.328985507246377,299
70,6,25,40,0.04629308312842597,5.795562987736901,299,1,1,1,0.014700891484917105,5.3652173913043475,299,1,1,1,0.014700891484917105,5.3652173913043475,299
71,5,36,53,0.2242370836507792,5.886243032329989,299,1,1,1,0.13956286137307697,4.290590858416945,299,1,1,1,0.13956286137307697,4.290590858416945,299
72,26,13,97,0.24847777644575098,5.3589966555183945,299,1,1,1,0.02907899651062116,5.345551839464883,299,1,1,1,0.02907899651062116,5.345551839464883,299
73,5,21,49,0.13497730198591248,5.312396878483835,299,1,1,1,0.0024576851193493605,4.854425863991081,299,1,1,1,0.0024576851193493605,4.854425863991081,299
74,4,57,95,0.046492801037664316,5.770702341137124,299,1,1,1,0.08102728369307022,4.111282051282052,299,1,1,1,0.08102728369307022,4.111282051282052,299
75,4,29,47,0.06536549081582851,5.306845039018952,299,1,1,1,0.06183052932431813,4.230434782608696,299,1,1,1,0.06183052932431813,4.230434782608696,299
76,9,63,118,0.021419122147799518,5.609966555183947,299,1,1,1,0.08226269773464429,4.6693422519509475,299,1,1,1,0.08226269773464429,4.6693422519509475,299
77,7,83,110,0.3065254246261411,5.437146042363434,299,1,1,1,0.10001033426755239,5.32396878483835,299,1,1,1,0.10001033426755239,5.32396878483835,299
78,19,14,83,0.4529269496471753,6.0434336677814935,299,1,1,1,0.1307233667773858,5.364481605351171,299,1,1,1,0.1307233667773858,5.364481605351171,299
79,4,84,101,0.15818448293266907,5.517257525083612,299,1,1,1,0.1606819325881259,5.3536454849498325,299,1,1,1,0.1606819325881259,5.3536454849498325,299
80,12,102,123,0.2328871625330472,5.1464882943143815,299,1,1,1,0.14555474875058436,4.331995540691193,299,1,1,1,0.14555474875058436,4.331995540691193,299
81,2,11,12,0.08312335970152053,5.314113712374582,299,1,1,1,0.04486123106017693,5.012084726867336,299,1,1,1,0.04486123106017693,5.012084726867336,299
82,4,64,91,0.05571991010012398,5.232084726867336,299,1,1,1,0.07167496566822966,5.107803790412486,299,1,1,1,0.07167496566822966,5.107803790412486,299
83,10,25,33,0.18357287042720993,5.786755852842809,299,1,1,1,0.13952931308695446,5.136633221850613,299,1,1,1,0.13952931308695446,5.136633221850613,299
84,15,20,47,0.17532505052800595,5.621382385730212,299,1,1,1,0.23252376472838954,4.677034559643255,299,1,1,1,0.23252376472838954,4.677034559643255,299
85,7,23,40,0.06270669950753174,6.402408026755853,299,1,1,1,0.20724388846698227,5.761181716833891,299,1,1,1,0.20724388846698227,5.761181716833891,299
86,10,26,67,0.08296180402232481,6.253288740245262,299,1,1,1,0.08490117468518597,5.635585284280936,299,1,1,1,0.08490117468518597,5.635585284280936,299
87,6,39,95,0.0280066020918544,6.040423634336678,299,1,1,1,0.07910963164077131,5.346153846153846,299,1,1,1,0.07910963164077131,5.346153846153846,299
88,3,24,29,0.11344708218824763,5.638283166109253,299,1,1,1,0.1016641476535508,4.618617614269788,299,1,1,1,0.1016641476535508,4.618617614269788,299
89,7,14,28,0.2576105727017034,5.235518394648829,299,1,1,1,0.1529054265911036,4.456120401337793,299,1,1,1,0.1529054265911036,4.456120401337793,299
90,9,13,53,0.24605605986500345,6.006265328874025,299,1,1,1,0.508882363272377,6.075295429208473,299,1,1,1,0.508882363272377,6.075295429208473,299
91,6,58,96,0.5526599053026077,6.457770345596432,299,1,1,1,0.13236389978901753,5.374002229654404,299,1,1,1,0.13236389978901753,5.374002229654404,299
92,4,30,76,0.09886415830502684,6.339197324414716,299,1,1,1,0.1474194996713255,5.89799331103679,299,1,1,1,0.1474194996713255,5.89799331103679,299
93,6,8,11,0.12000781126649136,5.2903232998885175,299,1,1,1,0.04986655512295784,4.7676254180602005,299,1,1,1,0.04986655512295784,4.7676254180602005,299
94,9,72,122,0.022862618856058232,5.6119955406911926,299,1,1,1,0.09919901692874514,4.430969899665552,299,1,1,1,0.09919901692874514,4.430969899665552,299
95,4,59,74,0.13525273917184266,5.470769230769231,299,1,1,1,0.0303618941891193,4.9685395763656635,299,1,1,1,0.0303618941891193,4.9685395763656635,299
96,4,16,21,0.015959245621468457,5.453333333333333,299,1,1,1,0.012685187443503632,4.605574136008919,299,1,1,1,0.012685187443503632,4.605574136008919,299
97,5,44,73,0.13392018314549803,5.333377926421405,299,1,1,1,0.04300214927530968,4.280066889632107,299,1,1,1,0.04300214927530968,4.280066889632107,299
98,19,7,67,0.249854319337507,4.954425863991081,299,1,1,1,0.15271257478873845,4.753088071348941,299,1,1,1,0.15271257478873845,4.753088071348941,299
99,7,39,84,0.04143020908726572,5.601672240802675,299,1,1,1,0.0172919393812597,5.414269788182832,299,1,1,1,0.0172919393812597,5.414269788182832,299
100,11,75,106,0.12372347867470844,5.463344481605351,299,1,1,1,0.13701327727826806,4.766510590858417,299,1,1,1,0.13701327727826806,4.766510590858417,299
