Case,N_mcn_A,N_mcn_B,N_mcn_AB,N_dd_pval,N_aspl,N_enum,Na_mcn_A,Na_mcn_B,Na_mcn_AB,Na_dd_pval,Na_aspl,Na_enum,Nb_mcn_A,Nb_mcn_B,Nb_mcn_AB,Nb_dd_pval,Nb_aspl,Nb_enum
1,4,50,50,0.07931237843424352,5.925507246376812,299,1,1,1,0.32448002804136034,4.700579710144927,299,1,1,1,0.32448002804136034,4.700579710144927,299
2,21,112,210,0.11106037693851847,5.740557413600892,299,1,1,1,0.045068658491660384,3.7598216276477148,299,1,1,1,0.045068658491660384,3.7598216276477148,299
3,8,73,81,0.10126702582264653,5.758907469342252,299,1,1,1,0.0008261386419816556,4.5951616499442585,299,1,1,1,0.0008261386419816556,4.5951616499442585,299
4,4,155,191,0.0033777031236157913,5.864347826086957,299,1,1,1,0.0215058727396823,4.628740245261985,299,1,1,1,0.0215058727396823,4.628740245261985,299
5,12,143,177,0.0819655308844683,5.711571906354515,299,1,1,1,0.0822315468679667,3.854046822742475,299,1,1,1,0.0822315468679667,3.854046822742475,299
6,7,76,86,0.18033320642003792,5.820624303232999,299,1,1,1,0.0814328165229294,4.126800445930881,299,1,1,1,0.0814328165229294,4.126800445930881,299
7,15,66,70,0.255255530367982,5.32644370122631,299,1,1,1,0.04984092543071373,3.9243478260869566,299,1,1,1,0.04984092543071373,3.9243478260869566,299
8,10,146,162,0.18555812328336485,5.9851282051282055,299,1,1,1,0.10962098141940387,4.137614269788183,299,1,1,1,0.10962098141940387,4.137614269788183,299
9,26,43,195,0.0936046252705008,5.918706800445931,299,1,1,1,0.014288446244413671,3.7169453734671127,299,1,1,1,0.014288446244413671,3.7169453734671127,299
10,29,22,174,0.17200564381578176,4.721806020066889,299,1,1,1,0.03044443024498408,3.263634336677815,299,1,1,1,0.03044443024498408,3.263634336677815,299
11,4,67,77,0.10544369909780744,6.5361872909699,299,1,1,1,0.004443215285477141,3.930323299888517,299,1,1,1,0.004443215285477141,3.930323299888517,299
12,4,182,199,0.13128617853137267,5.352263099219621,299,1,1,1,0.04412031860074076,3.9799777034559645,299,1,1,1,0.04412031860074076,3.9799777034559645,299
13,5,82,100,0.12474609793868413,5.624816053511705,299,1,1,1,0.04723081955783574,3.45520624303233,299,1,1,1,0.04723081955783574,3.45520624303233,299
14,8,64,87,0.20614284542489636,5.895406911928651,299,1,1,1,0.008350765509653062,4.4109921962095875,299,1,1,1,0.008350765509653062,4.4109921962095875,299
15,10,38,41,0.061874911485203445,5.486711259754738,299,1,1,1,0.06532634028707662,3.595562987736901,299,1,1,1,0.06532634028707662,3.595562987736901,299
16,4,121,154,0.045090885180168044,5.809966555183946,299,1,1,1,0.046341857489233015,3.6125752508361204,299,1,1,1,0.046341857489233015,3.6125752508361204,299
17,10,146,160,0.0025246162261069174,5.714425863991082,299,1,1,1,0.019369996405184785,3.655473801560758,299,1,1,1,0.019369996405184785,3.655473801560758,299
18,4,77,98,0.1008560456845764,5.726243032329989,299,1,1,1,0.009936826771644851,5.322385730211817,299,1,1,1,0.009936826771644851,5.322385730211817,299
19,10,157,190,0.03693694774549659,6.044325529542921,299,1,1,1,0.03600744582090509,4.454626532887403,299,1,1,1,0.03600744582090509,4.454626532887403,299
20,6,43,48,0.009012823674503652,5.416967670011148,299,1,1,1,0.1566092181959043,3.503232998885173,299,1,1,1,0.1566092181959043,3.503232998885173,299
21,9,78,89,0.1721437726505739,5.996365663322185,299,1,1,1,4.1656141325348537e-07,4.132441471571906,299,1,1,1,4.1656141325348537e-07,4.132441471571906,299
22,12,108,200,0.16179237374423328,6.19139353400223,299,1,1,1,0.07774407685008208,4.0951616499442585,299,1,1,1,0.07774407685008208,4.0951616499442585,299
23,4,91,154,0.15521336365338528,5.897369007803791,299,1,1,1,0.01927546075842617,3.652552954292085,299,1,1,1,0.01927546075842617,3.652552954292085,299
24,4,30,30,0.19350446083072026,5.406243032329989,299,1,1,1,0.0065372739067193295,3.7987290969899665,299,1,1,1,0.0065372739067193295,3.7987290969899665,299
25,17,48,134,0.2188165965645329,5.769476031215162,299,1,1,1,0.15109251110233438,4.594292084726868,299,1,1,1,0.15109251110233438,4.594292084726868,299
26,5,82,111,0.3523884249828385,5.823589743589744,299,1,1,1,0.02179124490904795,2.9846153846153847,299,1,1,1,0.02179124490904795,2.9846153846153847,299
27,8,87,125,0.006273179123515847,6.034202898550725,299,1,1,1,0.008289956935202002,4.159420289855072,299,1,1,1,0.008289956935202002,4.159420289855072,299
28,7,104,199,0.07425705652634519,5.225039018952063,299,1,1,1,0.004048783393670396,3.1516833890746936,299,1,1,1,0.004048783393670396,3.1516833890746936,299
29,30,152,206,0.1126949754011122,5.044526198439242,299,1,1,1,0.029426056737505864,3.3785730211817167,299,1,1,1,0.029426056737505864,3.3785730211817167,299
30,7,104,123,0.05366575135173719,5.006153846153846,299,1,1,1,0.08104966312117985,3.6106131549609812,299,1,1,1,0.08104966312117985,3.6106131549609812,299
31,6,161,187,0.11013186567986182,4.734113712374582,299,1,1,1,0.016478255641213357,3.575429208472687,299,1,1,1,0.016478255641213357,3.575429208472687,299
32,37,140,175,0.14470071044484203,5.562051282051282,299,1,1,1,0.06463524861489434,3.815139353400223,299,1,1,1,0.06463524861489434,3.815139353400223,299
33,17,76,85,0.013813055726832193,5.0369676700111485,299,1,1,1,0.08858405350930998,3.36479375696767,299,1,1,1,0.08858405350930998,3.36479375696767,299
34,5,120,134,0.38899911708237955,5.947558528428094,299,1,1,1,0.018028166758855074,5.174626532887403,299,1,1,1,0.018028166758855074,5.174626532887403,299
35,2,58,64,0.05687190045479178,6.792954292084727,299,1,1,1,0.025877397662356548,5.070323299888518,299,1,1,1,0.025877397662356548,5.070323299888518,299
36,8,110,119,0.07244945476523276,5.29340022296544,299,1,1,1,0.012501679200411028,4.085105908584169,299,1,1,1,0.012501679200411028,4.085105908584169,299
37,4,17,17,0.4187321484698301,5.67257525083612,299,1,1,1,0.0018518703187496365,4.5944927536231885,299,1,1,1,0.0018518703187496365,4.5944927536231885,299
38,4,191,209,0.029829828809561497,5.695005574136009,299,1,1,1,0.004987151289867475,3.2937569676700114,299,1,1,1,0.004987151289867475,3.2937569676700114,299
39,5,117,133,0.39821765939322196,6.228004459308807,299,1,1,1,0.03388911262691382,3.825551839464883,299,1,1,1,0.03388911262691382,3.825551839464883,299
