Case,N_mcn_A,N_mcn_B,N_mcn_AB,N_dd_pval,N_aspl,N_enum,Na_mcn_A,Na_mcn_B,Na_mcn_AB,Na_dd_pval,Na_aspl,Na_enum,Nb_mcn_A,Nb_mcn_B,Nb_mcn_AB,Nb_dd_pval,Nb_aspl,Nb_enum
1,7,17,36,0.07931237843424352,5.925507246376812,299,1,1,1,0.0029474779253136174,4.712040133779264,299,1,1,1,0.0029474779253136174,4.712040133779264,299
2,71,37,163,0.11106037693851847,5.740557413600892,299,1,1,1,0.11626310292668278,4.214403567447046,299,1,1,1,0.11626310292668278,4.214403567447046,299
3,15,40,59,0.10126702582264653,5.758907469342252,299,1,1,1,0.035875516876598956,4.708383500557414,299,1,1,1,0.035875516876598956,4.708383500557414,299
4,39,26,128,0.0033777031236157913,5.864347826086957,299,1,1,1,0.15001978482437722,5.581872909698997,299,1,1,1,0.15001978482437722,5.581872909698997,299
5,31,74,172,0.0819655308844683,5.711571906354515,299,1,1,1,0.10015056605638543,4.009632107023411,299,1,1,1,0.10015056605638543,4.009632107023411,299
6,14,9,19,0.18033320642003792,5.820624303232999,299,1,1,1,0.04923316412863623,4.731817168338908,299,1,1,1,0.04923316412863623,4.731817168338908,299
7,39,6,67,0.255255530367982,5.32644370122631,299,1,1,1,0.1165564749764114,4.009944258639911,299,1,1,1,0.1165564749764114,4.009944258639911,299
8,21,60,173,0.18555812328336485,5.9851282051282055,299,1,1,1,0.09411881452149896,4.076209587513936,299,1,1,1,0.09411881452149896,4.076209587513936,299
9,71,11,161,0.0936046252705008,5.918706800445931,299,1,1,1,0.10523587655476478,4.415496098104794,299,1,1,1,0.10523587655476478,4.415496098104794,299
10,63,8,140,0.17200564381578176,4.721806020066889,299,1,1,1,0.1750410230122097,3.524704570791527,299,1,1,1,0.1750410230122097,3.524704570791527,299
11,33,31,63,0.10544369909780744,6.5361872909699,299,1,1,1,0.02151957591831802,4.7040802675585285,299,1,1,1,0.02151957591831802,4.7040802675585285,299
12,10,33,74,0.13128617853137267,5.352263099219621,299,1,1,1,0.10298145239096042,4.41371237458194,299,1,1,1,0.10298145239096042,4.41371237458194,299
13,20,35,144,0.12474609793868413,5.624816053511705,299,1,1,1,0.11714461235140343,4.010323299888517,299,1,1,1,0.11714461235140343,4.010323299888517,299
14,24,29,99,0.20614284542489636,5.895406911928651,299,1,1,1,0.030999995568551764,3.9320178372352284,299,1,1,1,0.030999995568551764,3.9320178372352284,299
15,20,21,36,0.061874911485203445,5.486711259754738,299,1,1,1,0.07710113842334353,3.7486064659977703,299,1,1,1,0.07710113842334353,3.7486064659977703,299
16,6,71,119,0.045090885180168044,5.809966555183946,299,1,1,1,0.016298475036454686,4.6354960981047935,299,1,1,1,0.016298475036454686,4.6354960981047935,299
17,80,33,151,0.0025246162261069174,5.714425863991082,299,1,1,1,0.06509768311311319,3.4686733556298774,299,1,1,1,0.06509768311311319,3.4686733556298774,299
18,18,38,101,0.1008560456845764,5.726243032329989,299,1,1,1,0.1824873397001734,5.408272017837235,299,1,1,1,0.1824873397001734,5.408272017837235,299
19,52,47,155,0.03693694774549659,6.044325529542921,299,1,1,1,0.07657489768462206,6.122965440356745,299,1,1,1,0.07657489768462206,6.122965440356745,299
20,40,14,51,0.009012823674503652,5.416967670011148,299,1,1,1,0.0004884970155579901,3.2020289855072464,299,1,1,1,0.0004884970155579901,3.2020289855072464,299
21,16,23,63,0.1721437726505739,5.996365663322185,299,1,1,1,0.00010837855016218656,4.2672909698996655,299,1,1,1,0.00010837855016218656,4.2672909698996655,299
22,28,28,51,0.16179237374423328,6.19139353400223,299,1,1,1,0.07512585925169638,4.635830546265329,299,1,1,1,0.07512585925169638,4.635830546265329,299
23,10,36,116,0.15521336365338528,5.897369007803791,299,1,1,1,0.09596161286788406,4.315674470457079,299,1,1,1,0.09596161286788406,4.315674470457079,299
24,11,14,24,0.19350446083072026,5.406243032329989,299,1,1,1,0.025295862077292872,4.307134894091416,299,1,1,1,0.025295862077292872,4.307134894091416,299
25,57,11,143,0.2188165965645329,5.769476031215162,299,1,1,1,0.15325337179266046,4.781828316610925,299,1,1,1,0.15325337179266046,4.781828316610925,299
26,32,35,172,0.3523884249828385,5.823589743589744,299,1,1,1,0.05550631217869764,3.6626086956521737,299,1,1,1,0.05550631217869764,3.6626086956521737,299
27,13,19,93,0.006273179123515847,6.034202898550725,299,1,1,1,0.0003752102601636638,4.610947603121516,299,1,1,1,0.0003752102601636638,4.610947603121516,299
28,9,54,147,0.07425705652634519,5.225039018952063,299,1,1,1,0.060978737385776784,3.9843032329988852,299,1,1,1,0.060978737385776784,3.9843032329988852,299
29,59,77,185,0.1126949754011122,5.044526198439242,299,1,1,1,0.05651049849243887,3.947580824972129,299,1,1,1,0.05651049849243887,3.947580824972129,299
30,44,75,192,0.05366575135173719,5.006153846153846,299,1,1,1,0.001299483805906998,4.139018952062431,299,1,1,1,0.001299483805906998,4.139018952062431,299
31,14,61,129,0.11013186567986182,4.734113712374582,299,1,1,1,0.0809763984038502,4.106577480490524,299,1,1,1,0.0809763984038502,4.106577480490524,299
32,107,45,180,0.14470071044484203,5.562051282051282,299,1,1,1,0.074415307305039,3.6700557413600894,299,1,1,1,0.074415307305039,3.6700557413600894,299
33,90,15,172,0.013813055726832193,5.0369676700111485,299,1,1,1,0.008355670744315901,3.5889409141583055,299,1,1,1,0.008355670744315901,3.5889409141583055,299
34,25,11,36,0.38899911708237955,5.947558528428094,299,1,1,1,0.13561598034175676,5.268026755852842,299,1,1,1,0.13561598034175676,5.268026755852842,299
35,7,16,27,0.05687190045479178,6.792954292084727,299,1,1,1,0.019914553164611267,5.712084726867335,299,1,1,1,0.019914553164611267,5.712084726867335,299
36,14,10,18,0.07244945476523276,5.29340022296544,299,1,1,1,0.017766372447223882,4.318149386845039,299,1,1,1,0.017766372447223882,4.318149386845039,299
37,42,10,99,0.4187321484698301,5.67257525083612,299,1,1,1,0.07826015217669487,4.5718840579710145,299,1,1,1,0.07826015217669487,4.5718840579710145,299
38,10,56,94,0.029829828809561497,5.695005574136009,299,1,1,1,0.0008298842255481986,5.012753623188406,299,1,1,1,0.0008298842255481986,5.012753623188406,299
39,26,43,150,0.39821765939322196,6.228004459308807,299,1,1,1,0.06437399207346105,4.721962095875139,299,1,1,1,0.06437399207346105,4.721962095875139,299
40,58,85,147,0.10923168298892778,5.27901895206243,299,1,1,1,0.07577268985489338,3.8776588628762543,299,1,1,1,0.07577268985489338,3.8776588628762543,299
41,80,37,166,0.0986554635765809,5.48989966555184,299,1,1,1,0.052530774637053114,3.4956967670011148,299,1,1,1,0.052530774637053114,3.4956967670011148,299
42,28,9,60,0.21310340189195254,5.670657748049052,299,1,1,1,0.012770117774834413,5.461270903010034,299,1,1,1,0.012770117774834413,5.461270903010034,299
43,11,31,68,0.05712049727965628,5.2901226309921965,299,1,1,1,0.0612504760856881,4.440289855072463,299,1,1,1,0.0612504760856881,4.440289855072463,299
44,65,55,145,0.13013846935293302,6.263099219620959,299,1,1,1,0.05278997458959783,4.699397993311036,299,1,1,1,0.05278997458959783,4.699397993311036,299
45,30,37,160,0.002994100849694382,5.82180602006689,299,1,1,1,0.0013722858239773531,3.8913266443701224,299,1,1,1,0.0013722858239773531,3.8913266443701224,299
46,52,41,134,0.6399211574387471,6.335250836120402,299,1,1,1,0.2061546435991466,5.024080267558529,299,1,1,1,0.2061546435991466,5.024080267558529,299
47,20,43,121,0.06205337496888233,5.327045707915273,299,1,1,1,0.00738491659677622,4.595183946488294,299,1,1,1,0.00738491659677622,4.595183946488294,299
48,30,72,150,0.2662721152325376,6.520802675585284,299,1,1,1,0.10851097926619685,5.683010033444816,299,1,1,1,0.10851097926619685,5.683010033444816,299
49,7,69,133,0.28682014814364953,5.814648829431438,299,1,1,1,0.06726660628697155,4.122452619843924,299,1,1,1,0.06726660628697155,4.122452619843924,299
50,61,21,137,0.08330319940036783,5.1288963210702345,299,1,1,1,0.04447457331722638,4.3021404682274245,299,1,1,1,0.04447457331722638,4.3021404682274245,299
51,33,54,162,0.19175397147076612,5.7154069119286515,299,1,1,1,0.004221313164434373,4.14958751393534,299,1,1,1,0.004221313164434373,4.14958751393534,299
52,39,10,118,0.3555795333739128,5.506176142697882,299,1,1,1,0.401514195195107,5.009743589743589,299,1,1,1,0.401514195195107,5.009743589743589,299
53,14,77,179,0.06612946434652679,5.169453734671126,299,1,1,1,0.05810564085403614,4.372686733556299,299,1,1,1,0.05810564085403614,4.372686733556299,299
54,11,29,70,0.056909679227877256,5.074247491638796,299,1,1,1,0.06730324766742535,3.7441248606466,299,1,1,1,0.06730324766742535,3.7441248606466,299
55,36,60,204,0.14780955429520162,5.05752508361204,299,1,1,1,0.0065998294178576415,4.346421404682275,299,1,1,1,0.0065998294178576415,4.346421404682275,299
56,70,31,129,0.07487420890403716,5.378216276477146,299,1,1,1,0.46055170452498784,4.908740245261985,299,1,1,1,0.46055170452498784,4.908740245261985,299
57,15,13,32,0.11651091044705225,5.932931995540692,299,1,1,1,0.031257425389394015,4.119219620958751,299,1,1,1,0.031257425389394015,4.119219620958751,299
58,40,13,116,0.532617531728279,5.936633221850613,299,1,1,1,0.25512337280149733,4.728740245261984,299,1,1,1,0.25512337280149733,4.728740245261984,299
59,52,66,146,0.25940832098680644,6.072107023411371,299,1,1,1,0.05080641391055572,4.1288963210702345,299,1,1,1,0.05080641391055572,4.1288963210702345,299
60,30,9,94,0.20211844392547051,5.941872909698997,299,1,1,1,0.00022384430828058076,4.897302118171684,299,1,1,1,0.00022384430828058076,4.897302118171684,299
61,63,24,134,0.22909159349117758,5.326622073578595,299,1,1,1,0.031803447183873235,4.831215161649944,299,1,1,1,0.031803447183873235,4.831215161649944,299
62,41,59,148,0.20173462863153957,5.994247491638796,299,1,1,1,0.05951235647383748,3.7168784838350057,299,1,1,1,0.05951235647383748,3.7168784838350057,299
63,36,35,164,0.13136117279132203,5.518037904124861,299,1,1,1,0.08730179378697094,3.8418060200668895,299,1,1,1,0.08730179378697094,3.8418060200668895,299
64,32,27,136,0.0063428936109778036,5.489208472686734,299,1,1,1,0.014916826730349272,3.758617614269788,299,1,1,1,0.014916826730349272,3.758617614269788,299
65,66,14,104,0.2872080231030043,5.4396432552954295,299,1,1,1,0.0410363913902982,3.582586399108138,299,1,1,1,0.0410363913902982,3.582586399108138,299
66,6,48,99,0.02816546292748803,5.7215384615384615,299,1,1,1,0.19402890955039187,5.1525529542920845,299,1,1,1,0.19402890955039187,5.1525529542920845,299
67,53,42,174,0.2125026282908904,5.924838350055741,299,1,1,1,0.029340705809279582,4.656744704570792,299,1,1,1,0.029340705809279582,4.656744704570792,299
68,24,37,118,0.07225196500155302,7.276967670011148,299,1,1,1,0.02149569996024191,4.722898550724637,299,1,1,1,0.02149569996024191,4.722898550724637,299
69,14,12,47,0.08531648098086178,5.155629877369008,299,1,1,1,0.18342835276694036,3.8460869565217393,299,1,1,1,0.18342835276694036,3.8460869565217393,299
70,36,25,53,0.04629308312842597,5.795562987736901,299,1,1,1,0.002065502849925953,4.035250836120401,299,1,1,1,0.002065502849925953,4.035250836120401,299
71,9,36,77,0.2242370836507792,5.886243032329989,299,1,1,1,0.04918609735182878,3.6066666666666665,299,1,1,1,0.04918609735182878,3.6066666666666665,299
72,92,13,156,0.24847777644575098,5.3589966555183945,299,1,1,1,0.054600233437778346,4.343924191750279,299,1,1,1,0.054600233437778346,4.343924191750279,299
73,22,21,119,0.13497730198591248,5.312396878483835,299,1,1,1,0.047227085786315966,4.137703455964325,299,1,1,1,0.047227085786315966,4.137703455964325,299
74,17,57,185,0.046492801037664316,5.770702341137124,299,1,1,1,0.02514781295996833,4.241828316610925,299,1,1,1,0.02514781295996833,4.241828316610925,299
75,19,29,62,0.06536549081582851,5.306845039018952,299,1,1,1,0.08262750343457213,3.502519509476031,299,1,1,1,0.08262750343457213,3.502519509476031,299
76,54,63,150,0.021419122147799518,5.609966555183947,299,1,1,1,0.02719114656407163,4.3878260869565215,299,1,1,1,0.02719114656407163,4.3878260869565215,299
77,71,83,177,0.3065254246261411,5.437146042363434,299,1,1,1,0.0785342522710324,3.838974358974359,299,1,1,1,0.0785342522710324,3.838974358974359,299
78,43,14,105,0.4529269496471753,6.0434336677814935,299,1,1,1,0.0331133085124188,4.952441471571906,299,1,1,1,0.0331133085124188,4.952441471571906,299
79,17,84,165,0.15818448293266907,5.517257525083612,299,1,1,1,0.13608839962043925,4.678127090301003,299,1,1,1,0.13608839962043925,4.678127090301003,299
80,29,102,189,0.2328871625330472,5.1464882943143815,299,1,1,1,0.005115133443553918,5.8995986622073575,299,1,1,1,0.005115133443553918,5.8995986622073575,299
81,64,11,141,0.08312335970152053,5.314113712374582,299,1,1,1,0.09945910033576318,3.6796209587513937,299,1,1,1,0.09945910033576318,3.6796209587513937,299
82,15,64,157,0.05571991010012398,5.232084726867336,299,1,1,1,0.05844998578147126,3.70314381270903,299,1,1,1,0.05844998578147126,3.70314381270903,299
83,29,25,43,0.18357287042720993,5.786755852842809,299,1,1,1,0.05357558268274012,4.844659977703456,299,1,1,1,0.05357558268274012,4.844659977703456,299
84,66,20,127,0.17532505052800595,5.621382385730212,299,1,1,1,0.1313779614547394,3.699063545150502,299,1,1,1,0.1313779614547394,3.699063545150502,299
85,20,23,50,0.06270669950753174,6.402408026755853,299,1,1,1,0.1472623155302835,5.104548494983278,299,1,1,1,0.1472623155302835,5.104548494983278,299
86,22,26,79,0.08296180402232481,6.253288740245262,299,1,1,1,0.02608612781041799,5.78958751393534,299,1,1,1,0.02608612781041799,5.78958751393534,299
87,31,39,135,0.0280066020918544,6.040423634336678,299,1,1,1,0.06132016938182481,4.664949832775919,299,1,1,1,0.06132016938182481,4.664949832775919,299
