Case,N_mcn_A,N_mcn_B,N_mcn_AB,N_dd_pval,N_aspl,N_enum,Na_mcn_A,Na_mcn_B,Na_mcn_AB,Na_dd_pval,Na_aspl,Na_enum,Nb_mcn_A,Nb_mcn_B,Nb_mcn_AB,Nb_dd_pval,Nb_aspl,Nb_enum
1,7,6,12,0.07931237843424352,5.925507246376812,299,1,1,1,0.021380532894682874,5.5376142697881825,299,1,1,1,0.021380532894682874,5.5376142697881825,299
2,71,13,114,0.11106037693851847,5.740557413600892,299,1,1,1,0.16345099205683888,4.855295429208473,299,1,1,1,0.16345099205683888,4.855295429208473,299
3,15,7,19,0.10126702582264653,5.758907469342252,299,1,1,1,0.06744999479631086,5.4513489409141584,299,1,1,1,0.06744999479631086,5.4513489409141584,299
4,39,4,64,0.0033777031236157913,5.864347826086957,299,1,1,1,0.34065687382375254,5.109721293199554,299,1,1,1,0.34065687382375254,5.109721293199554,299
5,31,30,107,0.0819655308844683,5.711571906354515,299,1,1,1,0.19433827734463027,4.735562987736901,299,1,1,1,0.19433827734463027,4.735562987736901,299
6,14,4,18,0.18033320642003792,5.820624303232999,299,1,1,1,0.0789788636623931,5.157123745819398,299,1,1,1,0.0789788636623931,5.157123745819398,299
7,39,4,44,0.255255530367982,5.32644370122631,299,1,1,1,0.11847117421942492,5.0888294314381275,299,1,1,1,0.11847117421942492,5.0888294314381275,299
8,21,16,100,0.18555812328336485,5.9851282051282055,299,1,1,1,0.19650381728865995,5.3070457079152735,299,1,1,1,0.19650381728865995,5.3070457079152735,299
9,71,4,93,0.0936046252705008,5.918706800445931,299,1,1,1,0.22210829889998096,4.386711259754738,299,1,1,1,0.22210829889998096,4.386711259754738,299
10,63,3,119,0.17200564381578176,4.721806020066889,299,1,1,1,0.08218977618547627,3.8957190635451506,299,1,1,1,0.08218977618547627,3.8957190635451506,299
11,33,6,46,0.10544369909780744,6.5361872909699,299,1,1,1,0.015972646463334083,5.8821850613154965,299,1,1,1,0.015972646463334083,5.8821850613154965,299
12,10,6,13,0.13128617853137267,5.352263099219621,299,1,1,1,0.09211609695127526,5.182385730211817,299,1,1,1,0.09211609695127526,5.182385730211817,299
13,20,9,113,0.12474609793868413,5.624816053511705,299,1,1,1,0.18412356767893612,4.283166109253066,299,1,1,1,0.18412356767893612,4.283166109253066,299
14,24,8,85,0.20614284542489636,5.895406911928651,299,1,1,1,0.039376723418170834,4.702207357859532,299,1,1,1,0.039376723418170834,4.702207357859532,299
15,20,7,27,0.061874911485203445,5.486711259754738,299,1,1,1,0.17307755840535055,4.507625418060201,299,1,1,1,0.17307755840535055,4.507625418060201,299
16,6,26,59,0.045090885180168044,5.809966555183946,299,1,1,1,0.004138415646800999,5.619130434782608,299,1,1,1,0.004138415646800999,5.619130434782608,299
17,80,17,108,0.0025246162261069174,5.714425863991082,299,1,1,1,0.07373785095452415,4.598773690078038,299,1,1,1,0.07373785095452415,4.598773690078038,299
18,18,4,23,0.1008560456845764,5.726243032329989,299,1,1,1,0.015253980697826935,5.122251950947603,299,1,1,1,0.015253980697826935,5.122251950947603,299
19,52,7,77,0.03693694774549659,6.044325529542921,299,1,1,1,0.036217567293962215,7.030055741360089,299,1,1,1,0.036217567293962215,7.030055741360089,299
20,40,5,46,0.009012823674503652,5.416967670011148,299,1,1,1,0.1188299140736308,4.248428093645485,299,1,1,1,0.1188299140736308,4.248428093645485,299
21,16,4,18,0.1721437726505739,5.996365663322185,299,1,1,1,0.005097514465037804,5.23685618729097,299,1,1,1,0.005097514465037804,5.23685618729097,299
22,28,12,41,0.16179237374423328,6.19139353400223,299,1,1,1,0.042276673738486335,5.435027870680044,299,1,1,1,0.042276673738486335,5.435027870680044,299
23,10,21,91,0.15521336365338528,5.897369007803791,299,1,1,1,0.02569980053463078,5.679063545150502,299,1,1,1,0.02569980053463078,5.679063545150502,299
24,11,5,18,0.19350446083072026,5.406243032329989,299,1,1,1,0.040475420159524676,5.114403567447046,299,1,1,1,0.040475420159524676,5.114403567447046,299
25,57,3,72,0.2188165965645329,5.769476031215162,299,1,1,1,0.16631170336062462,5.360602006688963,299,1,1,1,0.16631170336062462,5.360602006688963,299
26,32,11,114,0.3523884249828385,5.823589743589744,299,1,1,1,0.06065261104026228,4.363076923076923,299,1,1,1,0.06065261104026228,4.363076923076923,299
27,13,12,80,0.006273179123515847,6.034202898550725,299,1,1,1,0.00015948980460634018,4.763076923076923,299,1,1,1,0.00015948980460634018,4.763076923076923,299
28,9,17,103,0.07425705652634519,5.225039018952063,299,1,1,1,0.13075685087125594,4.595183946488294,299,1,1,1,0.13075685087125594,4.595183946488294,299
29,59,18,135,0.1126949754011122,5.044526198439242,299,1,1,1,0.11969677641434635,4.699620958751393,299,1,1,1,0.11969677641434635,4.699620958751393,299
30,44,8,54,0.05366575135173719,5.006153846153846,299,1,1,1,0.09088674847367417,4.008829431438127,299,1,1,1,0.09088674847367417,4.008829431438127,299
31,14,4,19,0.11013186567986182,4.734113712374582,299,1,1,1,0.17238452003253169,4.138305462653289,299,1,1,1,0.17238452003253169,4.138305462653289,299
32,107,19,127,0.14470071044484203,5.562051282051282,299,1,1,1,0.12062309322430788,4.275072463768116,299,1,1,1,0.12062309322430788,4.275072463768116,299
33,90,10,144,0.013813055726832193,5.0369676700111485,299,1,1,1,0.021767548208228762,3.796164994425864,299,1,1,1,0.021767548208228762,3.796164994425864,299
34,25,3,29,0.38899911708237955,5.947558528428094,299,1,1,1,0.053199745341990526,5.544570791527313,299,1,1,1,0.053199745341990526,5.544570791527313,299
35,7,5,17,0.05687190045479178,6.792954292084727,299,1,1,1,0.012154374990844001,6.281850613154961,299,1,1,1,0.012154374990844001,6.281850613154961,299
36,14,6,17,0.07244945476523276,5.29340022296544,299,1,1,1,0.03221397342467049,4.634292084726868,299,1,1,1,0.03221397342467049,4.634292084726868,299
37,42,3,53,0.4187321484698301,5.67257525083612,299,1,1,1,0.09555937445381474,5.119108138238573,299,1,1,1,0.09555937445381474,5.119108138238573,299
38,10,13,29,0.029829828809561497,5.695005574136009,299,1,1,1,0.0041019907631246934,5.304726867335563,299,1,1,1,0.0041019907631246934,5.304726867335563,299
39,26,6,74,0.39821765939322196,6.228004459308807,299,1,1,1,0.019836434984006637,5.873021181716834,299,1,1,1,0.019836434984006637,5.873021181716834,299
40,58,5,71,0.10923168298892778,5.27901895206243,299,1,1,1,0.21655159721877826,4.994314381270903,299,1,1,1,0.21655159721877826,4.994314381270903,299
41,80,5,119,0.0986554635765809,5.48989966555184,299,1,1,1,0.10992050958309568,4.178773690078038,299,1,1,1,0.10992050958309568,4.178773690078038,299
42,28,5,33,0.21310340189195254,5.670657748049052,299,1,1,1,0.03322832134902699,5.593132664437012,299,1,1,1,0.03322832134902699,5.593132664437012,299
43,11,22,63,0.05712049727965628,5.2901226309921965,299,1,1,1,0.0927541758280064,4.831348940914158,299,1,1,1,0.0927541758280064,4.831348940914158,299
44,65,5,76,0.13013846935293302,6.263099219620959,299,1,1,1,0.22480799288312714,5.482608695652174,299,1,1,1,0.22480799288312714,5.482608695652174,299
45,30,17,126,0.002994100849694382,5.82180602006689,299,1,1,1,0.1172520113187324,4.333935340022297,299,1,1,1,0.1172520113187324,4.333935340022297,299
46,52,11,76,0.6399211574387471,6.335250836120402,299,1,1,1,0.238195599979798,5.71453734671126,299,1,1,1,0.238195599979798,5.71453734671126,299
47,20,8,35,0.06205337496888233,5.327045707915273,299,1,1,1,0.036917918135611266,4.961426978818283,299,1,1,1,0.036917918135611266,4.961426978818283,299
48,30,8,74,0.2662721152325376,6.520802675585284,299,1,1,1,0.07930468842124284,5.385016722408027,299,1,1,1,0.07930468842124284,5.385016722408027,299
49,7,10,43,0.28682014814364953,5.814648829431438,299,1,1,1,0.10526521018637347,4.937302118171683,299,1,1,1,0.10526521018637347,4.937302118171683,299
50,61,5,94,0.08330319940036783,5.1288963210702345,299,1,1,1,0.04098771086236758,4.806488294314382,299,1,1,1,0.04098771086236758,4.806488294314382,299
51,33,11,111,0.19175397147076612,5.7154069119286515,299,1,1,1,0.04855324330106856,5.132820512820513,299,1,1,1,0.04855324330106856,5.132820512820513,299
52,39,5,70,0.3555795333739128,5.506176142697882,299,1,1,1,0.20141822769077422,5.452508361204013,299,1,1,1,0.20141822769077422,5.452508361204013,299
53,14,37,133,0.06612946434652679,5.169453734671126,299,1,1,1,0.0383972540847429,4.809899665551839,299,1,1,1,0.0383972540847429,4.809899665551839,299
54,11,10,45,0.056909679227877256,5.074247491638796,299,1,1,1,0.28211708472761576,4.646376811594203,299,1,1,1,0.28211708472761576,4.646376811594203,299
55,36,4,44,0.14780955429520162,5.05752508361204,299,1,1,1,0.08257292005403398,4.314648829431438,299,1,1,1,0.08257292005403398,4.314648829431438,299
