Case,N_mcn_A,N_mcn_B,N_mcn_AB,N_dd_pval,N_aspl,N_enum,Na_mcn_A,Na_mcn_B,Na_mcn_AB,Na_dd_pval,Na_aspl,Na_enum,Nb_mcn_A,Nb_mcn_B,Nb_mcn_AB,Nb_dd_pval,Nb_aspl,Nb_enum
17,80,146,178,0.0025246162261069174,5.714425863991082,299,1,1,1,0.0002617492537833036,3.0356521739130433,299,1,1,1,0.0002617492537833036,3.0356521739130433,299
18,18,77,140,0.1008560456845764,5.726243032329989,299,1,1,1,0.012475959634921941,4.748673355629878,299,1,1,1,0.012475959634921941,4.748673355629878,299
19,52,157,220,0.03693694774549659,6.044325529542921,299,1,1,1,0.006773716884794092,4.029765886287626,299,1,1,1,0.006773716884794092,4.029765886287626,299
20,40,43,56,0.009012823674503652,5.416967670011148,299,1,1,1,0.009248616370790509,2.916098104793757,299,1,1,1,0.009248616370790509,2.916098104793757,299
21,16,78,95,0.1721437726505739,5.996365663322185,299,1,1,1,0.016593142215061307,3.666421404682274,299,1,1,1,0.016593142215061307,3.666421404682274,299
22,28,108,216,0.16179237374423328,6.19139353400223,299,1,1,1,0.013810899865317167,3.8185061315496096,299,1,1,1,0.013810899865317167,3.8185061315496096,299
23,10,91,192,0.15521336365338528,5.897369007803791,299,1,1,1,0.0026124170086041665,2.711705685618729,299,1,1,1,0.0026124170086041665,2.711705685618729,299
24,11,30,31,0.19350446083072026,5.406243032329989,299,1,1,1,0.0026276687228895517,3.701449275362319,299,1,1,1,0.0026276687228895517,3.701449275362319,299
25,57,48,190,0.2188165965645329,5.769476031215162,299,1,1,1,0.04513813550873725,4.016298773690078,299,1,1,1,0.04513813550873725,4.016298773690078,299
26,32,82,256,0.3523884249828385,5.823589743589744,299,1,1,1,7.585455552058949e-10,2.5037458193979933,299,1,1,1,7.585455552058949e-10,2.5037458193979933,299
27,13,87,145,0.006273179123515847,6.034202898550725,299,1,1,1,0.0003003982250136645,3.7305239687848384,299,1,1,1,0.0003003982250136645,3.7305239687848384,299
28,9,104,212,0.07425705652634519,5.225039018952063,299,1,1,1,0.004308719139229206,3.045061315496098,299,1,1,1,0.004308719139229206,3.045061315496098,299
29,59,152,244,0.1126949754011122,5.044526198439242,299,1,1,1,0.0035584696467552855,4.10396878483835,299,1,1,1,0.0035584696467552855,4.10396878483835,299
30,44,104,235,0.05366575135173719,5.006153846153846,299,1,1,1,0.0003547745450004841,3.591995540691193,299,1,1,1,0.0003547745450004841,3.591995540691193,299
31,14,161,218,0.11013186567986182,4.734113712374582,299,1,1,1,0.0007643559823769414,2.936075808249721,299,1,1,1,0.0007643559823769414,2.936075808249721,299
32,107,140,221,0.14470071044484203,5.562051282051282,299,1,1,1,0.019053609516296425,3.920423634336678,299,1,1,1,0.019053609516296425,3.920423634336678,299
33,90,76,236,0.013813055726832193,5.0369676700111485,299,1,1,1,0.031852824331612906,2.953913043478261,299,1,1,1,0.031852824331612906,2.953913043478261,299
34,25,120,202,0.38899911708237955,5.947558528428094,299,1,1,1,0.116890865262407,4.757190635451505,299,1,1,1,0.116890865262407,4.757190635451505,299
35,7,58,76,0.05687190045479178,6.792954292084727,299,1,1,1,0.032041786114008305,4.625685618729097,299,1,1,1,0.032041786114008305,4.625685618729097,299
36,14,110,130,0.07244945476523276,5.29340022296544,299,1,1,1,0.03274193752631757,3.933779264214047,299,1,1,1,0.03274193752631757,3.933779264214047,299
37,42,17,139,0.4187321484698301,5.67257525083612,299,1,1,1,0.026874973453098226,3.901426978818283,299,1,1,1,0.026874973453098226,3.901426978818283,299
38,10,191,223,0.029829828809561497,5.695005574136009,299,1,1,1,0.006665078104994828,3.205730211817168,299,1,1,1,0.006665078104994828,3.205730211817168,299
39,26,117,245,0.39821765939322196,6.228004459308807,299,1,1,1,0.07151023496363332,4.144704570791527,299,1,1,1,0.07151023496363332,4.144704570791527,299
40,58,163,245,0.10923168298892778,5.27901895206243,299,1,1,1,4.1779019658703594e-05,3.0299665551839463,299,1,1,1,4.1779019658703594e-05,3.0299665551839463,299
41,80,138,251,0.0986554635765809,5.48989966555184,299,1,1,1,0.0019504911266021209,3.4011148272017837,299,1,1,1,0.0019504911266021209,3.4011148272017837,299
42,28,89,230,0.21310340189195254,5.670657748049052,299,1,1,1,0.0036062999384822454,3.4597547380156075,299,1,1,1,0.0036062999384822454,3.4597547380156075,299
43,11,198,246,0.05712049727965628,5.2901226309921965,299,1,1,1,0.012488387772827915,2.725284280936455,299,1,1,1,0.012488387772827915,2.725284280936455,299
44,65,119,196,0.13013846935293302,6.263099219620959,299,1,1,1,0.006815180054688014,4.316767001114827,299,1,1,1,0.006815180054688014,4.316767001114827,299
45,30,180,244,0.002994100849694382,5.82180602006689,299,1,1,1,0.016319730387784434,3.22396878483835,299,1,1,1,0.016319730387784434,3.22396878483835,299
46,52,142,198,0.6399211574387471,6.335250836120402,299,1,1,1,0.03166448013664191,3.7562764771460424,299,1,1,1,0.03166448013664191,3.7562764771460424,299
47,20,132,188,0.06205337496888233,5.327045707915273,299,1,1,1,7.729782441161239e-07,3.761382385730212,299,1,1,1,7.729782441161239e-07,3.761382385730212,299
48,30,149,210,0.2662721152325376,6.520802675585284,299,1,1,1,0.16937440977454632,5.289275362318841,299,1,1,1,0.16937440977454632,5.289275362318841,299
49,7,124,158,0.28682014814364953,5.814648829431438,299,1,1,1,0.04876010335128387,3.5929096989966554,299,1,1,1,0.04876010335128387,3.5929096989966554,299
50,61,66,218,0.08330319940036783,5.1288963210702345,299,1,1,1,0.001031413726508445,3.100066889632107,299,1,1,1,0.001031413726508445,3.100066889632107,299
51,33,158,231,0.19175397147076612,5.7154069119286515,299,1,1,1,0.0064820006166925025,3.1902564102564104,299,1,1,1,0.0064820006166925025,3.1902564102564104,299
52,39,51,202,0.3555795333739128,5.506176142697882,299,1,1,1,4.945795629515294e-05,3.9171683389074694,299,1,1,1,4.945795629515294e-05,3.9171683389074694,299
53,14,184,244,0.06612946434652679,5.169453734671126,299,1,1,1,0.01345355375489928,3.3083389074693423,299,1,1,1,0.01345355375489928,3.3083389074693423,299
54,11,142,199,0.056909679227877256,5.074247491638796,299,1,1,1,0.00017570209333739718,3.030457079152731,299,1,1,1,0.00017570209333739718,3.030457079152731,299
55,36,99,242,0.14780955429520162,5.05752508361204,299,1,1,1,0.13914626778538436,5.184303232998885,299,1,1,1,0.13914626778538436,5.184303232998885,299
56,70,131,247,0.07487420890403716,5.378216276477146,299,1,1,1,0.06007336773222736,2.750969899665552,299,1,1,1,0.06007336773222736,2.750969899665552,299
57,15,66,89,0.11651091044705225,5.932931995540692,299,1,1,1,0.0035660744424011385,2.8301672240802676,299,1,1,1,0.0035660744424011385,2.8301672240802676,299
58,40,173,225,0.532617531728279,5.936633221850613,299,1,1,1,1.3309791010090916e-07,4.451705685618729,299,1,1,1,1.3309791010090916e-07,4.451705685618729,299
59,52,127,196,0.25940832098680644,6.072107023411371,299,1,1,1,0.0063230625843452275,3.315273132664437,299,1,1,1,0.0063230625843452275,3.315273132664437,299
60,30,38,151,0.20211844392547051,5.941872909698997,299,1,1,1,8.09409896193993e-05,3.987870680044593,299,1,1,1,8.09409896193993e-05,3.987870680044593,299
61,63,61,237,0.22909159349117758,5.326622073578595,299,1,1,1,0.07065632704949508,2.780267558528428,299,1,1,1,0.07065632704949508,2.780267558528428,299
62,41,160,229,0.20173462863153957,5.994247491638796,299,1,1,1,4.047905367611994e-05,3.842341137123746,299,1,1,1,4.047905367611994e-05,3.842341137123746,299
63,36,169,212,0.13136117279132203,5.518037904124861,299,1,1,1,0.023509865457809035,3.2781047937569676,299,1,1,1,0.023509865457809035,3.2781047937569676,299
64,32,195,229,0.0063428936109778036,5.489208472686734,299,1,1,1,0.04501197170217231,3.5930657748049053,299,1,1,1,0.04501197170217231,3.5930657748049053,299
65,66,34,119,0.2872080231030043,5.4396432552954295,299,1,1,1,0.009322558910000953,2.7560758082497214,299,1,1,1,0.009322558910000953,2.7560758082497214,299
66,6,116,158,0.02816546292748803,5.7215384615384615,299,1,1,1,0.005397089669963486,4.38726867335563,299,1,1,1,0.005397089669963486,4.38726867335563,299
67,53,94,245,0.2125026282908904,5.924838350055741,299,1,1,1,0.0004701028113293397,3.529186176142698,299,1,1,1,0.0004701028113293397,3.529186176142698,299
68,24,52,204,0.07225196500155302,7.276967670011148,299,1,1,1,2.0568629985970123e-05,6.25638795986622,299,1,1,1,2.0568629985970123e-05,6.25638795986622,299
69,14,34,52,0.08531648098086178,5.155629877369008,299,1,1,1,0.01092876511983756,3.586911928651059,299,1,1,1,0.01092876511983756,3.586911928651059,299
70,36,46,69,0.04629308312842597,5.795562987736901,299,1,1,1,0.024319107239598205,3.6566332218506132,299,1,1,1,0.024319107239598205,3.6566332218506132,299
71,9,136,184,0.2242370836507792,5.886243032329989,299,1,1,1,0.006758130033878495,3.1714604236343367,299,1,1,1,0.006758130033878495,3.1714604236343367,299
72,92,32,205,0.24847777644575098,5.3589966555183945,299,1,1,1,0.013386703426893121,3.6570122630992197,299,1,1,1,0.013386703426893121,3.6570122630992197,299
73,22,156,200,0.13497730198591248,5.312396878483835,299,1,1,1,0.22943280964276813,3.749921962095875,299,1,1,1,0.22943280964276813,3.749921962095875,299
74,17,186,249,0.046492801037664316,5.770702341137124,299,1,1,1,3.797211317414595e-05,3.4877591973244146,299,1,1,1,3.797211317414595e-05,3.4877591973244146,299
75,19,113,235,0.06536549081582851,5.306845039018952,299,1,1,1,1.5913723648195377e-05,3.6046153846153848,299,1,1,1,1.5913723648195377e-05,3.6046153846153848,299
76,54,110,240,0.021419122147799518,5.609966555183947,299,1,1,1,0.00717582594209641,3.7573690078037902,299,1,1,1,0.00717582594209641,3.7573690078037902,299
77,71,145,225,0.3065254246261411,5.437146042363434,299,1,1,1,0.0007053040375565798,3.083991081382386,299,1,1,1,0.0007053040375565798,3.083991081382386,299
78,43,25,136,0.4529269496471753,6.0434336677814935,299,1,1,1,0.07129795614343953,4.214715719063546,299,1,1,1,0.07129795614343953,4.214715719063546,299
79,17,192,225,0.15818448293266907,5.517257525083612,299,1,1,1,0.014297301551640895,3.4897212931995543,299,1,1,1,0.014297301551640895,3.4897212931995543,299
80,29,202,252,0.2328871625330472,5.1464882943143815,299,1,1,1,0.018000178602473486,3.8824972129319955,299,1,1,1,0.018000178602473486,3.8824972129319955,299
81,64,128,171,0.08312335970152053,5.314113712374582,299,1,1,1,0.03525119815675349,3.0183277591973243,299,1,1,1,0.03525119815675349,3.0183277591973243,299
82,15,128,181,0.05571991010012398,5.232084726867336,299,1,1,1,0.008998894266434257,3.295808249721293,299,1,1,1,0.008998894266434257,3.295808249721293,299
83,29,49,62,0.18357287042720993,5.786755852842809,299,1,1,1,2.1259738233775726e-05,3.905819397993311,299,1,1,1,2.1259738233775726e-05,3.905819397993311,299
84,66,94,191,0.17532505052800595,5.621382385730212,299,1,1,1,0.018638836428444938,2.966042363433668,299,1,1,1,0.018638836428444938,2.966042363433668,299
85,20,32,74,0.06270669950753174,6.402408026755853,299,1,1,1,0.07491036380969987,4.326488294314381,299,1,1,1,0.07491036380969987,4.326488294314381,299
86,22,185,245,0.08296180402232481,6.253288740245262,299,1,1,1,0.008128033099779903,3.619799331103679,299,1,1,1,0.008128033099779903,3.619799331103679,299
87,31,84,215,0.0280066020918544,6.040423634336678,299,1,1,1,1.1273731699967951e-05,4.751326644370122,299,1,1,1,1.1273731699967951e-05,4.751326644370122,299
88,14,171,207,0.11344708218824763,5.638283166109253,299,1,1,1,0.002166041998844802,4.033177257525083,299,1,1,1,0.002166041998844802,4.033177257525083,299
89,11,165,213,0.2576105727017034,5.235518394648829,299,1,1,1,0.017607147090832942,3.3425195094760314,299,1,1,1,0.017607147090832942,3.3425195094760314,299
90,42,85,188,0.24605605986500345,6.006265328874025,299,1,1,1,0.12578887752109774,4.126800445930881,299,1,1,1,0.12578887752109774,4.126800445930881,299
91,27,125,211,0.5526599053026077,6.457770345596432,299,1,1,1,0.0547910435217668,4.052263099219621,299,1,1,1,0.0547910435217668,4.052263099219621,299
92,8,79,165,0.09886415830502684,6.339197324414716,299,1,1,1,0.0034464274082282587,4.771884057971015,299,1,1,1,0.0034464274082282587,4.771884057971015,299
93,11,83,95,0.12000781126649136,5.2903232998885175,299,1,1,1,0.30645941301260504,4.413779264214047,299,1,1,1,0.30645941301260504,4.413779264214047,299
94,21,127,232,0.022862618856058232,5.6119955406911926,299,1,1,1,0.002430603680426333,3.020758082497213,299,1,1,1,0.002430603680426333,3.020758082497213,299
95,25,121,202,0.13525273917184266,5.470769230769231,299,1,1,1,0.021042895201543677,3.7051950947603123,299,1,1,1,0.021042895201543677,3.7051950947603123,299
96,13,195,249,0.015959245621468457,5.453333333333333,299,1,1,1,0.00260584233270026,2.4987736900780377,299,1,1,1,0.00260584233270026,2.4987736900780377,299
97,50,87,158,0.13392018314549803,5.333377926421405,299,1,1,1,0.009812680585428151,2.9032552954292083,299,1,1,1,0.009812680585428151,2.9032552954292083,299
98,66,23,197,0.249854319337507,4.954425863991081,299,1,1,1,0.036410942669918275,3.0965440356744707,299,1,1,1,0.036410942669918275,3.0965440356744707,299
99,86,94,202,0.04143020908726572,5.601672240802675,299,1,1,1,0.07820565216159252,3.5501226309921963,299,1,1,1,0.07820565216159252,3.5501226309921963,299
100,44,182,245,0.12372347867470844,5.463344481605351,299,1,1,1,0.022330061972432556,2.9329096989966557,299,1,1,1,0.022330061972432556,2.9329096989966557,299
