Case,N_mcn_A,N_mcn_B,N_mcn_AB,N_dd_pval,N_aspl,N_enum,Na_mcn_A,Na_mcn_B,Na_mcn_AB,Na_dd_pval,Na_aspl,Na_enum
53,14,37,133,0.06612946434652679,5.169453734671126,299,2,39,129,0.107691736038237,4.794960981047938,299
54,11,10,45,0.056909679227877256,5.074247491638796,299,2,10,41,0.00901044529496538,4.857591973244147,299
55,36,4,44,0.14780955429520162,5.05752508361204,299,2,6,27,0.17531329030953857,4.598595317725753,299
56,70,3,95,0.07487420890403716,5.378216276477146,299,2,3,18,0.0034692997410841176,5.769565217391304,299
57,15,7,24,0.11651091044705225,5.932931995540692,299,2,5,24,0.04159059977385709,5.533311036789297,299
58,40,4,57,0.532617531728279,5.936633221850613,299,2,5,15,0.2949726320221051,5.973913043478261,299
59,52,4,87,0.25940832098680644,6.072107023411371,299,2,11,77,0.06353130264188714,5.607201783723523,299
60,30,6,65,0.20211844392547051,5.941872909698997,299,2,8,58,0.01915564387894172,5.8649944258639914,299
61,63,4,96,0.22909159349117758,5.326622073578595,299,2,3,20,0.07633567345380854,5.697948717948718,299
62,41,4,54,0.20173462863153957,5.994247491638796,299,2,3,10,0.20794455970509773,5.0889855072463765,299
63,36,9,111,0.13136117279132203,5.518037904124861,299,2,20,108,0.09994448332202122,5.5369676700111485,299
64,32,3,36,0.0063428936109778036,5.489208472686734,299,2,3,9,0.15242408978154903,5.192798216276477,299
65,66,5,79,0.2872080231030043,5.4396432552954295,299,2,5,7,0.17434629633659438,4.686911928651059,299
66,6,10,37,0.02816546292748803,5.7215384615384615,299,2,10,37,0.010713587939125522,5.556410256410256,299
67,53,10,115,0.2125026282908904,5.924838350055741,299,2,11,51,0.007608686155042832,5.8589966555183945,299
68,24,6,31,0.07225196500155302,7.276967670011148,299,2,3,6,0.03162521597319805,5.987826086956522,299
69,14,5,15,0.08531648098086178,5.155629877369008,299,2,5,13,0.24973065204114164,5.03551839464883,299
70,36,6,49,0.04629308312842597,5.795562987736901,299,2,4,20,0.06191181937291492,5.333467112597547,299
71,9,3,13,0.2242370836507792,5.886243032329989,299,2,3,13,0.09584562948358838,5.6520401337792645,299
72,92,2,118,0.24847777644575098,5.3589966555183945,299,2,3,11,0.18215090476486528,5.22860646599777,299
73,22,5,34,0.13497730198591248,5.312396878483835,299,2,5,34,0.02221790958381907,5.336164994425864,299
74,17,16,100,0.046492801037664316,5.770702341137124,299,2,20,95,0.10475174927900519,5.178617614269788,299
75,19,5,36,0.06536549081582851,5.306845039018952,299,2,5,13,0.15840961742510662,5.067447045707915,299
76,54,5,104,0.021419122147799518,5.609966555183947,299,2,8,34,0.04775783234575414,5.1463991081382385,299
77,71,34,131,0.3065254246261411,5.437146042363434,299,2,37,126,0.2650814617388998,5.066822742474916,299
78,43,2,63,0.4529269496471753,6.0434336677814935,299,2,2,19,0.14377403251900184,5.918171683389074,299
79,17,19,82,0.15818448293266907,5.517257525083612,299,2,22,70,0.13935707172549786,5.381984392419175,299
80,29,13,72,0.2328871625330472,5.1464882943143815,299,2,22,69,0.18972521899646655,5.0660869565217395,299
81,64,5,112,0.08312335970152053,5.314113712374582,299,2,5,32,0.0899221459300812,4.847001114827202,299
82,15,6,16,0.05571991010012398,5.232084726867336,299,2,7,15,0.004469966665593655,5.1558751393534,299
83,29,14,37,0.18357287042720993,5.786755852842809,299,2,14,34,0.09919727465529282,5.63371237458194,299
84,66,3,93,0.17532505052800595,5.621382385730212,299,2,16,90,0.08234616779726402,5.2092976588628765,299
85,20,7,25,0.06270669950753174,6.402408026755853,299,2,7,16,0.10863430867552812,5.90546265328874,299
86,22,4,35,0.08296180402232481,6.253288740245262,299,2,3,11,0.03425789315044588,6.076410256410257,299
87,31,13,53,0.0280066020918544,6.040423634336678,299,2,14,43,0.09548961584674283,5.622207357859532,299
88,14,5,21,0.11344708218824763,5.638283166109253,299,2,3,11,0.36735703412372145,5.656521739130435,299
89,11,7,29,0.2576105727017034,5.235518394648829,299,2,5,12,0.18852331760291163,5.091817168338907,299
90,42,7,118,0.24605605986500345,6.006265328874025,299,2,13,79,0.37237983195455404,5.8937346711259755,299
91,27,14,78,0.5526599053026077,6.457770345596432,299,2,7,19,0.5139653827277297,6.5716610925306576,299
92,8,5,31,0.09886415830502684,6.339197324414716,299,2,5,28,0.1450959099720221,6.241828316610925,299
93,11,4,12,0.12000781126649136,5.2903232998885175,299,2,4,8,0.13185444119144987,5.026666666666666,299
94,21,7,41,0.022862618856058232,5.6119955406911926,299,2,6,15,0.19095165277581672,4.846399108138239,299
95,25,13,69,0.13525273917184266,5.470769230769231,299,2,14,45,0.12398101087096798,5.607959866220736,299
96,13,12,24,0.015959245621468457,5.453333333333333,299,2,13,24,0.010721130996885533,5.147447045707915,299
97,50,12,97,0.13392018314549803,5.333377926421405,299,2,13,38,0.04021558298545534,5.057435897435897,299
98,66,6,120,0.249854319337507,4.954425863991081,299,2,6,30,0.14176511172612669,4.986845039018952,299
99,86,12,121,0.04143020908726572,5.601672240802675,299,2,20,102,0.13290178140415584,5.242697881828317,299
100,44,16,64,0.12372347867470844,5.463344481605351,299,2,10,18,0.31560747265545486,5.265663322185062,299
