Case,N_mcn_A,N_mcn_B,N_mcn_AB,N_dd_pval,N_aspl,N_enum,Na_mcn_A,Na_mcn_B,Na_mcn_AB,Na_dd_pval,Na_aspl,Na_enum
75,4,113,143,0.06536549081582851,5.306845039018952,299,2,113,143,0.06129985628436586,5.294626532887403,299
76,9,110,214,0.021419122147799518,5.609966555183947,299,2,113,214,0.02671727842799143,5.581984392419175,299
77,7,145,166,0.3065254246261411,5.437146042363434,299,2,143,159,0.2772172773521908,5.47108138238573,299
78,19,25,110,0.4529269496471753,6.0434336677814935,299,2,54,110,0.39451277450394684,6.294202898550725,299
79,4,192,208,0.15818448293266907,5.517257525083612,299,2,190,206,0.13777576411507872,5.5429431438127095,299
80,12,202,217,0.2328871625330472,5.1464882943143815,299,2,202,217,0.2570538486958467,5.222051282051282,299
81,2,128,136,0.08312335970152053,5.314113712374582,299,2,128,136,0.08312335970152053,5.314113712374582,299
82,4,128,144,0.05571991010012398,5.232084726867336,299,2,128,137,0.04873459739555273,5.268294314381271,299
83,10,49,51,0.18357287042720993,5.786755852842809,299,2,45,46,0.2537676638019305,5.9283612040133775,299
84,15,94,100,0.17532505052800595,5.621382385730212,299,2,34,34,0.1762391131768648,5.367090301003344,299
85,7,32,65,0.06270669950753174,6.402408026755853,299,2,32,65,0.21082271150390908,6.256521739130434,299
86,10,185,226,0.08296180402232481,6.253288740245262,299,2,129,158,0.08060843649462164,6.327536231884058,299
87,6,84,182,0.0280066020918544,6.040423634336678,299,2,85,178,0.044444591323526045,6.041783723522854,299
88,3,171,183,0.11344708218824763,5.638283166109253,299,2,171,183,0.08776060082628637,5.613846153846154,299
89,7,165,195,0.2576105727017034,5.235518394648829,299,2,159,189,0.30142571102201665,5.286845039018952,299
90,9,85,105,0.24605605986500345,6.006265328874025,299,2,83,103,0.4162319950114819,6.176722408026756,299
91,6,125,145,0.5526599053026077,6.457770345596432,299,2,125,145,0.510379566161085,6.4966332218506135,299
92,4,79,136,0.09886415830502684,6.339197324414716,299,2,78,135,0.1375639302500588,6.341783723522854,299
93,6,83,89,0.12000781126649136,5.2903232998885175,299,2,83,89,0.12066538051917007,5.240735785953177,299
94,9,127,170,0.022862618856058232,5.6119955406911926,299,2,129,169,0.18235161981040005,5.360579710144927,299
95,4,121,135,0.13525273917184266,5.470769230769231,299,2,121,133,0.13313015669975745,5.459531772575251,299
96,4,195,224,0.015959245621468457,5.453333333333333,299,2,197,223,0.02206943070864277,5.425886287625418,299
97,5,87,92,0.13392018314549803,5.333377926421405,299,2,87,92,0.15684778016088072,5.301114827201784,299
98,19,23,156,0.249854319337507,4.954425863991081,299,2,23,129,0.09989164452263263,5.090858416945373,299
99,7,94,138,0.04143020908726572,5.601672240802675,299,2,94,135,0.06248275566482926,5.667045707915273,299
100,11,182,207,0.12372347867470844,5.463344481605351,299,2,182,200,0.10859824583676288,5.586622073578595,299
