Case,N_mcn_A,N_mcn_B,N_mcn_AB,N_dd_pval,N_aspl,N_enum,Na_mcn_A,Na_mcn_B,Na_mcn_AB,Na_dd_pval,Na_aspl,Na_enum
1,4,17,18,0.07931237843424352,5.925507246376812,299,2,17,18,0.7914460938707226,5.905997770345596,299
2,21,37,104,0.11106037693851847,5.740557413600892,299,2,51,99,0.026345974758667772,6.0261761426978815,299
3,8,40,44,0.10126702582264653,5.758907469342252,299,2,40,44,0.12206475572758177,5.713734671125976,299
4,4,26,71,0.0033777031236157913,5.864347826086957,299,2,26,69,0.002993802183943162,5.878104793756967,299
5,12,74,111,0.0819655308844683,5.711571906354515,299,2,74,111,0.042444994011637247,5.712530657748049,299
6,7,9,16,0.18033320642003792,5.820624303232999,299,2,9,16,0.09254666635238648,5.729186176142698,299
7,15,6,52,0.255255530367982,5.32644370122631,299,2,14,52,0.3850195648914153,5.56149386845039,299
8,10,60,104,0.18555812328336485,5.9851282051282055,299,2,62,92,0.3611372844552452,5.912976588628762,299
9,26,11,93,0.0936046252705008,5.918706800445931,299,2,19,93,0.024357241505807686,5.769476031215162,299
10,29,8,99,0.17200564381578176,4.721806020066889,299,2,23,99,0.06288203287107932,4.8472463768115945,299
11,4,31,48,0.10544369909780744,6.5361872909699,299,2,31,48,0.0776817163219254,6.503344481605351,299
12,4,33,56,0.13128617853137267,5.352263099219621,299,2,33,56,0.12427028400347272,5.372173913043478,299
13,5,35,52,0.12474609793868413,5.624816053511705,299,2,35,52,0.06660636759937588,5.559085841694538,299
14,8,29,66,0.20614284542489636,5.895406911928651,299,2,31,66,0.12323358405020712,5.762408026755853,299
15,10,21,26,0.061874911485203445,5.486711259754738,299,2,21,26,0.12517246381877595,5.3883166109253064,299
16,4,71,102,0.045090885180168044,5.809966555183946,299,2,71,102,0.0577336266219527,5.822987736900781,299
17,10,33,37,0.0025246162261069174,5.714425863991082,299,2,33,37,0.000473470492137161,5.603835005574136,299
18,4,38,60,0.1008560456845764,5.726243032329989,299,2,38,60,0.0923096894444853,5.719799331103679,299
19,10,47,123,0.03693694774549659,6.044325529542921,299,2,41,109,0.06811960354992382,6.366599777034559,299
20,6,14,18,0.009012823674503652,5.416967670011148,299,2,14,18,0.007145703601180144,5.327670011148272,299
21,9,23,45,0.1721437726505739,5.996365663322185,299,2,25,42,0.14648324619755135,5.900914158305462,299
22,12,28,37,0.16179237374423328,6.19139353400223,299,2,28,37,0.23506398904076464,6.061627647714604,299
23,4,36,77,0.15521336365338528,5.897369007803791,299,2,38,77,0.2858477941743619,5.861360089186176,299
