Case,N_mcn_A,N_mcn_B,N_mcn_AB,N_dd_pval,N_aspl,N_enum,Na_mcn_A,Na_mcn_B,Na_mcn_AB,Na_dd_pval,Na_aspl,Na_enum
1,7,17,36,0.07931237843424352,5.925507246376812,299,4,17,36,0.06138633561729221,5.903478260869565,299
2,71,37,163,0.11106037693851847,5.740557413600892,299,4,69,150,0.21100712575442593,6.149030100334448,299
3,15,40,59,0.10126702582264653,5.758907469342252,299,4,26,40,0.19568613393725287,5.793801560758083,299
4,39,26,128,0.0033777031236157913,5.864347826086957,299,4,36,125,0.0004371218331467356,5.878060200668896,299
5,31,74,172,0.0819655308844683,5.711571906354515,299,4,56,123,0.07922479919818488,5.794180602006689,299
6,14,9,19,0.18033320642003792,5.820624303232999,299,4,9,17,0.039479697019064654,5.681627647714604,299
7,39,6,67,0.255255530367982,5.32644370122631,299,4,18,58,0.39631471323502454,5.403745819397994,299
8,21,60,173,0.18555812328336485,5.9851282051282055,299,4,62,153,0.2662916775003151,5.671549609810479,299
9,71,11,161,0.0936046252705008,5.918706800445931,299,4,31,159,0.05564459755054151,5.553021181716834,299
10,63,8,140,0.17200564381578176,4.721806020066889,299,4,37,140,0.04105116545020998,4.857101449275362,299
11,33,31,63,0.10544369909780744,6.5361872909699,299,4,31,63,0.06734025760742642,6.615451505016722,299
12,10,33,74,0.13128617853137267,5.352263099219621,299,4,33,74,0.13306137926771536,5.192263099219621,299
13,20,35,144,0.12474609793868413,5.624816053511705,299,4,48,120,0.054705180425831154,5.429453734671126,299
14,24,29,99,0.20614284542489636,5.895406911928651,299,4,32,96,0.17815743171730236,5.726711259754738,299
15,20,21,36,0.061874911485203445,5.486711259754738,299,4,21,35,0.2561777493743197,5.274470457079152,299
16,6,71,119,0.045090885180168044,5.809966555183946,299,4,71,119,0.053113235910708795,5.842185061315496,299
17,80,33,151,0.0025246162261069174,5.714425863991082,299,4,76,146,0.08836577395996571,5.310836120401338,299
18,18,38,101,0.1008560456845764,5.726243032329989,299,4,53,101,0.04205550719028885,5.541159420289855,299
19,52,47,155,0.03693694774549659,6.044325529542921,299,4,33,57,0.4119611661146544,7.329453734671126,299
20,40,14,51,0.009012823674503652,5.416967670011148,299,4,9,29,0.1972884074142659,4.749409141583055,299
