Case,N_mcn_A,N_mcn_B,N_mcn_AB,N_dd_pval,N_aspl,N_enum,Na_mcn_A,Na_mcn_B,Na_mcn_AB,Na_dd_pval,Na_aspl,Na_enum
1,31,50,104,0.07931237843424352,5.925507246376812,299,4,56,104,0.047189603187685024,6.01041248606466,299
2,121,112,246,0.11106037693851847,5.740557413600892,299,4,171,238,0.15039979460102154,5.430033444816053,299
3,78,73,111,0.10126702582264653,5.758907469342252,299,4,16,23,0.25884279451554304,4.573868450390189,299
4,111,155,278,0.0033777031236157913,5.864347826086957,299,4,178,253,0.047443619119037245,5.1750278706800446,299
5,81,143,242,0.0819655308844683,5.711571906354515,299,4,78,127,0.1003225280312859,5.673288740245262,299
6,44,76,115,0.18033320642003792,5.820624303232999,299,4,79,115,0.05987950152960637,4.942876254180602,299
7,71,66,87,0.255255530367982,5.32644370122631,299,4,66,87,0.2451935893601117,5.196209587513935,299
8,203,146,270,0.18555812328336485,5.9851282051282055,299,4,171,246,0.08123546416879865,5.5026978818283165,299
9,148,43,274,0.0936046252705008,5.918706800445931,299,4,148,271,0.18392172010784624,4.792775919732441,299
10,206,22,279,0.17200564381578176,4.721806020066889,299,4,165,279,0.188059042407986,3.8564771460423635,299
11,75,67,101,0.10544369909780744,6.5361872909699,299,4,61,94,0.11967652201517578,5.264147157190635,299
12,107,182,246,0.13128617853137267,5.352263099219621,299,4,161,218,0.23420030161513394,4.799264214046823,299
13,183,82,266,0.12474609793868413,5.624816053511705,299,4,167,249,0.14975173736371125,4.264548494983278,299
14,176,64,239,0.20614284542489636,5.895406911928651,299,4,33,51,0.08407604431717161,5.743701226309922,299
15,167,38,267,0.061874911485203445,5.486711259754738,299,4,68,260,0.3398396870484439,5.815964325529543,299
16,27,121,179,0.045090885180168044,5.809966555183946,299,4,128,179,0.05310723239882714,5.575741360089186,299
17,144,146,212,0.0025246162261069174,5.714425863991082,299,4,15,15,0.2154649874482718,4.0835228539576365,299
18,53,77,212,0.1008560456845764,5.726243032329989,299,4,77,146,0.07180094421199625,5.66164994425864,299
19,168,157,253,0.03693694774549659,6.044325529542921,299,4,17,24,0.29969737938831076,5.332530657748049,299
