Case,N_mcn_A,N_mcn_B,N_mcn_AB,N_dd_pval,N_aspl,N_enum,Na_mcn_A,Na_mcn_B,Na_mcn_AB,Na_dd_pval,Na_aspl,Na_enum
1,7,6,12,0.07931237843424352,5.925507246376812,299,4,4,9,0.06138633561729221,5.903478260869565,299
2,71,13,114,0.11106037693851847,5.740557413600892,299,4,16,63,0.21100712575442593,6.149030100334448,299
3,15,7,19,0.10126702582264653,5.758907469342252,299,4,6,14,0.19568613393725287,5.793801560758083,299
4,39,4,64,0.0033777031236157913,5.864347826086957,299,4,7,58,0.0004371218331467356,5.878060200668896,299
5,31,30,107,0.0819655308844683,5.711571906354515,299,4,26,68,0.07922479919818488,5.794180602006689,299
6,14,4,18,0.18033320642003792,5.820624303232999,299,4,4,12,0.039479697019064654,5.681627647714604,299
7,39,4,44,0.255255530367982,5.32644370122631,299,4,4,7,0.39631471323502454,5.403745819397994,299
8,21,16,100,0.18555812328336485,5.9851282051282055,299,4,17,86,0.2662916775003151,5.671549609810479,299
9,71,4,93,0.0936046252705008,5.918706800445931,299,4,11,55,0.05564459755054151,5.553021181716834,299
10,63,3,119,0.17200564381578176,4.721806020066889,299,4,12,119,0.04105116545020998,4.857101449275362,299
11,33,6,46,0.10544369909780744,6.5361872909699,299,4,6,20,0.06734025760742642,6.615451505016722,299
12,10,6,13,0.13128617853137267,5.352263099219621,299,4,4,7,0.13306137926771536,5.192263099219621,299
13,20,9,113,0.12474609793868413,5.624816053511705,299,4,12,90,0.054705180425831154,5.429453734671126,299
14,24,8,85,0.20614284542489636,5.895406911928651,299,4,9,66,0.17815743171730236,5.726711259754738,299
15,20,7,27,0.061874911485203445,5.486711259754738,299,4,5,10,0.2561777493743197,5.274470457079152,299
16,6,26,59,0.045090885180168044,5.809966555183946,299,4,26,59,0.053113235910708795,5.842185061315496,299
17,80,17,108,0.0025246162261069174,5.714425863991082,299,4,6,10,0.08836577395996571,5.310836120401338,299
18,18,4,23,0.1008560456845764,5.726243032329989,299,4,4,6,0.04205550719028885,5.541159420289855,299
19,52,7,77,0.03693694774549659,6.044325529542921,299,4,7,14,0.4119611661146544,7.329453734671126,299
20,40,5,46,0.009012823674503652,5.416967670011148,299,4,4,12,0.1972884074142659,4.749409141583055,299
21,16,4,18,0.1721437726505739,5.996365663322185,299,4,3,6,0.11568214502321557,5.694425863991081,299
22,28,12,41,0.16179237374423328,6.19139353400223,299,4,12,39,0.35265346899026606,6.264347826086957,299
23,10,21,91,0.15521336365338528,5.897369007803791,299,4,21,88,0.18588731428458494,5.873266443701226,299
24,11,5,18,0.19350446083072026,5.406243032329989,299,4,5,10,0.2195672640463443,5.395830546265329,299
25,57,3,72,0.2188165965645329,5.769476031215162,299,4,3,8,0.2548423975529076,5.783344481605351,299
26,32,11,114,0.3523884249828385,5.823589743589744,299,4,16,110,0.25101541425385865,5.168494983277592,299
27,13,12,80,0.006273179123515847,6.034202898550725,299,4,17,80,0.301417141250105,5.809498327759197,299
28,9,17,103,0.07425705652634519,5.225039018952063,299,4,18,92,0.13172738591372235,5.139598662207358,299
29,59,18,135,0.1126949754011122,5.044526198439242,299,4,19,113,0.20395898888217234,4.670189520624303,299
30,44,8,54,0.05366575135173719,5.006153846153846,299,4,8,14,0.1667826337732785,4.718283166109253,299
