Case,N_mcn_A,N_mcn_B,N_mcn_AB,N_dd_pval,N_aspl,N_enum,Na_mcn_A,Na_mcn_B,Na_mcn_AB,Na_dd_pval,Na_aspl,Na_enum
43,11,198,246,0.05712049727965628,5.2901226309921965,299,4,198,246,0.08963102422915085,5.27799331103679,299
44,65,119,196,0.13013846935293302,6.263099219620959,299,4,55,61,0.25559296837425427,5.9569453734671125,299
45,30,180,244,0.002994100849694382,5.82180602006689,299,4,191,244,0.12556249244071677,5.0205574136008915,299
46,52,142,198,0.6399211574387471,6.335250836120402,299,4,118,171,0.9851887064430935,6.263790412486065,299
47,20,132,188,0.06205337496888233,5.327045707915273,299,4,121,158,0.06920936985710387,5.636677814938684,299
48,30,149,210,0.2662721152325376,6.520802675585284,299,4,99,144,0.0563810858229331,6.552374581939799,299
49,7,124,158,0.28682014814364953,5.814648829431438,299,4,121,153,0.25648395529233015,5.771594202898551,299
50,61,66,218,0.08330319940036783,5.1288963210702345,299,4,93,218,0.05839253397644031,5.41505016722408,299
51,33,158,231,0.19175397147076612,5.7154069119286515,299,4,164,231,0.21897106768260555,5.195540691192865,299
52,39,51,202,0.3555795333739128,5.506176142697882,299,4,93,199,0.017633345821642946,5.9641248606466,299
53,14,184,244,0.06612946434652679,5.169453734671126,299,4,184,241,0.11163116154075335,4.9508138238573025,299
54,11,142,199,0.056909679227877256,5.074247491638796,299,4,143,199,0.7339531931031482,4.953355629877369,299
55,36,99,242,0.14780955429520162,5.05752508361204,299,4,131,239,0.1921952175265913,4.700624303232999,299
56,70,131,247,0.07487420890403716,5.378216276477146,299,4,156,247,0.07850028517739238,5.841248606465998,299
57,15,66,89,0.11651091044705225,5.932931995540692,299,4,66,89,0.11577642463744046,5.708874024526199,299
58,40,173,225,0.532617531728279,5.936633221850613,299,4,173,215,0.421501543292058,6.045039018952062,299
59,52,127,196,0.25940832098680644,6.072107023411371,299,4,130,196,0.16865316184813806,5.718639910813824,299
60,30,38,151,0.20211844392547051,5.941872909698997,299,4,38,143,0.07348888381345643,5.941716833890747,299
61,63,61,237,0.22909159349117758,5.326622073578595,299,4,61,84,0.13472571613545697,5.838015607580825,299
62,41,160,229,0.20173462863153957,5.994247491638796,299,4,167,227,0.2691425488938467,5.3935785953177255,299
63,36,169,212,0.13136117279132203,5.518037904124861,299,4,169,212,0.09543679905346994,5.4511482720178375,299
64,32,195,229,0.0063428936109778036,5.489208472686734,299,4,195,229,0.19367118787410142,5.27505016722408,299
65,66,34,119,0.2872080231030043,5.4396432552954295,299,4,25,40,0.1468544210988677,4.772753623188406,299
66,6,116,158,0.02816546292748803,5.7215384615384615,299,4,116,158,0.025273818646013926,5.709052396878484,299
67,53,94,245,0.2125026282908904,5.924838350055741,299,4,132,245,0.05199706706822165,6.132441471571906,299
68,24,52,204,0.07225196500155302,7.276967670011148,299,4,103,202,0.08606325237690439,6.19438127090301,299
69,14,34,52,0.08531648098086178,5.155629877369008,299,4,34,52,0.15388550683129046,5.113444816053511,299
70,36,46,69,0.04629308312842597,5.795562987736901,299,4,28,41,0.09668192882577516,5.452798216276477,299
71,9,136,184,0.2242370836507792,5.886243032329989,299,4,136,184,0.09336824346231022,5.7903232998885175,299
72,92,32,205,0.24847777644575098,5.3589966555183945,299,4,19,36,0.30446595736672466,5.310813823857302,299
73,22,156,200,0.13497730198591248,5.312396878483835,299,4,156,200,0.02908966805172279,5.368472686733556,299
74,17,186,249,0.046492801037664316,5.770702341137124,299,4,190,249,0.09212827125273938,5.29917502787068,299
75,19,113,235,0.06536549081582851,5.306845039018952,299,4,113,235,0.15077684061703056,5.124080267558528,299
76,54,110,240,0.021419122147799518,5.609966555183947,299,4,159,240,0.5279331741624955,5.191371237458194,299
77,71,145,225,0.3065254246261411,5.437146042363434,299,4,145,223,0.33844835819085983,5.162229654403568,299
78,43,25,136,0.4529269496471753,6.0434336677814935,299,4,62,136,0.1445908270322779,6.128651059085842,299
79,17,192,225,0.15818448293266907,5.517257525083612,299,4,168,199,0.19820335478824314,5.438037904124861,299
80,29,202,252,0.2328871625330472,5.1464882943143815,299,4,202,252,0.3535058348882648,5.143701226309922,299
81,64,128,171,0.08312335970152053,5.314113712374582,299,4,52,69,0.08273589878774033,5.08994425863991,299
82,15,128,181,0.05571991010012398,5.232084726867336,299,4,128,170,0.0431911166604454,5.175473801560758,299
83,29,49,62,0.18357287042720993,5.786755852842809,299,4,45,50,0.1592733836173521,5.924191750278707,299
84,66,94,191,0.17532505052800595,5.621382385730212,299,4,122,191,0.20583634382338756,5.377034559643255,299
85,20,32,74,0.06270669950753174,6.402408026755853,299,4,32,74,0.2376734700519092,6.059554069119287,299
86,22,185,245,0.08296180402232481,6.253288740245262,299,4,131,166,0.19526521351287085,6.166867335562988,299
87,31,84,215,0.0280066020918544,6.040423634336678,299,4,129,215,0.05238873339438013,5.667558528428094,299
88,14,171,207,0.11344708218824763,5.638283166109253,299,4,177,207,0.4662822789197165,5.8015384615384615,299
89,11,165,213,0.2576105727017034,5.235518394648829,299,4,164,205,0.317731803658062,5.1921739130434785,299
90,42,85,188,0.24605605986500345,6.006265328874025,299,4,89,179,0.40687275984679616,6.014069119286511,299
91,27,125,211,0.5526599053026077,6.457770345596432,299,4,125,211,0.7323381103615101,6.805863991081383,299
92,8,79,165,0.09886415830502684,6.339197324414716,299,4,79,163,0.20233708435389675,6.254715719063545,299
93,11,83,95,0.12000781126649136,5.2903232998885175,299,4,83,95,0.11298125497368848,5.170390189520624,299
94,21,127,232,0.022862618856058232,5.6119955406911926,299,4,132,229,0.11603857034919571,5.13123745819398,299
95,25,121,202,0.13525273917184266,5.470769230769231,299,4,121,199,0.16653223742576773,5.684838350055742,299
96,13,195,249,0.015959245621468457,5.453333333333333,299,4,196,249,0.011806518237920881,5.3246153846153845,299
97,50,87,158,0.13392018314549803,5.333377926421405,299,4,71,84,0.19636044636790184,5.159331103678929,299
98,66,23,197,0.249854319337507,4.954425863991081,299,4,97,194,0.22960761553145137,5.091884057971014,299
99,86,94,202,0.04143020908726572,5.601672240802675,299,4,110,195,0.13887534470409207,5.515273132664437,299
100,44,182,245,0.12372347867470844,5.463344481605351,299,4,180,234,0.0843160880699806,5.424682274247492,299
