Case,N_mcn_A,N_mcn_B,N_mcn_AB,N_dd_pval,N_aspl,N_enum,Na_mcn_A,Na_mcn_B,Na_mcn_AB,Na_dd_pval,Na_aspl,Na_enum,Nb_mcn_A,Nb_mcn_B,Nb_mcn_AB,Nb_dd_pval,Nb_aspl,Nb_enum
1,4,50,50,0.07931237843424352,5.925507246376812,299,4,4,4,0.08435935524316553,5.390144927536232,299,4,4,4,0.08435935524316553,5.390144927536232,299
2,21,112,210,0.11106037693851847,5.740557413600892,299,3,4,4,0.11542895594539218,4.502051282051282,299,3,4,4,0.11542895594539218,4.502051282051282,299
3,8,73,81,0.10126702582264653,5.758907469342252,299,2,4,4,0.125575949259584,5.258015607580825,299,2,4,4,0.125575949259584,5.258015607580825,299
4,4,155,191,0.0033777031236157913,5.864347826086957,299,3,4,4,0.06592073187182979,5.331861761426979,299,3,4,4,0.06592073187182979,5.331861761426979,299
5,12,143,177,0.0819655308844683,5.711571906354515,299,3,4,4,0.18758720878765034,4.596231884057971,299,3,4,4,0.18758720878765034,4.596231884057971,299
6,7,76,86,0.18033320642003792,5.820624303232999,299,3,4,4,0.1111805623016418,4.799286510590858,299,3,4,4,0.1111805623016418,4.799286510590858,299
7,15,66,70,0.255255530367982,5.32644370122631,299,3,4,4,0.29465392130423373,4.523589743589744,299,3,4,4,0.29465392130423373,4.523589743589744,299
8,10,146,162,0.18555812328336485,5.9851282051282055,299,4,4,4,0.31893695040849923,4.8126644370122635,299,4,4,4,0.31893695040849923,4.8126644370122635,299
9,26,43,195,0.0936046252705008,5.918706800445931,299,3,4,4,0.22872548628694056,4.545261984392419,299,3,4,4,0.22872548628694056,4.545261984392419,299
10,29,22,174,0.17200564381578176,4.721806020066889,299,3,4,4,0.1888383970938997,4.0607803790412484,299,3,4,4,0.1888383970938997,4.0607803790412484,299
11,4,67,77,0.10544369909780744,6.5361872909699,299,3,4,4,0.08053874882882481,5.266778149386845,299,3,4,4,0.08053874882882481,5.266778149386845,299
12,4,182,199,0.13128617853137267,5.352263099219621,299,4,4,4,0.22280459336993697,4.726042363433668,299,4,4,4,0.22280459336993697,4.726042363433668,299
13,5,82,100,0.12474609793868413,5.624816053511705,299,3,4,4,0.2974903356059485,4.143032329988852,299,3,4,4,0.2974903356059485,4.143032329988852,299
14,8,64,87,0.20614284542489636,5.895406911928651,299,3,4,4,0.08928729482947856,5.075250836120401,299,3,4,4,0.08928729482947856,5.075250836120401,299
15,10,38,41,0.061874911485203445,5.486711259754738,299,3,4,4,0.2582236629511536,4.194760312151616,299,3,4,4,0.2582236629511536,4.194760312151616,299
16,4,121,154,0.045090885180168044,5.809966555183946,299,2,4,4,0.2290122449332248,4.3824080267558525,299,2,4,4,0.2290122449332248,4.3824080267558525,299
17,10,146,160,0.0025246162261069174,5.714425863991082,299,4,4,4,0.12912436734861982,4.349364548494983,299,4,4,4,0.12912436734861982,4.349364548494983,299
18,4,77,98,0.1008560456845764,5.726243032329989,299,3,4,4,0.011575978943232933,6.1282497212932,299,3,4,4,0.011575978943232933,6.1282497212932,299
19,10,157,190,0.03693694774549659,6.044325529542921,299,3,4,4,0.11331561451299364,5.1869565217391305,299,3,4,4,0.11331561451299364,5.1869565217391305,299
20,6,43,48,0.009012823674503652,5.416967670011148,299,4,4,4,0.135381298703056,4.218283166109253,299,4,4,4,0.135381298703056,4.218283166109253,299
21,9,78,89,0.1721437726505739,5.996365663322185,299,3,4,4,0.06829196608240784,4.878929765886288,299,3,4,4,0.06829196608240784,4.878929765886288,299
22,12,108,200,0.16179237374423328,6.19139353400223,299,3,4,4,0.23498045484729624,4.909453734671126,299,3,4,4,0.23498045484729624,4.909453734671126,299
23,4,91,154,0.15521336365338528,5.897369007803791,299,2,4,4,0.26197147472692073,4.551705685618729,299,2,4,4,0.26197147472692073,4.551705685618729,299
24,4,30,30,0.19350446083072026,5.406243032329989,299,2,4,4,0.17156074524581344,4.553400222965441,299,2,4,4,0.17156074524581344,4.553400222965441,299
25,17,48,134,0.2188165965645329,5.769476031215162,299,3,4,4,0.15563442360081173,5.407736900780379,299,3,4,4,0.15563442360081173,5.407736900780379,299
