Case,N_mcn_A,N_mcn_B,N_mcn_AB,N_dd_pval,N_aspl,N_enum,Na_mcn_A,Na_mcn_B,Na_mcn_AB,Na_dd_pval,Na_aspl,Na_enum,Nb_mcn_A,Nb_mcn_B,Nb_mcn_AB,Nb_dd_pval,Nb_aspl,Nb_enum
34,5,11,12,0.38899911708237955,5.947558528428094,299,3,4,4,0.2857219990653598,5.82561872909699,299,3,4,4,0.2857219990653598,5.82561872909699,299
35,2,16,21,0.05687190045479178,6.792954292084727,299,2,4,4,0.08404456702885751,6.398684503901896,299,2,4,4,0.08404456702885751,6.398684503901896,299
36,8,10,16,0.07244945476523276,5.29340022296544,299,4,4,4,0.10182277260278806,5.225083612040134,299,4,4,4,0.10182277260278806,5.225083612040134,299
37,4,10,15,0.4187321484698301,5.67257525083612,299,3,4,4,0.23505233181606777,5.413957636566332,299,3,4,4,0.23505233181606777,5.413957636566332,299
38,4,56,81,0.029829828809561497,5.695005574136009,299,3,4,4,0.10973706936455963,5.877502787068004,299,3,4,4,0.10973706936455963,5.877502787068004,299
39,5,43,53,0.39821765939322196,6.228004459308807,299,3,4,4,0.26404872985198535,6.6523522853957635,299,3,4,4,0.26404872985198535,6.6523522853957635,299
40,23,85,119,0.10923168298892778,5.27901895206243,299,4,4,4,0.19694361589406573,4.79551839464883,299,4,4,4,0.19694361589406573,4.79551839464883,299
41,23,37,72,0.0986554635765809,5.48989966555184,299,3,4,4,0.06367648403908155,5.132396878483835,299,3,4,4,0.06367648403908155,5.132396878483835,299
42,7,9,39,0.21310340189195254,5.670657748049052,299,3,4,4,0.04932088394367784,5.911215161649944,299,3,4,4,0.04932088394367784,5.911215161649944,299
43,10,31,52,0.05712049727965628,5.2901226309921965,299,3,4,4,0.09546491638014769,5.030256410256411,299,3,4,4,0.09546491638014769,5.030256410256411,299
44,9,55,86,0.13013846935293302,6.263099219620959,299,3,4,4,0.12505031468227656,6.648740245261984,299,3,4,4,0.12505031468227656,6.648740245261984,299
45,12,37,71,0.002994100849694382,5.82180602006689,299,4,4,4,0.10622598341465646,4.698840579710145,299,4,4,4,0.10622598341465646,4.698840579710145,299
46,19,41,88,0.6399211574387471,6.335250836120402,299,4,4,4,0.516550042054926,6.114671125975474,299,4,4,4,0.516550042054926,6.114671125975474,299
47,7,43,89,0.06205337496888233,5.327045707915273,299,3,4,4,0.17121037993148458,5.550011148272018,299,3,4,4,0.17121037993148458,5.550011148272018,299
48,4,72,94,0.2662721152325376,6.520802675585284,299,3,4,4,0.5175638661630038,6.786376811594203,299,3,4,4,0.5175638661630038,6.786376811594203,299
49,6,69,105,0.28682014814364953,5.814648829431438,299,3,4,4,0.19298870316682293,5.017859531772575,299,3,4,4,0.19298870316682293,5.017859531772575,299
50,27,21,117,0.08330319940036783,5.1288963210702345,299,4,4,4,0.08254219491925914,4.9053065774804905,299,4,4,4,0.08254219491925914,4.9053065774804905,299
51,8,54,92,0.19175397147076612,5.7154069119286515,299,3,4,4,0.13852958762887688,5.607357859531772,299,3,4,4,0.13852958762887688,5.607357859531772,299
52,16,10,80,0.3555795333739128,5.506176142697882,299,4,4,4,0.0820950717400208,6.038283166109253,299,4,4,4,0.0820950717400208,6.038283166109253,299
53,4,77,124,0.06612946434652679,5.169453734671126,299,3,4,4,0.11644581628017664,5.412530657748049,299,3,4,4,0.11644581628017664,5.412530657748049,299
54,4,29,49,0.056909679227877256,5.074247491638796,299,3,4,4,0.113614769151738,4.563946488294315,299,3,4,4,0.113614769151738,4.563946488294315,299
55,4,60,77,0.14780955429520162,5.05752508361204,299,4,4,4,0.05104176463457628,5.279331103678929,299,4,4,4,0.05104176463457628,5.279331103678929,299
56,17,31,101,0.07487420890403716,5.378216276477146,299,4,4,4,0.15860356998030967,5.195986622073579,299,4,4,4,0.15860356998030967,5.195986622073579,299
57,4,13,28,0.11651091044705225,5.932931995540692,299,4,4,4,0.041088846270760954,5.521694537346711,299,4,4,4,0.041088846270760954,5.521694537346711,299
58,13,13,58,0.532617531728279,5.936633221850613,299,3,4,4,0.2827342567179204,6.0720624303232995,299,3,4,4,0.2827342567179204,6.0720624303232995,299
59,10,66,94,0.25940832098680644,6.072107023411371,299,3,4,4,0.32642848832913474,5.514448160535117,299,3,4,4,0.32642848832913474,5.514448160535117,299
60,11,9,44,0.20211844392547051,5.941872909698997,299,4,4,4,0.04724082458638923,5.881382385730212,299,4,4,4,0.04724082458638923,5.881382385730212,299
61,5,24,33,0.22909159349117758,5.326622073578595,299,3,4,4,0.22880366307150968,5.317480490523969,299,3,4,4,0.22880366307150968,5.317480490523969,299
62,4,59,71,0.20173462863153957,5.994247491638796,299,3,4,4,0.21854311599398057,6.153065774804905,299,3,4,4,0.21854311599398057,6.153065774804905,299
63,6,35,54,0.13136117279132203,5.518037904124861,299,3,4,4,0.12115613400896029,5.621516164994426,299,3,4,4,0.12115613400896029,5.621516164994426,299
64,13,27,109,0.0063428936109778036,5.489208472686734,299,4,4,4,0.1819582986979752,5.1060646599777035,299,4,4,4,0.1819582986979752,5.1060646599777035,299
65,10,14,20,0.2872080231030043,5.4396432552954295,299,4,4,4,0.21520861892061416,5.21288740245262,299,4,4,4,0.21520861892061416,5.21288740245262,299
66,4,48,83,0.02816546292748803,5.7215384615384615,299,3,4,4,0.11738712865062922,5.845016722408027,299,3,4,4,0.11738712865062922,5.845016722408027,299
67,15,42,51,0.2125026282908904,5.924838350055741,299,3,4,4,0.3245295391403552,5.806488294314382,299,3,4,4,0.3245295391403552,5.806488294314382,299
68,13,37,83,0.07225196500155302,7.276967670011148,299,4,4,4,0.274672327480767,6.239598662207358,299,4,4,4,0.274672327480767,6.239598662207358,299
69,4,12,22,0.08531648098086178,5.155629877369008,299,2,4,4,0.12931631535969268,4.771059085841695,299,2,4,4,0.12931631535969268,4.771059085841695,299
70,6,25,40,0.04629308312842597,5.795562987736901,299,2,4,4,0.09157403696980033,5.847290969899666,299,2,4,4,0.09157403696980033,5.847290969899666,299
71,5,36,53,0.2242370836507792,5.886243032329989,299,2,4,4,0.16274694249615684,4.8252842809364545,299,2,4,4,0.16274694249615684,4.8252842809364545,299
72,26,13,97,0.24847777644575098,5.3589966555183945,299,3,4,4,0.17387375606590094,5.814403567447045,299,3,4,4,0.17387375606590094,5.814403567447045,299
73,5,21,49,0.13497730198591248,5.312396878483835,299,3,4,4,0.025209046502869936,5.3076923076923075,299,3,4,4,0.025209046502869936,5.3076923076923075,299
74,4,57,95,0.046492801037664316,5.770702341137124,299,3,4,4,0.1630249045792207,4.445930880713489,299,3,4,4,0.1630249045792207,4.445930880713489,299
75,4,29,47,0.06536549081582851,5.306845039018952,299,4,4,4,0.18562191044823684,4.71469342251951,299,4,4,4,0.18562191044823684,4.71469342251951,299
76,9,63,118,0.021419122147799518,5.609966555183947,299,3,4,4,0.14740214043994848,5.0892753623188405,299,3,4,4,0.14740214043994848,5.0892753623188405,299
77,7,83,110,0.3065254246261411,5.437146042363434,299,3,4,4,0.5151237308760623,5.699866220735786,299,3,4,4,0.5151237308760623,5.699866220735786,299
78,19,14,83,0.4529269496471753,6.0434336677814935,299,2,4,4,0.17225769794207169,5.809698996655518,299,2,4,4,0.17225769794207169,5.809698996655518,299
79,4,84,101,0.15818448293266907,5.517257525083612,299,4,4,4,0.22392584511189673,5.716878483835005,299,4,4,4,0.22392584511189673,5.716878483835005,299
80,12,102,123,0.2328871625330472,5.1464882943143815,299,4,4,4,0.15297488071802479,4.754559643255296,299,4,4,4,0.15297488071802479,4.754559643255296,299
81,2,11,12,0.08312335970152053,5.314113712374582,299,2,4,4,0.08499324977363569,5.317881828316611,299,2,4,4,0.08499324977363569,5.317881828316611,299
82,4,64,91,0.05571991010012398,5.232084726867336,299,3,4,4,0.13515657874342055,5.543612040133779,299,3,4,4,0.13515657874342055,5.543612040133779,299
83,10,25,33,0.18357287042720993,5.786755852842809,299,3,4,4,0.36021602334768266,5.6176365663322185,299,3,4,4,0.36021602334768266,5.6176365663322185,299
84,15,20,47,0.17532505052800595,5.621382385730212,299,3,4,4,0.30791180454176337,5.099085841694538,299,3,4,4,0.30791180454176337,5.099085841694538,299
85,7,23,40,0.06270669950753174,6.402408026755853,299,4,4,4,0.330931757347797,6.220490523968785,299,4,4,4,0.330931757347797,6.220490523968785,299
86,10,26,67,0.08296180402232481,6.253288740245262,299,4,4,4,0.15988718269643443,6.096900780379041,299,4,4,4,0.15988718269643443,6.096900780379041,299
87,6,39,95,0.0280066020918544,6.040423634336678,299,3,4,4,0.046535444159622796,5.6179487179487175,299,3,4,4,0.046535444159622796,5.6179487179487175,299
88,3,24,29,0.11344708218824763,5.638283166109253,299,2,4,4,0.4297796950977968,5.179264214046823,299,2,4,4,0.4297796950977968,5.179264214046823,299
89,7,14,28,0.2576105727017034,5.235518394648829,299,3,4,4,0.30648654079222626,4.812040133779265,299,3,4,4,0.30648654079222626,4.812040133779265,299
90,9,13,53,0.24605605986500345,6.006265328874025,299,4,4,4,0.2718250494273059,6.701226309921962,299,4,4,4,0.2718250494273059,6.701226309921962,299
91,6,58,96,0.5526599053026077,6.457770345596432,299,2,4,4,0.39679513930228905,6.0714827201783725,299,2,4,4,0.39679513930228905,6.0714827201783725,299
92,4,30,76,0.09886415830502684,6.339197324414716,299,3,4,4,0.38000506067909157,6.2384615384615385,299,3,4,4,0.38000506067909157,6.2384615384615385,299
93,6,8,11,0.12000781126649136,5.2903232998885175,299,4,4,4,0.07494372569311894,5.224481605351171,299,4,4,4,0.07494372569311894,5.224481605351171,299
94,9,72,122,0.022862618856058232,5.6119955406911926,299,3,4,4,0.19926932759430926,4.964682274247491,299,3,4,4,0.19926932759430926,4.964682274247491,299
95,4,59,74,0.13525273917184266,5.470769230769231,299,3,4,4,0.047513021371752666,5.378483835005574,299,3,4,4,0.047513021371752666,5.378483835005574,299
96,4,16,21,0.015959245621468457,5.453333333333333,299,3,4,4,0.06701907340775375,5.088026755852843,299,3,4,4,0.06701907340775375,5.088026755852843,299
97,5,44,73,0.13392018314549803,5.333377926421405,299,4,4,4,0.0935563196897934,4.782452619843924,299,4,4,4,0.0935563196897934,4.782452619843924,299
98,19,7,67,0.249854319337507,4.954425863991081,299,4,4,4,0.2444368750709407,5.178439241917503,299,4,4,4,0.2444368750709407,5.178439241917503,299
99,7,39,84,0.04143020908726572,5.601672240802675,299,4,4,4,0.08428154646004733,5.793645484949833,299,4,4,4,0.08428154646004733,5.793645484949833,299
100,11,75,106,0.12372347867470844,5.463344481605351,299,4,4,4,0.22807599060993033,5.337079152731326,299,4,4,4,0.22807599060993033,5.337079152731326,299
